timing_s/agent_loop/slowest/generate_sequences,num_turns/min,val-aux/aime25/reward/best@2/mean,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/worst@8/std,response_length/min,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_is_veto_fraction,val-aux/aime25/reward/worst@8/std,rollout_corr/rollout_rs_min,val-aux/aime25/reward/best@4/mean,val-aux/hmmt25/reward/best@4/mean,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/worst@8/std,val-aux/aime25/reward/worst@2/std,response_length_non_aborted/mean,perf/max_memory_reserved_gb,val-core/aime25/reward/best@8/std,response_length_non_aborted/max,val-aux/aime24/reward/worst@8/mean,critic/returns/mean,prompt_length/mean,val-aux/brumo25/reward/worst@4/std,timing_s/gen,timing_s/agent_loop/generate_sequences/min,val-aux/hmmt25/reward/worst@4/std,rollout_corr/log_ppl_diff_min,rollout_corr/chi2_seq,critic/advantages/mean,rollout_corr/rollout_rs_seq_fraction_low,val-aux/beyondaime/reward/best@2/mean,critic/rewards/min,val-aux/aime25/reward/worst@4/std,val-aux/beyondaime/reward/best@4/std,timing_per_token_ms/adv,timing_s/adv,val-aux/brumo25/reward/worst@8/std,val-aux/aime24/reward/worst@4/mean,perf/total_num_tokens,val/generations,rollout_corr/k3_kl,val-core/beyondaime/reward/best@8/mean,_runtime,val-aux/brumo25/reward/worst@8/mean,rollout_corr/log_ppl_diff_max,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_fraction_high,timing_s/testing,val-aux/num_turns/mean,timing_s/agent_loop/slowest/response_length,response_length_non_aborted/clip_ratio,rollout_corr/rollout_log_ppl,response_length_non_aborted/min,timing_per_token_ms/update_actor,val-aux/aime25/reward/best@2/std,val-core/aime24/reward/best@8/std,num_turns/mean,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@2/mean,actor/pg_loss,timing_per_token_ms/gen,val-aux/num_turns/max,val-core/hmmt25/reward/best@8/mean,response_length/max,val-aux/aime24/reward/worst@4/std,timing_s/old_log_prob_pre,val-aux/beyondaime/reward/best@4/mean,actor/entropy,critic/score/min,val-core/avg/reward/mean@8,training/rollout_probs_diff_std,val-aux/aime24/reward/best@4/mean,timing_s/stop_profile,val-aux/beyondaime/reward/worst@4/mean,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/worst@8/std,val-aux/brumo25/reward/best@4/mean,perf/cpu_memory_used_gb,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/best@2/mean,perf/time_per_step,val-aux/hmmt25/reward/worst@8/mean,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/training_ppl,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/tool_calls/max,val-aux/beyondaime/reward/worst@2/mean,val-aux/hmmt25/reward/best@2/std,val-aux/aime24/reward/best@4/std,response/aborted_ratio,val-aux/brumo25/reward/best@2/std,rollout_corr/log_ppl_diff,timing_s/save_checkpoint,val-core/aime25/reward/mean@8,val-aux/beyondaime/reward/worst@4/std,actor/is_ratio_mean,response_length/clip_ratio,rollout_corr/rollout_rs_mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/num_turns/min,num_turns/max,training/rollout_actor_probs_pearson_corr,perf/mfu/actor,prompt_length/max,val-aux/aime24/reward/best@2/mean,val-core/aime24/reward/mean@8,val-core/brumo25/reward/best@8/mean,rollout_corr/ppl_ratio,val-aux/beyondaime/reward/worst@2/std,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_std,rollout_corr/rollout_ppl,rollout_corr/rollout_rs_seq_mean,timing_s/agent_loop/tool_calls/mean,val-core/beyondaime/reward/best@8/std,adv/mean,timing_s/start_profile,perf/throughput,timing_s/reward,perf/max_memory_allocated_gb,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_min,critic/advantages/min,training/rollout_probs_diff_max,training/rollout_probs_diff_valid,critic/score/max,prompt_length/clip_ratio,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/generate_sequences/max,training/epoch,distill/teacher_kl,critic/advantages/max,val-aux/brumo25/reward/worst@2/mean,critic/returns/max,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/chi2_token,val-aux/aime24/reward/worst@2/mean,_timestamp,critic/rewards/mean,val-core/avg/reward/best@8/mean,rollout_corr/kl,training/rollout_probs_diff_mean,val-aux/aime25/reward/worst@4/mean,actor/lr,_step,val-aux/brumo25/reward/worst@4/mean,critic/rewards/max,val-aux/hmmt25/reward/best@4/std,val-core/brumo25/reward/mean@8,rollout_corr/training_log_ppl,rollout_corr/log_ppl_abs_diff,val-aux/aime24/reward/best@2/std,val-aux/hmmt25/reward/worst@2/mean,val-core/aime24/reward/best@8/mean,prompt_length/min,critic/returns/min,timing_s/update_actor,training/global_step,val-aux/beyondaime/reward/worst@8/mean,val-aux/beyondaime/reward/std@8,rollout_corr/rollout_rs_masked_fraction,critic/score/mean,rollout_corr/rollout_rs_seq_max,val-aux/beyondaime/reward/best@2/std,val-aux/brumo25/reward/std@8,val-core/aime25/reward/best@8/mean,val-aux/hmmt25/reward/std@8,rollout_corr/rollout_rs_seq_masked_fraction,rollout_corr/rollout_rs_std,val-aux/aime25/reward/worst@8/mean,val-aux/aime25/reward/std@8,val-core/avg/reward/best@8/std,timing_s/agent_loop/generate_sequences/mean,timing_s/step,actor/grad_norm,rollout_corr/rollout_rs_eff_sample_size,val-aux/brumo25/reward/best@4/std,response_length/mean
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,324408.65625,,,16384.0,244.552734375,,16384.0,,-5.269654934636492e-09,99.37890625,,3259.5207109279872,0.0,,0.00824667140841484,-1.0,-5.269654934636492e-09,0.0,,-2735.1220703125,,,0.00010202731136618039,3.444233896007063,,,33757960.0,,0.013247689155832632,,124979.270042738,,0.13197512924671173,,,0.00537109375,,,16384.0,1.0,0.1545176573563367,16384.0,0.02788210008839427,,,2.0,,,3.711198714118069e-06,0.0971412870564457,,,16384.0,,275.6050664510112,,0.49952298402786255,-2735.1220703125,,0.21300216019153595,,4.992101457901299e-05,,,,,678.4458618164062,,,4704.336455457989,,0.010866761207580566,1.2525441264733672,61.0,0.0,,,,0.0,,0.06694694369798526,,,,1.0,1.0,0.9705139398574829,19.73053741455078,,2.0,0.7001855373382568,0.20019414069709632,662.0,,,,1.0694746188819408,,,0.5714465379714966,1.1700073592364788,0.9705139398574829,0.0,,-5.6519957603029525e-09,3.920000744983554e-05,1793.9809535111951,223.45454482198693,237.26537561416626,,0.6979973316192627,-71.77484130859375,0.9999998807907104,1.0,2576.851318359375,0.0,,0.0,0.0,0.0,0.04154135659337044,16.056127548217773,,16.056127548217773,0.11375197768211365,-0.08214762061834335,,1769972420.7820246,-680.613525390625,,0.0658039461413864,0.12243500351905823,,1e-05,28,,2576.851318359375,,,0.2214646019274369,0.06694694369798526,,,,35.0,-71.77484130859375,941.2428195000102,28.0,,,0.12461873888969421,-680.613525390625,20.73053741455078,,,,,1.0,0.22552621364593506,,,,0.0,4704.336455457989,0.589510440826416,0.9419112608288644,,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,114722.5,,,16384.0,244.552734375,,16384.0,,-8.237832638258169e-09,95.271484375,,3244.205130190996,0.0,,0.006072551012039185,-1.0,-8.237832638258169e-09,0.0,,-2287.878173828125,,,0.0001010211605211406,3.4094185060239397,,,33749548.0,,0.013219928525359137,,132593.062907281,,0.14183352887630463,,,0.00537109375,,,16384.0,1.0,0.15606207522796467,16384.0,0.02775042303576923,,,2.0,,,3.173328675942777e-06,0.0966848471817671,,,16384.0,,272.0477693080029,,0.5082442164421082,-2287.878173828125,,0.20724165439605713,,5.667298682965338e-05,,,,,676.8466186523438,,,4681.311301576003,,0.011152863502502441,1.2550288662314415,69.0,0.0,,,,0.0,,0.06699681203463115,,,,1.0,1.0,0.9657533168792725,6.936923027038574,,2.0,0.716792643070221,0.2010431955235368,357.0,,,,1.0695749912410975,,,0.28376179933547974,1.1720493622124195,0.9657533168792725,0.0,,-8.444813737185086e-09,3.7888006772845984e-05,1802.3554633419662,223.99781272700056,237.26537561416626,,0.7101672887802124,-73.70426177978516,0.9999998807907104,1.0,1658.7840576171875,0.0,,0.0,0.0,0.0,0.0474669449031353,16.3756160736084,,16.3756160736084,0.11002647876739502,-0.0817110575735569,,1769977102.4428692,-777.6984252929688,,0.06555858280626126,0.11867192387580872,,1e-05,29,,1658.7840576171875,,,0.22305888682603836,0.06699681203463115,,,,42.0,-73.70426177978516,936.5642342659994,29.0,,,0.12117934226989746,-777.6984252929688,7.936923027038574,,,,,1.0,0.2251274436712265,,,,0.0,4681.311301576003,0.5298861265182495,0.9423691158998546,,16384.0
0.0,2.0,0.2743333333333334,0.08696914023993957,0.0,0.15943333333333334,0.026760902307010812,16384.0,0.06870251671588797,0.0,0.057579570854199374,2.06115369216775e-09,0.31483333333333335,0.18343333333333334,0.0,638722.6875,0.025918139128877794,0.10585991728611828,16384.0,244.552734375,0.06973971462691046,16384.0,0.13476666666666667,1.8519752842394155e-08,95.0234375,0.10887627744405681,3246.9392821129877,0.0,0.05048355833290056,0.011965122073888779,-1.0,1.8519752842394155e-08,0.0,0.1436,-2777.025146484375,0.08025934826945375,0.05835655100985811,0.00013219719455644457,4.46152840697323,0.05089170221526856,0.14783333333333332,33749040.0,"{'artifact_path': 'wandb-client-artifact://c415gjeeo8rd6yt993yivepegjhjjhb9hftk1s6rask7g7ufe6rb97o74lqjnzqlk34bjwc1l8sii7a92o4lux1uwu3nosw6jy7osm8skjocvfmm981pnicuf4rnvz0j/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 4, 'sha256': '5ff384cabc0b654a74b685024d81505f9648ad7769975a22a96ef7ee2dc89507', '_type': 'table-file', 'path': 'media/table/val/generations_29_5ff384cabc0b654a74b6.table.json', '_latest_artifact_path': 'wandb-client-artifact://axtjosniyp471pz2gjcxywd7gfgog0tuyrhkwqh0fytqh4g3elec0f69hifg4849s6tf21gmucl17o9k489260fdo6c3ylnpg27z8wtveejrz84tcsezr5fn0hln5bpp:latest/val/generations.table.json', 'ncols': 31, 'size': 1463485.0}",0.012995074368518544,0.19942000000000001,137312.023147351,0.08516666666666665,0.13436944782733917,0.1792511559222118,0.06123333333333333,0.0048828125,2930.000932017021,2.0,16384.0,1.0,0.1551854308345355,16384.0,0.027860353794122664,0.10796411226338395,0.13122934924626262,2.0,0.125,0.17523333333333332,5.484201797578692e-06,0.09676633125880324,2.0,0.19633333333333336,16384.0,0.05065425533737664,275.047263808985,0.17564,0.5021998882293701,-2777.025146484375,0.20375000000000001,0.2061161994934082,0.44706666666666667,5.8591976994648576e-05,0.04238,0.01420605868083612,0.010612505344410163,0.4883,677.95751953125,0.1222597658149911,0.3939333333333333,7621.447300947009,0.041299999999999996,0.010830312967300415,1.253362001851201,66.0,0.0,0.06967,0.060310152763114175,0.18448640868671629,0.0,0.2175965225687847,0.06602130786632188,,0.225,0.04759770355554174,1.0,1.0,0.9807147979736328,38.87309646606445,2.0,2.0,0.7180468440055847,0.20034997067803878,406.0,0.35409999999999997,0.2708333333333333,0.5557333333333333,1.068529843352735,0.07029401061040672,0.19407123500293186,0.9031866788864136,1.1714349761605263,0.9807148575782776,0.0,0.03829223281104488,1.880060551684437e-08,4.3328996980562806e-05,1107.0417030833003,223.59624624601565,237.26537561416626,0.10625,0.7329579591751099,-65.45191955566406,1.0,1.0,1487.51513671875,0.0,0.10358200701481707,0.0,0.0,0.0,0.03936559706926346,17.15289306640625,0.19063333333333332,17.15289306640625,0.10834270715713501,-0.08092564716935158,0.1875666666666667,1769984724.267949,-644.9659423828125,0.3664106666666667,0.06472826373646967,0.11690588295459747,0.13346666666666665,1e-05,30,0.12263333333333334,1487.51513671875,0.03698639747877451,0.2916666666666667,0.22120673663448542,0.06602130786632188,0.20597568075750686,0.09116666666666666,0.5272666666666667,39.0,-65.45191955566406,940.2601946119976,30.0,0.023930000000000003,0.08699675248457178,0.11917302012443542,-644.9659423828125,39.87309646606445,0.0781205314994124,0.23146200820914642,0.3533,0.07557613140761707,1.0,0.22300277650356293,0.0977,0.12728615745449118,0.07140987247597423,0.0,7621.447300947009,0.7085274457931519,0.9435089645975835,0.16588383061915618,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,36501.9609375,,,16384.0,244.552734375,,16384.0,,-1.0316287379907862e-08,96.74609375,,3255.1611176849983,0.0,,0.00341125950217247,-1.0,-1.0316287379907862e-08,0.0,,-3044.09912109375,,,0.00012926868690362793,4.363150144985411,,,33752568.0,,0.012552165455417708,,142019.69248652,,0.1453888863325119,,,0.00244140625,,,16384.0,1.0,0.15524119732435793,16384.0,0.027919107129389626,,,2.0,,,4.485859726344188e-06,0.09701136105313893,,,16384.0,,283.9937496849743,,0.4876202642917633,-3044.09912109375,,0.19879214465618134,,6.121600745245814e-05,,,,,678.9151611328125,,,4710.53068682499,,0.010761082172393799,1.2492197956889868,97.0,0.0,,,,0.0,,0.06255796336336061,,,,1.0,1.0,0.954026460647583,2.195533514022827,,2.0,0.7356930375099182,0.1999395041379309,384.0,,,,1.064870367757976,,,0.10969872027635574,1.171463806182146,0.9540264010429382,0.0,,-1.05623039203806e-08,4.16009861510247e-05,1791.3357455882553,223.56771767299506,237.26537561416626,,0.7159239053726196,-62.8485107421875,1.0,1.0,3303.772216796875,0.0,,0.0,0.0,0.0,0.04703081026673317,18.8126163482666,,18.8126163482666,0.10198616981506348,-0.0751879420131445,,1769989435.1950686,-770.5527954101562,,0.06106762553099543,0.10938648879528046,,1e-05,31,,3303.772216796875,,,0.21779915958177298,0.06255796336336061,,,,42.0,-62.8485107421875,942.3415618840081,31.0,,,0.11274725198745728,-770.5527954101562,3.195533514022827,,,,,1.0,0.22040922939777374,,,,0.0,4710.53068682499,0.5720754861831665,0.9453831724976096,,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,144067.671875,,,16384.0,244.552734375,,16384.0,,-9.18745346467631e-09,94.083984375,,3270.365901724028,0.0,,0.009361565113067627,-1.0,-9.18745346467631e-09,0.0,,-2330.89453125,,,0.00010291253845218782,3.473001373000443,,,33747116.0,,0.014036004758963827,,146729.571558088,,0.13055172562599182,,,0.00537109375,,,16384.0,1.0,0.16875349351903424,16384.0,0.027773969892835447,,,2.0,,,2.4146065829011576e-06,0.09746449892890537,,,16384.0,,271.85006413800875,,0.5425204038619995,-2330.89453125,,0.20987527072429657,,4.9057009164243937e-05,,,,,679.094482421875,,,4707.310466486,,0.012486934661865234,1.2723719710484147,56.0,0.0,,,,0.0,,0.06781207444146276,,,,1.0,1.0,0.9618319869041443,8.662130355834961,,2.0,0.7245769500732422,0.2009434551968936,403.0,,,,1.0704472875222564,,,0.2866058647632599,1.1872041942551732,0.9618319272994995,0.0,,-9.17068820882605e-09,3.8367987144738436e-05,1792.2716294296267,223.28747839000425,237.26537561416626,,0.7415008544921875,-72.13447570800781,0.9999999403953552,1.0,3618.4072265625,0.0,,0.0,0.0,0.0,0.040482886135578156,16.9088077545166,,16.9088077545166,0.11954137682914734,-0.08012872282415628,,1769994142.8651955,-663.2715454101562,,0.06635855868807994,0.12288102507591248,,1e-05,32,,3618.4072265625,,,0.23656556813511997,0.06781207444146276,,,,35.0,-72.13447570800781,937.2913837540254,32.0,,,0.13202831149101257,-663.2715454101562,9.662130355834961,,,,,1.0,0.23445077240467072,,,,0.0,4707.310466486,0.5775156617164612,0.9374334244772634,,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,352536.75,,,16384.0,244.552734375,,16384.0,,1.653702774717658e-08,95.009765625,,3271.702077705995,0.0,,0.0027716620825231075,-1.0,1.653702774717658e-08,0.0,,-2826.83935546875,,,0.00010111511015459585,3.412535065988777,,,33749012.0,,0.014886186982039362,,151437.006038879,,0.14539505541324615,,,0.00390625,,,16384.0,1.0,0.1759073500870727,16384.0,0.027751157335657105,,,2.0,,,4.711717775052193e-06,0.09750432007628665,,,16384.0,,273.10407688398845,,0.5674490928649902,-2826.83935546875,,0.21646784245967865,,5.247999797575176e-05,,,,,678.043212890625,,,4709.520050419989,,0.01298251748085022,1.2863796604797244,101.0,0.0,,,,0.0,,0.07152899034554139,,,,1.0,1.0,0.9643983840942383,22.855897903442383,,2.0,0.7138679027557373,0.2010432990339202,255.0,,,,1.0744286552071571,,,0.5699701905250549,1.1959065506234765,0.9643983840942383,0.0,,1.699403817667644e-08,5.011301254853606e-05,1791.5313895409738,223.6433739399945,237.26537561416626,,0.6775583624839783,-77.31969451904297,0.9999998807907104,1.0,1750.4940185546875,0.0,,0.0,0.0,0.0,0.03290362283587456,16.259780883789062,,16.259780883789062,0.12729698419570923,-0.08460689941421151,,1769998852.7434661,-539.0928955078125,,0.07017022217041813,0.1304553747177124,,1e-05,33,,1750.4940185546875,,,0.24743634031619877,0.07152899034554139,,,,38.0,-77.31969451904297,936.5741419349797,33.0,,,0.14027950167655945,-539.0928955078125,23.855897903442383,,,,,1.0,0.23950830101966858,,,,0.0,4709.520050419989,0.4605078101158142,0.9341486311170998,,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,6064564.5,,,16384.0,244.552734375,,16384.0,,9.16541775808355e-09,96.74609375,,3261.100735207001,0.0,,2.3593194782733917e-05,-0.9997746176086366,9.16541775808355e-09,0.0,,-2166.993408203125,,,0.0001328285519493952,4.483304732013494,,,33752568.0,,0.013928360654972494,,156148.363260004,,0.14217232167720795,,,0.00634765625,,,16384.0,1.0,0.16926029499154538,16384.0,0.027892727073092965,,,2.0,,,3.0144913640839377e-06,0.09718837544938924,,,16384.0,,275.0026353519934,,0.5402038097381592,-2166.993408203125,,0.21296951174736023,,5.19680033903569e-05,,,,,680.8458862304688,,,4707.040952576004,,0.011980950832366943,1.2744389837607741,81.0,0.0,,,,0.0,,0.06865379717783071,,,,1.0,1.0,1.1439757347106934,369.903076171875,,2.0,0.7163114547729492,0.20012887932225615,615.0,,,,1.071333740837872,,,8.18071174621582,1.1881262054666877,1.1439757347106934,0.0,,9.102669729088575e-09,6.783998105674982e-05,1792.663816825747,223.87731694901595,237.26537561416626,,0.6716515421867371,-61.46800231933594,1.0,1.0,21873.546875,0.0,,0.0,0.0,0.0,0.028490116819739342,16.353673934936523,,16.353673934936523,0.11835744976997375,-0.08241414744406939,,1770003560.1780891,-466.7821044921875,,0.06728208946879022,0.12420928478240967,,1e-05,34,,21873.546875,,,0.2379140929551795,0.06865379717783071,,,,35.0,-61.46800231933594,941.4511672400113,34.0,,,0.1303384006023407,-466.7821044921875,370.903076171875,,,,,0.99951171875,0.2320457398891449,,,,0.0,4707.040952576004,0.40230056643486023,0.9385147346650445,,16384.0
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,2843521.25,,,16384.0,244.552734375,,16384.0,,-2.0067985051497317e-09,96.869140625,,3268.620728417998,0.0,,0.007893230766057968,-1.0,-2.0067985051497317e-09,0.0,,-2128.946044921875,,,0.00013346114247655792,4.504689919005614,,,33752820.0,,0.012885943204310024,,160856.825301115,,0.14260202646255493,,,0.00537109375,,,16384.0,1.0,0.15284475911175832,16384.0,0.027769482914789943,,,2.0,,,3.2614651441775777e-06,0.09741248871141667,,,16384.0,,275.1146866429772,,0.4949300289154053,-2128.946044921875,,0.21235178411006927,,5.404898547567427e-05,,,,,680.647216796875,,,4710.976022722985,,0.010506868362426758,1.2490833178162575,63.0,0.0,,,,0.0,,0.06525038831750862,,,,1.0,1.0,1.0516787767410278,173.5233612060547,,2.0,0.7043185234069824,0.2010213420162422,359.0,,,,1.067673146724701,,,3.8886754512786865,1.1685201236978173,1.0516787767410278,0.0,,-2.449535463355801e-09,5.3984986152499914e-05,1791.179780856249,224.30355872100336,237.26537561416626,,0.7129393219947815,-72.74942779541016,0.9999999403953552,1.0,2774.0771484375,0.0,,0.0,0.0,0.0,0.024180466309189796,18.810482025146484,,18.810482025146484,0.11027193069458008,-0.08014578418806195,,1770008271.535496,-396.1727294921875,,0.06413380522280931,0.11913623660802841,,1e-05,35,,2774.0771484375,,,0.21809514635242522,0.06525038831750862,,,,37.0,-72.74942779541016,937.2983583159803,35.0,,,0.12077879905700684,-396.1727294921875,174.5233612060547,,,,,1.0,0.22269627451896667,,,,0.0,4710.976022722985,0.49100354313850403,0.9435539621332493,,16384.0
0.0,2.0,,,0.0,,,9756.0,,0.0,,2.06115369216775e-09,,,0.0,593385.25,,,16380.763671875,244.552734375,,16384.0,,-1.9972000941947954e-08,97.271484375,,3265.1435169260076,0.0,,0.009294357150793076,-1.0,-1.9972000941947954e-08,0.0,,-3587.36572265625,,,0.00013256643636293597,4.473721649002982,,,33747016.0,,0.013952758694358636,,165552.718306401,,0.13622990250587463,,,0.00439453125,,,16384.0,0.99951171875,0.16393594798864797,9756.0,0.02778456603597132,,,2.0,,,4.1507960185649395e-06,0.0973280849299706,,,16384.0,,275.3459258679941,,0.5283510088920593,-3587.36572265625,,0.2170097529888153,,5.4208998335525393e-05,,,,,682.6278686523438,,,4708.085800489993,,0.011623860336840153,1.2671368448063731,82.0,0.0,,,,0.0,,0.0687359445146285,,,,1.0,0.99951171875,0.9707459807395935,36.154296875,,2.0,0.702308714389801,0.20090338428266266,743.0,,,,1.0713940765708685,,,0.8573393821716309,1.1813900684937835,0.9707465171813965,0.0,,-1.930556869922384e-08,4.0704006096348166e-05,1791.971165674582,224.34283538500313,237.26537561416626,,0.6987261772155762,-67.67408752441406,1.0,1.0,19403.87890625,0.0,,0.0,0.0,0.0,0.02759592980146408,18.609647750854492,,18.609647750854492,0.12024107575416565,-0.0831596995703876,,1770012979.9975014,-452.04241943359375,,0.06765595017350279,0.1268409639596939,,1e-05,36,,19403.87890625,,,0.2326718932017684,0.0687359445146285,,,,37.0,-67.67408752441406,937.6461945689807,36.0,,,0.13186493515968323,-452.04241943359375,37.154296875,,,,,1.0,0.23150311410427094,,,,0.0,4708.085800489993,0.447879821062088,0.9385924416336948,,16380.763671875
0.0,2.0,,,0.0,,,7754.0,,0.0,,2.06115369216775e-09,,,0.0,150799.734375,,,16379.7861328125,244.552734375,,16384.0,,-2.527467124480154e-09,92.6875,,3252.2881596229854,0.0,,0.005413461476564407,-1.0,-2.527467124480154e-09,0.0,,-2313.526611328125,,,0.00013254946038346142,4.471639021998271,,,33735626.0,,0.014204441584297456,,170251.193910939,,0.13528253138065338,,,0.0068359375,,,16384.0,0.99951171875,0.16559092461830005,7754.0,0.027834527897689237,,,2.0,,,3.4578026486542512e-06,0.09695067536686067,,,16384.0,,273.4346579319972,,0.5367698073387146,-2313.526611328125,,0.21973994374275208,,4.944001557305455e-05,,,,,681.2061157226562,,,4695.515168618003,,0.011988743208348751,1.2696973159909248,80.0,0.0,,,,0.0,,0.06929391718585975,,,,1.0,0.99951171875,0.9575502872467041,9.002337455749512,,2.0,0.6980413794517517,0.2005202477972264,304.0,,,,1.0720023242756724,,,0.2980983257293701,1.1832163790240884,0.9575496912002563,0.0,,-2.62856580945936e-09,4.0991988498717546e-05,1796.1621243111201,225.16864945800626,237.26537561416626,,0.6935004591941833,-81.5047836303711,1.0,1.0,10549.6474609375,0.0,,0.0,0.0,0.0,0.031249122694134712,16.530588150024414,,16.530588150024414,0.1241627186536789,-0.08307492453604937,,1770017675.8909178,-511.85394287109375,,0.068090735032456,0.1295360028743744,,1e-05,37,,10549.6474609375,,,0.23488484439440072,0.06929391718585975,,,,37.0,-81.5047836303711,939.0152230430103,37.0,,,0.13615146279335022,-511.85394287109375,10.002337455749512,,,,,1.0,0.2343728393316269,,,,0.0,4695.515168618003,0.4157269299030304,0.9369620370231786,,16379.7861328125
0.0,2.0,,,0.0,,,16384.0,,0.0,,2.06115369216775e-09,,,0.0,1199856.0,,,16384.0,244.552734375,,16384.0,,1.597379228890361e-09,94.25390625,,3259.4288787879923,0.0,,0.008431024849414825,-1.0,1.597379228890361e-09,0.0,,-2528.2783203125,,,0.00013083836589909256,4.415463042998454,,,33747464.0,,0.013762906928604934,,174977.516435039,,0.1399582475423813,,,0.005859375,,,16384.0,1.0,0.163043619482778,16384.0,0.0277673747706495,,,2.0,,,4.6845643897341915e-06,0.09713855024540402,,,16384.0,,271.9990927640174,,0.518500566482544,-2528.2783203125,,0.21401014924049377,,5.238500307314098e-05,,,,,680.814697265625,,,4698.097639547981,,0.011467576026916504,1.2644619811326265,68.0,0.0,,,,0.0,,0.06744896821328439,,,,1.0,1.0,0.9958550930023193,73.17538452148438,,2.0,0.7075852155685425,0.20102302550854448,444.0,,,,1.0700189610943198,,,1.651021122932434,1.1804392179474235,0.9958549737930298,0.0,,1.6693709747883645e-09,4.406398511491716e-05,1795.804737853796,224.03952750598546,237.26537561416626,,0.6005315780639648,-66.44034576416016,1.0,1.0,9801.416015625,0.0,,0.0,0.0,0.0,0.03551880642771721,18.788192749023438,,18.788192749023438,0.11683183908462524,-0.08115739421918988,,1770022374.3662086,-581.9401245117188,,0.06630622418015264,0.12363031506538391,,1e-05,38,,9801.416015625,,,0.23049258708488196,0.06744896821328439,,,,38.0,-66.44034576416016,937.0784804470022,38.0,,,0.12829941511154175,-581.9401245117188,74.17538452148438,,,,,1.0,0.2298133671283722,,,,0.0,4698.097639547981,0.4064137637615204,0.9397327467412244,,16384.0
0.0,2.0,,,0.0,,,9983.0,,0.0,,2.06115369216775e-09,,,0.0,283533.65625,,,16380.875,244.552734375,,16384.0,,-1.1188926229976914e-08,95.912109375,,3275.0296317619795,0.0,,0.006423108279705048,-1.0,-1.1188926229976914e-08,0.0,,-2164.55908203125,,,0.0001316905288454545,4.443825783004286,,,33744459.0,,0.013504279933840735,,182589.969641358,,0.13892360031604767,,,0.00390625,,,16384.0,0.99951171875,0.1555086283478886,9983.0,0.02794544663301831,,,2.0,,,4.664657185404764e-06,0.09762210885461119,,,16384.0,,277.0791633740009,,0.5096932053565979,-2164.55908203125,,0.2195199429988861,,4.816000000573695e-05,,,,,680.6583251953125,,,4725.948434188991,,0.011002671904861927,1.2542107114568353,88.0,0.0,,,,0.0,,0.06712373936898075,,,,1.0,0.99951171875,0.9626142382621765,17.235321044921875,,2.0,0.6905531883239746,0.19973501440131008,540.0,,,,1.069695245474577,,,0.5547224283218384,1.171268867328763,0.962614893913269,0.0,,-1.1054926751796756e-08,4.083299427293241e-05,1785.062801144952,225.2611099909991,237.26537561416626,,0.6927686333656311,-79.10858154296875,1.0,1.0,2312.36962890625,0.0,,0.0,0.0,0.0,0.026680218055844307,19.57961082458496,,19.57961082458496,0.12005475908517838,-0.08139054803177714,,1770027100.6890676,-437.04534912109375,,0.0658849636092782,0.1264253556728363,,1e-05,39,,2312.36962890625,,,0.22263236716389656,0.06712373936898075,,,,38.0,-79.10858154296875,943.004006090021,39.0,,,0.13105744123458862,-437.04534912109375,18.235321044921875,,,,,1.0,0.2286539524793625,,,,0.0,4725.948434188991,0.40757814049720764,0.940083332773,,16380.875
