val-core/avg/reward/mean@8,perf/max_memory_allocated_gb,val-aux/aime25/reward/worst@4/mean,val-core/avg/reward/best@8/mean,val-aux/aime25/reward/std@8,timing_s/adv,val-aux/aime25/reward/worst@8/mean,perf/mfu/actor,timing_s/agent_loop/tool_calls/min,val-core/aime25/reward/best@8/std,val-aux/hmmt25/reward/worst@8/mean,val-aux/brumo25/reward/best@4/std,critic/rewards/min,val-aux/hmmt25/reward/worst@4/mean,timing_per_token_ms/update_actor,val-aux/num_turns/min,rollout_corr/ppl_ratio,rollout_corr/log_ppl_diff_min,val-aux/aime24/reward/worst@8/std,perf/max_memory_reserved_gb,critic/advantages/max,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@8/std,_step,rollout_corr/rollout_rs_min,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_seq_fraction_low,critic/returns/max,critic/returns/min,critic/advantages/mean,rollout_corr/rollout_ppl,val-aux/beyondaime/reward/std@8,perf/cpu_memory_used_gb,response_length_non_aborted/clip_ratio,val-aux/num_turns/max,val-aux/brumo25/reward/worst@4/mean,prompt_length/max,prompt_length/mean,training/rollout_probs_diff_mean,rollout_corr/chi2_token,actor/pg_loss,timing_per_token_ms/adv,rollout_corr/rollout_rs_masked_fraction,val-aux/aime24/reward/worst@2/std,val-aux/aime25/reward/worst@2/std,val-aux/aime24/reward/std@8,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_ratio_fraction_low,perf/total_num_tokens,timing_s/save_checkpoint,timing_s/agent_loop/generate_sequences/min,val-aux/aime24/reward/worst@2/mean,training/epoch,critic/rewards/mean,val-aux/brumo25/reward/std@8,response_length_non_aborted/max,timing_s/old_log_prob_pre,val-aux/hmmt25/reward/std@8,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_masked_fraction,val-core/aime24/reward/mean@8,critic/score/max,val-core/hmmt25/reward/best@8/mean,val-aux/aime25/reward/best@2/mean,val-aux/brumo25/reward/worst@4/std,_runtime,val-aux/hmmt25/reward/best@4/mean,response_length/clip_ratio,timing_s/reward,val-aux/aime24/reward/best@2/mean,rollout_corr/training_log_ppl,val-core/aime24/reward/best@8/std,rollout_corr/rollout_is_catastrophic_token_fraction,rollout_corr/rollout_rs_max,perf/throughput,prompt_length/clip_ratio,val-aux/beyondaime/reward/worst@2/std,timing_s/agent_loop/generate_sequences/max,val-core/avg/reward/best@8/std,val-aux/hmmt25/reward/worst@2/std,timing_s/stop_profile,critic/score/mean,response_length/max,_timestamp,prompt_length/min,rollout_corr/rollout_is_veto_fraction,training/rollout_probs_diff_valid,rollout_corr/log_ppl_diff_max,timing_s/agent_loop/slowest/tool_calls,timing_s/start_profile,val-aux/beyondaime/reward/worst@4/mean,timing_s/agent_loop/generate_sequences/mean,val-core/beyondaime/reward/best@8/std,val-aux/hmmt25/reward/best@4/std,val-aux/beyondaime/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/std,val-aux/beyondaime/reward/worst@8/std,val-aux/brumo25/reward/worst@2/std,perf/time_per_step,response/aborted_ratio,actor/grad_norm,rollout_corr/rollout_rs_ratio_fraction_high,num_turns/min,rollout_corr/rollout_log_ppl,timing_s/update_actor,timing_s/agent_loop/slowest/response_length,val-aux/aime24/reward/best@4/std,val-aux/aime24/reward/best@4/mean,rollout_corr/log_ppl_diff,critic/advantages/min,val-aux/brumo25/reward/best@2/std,distill/teacher_kl,timing_s/agent_loop/tool_calls/max,val-aux/aime24/reward/worst@8/mean,training/rollout_probs_diff_std,val-aux/brumo25/reward/best@2/mean,timing_s/gen,timing_s/step,val-core/aime25/reward/mean@8,val-aux/beyondaime/reward/best@2/std,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_max,rollout_corr/k3_kl,rollout_corr/rollout_rs_mean,val-aux/aime24/reward/worst@4/mean,val-aux/brumo25/reward/worst@2/mean,critic/returns/mean,val-aux/brumo25/reward/worst@8/std,rollout_corr/rollout_rs_seq_max_deviation,val-aux/beyondaime/reward/best@4/mean,response_length/mean,actor/is_ratio_mean,val-aux/hmmt25/reward/best@2/mean,val-aux/aime25/reward/best@4/std,training/rollout_probs_diff_max,val-core/brumo25/reward/mean@8,rollout_corr/rollout_rs_seq_mean,response_length_non_aborted/min,val-aux/aime25/reward/worst@2/mean,critic/score/min,val-core/hmmt25/reward/best@8/std,val-aux/num_turns/mean,critic/rewards/max,rollout_corr/training_ppl,val-aux/beyondaime/reward/best@2/mean,val-aux/beyondaime/reward/best@4/std,rollout_corr/log_ppl_abs_diff,val-aux/aime24/reward/worst@4/std,rollout_corr/rollout_rs_seq_min,timing_s/testing,val-core/brumo25/reward/best@8/std,val-aux/aime25/reward/best@4/mean,val-aux/aime24/reward/best@2/std,val-core/aime24/reward/best@8/mean,val-aux/beyondaime/reward/worst@2/mean,response_length/min,val-aux/brumo25/reward/worst@8/mean,timing_s/agent_loop/slowest/generate_sequences,val-aux/aime25/reward/worst@4/std,rollout_corr/kl,val-aux/hmmt25/reward/worst@8/std,training/rollout_actor_probs_pearson_corr,val-aux/brumo25/reward/best@4/mean,val-core/beyondaime/reward/mean@8,response_length_non_aborted/mean,rollout_corr/chi2_seq,num_turns/max,val-core/beyondaime/reward/best@8/mean,rollout_corr/rollout_rs_eff_sample_size,val-core/aime25/reward/best@8/mean,timing_s/agent_loop/tool_calls/mean,actor/lr,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_std,training/global_step,val-core/brumo25/reward/best@8/mean,actor/entropy,adv/mean,timing_s/agent_loop/slowest/prompt_length,val/generations,num_turns/mean,val-aux/hmmt25/reward/worst@4/std,timing_per_token_ms/gen
,191.46050643920898,,,,0.40992816304787993,,0.17309177305161066,0.0,,,,1998.7098388671875,,0.023106122695928714,,1.0008251443505287,-0.0008432269096374512,,198.08203125,219.73704528808594,,,36,2.06115369216775e-09,0.00390625,0.0,219.73704528808594,-1.5947084426879883,7.634957199798009e-08,1.8458047062158585,,472.1436767578125,0.57421875,,,743.0,97.271484375,0.08447909355163574,0.0018972568213939667,2.5777268319870927e-06,0.00011243865205984757,0.1067669540643692,,,,,0.08750327676534653,3645794.0,,0.0,,0.0,11111.837890625,,8192.0,42.97448485600762,,0.26187607645988464,0.998046875,,704040.9375,,,,19021.187359905,,0.57421875,20.854946851963177,,0.6085157226771116,,0.0,25479.4140625,2108.447459550898,0.0,,0.0,,,5.388818681240082e-05,11111.837890625,8192.0,1767213752.774989,37.0,0.0,1.0,0.0026212334632873535,0.0,5.660811439156532e-05,,0.0,,,,,,,432.28418895206414,0.0,0.678438663482666,0.019263673573732376,2.0,0.607691103592515,84.24016348808073,5993.0,,,0.0008246152428910136,-1.5947084426879883,,-1.582112193107605,0.0,,0.14712630212306976,,283.6587137291208,432.28418895206414,,,,4.090081691741943,0.0008796438414719887,1.0011111497879028,,,7.634957199798009e-08,,3.0900816917419434,,7023.419921875,1.0,,,0.9999891519546509,,1.0010206699371338,1955.0,,1998.7098388671875,,,704040.9375,1.847348801791668,,,0.0008717675227671862,,0.8452527523040771,,,,,,,1955.0,,0.0,,0.0008145773081196239,,0.8950967192649841,,,7023.419921875,162.2693826686591,2.0,,0.928634702604926,,0.0,1e-05,,0.16088436543941498,36.0,,0.9086146354675293,7.646358568536016e-08,82.0,,2.0,,0.07888193094174062
,191.46050643920898,,,,0.48631662083789706,,0.17377633630508252,0.0,,,,1346.830322265625,,0.023239403721808518,,1.0007682740688324,-0.0009154677391052246,,198.08203125,328.03240966796875,,,37,2.06115369216775e-09,0.001953125,0.0,328.03240966796875,-1.6587035655975342,4.69218655041459e-08,1.797399915754795,,478.55560302734375,0.685546875,,,304.0,92.6875,0.08599702268838882,0.0018875114619731903,-6.05458712499285e-07,0.00012762507402890873,0.10799313336610794,,,,,0.08868647366762161,3810510.0,,0.0,,0.0,12997.578125,,8192.0,42.248694906942546,,0.26191169023513794,0.998046875,,706052.6875,,,,19489.691063033,,0.685546875,21.119624527171254,,0.5816419813781977,,0.0,11642.0078125,2037.5697022952788,0.0,,0.0,,,6.022397428750992e-05,12997.578125,8192.0,1767214220.3859408,37.0,0.0,1.0,0.0026164650917053223,0.0,4.4479966163635254e-05,,0.0,,,,,,,467.53124515293166,0.0,0.8159487843513489,0.019306659698486328,2.0,0.5808741431683302,88.55398027598858,8192.0,,,0.0007678326219320297,-1.6587035655975342,,-1.7684465646743774,0.0,,0.148934006690979,,314.9640803257935,467.53124515293166,,,,2.396026372909546,0.0008515402550983708,0.9887511134147644,,,4.69218655041459e-08,,1.396026372909546,,7349.71484375,1.0,,,0.9999814033508301,,0.9893718957901001,1376.0,,1346.830322265625,,,706052.6875,1.7987919449806213,,,0.0008008203003555536,,0.8419384956359863,,,,,,,1376.0,,0.0,,0.0007624748868693132,,0.892036497592926,,,7349.71484375,786.02883387357,2.0,,0.9284436337322909,,0.0,1e-05,,0.07870205491781235,37.0,,0.888280987739563,4.6821856614087665e-08,80.0,,2.0,,0.08369905941445259
,191.46050643920898,,,,0.43533779587596655,,0.17345175314530215,0.0,,,,2252.4501953125,,0.023349558046182398,,1.0008267126977444,-0.000996410846710205,,198.08203125,1263.770263671875,,,38,2.06115369216775e-09,0.00390625,0.0,1263.770263671875,-1.1673763990402222,-1.2034685425987846e-07,1.7996871434152126,,484.2276611328125,0.705078125,,,444.0,94.25390625,0.0880453959107399,0.0017420947551727295,1.3662463089758603e-06,0.00011251928683387065,0.11025380343198776,,,,,0.09097093343734741,3869006.0,,0.0,,0.0,10635.888671875,,8192.0,45.595872581005096,,0.2627052962779999,1.0,,243644.640625,,,,19946.522736298,,0.705078125,22.0042144251056,,0.5826193541288376,,0.0,26698.630859375,2064.9425818481513,0.0,,0.0,,,5.724793300032616e-05,10635.888671875,8192.0,1767214688.889688,38.0,0.0,1.0,0.0028382539749145508,0.0,9.33757983148098e-05,,0.0,,,,,,,468.41568792401813,0.0,0.4887517988681793,0.01928287371993065,2.0,0.5817931462079287,90.33958017802797,8192.0,,,0.000826202449388802,-1.1673763990402222,,-1.4252641201019287,0.0,,0.15228231251239777,,309.8770988499746,468.41568792401813,,,,4.190960884094238,0.000845220172777772,0.9920598864555359,,,-1.2034685425987846e-07,,3.1909608840942383,,7462.3984375,1.0,,,0.9999923706054688,,0.9922600984573364,2258.0,,2252.4501953125,,,243644.640625,1.8011915422976017,,,0.000862697372213006,,0.8476253151893616,,,,,,,2258.0,,0.0,,0.00082393426237104,,0.8876054286956787,,,7462.3984375,1890.7080656327307,2.0,,0.9277904416196888,,0.0,1e-05,,0.16167862713336945,38.0,,0.8941112160682678,-1.2025708429064252e-07,68.0,,2.0,,0.08110377833083328
,191.46050643920898,,,,0.42043557087890804,,0.1690529708773945,0.0,,,,1416.303466796875,,0.023942511239396704,,1.000788327306509,-0.0005617141723632812,,198.08203125,990.8834228515625,,,39,2.06115369216775e-09,0.0,0.0,990.8834228515625,-1.4238767623901367,-5.740733399761666e-08,1.8031966760754585,,482.61651611328125,0.689453125,,,540.0,95.912109375,0.08612628281116486,0.0017599575221538544,1.2018240198585772e-06,0.00010842663946058134,0.10717704892158508,,,,,0.0881139487028122,3877604.0,,0.0,,0.0,17882.115234375,,8192.0,45.78611555695534,,0.2604014575481415,0.998046875,,2539282.5,,,,21584.542167482,,0.689453125,21.501850603846833,,0.5829750262200832,,0.0,5590.21875,2122.378051339884,0.0,,0.0,,,6.515299901366234e-05,17882.115234375,8192.0,1767215145.7213225,38.0,0.0,1.0,0.0021746158599853516,0.0,4.278402775526047e-05,,0.0,,,,,,,456.75227341707796,0.0,1.0598431825637817,0.01906309463083744,2.0,0.5821871627122164,92.83957735192962,4692.0,,,0.000787868193583563,-1.4238767623901367,,-2.3914458751678467,0.0,,0.15023742616176605,,296.044639849104,456.75227341707796,,,,1.5811586380004883,0.0008294164708786411,0.9875760674476624,,,-5.740733399761666e-08,,0.5811586380004883,,7477.533203125,1.0,,,0.9999967813491821,,0.988169252872467,1452.0,,1416.303466796875,,,2539282.5,1.8046439364552498,,,0.0008154381939675659,,0.8244774341583252,,,,,,,1452.0,,0.0,,0.0007823223813829827,,0.8909698724746704,,,7477.533203125,7.127343256026506,2.0,,0.9291614482658627,,0.0,1e-05,,0.05664867162704468,39.0,,0.8908093571662903,-5.756803744816352e-08,88.0,,2.0,,0.07732659575000424
0.16108333333333333,191.46050643920898,0.12356666666666666,0.28364200000000006,0.12478545340512202,0.4428497569169849,0.09373333333333335,0.1745831506434068,0.0,0.046052258748844686,0.045066666666666665,0.1252782214678304,2341.30810546875,0.053799999999999994,0.023201029989129193,2.0,1.0007601529359818,-0.001410067081451416,0.04195396433157704,198.08203125,559.49560546875,0.0875,0.047700502870227826,40,2.06115369216775e-09,0.00390625,0.0,559.49560546875,-1.6344449520111084,-9.222791419460918e-08,1.7857354804873466,0.06558595999335178,480.0133056640625,0.7109375,2.0,0.08386666666666666,816.0,97.470703125,0.08394158631563187,0.0017893314361572266,-7.746000605379777e-07,0.00011438588472422227,0.10350799560546875,0.09127675045151545,0.1045729973577877,0.1196719865920269,0.02269718695697463,0.08511195331811905,3871542.0,,0.0,0.15053333333333332,0.0,11052.1904296875,0.18528018114375538,8192.0,42.295750157907605,0.052619114931143136,0.2568942904472351,1.0,0.2,230222.8125,0.15056666666666668,0.2683,0.09137000686827147,22065.545277061,0.13066666666666665,0.7109375,21.502818242181093,0.24926666666666666,0.5727612655609846,0.060086809824079296,0.0,11917.3515625,588.1510382123149,0.0,0.04273634423081608,0.0,0.052435119317237364,0.038676482077528815,6.406405009329319e-05,11052.1904296875,8192.0,1767216791.4442387,35.0,0.0,1.0,0.002577066421508789,0.0,4.777684807777405e-05,0.03618,0.0,0.04939535038375657,0.04542175136801379,0.02805,0.05151418480810927,0.014178264253891215,0.1470109415744281,1645.6410634620115,0.0,0.6774641275405884,0.01839604414999485,2.0,0.5720015894621611,89.82376204617321,8192.0,0.0893022818945275,0.2981666666666667,0.0007596916693728417,-1.6344449520111084,0.16779226294999675,-1.4807060956954956,0.0,0.09293333333333334,0.14744888246059418,0.3064333333333333,334.0048551650252,1645.6410634620115,0.21666666666666667,0.06774298590242124,0.10736575274819857,2.2841320037841797,0.0008142456790665165,0.9940502047538757,0.11883333333333333,0.1431,-9.222791419460918e-08,0.04509635985509206,1.2841320037841797,0.13186,7464.134765625,1.0,0.10943333333333331,0.07765811925379267,0.9999895095825195,0.225,0.9938247203826904,2314.0,0.16440000000000002,2341.30810546875,0.031356313416722535,2.0,230222.8125,1.7871271297335625,0.1024,0.0626412357492289,0.000794670166214928,0.061739632310998306,0.8598196506500244,1157.4114855150692,0.07528486421278373,0.31383333333333335,0.1109662930112141,0.33640000000000003,0.049940000000000005,2314.0,0.051333333333333335,0.0,0.073193278832373,0.0007361517245954019,0.01771146660633895,0.8944215774536133,0.3778333333333333,0.07625,7464.134765625,1934670.3960536793,2.0,0.15951,0.9311126478067493,0.34623333333333334,0.0,1e-05,0.06566666666666668,0.10884124040603638,40.0,0.42549999999999993,0.87201327085495,-9.240160636636574e-08,95.0,"{'sha256': '2a682bba2e8fd5c140b20af3dc0ee5cf295ed3c6088055d4509286055057f4b5', 'size': 1057971.0, 'nrows': 5, '_latest_artifact_path': 'wandb-client-artifact://d812pk5jgnchywmw371auljykeqzl35a5r1m83j096m01bq2m2sm55v1kgy7k6wsk34cuxa4kxgxk6tbc3q8xd26j3zc7cdydcltmawzaoxqyvjr9y7w48kuhiz3j4hp:latest/val/generations.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://pqwgfufbmp9lgg6v3wqwhfpp18fnmja53tnfsgbz3bfz95rjbwnop0uy3q9sswztq03xrds3751pvh7dcvbrc7f9qcj3plcdl75f92gpse97zdgqjosvfkvmf60ygeyl/val/generations.table.json', 'ncols': 31, 'path': 'media/table/val/generations_39_2a682bba2e8fd5c140b2.table.json', 'log_mode': 'IMMUTABLE'}",2.0,0.024343502647419468,0.08739837278240326
,191.46050643920898,,,,0.4956705020740628,,0.1727868075242738,0.0,,,,1090.31298828125,,0.02344037252749423,,1.000787403434515,-0.000910639762878418,,198.08203125,1251.62890625,,,41,2.06115369216775e-09,0.001953125,0.0,1251.62890625,-1.1526541709899902,-8.079584290499042e-08,1.7627123557031155,,482.8939208984375,0.71484375,,,455.0,93.93359375,0.08697093278169632,0.0018019191920757294,-2.9245200039440533e-08,0.00012806524251142253,0.10748911648988724,,,,,0.08878600597381592,3870453.0,,0.0,,0.0,9842.400390625,,8192.0,46.32992600509897,,0.2591646611690521,0.99609375,,120599.0546875,,,,22537.502243161,,0.71484375,21.31295093288645,,0.5610305238515139,,0.0,8467.73046875,2044.8187281379057,0.0,,0.0,,,5.820789374411106e-05,9842.400390625,8192.0,1767217264.7439344,37.0,0.0,1.0,0.0029903650283813477,0.0,6.355205550789833e-05,,0.0,,,,,,,473.2024588219356,0.0,0.5209469199180603,0.01870311051607132,2.0,0.5602435823529959,90.72486017015763,8192.0,,,0.0007869438850320876,-1.1526541709899902,,-1.3183766603469849,0.0,,0.151920884847641,,314.1793911650311,473.2024588219356,,,,2.107245922088623,0.0008324842274305411,0.9846575260162354,,,-8.079584290499042e-08,,1.107245922088623,,7465.544921875,1.0,,,0.9999969005584717,,0.9851897954940796,1131.0,,1090.31298828125,,,120599.0546875,1.7641231827437878,,,0.0008152740192599595,,0.8570578098297119,,,,,,,1131.0,,0.0,,0.0007665258517590701,,0.8873889446258545,,,7465.544921875,924.8123592399061,2.0,,0.9297069263687358,,0.0,1e-05,,0.06749438494443893,41.0,,0.865729033946991,-8.09031845960817e-08,89.0,,2.0,,0.08219515518166429
,191.46050643920898,,,,0.4519118941389024,,0.17809897871482008,0.0,,,,2251.94580078125,,0.02280708067869243,,1.000732984393835,-0.0008417963981628418,,198.08203125,389.9903564453125,,,42,2.06115369216775e-09,0.001953125,0.0,389.9903564453125,-1.7006319761276245,-9.666117506412775e-08,1.7438110522925854,,480.40594482421875,0.740234375,,,509.0,94.703125,0.08730228245258331,0.0018540285527706146,9.858375165094913e-07,0.00011445684177306494,0.10656262189149857,,,,,0.08806642889976501,3948317.0,,0.0,,0.0,114600.8359375,,8192.0,44.59281613398343,,0.25821757316589355,1.0,,52516572.0,,,,23015.803141076,,0.740234375,21.91359973186627,,0.5495284022763371,,0.0,5757.2626953125,2091.809952461791,0.0,,0.0,,,6.182398647069931e-05,114600.8359375,8192.0,1767217736.7012339,38.0,0.0,1.0,0.0027353763580322266,0.0,6.636814214289188e-05,,0.0,,,,,,,471.87807326298207,0.0,0.7025243043899536,0.0184961948543787,2.0,0.5487958202138543,90.04958436405286,8029.0,,,0.0007325819169636816,-1.7006319761276245,,-15.045694351196289,0.0,,0.1521015763282776,,314.7038072759751,471.87807326298207,,,,2.153782367706299,0.0008244814016507007,0.9870107769966125,,,-9.666117506412775e-08,,1.1537823677062988,,7616.853515625,1.0,,,0.9999973773956299,,0.9884355664253235,2283.0,,2251.94580078125,,,52516572.0,1.7451094165444374,,,0.0007551823218818754,,0.8682920932769775,,,,,,,2283.0,,0.0,,0.0007243989348353352,,0.8863663673400879,,,7616.853515625,492.9420698583126,2.0,,0.930130197701543,,0.0,1e-05,,0.076922707259655,42.0,,0.8551582098007202,-9.65297957122857e-08,122.0,,2.0,,0.08069682216219612
,191.46050643920898,,,,0.4385969010181725,,0.17339610702138444,0.0,,,,1399.9306640625,,0.023336945478194173,,1.0008192844688892,-0.000903785228729248,,198.08203125,481.82916259765625,,,43,2.06115369216775e-09,0.005859375,0.0,481.82916259765625,-1.5511618852615356,-1.075340847478401e-07,1.7490762323141098,,479.04827880859375,0.701171875,,,523.0,98.025390625,0.08534558117389679,0.001701854169368744,8.438246688058371e-07,0.00011378892317407766,0.10422052443027496,,,,,0.08594878017902374,3854478.0,,0.0,,0.0,9714.4091796875,,8192.0,42.02774812607095,,0.25616249442100525,0.998046875,,105520.046875,,,,23489.49900202,,0.701171875,21.400506156962365,,0.5525990575551987,,0.0,33697.87109375,2015.0944784004912,0.0,,0.0,,,5.753594450652599e-05,9714.4091796875,8192.0,1767218215.0020623,36.0,0.0,1.0,0.002465754747390747,0.0,0.00011017592623829842,,0.0,,,,,,,478.2006552689709,0.0,0.5191700458526611,0.01827174611389637,2.0,0.5517802415415645,89.95174293289892,8192.0,,,0.0008188179926946759,-1.5511618852615356,,-1.3074133396148682,0.0,,0.1503422111272812,,324.2208596309647,478.2006552689709,,,,5.064724445343018,0.0008291196754726116,1.0023729801177979,,,-1.075340847478401e-07,,4.064724445343018,,7430.251953125,1.0,,,0.9999912977218628,,1.002569317817688,1404.0,,1399.9306640625,,,105520.046875,1.7505354769527912,,,0.0008506778394803405,,0.8294460773468018,,,,,,,1404.0,,0.0,,0.0008102296505967388,,0.8892999291419983,,,7430.251953125,584.9493311736733,2.0,,0.9313998453553075,,0.0,1e-05,,0.25160136818885803,43.0,,0.850143313407898,-1.0764154723119645e-07,119.0,,2.0,,0.08522508664062187
,191.46050643920898,,,,0.5312936990521848,,0.1716538434584127,0.0,,,,2397.260009765625,,0.023559839429833116,,1.000782661139965,-0.0007814764976501465,,198.08203125,497.8956298828125,,,44,2.06115369216775e-09,0.001953125,0.0,497.8956298828125,-1.511449933052063,9.057961136704762e-08,1.7448416911065578,,485.6478271484375,0.703125,,,356.0,93.890625,0.08467520773410797,0.0017117597162723541,5.222131491677828e-07,0.00013857085899620218,0.10263463854789734,,,,,0.08466115593910217,3834094.0,,0.0,,0.0,23182.62109375,,8192.0,43.47959967912175,,0.25426623225212097,1.0,,6584117.5,,,,23969.556718003,,0.703125,21.329896769020706,,0.5496586710214615,,0.0,8822.3701171875,2023.8386918874853,0.0,,0.0,,,6.003212183713913e-05,23182.62109375,8192.0,1767218688.6980503,36.0,0.0,1.0,0.0025997161865234375,0.0,4.2111845687031746e-05,,0.0,,,,,,,473.6165504900273,0.0,0.5763189792633057,0.017973482608795166,2.0,0.5488764820620418,90.33063899888657,8192.0,,,0.0007821855833753943,-1.511449933052063,,-3.1350858211517334,0.0,,0.14987622201442719,,317.77793605602346,473.6165504900273,,,,2.0391342639923096,0.0008186408231267706,0.9872840642929077,,,9.057961136704762e-08,,1.0391342639923096,,7394.57421875,1.0,,,0.9999921321868896,,0.987837553024292,2424.0,,2397.260009765625,,,6584117.5,1.7462345845997334,,,0.0008069087052717805,,0.8473553657531738,,,,,,,2424.0,,0.0,,0.000784765609751048,,0.8901458382606506,,,7394.57421875,27.975670911371708,2.0,,0.9323533736619926,,0.0,1e-05,,0.06481264531612396,44.0,,0.8462837338447571,9.037301396119801e-08,79.0,,2.0,,0.08393451914860069
,191.46050643920898,,,,0.4379907750990242,,0.17072114454250062,0.0,,,,1788.51220703125,,0.02376353525148661,,1.0007767267525196,-0.0007588863372802734,,198.08203125,477.44952392578125,,,45,2.06115369216775e-09,0.001953125,0.0,477.44952392578125,-1.6233232021331787,-4.997068714374109e-08,1.7622349075973034,,481.111083984375,0.732421875,,,401.0,93.3984375,0.0846247747540474,0.0018247924745082855,-8.315701789385344e-07,0.0001123628624962639,0.10317198187112808,,,,,0.08475571125745773,3898003.0,,0.0,,0.0,32350.216796875,,8192.0,43.931100501911715,,0.2567307949066162,0.998046875,,8448023.0,,,,24456.853054384,,0.732421875,21.678520817076787,,0.560182498767972,,0.0,28699.44921875,2030.2862382202604,0.0,,0.0,,,6.224005483090878e-05,32350.216796875,8192.0,1767219168.755838,35.0,0.0,1.0,0.0023654699325561523,0.0,5.1936833187937737e-05,,0.0,,,,,,,479.98195114312693,0.0,0.5871217846870422,0.01841626688838005,2.0,0.5594062115997076,92.63033170090057,8192.0,,,0.0007762813183944672,-1.6233232021331787,,-4.301955223083496,0.0,,0.14768776297569275,,321.14343734807335,479.98195114312693,,,,4.460971355438232,0.0008385333239857573,0.9978263974189758,,,-4.997068714374109e-08,,3.4609713554382324,,7519.888671875,1.0,,,0.999994158744812,,0.9975394606590271,1853.0,,1788.51220703125,,,8448023.0,1.7636272013187408,,,0.0008015584608074278,,0.8576305508613586,,,,,,,1853.0,,0.0,,0.0007669360948057147,,0.8932349681854248,,,7519.888671875,18.669030437245965,2.0,,0.9311311479977192,,0.0,1e-05,,0.17157776653766632,45.0,,0.861214816570282,-4.991765933937131e-08,119.0,,2.0,,0.08340991515158458
,191.46050643920898,,,,0.43939486402086914,,0.17584784657678434,0.0,,,,3035.082763671875,,0.0231219659032974,,1.0008189529180527,-0.000854194164276123,,198.08203125,1101.8543701171875,,,46,2.06115369216775e-09,0.0,0.0,1101.8543701171875,-1.3968336582183838,-5.476879394450407e-08,1.7657412812113762,,483.74603271484375,0.763671875,,,543.0,95.98046875,0.08359479159116745,0.0017205849289894104,-5.5208997906675e-07,0.00011107181102021918,0.1009657233953476,,,,,0.08254583925008774,3955953.0,,0.0,,0.0,13506.4951171875,,8192.0,46.34786223503761,,0.2563137114048004,1.0,,767139.25,,,,24948.721896478,,0.763671875,21.965351353865117,,0.5620107231661677,,0.0,7492.7626953125,2029.9167421257869,0.0,,0.0,,,5.779205821454525e-05,13506.4951171875,8192.0,1767219656.052118,40.0,0.0,1.0,0.0024129152297973633,0.0,7.974402979016304e-05,,0.0,,,,,,,487.20631219795905,0.0,0.48513713479042053,0.018419882282614708,2.0,0.5611922722309828,91.46941038104706,8192.0,,,0.0008184640319086611,-1.3968336582183838,,-1.7700692415237427,0.0,,0.14487001299858093,,326.82282589306124,487.20631219795905,,,,1.8706047534942627,0.0008359950606973143,0.9882999062538147,,,-5.476879394450407e-08,,0.8706047534942627,,7630.490234375,1.0,,,0.9999964833259583,,0.9886290431022644,2940.0,,3035.082763671875,,,767139.25,1.7672117687761784,,,0.0008402026141993701,,0.8600105047225952,,,,,,,2940.0,,0.0,,0.0008150339253916172,,0.8967334628105164,,,7630.490234375,468.4085828345269,2.0,,0.9314425575994063,,0.0,1e-05,,0.0660243034362793,46.0,,0.8614882826805115,-5.4860024079061986e-08,147.0,,2.0,,0.08365462928538422
,191.46050643920898,,,,0.5675628869794309,,0.1747922374723269,0.0,,,,2161.115234375,,0.023264185443624782,,1.0007909573614597,-0.0006298422813415527,,198.08203125,1603.015869140625,,,47,2.06115369216775e-09,0.00390625,0.0,1603.015869140625,-0.8453525304794312,-4.251952390177394e-08,1.7453894019126892,,485.53857421875,0.767578125,,,368.0,93.771484375,0.08630004525184631,0.0017499551177024841,3.7282961784512736e-07,0.000143545768570028,0.10400090366601944,,,,,0.08574555814266205,3953881.0,,0.0,,0.0,19223.06640625,,8192.0,49.72187931602821,,0.25646817684173584,1.0,,3983168.25,,,,25442.336550157,,0.767578125,22.23258313210681,,0.5496234521269798,,0.0,26847.767578125,2009.9307324794252,0.0,,0.0,,,5.484791472554207e-05,19223.06640625,8192.0,1767220147.920943,39.0,0.0,1.0,0.002450227737426758,0.0,4.0511833503842354e-05,,0.0,,,,,,,491.7931916890666,0.0,0.5916875004768372,0.018255343660712242,2.0,0.5488329529762268,91.9838208060246,8192.0,,,0.0007905084348749369,-0.8453525304794312,,-2.519850730895996,0.0,,0.15013675391674042,,327.1341947480105,491.7931916890666,,,,4.3858256340026855,0.0008287694381579058,0.9972578287124634,,,-4.251952390177394e-08,,3.3858256340026855,,7628.65234375,1.0,,,0.9999974370002747,,0.9969061613082886,2180.0,,2161.115234375,,,3983168.25,1.74679596722126,,,0.0008088741742540151,,0.8741443157196045,,,,,,,2180.0,,0.0,,0.0007860277873987798,,0.8893226981163025,,,7628.65234375,3.095733840018511,2.0,,0.9310281143896236,,0.0,1e-05,,0.17116397619247437,47.0,,0.8550737500190735,-4.2545686085304624e-08,89.0,,2.0,,0.08375450149339596
