val-aux/hmmt25/reward/best@4/std,critic/advantages/min,training/rollout_actor_probs_pearson_corr,_runtime,val-aux/num_turns/mean,val-aux/aime25/reward/best@4/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime24/reward/worst@2/mean,timing_s/agent_loop/slowest/generate_sequences,val-aux/hmmt25/reward/best@4/mean,val-core/beyondaime/reward/mean@8,critic/returns/mean,val-core/brumo25/reward/best@8/std,timing_s/gen,critic/advantages/mean,val-core/aime24/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/mean,num_turns/mean,actor/is_ratio_mean,val-aux/brumo25/reward/worst@8/mean,rollout_corr/chi2_seq,response_length_non_aborted/mean,val-core/aime24/reward/best@8/std,rollout_corr/rollout_log_ppl,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/std,val-aux/aime25/reward/worst@8/std,rollout_corr/log_ppl_diff,val-aux/aime24/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/std,critic/returns/min,val-aux/brumo25/reward/best@4/mean,rollout_corr/ppl_ratio,timing_s/agent_loop/tool_calls/max,rollout_corr/rollout_rs_std,val-aux/brumo25/reward/best@2/mean,val-core/brumo25/reward/mean@8,val-core/avg/reward/mean@8,timing_per_token_ms/adv,val-aux/aime25/reward/worst@2/mean,val-aux/brumo25/reward/worst@4/mean,response_length/mean,timing_s/step,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_rs_ratio_fraction_high,_timestamp,response_length/clip_ratio,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/training_log_ppl,val-aux/aime24/reward/worst@8/mean,prompt_length/mean,training/epoch,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/worst@8/std,val-core/avg/reward/best@8/std,val-aux/beyondaime/reward/best@2/mean,val-aux/aime25/reward/best@2/std,perf/max_memory_reserved_gb,critic/advantages/max,val-core/hmmt25/reward/best@8/std,distill/teacher_kl,rollout_corr/rollout_rs_seq_max,prompt_length/min,rollout_corr/rollout_rs_seq_min,val-aux/beyondaime/reward/best@2/std,val-aux/aime24/reward/best@4/mean,val-aux/beyondaime/reward/worst@8/std,val-aux/aime25/reward/std@8,val-aux/hmmt25/reward/std@8,val-aux/brumo25/reward/best@4/std,actor/entropy,training/global_step,val-core/beyondaime/reward/best@8/std,rollout_corr/rollout_rs_max,val-aux/beyondaime/reward/best@4/std,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/worst@8/std,val-core/hmmt25/reward/mean@8,val-aux/beyondaime/reward/best@4/mean,val-core/aime25/reward/best@8/std,prompt_length/clip_ratio,training/rollout_probs_diff_valid,val-core/hmmt25/reward/best@8/mean,timing_s/testing,critic/rewards/mean,training/rollout_probs_diff_std,rollout_corr/rollout_is_veto_fraction,response_length_non_aborted/min,rollout_corr/log_ppl_diff_max,timing_per_token_ms/update_actor,val-aux/aime25/reward/worst@8/mean,val-aux/beyondaime/reward/worst@2/std,rollout_corr/kl,rollout_corr/log_ppl_diff_min,val-aux/aime24/reward/best@4/std,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/std@8,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/worst@4/mean,actor/pg_loss,critic/score/max,val-aux/aime25/reward/worst@4/std,val-aux/hmmt25/reward/worst@4/std,_step,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,response_length/min,num_turns/max,rollout_corr/rollout_rs_seq_fraction_high,val/generations,timing_s/agent_loop/slowest/prompt_length,timing_per_token_ms/gen,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/num_turns/min,rollout_corr/rollout_rs_min,rollout_corr/rollout_rs_seq_masked_fraction,critic/returns/max,val-core/aime25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/training_ppl,timing_s/agent_loop/slowest/tool_calls,timing_s/reward,val-core/beyondaime/reward/best@8/mean,timing_s/stop_profile,critic/rewards/max,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_eff_sample_size,prompt_length/max,num_turns/min,val-aux/aime25/reward/worst@4/mean,val-aux/aime24/reward/worst@4/std,response_length_non_aborted/max,timing_s/agent_loop/generate_sequences/max,val-core/aime24/reward/mean@8,rollout_corr/rollout_rs_mean,val-aux/num_turns/max,critic/rewards/min,rollout_corr/rollout_rs_masked_fraction,val-aux/hmmt25/reward/worst@2/std,perf/mfu/actor,perf/max_memory_allocated_gb,val-core/brumo25/reward/best@8/mean,val-aux/aime25/reward/worst@2/std,timing_s/update_actor,response/aborted_ratio,val-aux/brumo25/reward/worst@2/mean,perf/time_per_step,val-aux/brumo25/reward/worst@4/std,critic/score/min,val-aux/aime24/reward/best@2/std,perf/throughput,timing_s/agent_loop/generate_sequences/mean,perf/cpu_memory_used_gb,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/worst@8/mean,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_fraction_low,timing_s/start_profile,val-core/aime25/reward/best@8/mean,val-aux/brumo25/reward/best@2/std,training/rollout_probs_diff_max,response_length/max,rollout_corr/rollout_rs_seq_std,timing_s/save_checkpoint,timing_s/old_log_prob_pre,response_length_non_aborted/clip_ratio,timing_s/agent_loop/slowest/response_length,rollout_corr/rollout_rs_ratio_fraction_low,critic/score/mean,timing_s/adv,rollout_corr/rollout_ppl,val-core/avg/reward/best@8/mean,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/tool_calls/mean,rollout_corr/chi2_token,training/rollout_probs_diff_mean,val-aux/aime25/reward/best@4/std,actor/lr,adv/mean,val-aux/beyondaime/reward/worst@8/mean,perf/total_num_tokens,actor/grad_norm
,-65.61038208007812,0.3993362486362457,99104.573163003,,,,,0.0,,,-1.189136877854935e-08,,1362.5225072300527,-1.189136877854935e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.10776369948871434,0.025613022313336842,,,-0.09713661740534008,,,-65.61038208007812,,0.9079199992120266,0.0,0.3264927864074707,,,,0.00010126868264983165,,,8192.0,1955.1904799159383,0.0,0.05017155408859253,1770317868.5046017,1.0,0.2515683174133301,0.01062708209065022,,96.080078125,0.0,,,,,,200.33203125,0.6931011080741882,,0.8020702600479126,1.25156831741333,34.0,0.8417706489562988,,,,,,,0.04179733991622925,51.0,,14.705491065979004,,,,,,,0.0,1.0,,,-6570.56005859375,0.21722838282585144,0.0,8192.0,-0.015673330053687096,0.02215304362133676,,,-0.09596311708446592,-0.18915311992168427,,,,,,,2.6698073245512433e-06,3042.427490234375,,,51,,1.1101899147033691,8192.0,2.0,0.0,,171.0,0.0812126700419219,0.0,,2.06115369216775e-09,1.0,0.6931011080741882,,0.0,1.010688784532249,0.0,92.58559488900937,,5.356804467737675e-05,3042.427490234375,,0.920368041537759,553.0,2.0,,,8192.0,0.0,,1.1101901531219482,,-16425.2109375,0.11722630262374878,,0.18627796374609462,193.47679471969604,,,376.0254965920467,0.0,,1955.1904799159383,,-16425.2109375,,2170.3752363720823,0.0,492.83734130859375,,,,0.0,4.6497094444930553e-05,,,0.9999992847442627,8192.0,0.05074159801006317,,121.78933556308039,1.0,8192.0,0.06705474853515625,-6570.56005859375,1.7189334040740505,1.1144823674112558,,0.09713661740534008,0.0,0.3185527138411999,0.1379760205745697,,1e-05,-1.0154335150502902e-08,,16973988.0,0.33762118220329285
,-64.48432159423828,0.4191569983959198,101039.677365135,,,,,0.0,,,-1.355020096127646e-08,,1353.6148543420713,-1.355020096127646e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.11631199257681146,0.027765480692323763,,,-0.10521029040683061,,,-64.48432159423828,,0.9005571235902607,0.0,0.3338167667388916,,,,9.720657999606623e-05,,,8192.0,1937.2421830840176,0.0,0.053333818912506104,1770319805.9408283,1.0,0.262408971786499,0.01110170163155999,,95.0390625,0.0,,,,,,200.33203125,0.7286383509635925,,0.8350141048431396,1.262408971786499,39.0,0.8833826184272766,,,,,,,0.04399450123310089,52.0,,16.15736961364746,,,,,,,0.0,1.0,,,-6840.435546875,0.21434232592582703,0.0,8192.0,-0.016095340251922607,0.02191797883784391,,,-0.10427353746490553,-0.1935531497001648,,,,,,,2.902890882339193e-06,2795.1240234375,,,52,,1.121772050857544,8192.0,2.0,0.0,,110.0,0.08068173255575128,0.0,,2.06115369216775e-09,1.0,0.7286383509635925,,0.0,1.0111681688576937,0.0,92.47241079900414,,5.833699833601713e-05,2795.1240234375,,0.9184148091865479,303.0,2.0,,,8192.0,0.0,,1.1217719316482544,,-14693.2080078125,0.12152838706970215,,0.1882730521238741,193.47679471969604,,,371.9887806469342,0.0,,1937.2421830840176,,-14693.2080078125,,2190.208347231712,0.0,492.709716796875,,,,0.0,4.2464002035558224e-05,,,1.0,8192.0,0.04814581945538521,,116.95836326805875,1.0,8192.0,0.06819456815719604,-6840.435546875,1.6497760779457167,1.1239577885717154,,0.10521029040683061,0.0,0.3460045922547579,0.14361101388931274,,1e-05,-1.0071542710932135e-08,,16971856.0,0.3371084928512573
,-64.92446899414062,0.4101099371910095,102979.66167467,,,,,0.0,,,6.796678775344844e-09,,1349.0264445890207,6.796678775344844e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.11823599121998996,0.028183962815091945,,,-0.10694428544957191,,,-64.92446899414062,,0.8989888224750757,0.0,0.336372435092926,,,,9.777651223616076e-05,,,8192.0,1934.906729290029,0.0,0.053971827030181885,1770321741.0452793,1.0,0.27614831924438477,0.011291704526229296,,97.455078125,0.0,,,,,,200.33203125,0.7019453048706055,,0.8636384010314941,1.2761483192443848,36.0,0.8518480062484741,,,,,,,0.04492422938346863,53.0,,18.9177188873291,,,,,,,0.0,1.0,,,-7074.92578125,0.2171545773744583,0.0,8192.0,-0.008611384779214859,0.022070672158076756,,,-0.10595442110206932,-0.1934068351984024,,,,,,,2.565371479912315e-06,7364.74169921875,,,53,,1.121996283531189,8192.0,2.0,0.0,,150.0,0.08040824202233676,0.0,,2.06115369216775e-09,1.0,0.7019453048706055,,0.0,1.011360459960997,0.0,92.2782576950267,,5.3184106945991516e-05,7364.74169921875,,0.9173837080612804,848.0,2.0,,,8192.0,0.0,,1.1219961643218994,,-16560.927734375,0.12431740760803223,,0.1869823282021622,193.47679471969604,,,374.6894753759261,0.0,,1934.906729290029,,-16560.927734375,,2193.4912602000795,0.0,496.13458251953125,,,,0.0,4.3103937059640884e-05,,,0.9999995231628418,8192.0,0.05050111189484596,,116.69418824801687,1.0,8192.0,0.07034558057785034,-7074.92578125,1.659932684036903,1.1261139130219817,,0.10694428544957191,0.0,0.3513673786073923,0.14688675105571747,,1e-05,5.583579820722662e-09,,16976804.0,0.33142250776290894
,-64.58619689941406,0.40272483229637146,104919.746005196,,,,,0.0,,,-1.5452044976882462e-08,,1355.6812331209658,-1.5452044976882462e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1149015657720156,0.027457170843263157,,,-0.10375739133451134,,,-64.58619689941406,,0.9018894517794251,0.0,0.33268600702285767,,,,9.76677306304398e-05,,,8192.0,1939.7880500380415,0.0,0.05309927463531494,1770323681.0294714,1.0,0.254854679107666,0.01114417529606726,,95.7109375,0.0,,,,,,200.33203125,0.6971596479415894,,0.8174393177032471,1.254854679107666,35.0,0.7674662470817566,,,,,,,0.043404534459114075,54.0,,14.798300743103027,,,,,,,0.0,1.0,,,-6696.462890625,0.21666759252548218,0.0,8192.0,-0.007432424928992987,0.021952974536676818,,,-0.10276061238255352,-0.1824640929698944,,,,,,,2.295511332905953e-06,6774.7705078125,,,54,,1.1211328506469727,8192.0,2.0,0.0,,127.0,0.08080489832883869,0.0,,2.06115369216775e-09,1.0,0.6971596479415894,,0.0,1.0112114530056715,0.0,92.42695008602459,,6.419292185455561e-05,6774.7705078125,,0.9188072275577501,631.0,2.0,,,8192.0,0.0,,1.1211329698562622,,-26482.787109375,0.12040841579437256,,0.1879793631214639,193.47679471969604,,,372.61292990110815,0.0,,1939.7880500380415,,-26482.787109375,,2187.511156137282,0.0,495.25457763671875,,,,0.0,4.102499224245548e-05,,,0.9999988079071045,8192.0,0.04953119531273842,,116.85655455698725,1.0,8192.0,0.06730914115905762,-6696.462890625,1.657737050903961,1.1224092347547412,,0.10375739133451134,0.0,0.3413840942084789,0.14314736425876617,,1e-05,-1.5882188009186393e-08,,16973232.0,0.3289947509765625
,-65.48101806640625,0.4015977680683136,106859.017664251,,,,,0.0,,,1.572597274623888e-09,,1355.513761473936,1.572597274623888e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1150155775831081,0.027369752860977314,,,-0.10399143234826624,,,-65.48101806640625,,0.9016630034893751,0.0,0.3328552842140198,,,,9.794570543889363e-05,,,8192.0,1939.8888867920032,0.0,0.052918851375579834,1770325621.1136808,1.0,0.3477606177330017,0.011024145562259946,,97.23828125,0.0,,,,,,200.33203125,0.6924363374710083,,0.8168504238128662,1.2533248662948608,39.0,0.6522393822669983,,,,,,,0.04365438222885132,55.0,,15.84420108795166,,,,,,,0.0,1.0,,,-6691.6396484375,0.21708273887634277,0.0,8192.0,-0.012488416396081448,0.021919925261422,,,-0.1030264818109572,-0.17796459794044495,,,,,,,2.348751554137607e-06,1624.465087890625,,,55,,1.1202424764633179,8192.0,2.0,0.0,,74.0,0.08079491624080753,0.0,,2.06115369216775e-09,1.0,0.6924363374710083,,0.0,1.0110897049307823,0.0,92.35445081396028,,5.5680982768535614e-05,1624.465087890625,,0.9186639424144151,524.0,2.0,,,8192.0,0.0,,1.1202425956726074,,-16378.26171875,0.12092435359954834,,0.18828284138112666,193.47679471969604,,,372.12054241099395,0.0,,1939.8888867920032,,-16378.26171875,,2187.800563679942,0.0,494.80596923828125,,,,0.0,4.464003723114729e-05,,,0.9999996423721313,8192.0,0.050357669591903687,,117.67306939593982,1.0,8192.0,0.0680055022239685,-6691.6396484375,1.6627615559846163,1.122510539367795,,0.10399143234826624,0.0,0.34144532959908247,0.14380457997322083,,1e-05,2.1188679699690738e-09,,16976360.0,0.3272254467010498
,-67.50879669189453,0.4052283763885498,108799.869176946,,,,,0.0,,,-8.86742412831154e-09,,1353.6406847119797,-8.86742412831154e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.11702057963702828,0.027845721022458747,,,-0.10574707499472424,,,-67.50879669189453,,0.9000857607461512,0.0,0.33390727639198303,,,,9.628025301128825e-05,,,8192.0,1939.076388275018,0.0,0.05393195152282715,1770327560.3855038,1.0,0.25899720191955566,0.01127350556635065,,95.220703125,0.0,,,,,,200.33203125,0.7608952522277832,,0.8150381445884705,1.2589972019195557,35.0,0.8533008098602295,,,,,,,0.04362025856971741,56.0,,14.647461891174316,,,,,,,0.0,1.0,,,-6676.79248046875,0.2153599113225937,0.0,8192.0,-0.007390100974589586,0.02205589222799727,,,-0.10475356510141864,-0.1865098923444748,,,,,,,2.3429375208827707e-06,1311.79833984375,,,56,,1.1253430843353271,8192.0,2.0,0.0,,148.0,0.08068327216577409,0.0,,2.06115369216775e-09,1.0,0.7608952522277832,,0.0,1.0113421520218253,0.0,92.29588937596418,,5.142402369529009e-05,1311.79833984375,,0.9187028785470389,456.0,2.0,,,8192.0,0.0,,1.1253429651260376,,-18094.6015625,0.1203954815864563,,0.18708958657100508,193.47679471969604,,,374.3376316369977,0.0,,1939.076388275018,,-18094.6015625,,2188.1845530461947,0.0,493.633544921875,,,,0.0,3.9936043322086334e-05,,,0.9999990463256836,8192.0,0.048519596457481384,,116.60248979995959,1.0,8192.0,0.06646353006362915,-6676.79248046875,1.6340904060052708,1.1247734567150474,,0.10574707499472424,0.0,0.3472356554120779,0.14416083693504333,,1e-05,-7.0145298458612615e-09,,16972228.0,0.31282031536102295
,-64.56793975830078,0.3986550271511078,110729.294515827,,,,,0.0,,,1.8647947186423153e-08,,1360.2192999760155,1.8647947186423153e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.11551025573862717,0.027664012377499603,,,-0.10434522505966015,,,-64.56793975830078,,0.9013804192654788,0.0,0.33504757285118103,,,,0.00010222533638585098,,,8192.0,1940.6342756199883,0.0,0.053954243659973145,1770329501.2370644,1.0,0.2711915969848633,0.0111650302351336,,96.576171875,0.0,,,,,,200.33203125,0.788507878780365,,0.8091322779655457,1.2711915969848633,39.0,0.7427197694778442,,,,,,,0.044024012982845306,57.0,,13.279025077819824,,,,,,,0.0,1.0,,,-6628.41162109375,0.21907587349414825,0.0,8192.0,-0.002520523499697447,0.02199503483781795,,,-0.10328305533039384,-0.1849864274263382,,,,,,,2.042131644230949e-06,844.591796875,,,57,,1.1207811832427979,8192.0,2.0,0.0,,59.0,0.0810753881917009,0.0,,2.06115369216775e-09,1.0,0.788507878780365,,0.0,1.0112328799441457,0.0,92.2194100569468,,5.532789509743452e-05,844.591796875,,0.9177239382775828,407.0,2.0,,,8192.0,0.0,,1.1207810640335083,,-16012.21875,0.12327742576599121,,0.18761852822085076,193.47679471969604,,,373.3658043520991,0.0,,1940.6342756199883,,-16012.21875,,2186.785554245773,0.0,492.21734619140625,,,,0.0,8.038501255214214e-05,,,0.9999996423721313,8192.0,0.052693482488393784,,112.53098157502245,1.0,8192.0,0.06932318210601807,-6628.41162109375,1.7352754940511659,1.1231246814131737,,0.10434522505966015,0.0,0.3436221722513437,0.14527633786201477,,1e-05,1.5934160657593566e-08,,16975004.0,0.33177441358566284
,-66.29450988769531,0.38047346472740173,112658.610106565,,,,,0.0,,,1.4263306091777395e-08,,1345.3147459130269,1.4263306091777395e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.11007242870982736,0.02639830046973657,,,-0.09926856122910976,,,-66.29450988769531,,0.9059833157807589,0.0,0.32938921451568604,,,,0.00010185133460316214,,,8192.0,1929.2125211689854,0.0,0.052700817584991455,1770331430.6624196,1.0,0.2490684986114502,0.010803867684444413,,100.34765625,0.0,,,,,,200.33203125,0.7188733220100403,,0.7339131236076355,1.2490684986114502,43.0,0.7799643278121948,,,,,,,0.041706640273332596,58.0,,12.016921043395996,,,,,,,0.0,1.0,,,-6012.2158203125,0.21881991624832153,0.0,8192.0,-0.015165751799941063,0.022136101835993342,,,-0.09825817990349606,-0.18945616483688354,,,,,,,2.8536832736847373e-06,7037.4365234375,,,58,,1.1198093891143799,8192.0,2.0,0.0,,78.0,0.08018700754124086,0.0,,2.06115369216775e-09,1.0,0.7188733220100403,,0.0,1.010867309756577,0.0,92.32980684703216,,5.4656993597745895e-05,7037.4365234375,,0.9199150686475794,423.0,2.0,,,8192.0,0.0,,1.1198095083236694,,-15560.3857421875,0.11698716878890991,,0.18645116496425623,193.47679471969604,,,375.9313964609755,0.0,,1929.2125211689854,,-15560.3857421875,,2200.733176574748,0.0,492.2733154296875,,,,0.0,6.611202843487263e-05,,,0.9999996423721313,8192.0,0.0512227900326252,,113.33946410799399,1.0,8192.0,0.06428635120391846,-6012.2158203125,1.7297135120024905,1.117052054964006,,0.09926856122910976,0.0,0.3274368178099394,0.1397201418876648,,1e-05,1.3711231261481771e-08,,16982728.0,0.31735438108444214
,-65.4370346069336,0.369070827960968,115755.569413333,,,,,0.0,,,-6.28112450939966e-09,,1347.2873585639754,-6.28112450939966e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.10783895279746503,0.025840159971266985,,,-0.09723786328686401,,,-65.4370346069336,,0.9078311468474567,0.0,0.3291303515434265,,,,0.0001029702537995706,,,8192.0,1929.1193453429732,0.0,0.051360368728637695,1770333359.978031,1.0,0.24923217296600342,0.010601089328702074,,93.08203125,0.0,,,,,,200.33203125,0.7075093388557434,,0.760208010673523,1.2492321729660034,38.0,0.9174978733062744,,,,,,,0.04228753224015236,59.0,,16.291316986083984,,,,,,,0.0,1.0,,,-6227.6240234375,0.2236950844526291,0.0,8192.0,-0.008767248131334782,0.02194613170673854,,,-0.09616753261070698,-0.18340957164764404,,,,,,,2.133804919868254e-06,13048.79296875,,,59,,1.1111117601394653,8192.0,2.0,0.0,,74.0,0.0803045844175801,0.0,,2.06115369216775e-09,1.0,0.7075093388557434,,0.0,1.010662437416613,0.0,92.09462479793001,,5.184090696275234e-05,13048.79296875,,0.9192237527384045,304.0,2.0,,,8192.0,0.0,,1.1111117601394653,,-17819.412109375,0.11962771415710449,,0.18800910130513762,193.47679471969604,,,372.37862698792014,0.0,,1929.1193453429732,,-17819.412109375,,2198.911130221356,0.0,492.148193359375,,,,0.0,3.961601760238409e-05,,,0.9999986886978149,8192.0,0.05293517932295799,,115.04775285208598,1.0,8192.0,0.0682673454284668,-6227.6240234375,1.7471836149925366,1.1145705841481686,,0.09723786328686401,0.0,0.320559143088758,0.14115825295448303,,1e-05,-4.231494266093705e-09,,16967848.0,0.32074272632598877
0.062043431425412944,-66.96905517578125,0.39636850357055664,117679.650377672,2.0,0.33230000000000004,0.011859999999999999,0.14186666666666667,0.0,0.15766666666666668,0.06,1.6159106053237338e-08,0.13460447607531592,1322.984527499997,1.6159106053237338e-08,0.31786666666666663,0.053966666666666656,2.0,1.0,0.08483333333333333,2.353852531605504e+17,8192.0,0.03415180282253108,0.11658123362576589,0.028089422994526103,0.026702134501899687,0.036334126560267986,-0.10540201264666393,0.24960000000000002,0.01585643928083057,-66.96905517578125,0.37160000000000004,0.9004136002622545,0.0,0.33656376600265503,0.2958666666666667,0.225,0.16533333333333333,9.858000456909214e-05,0.20729999999999998,0.1128,8192.0,3104.6483169780113,0.0,0.0549778938293457,1770336464.8225272,1.0,0.4768810272216797,0.0111792207826511,0.07993333333333334,95.435546875,0.0,0.03058,0.039439992400342225,0.06181001526857394,0.08965,0.09715697497013832,200.33203125,0.7713108658790588,0.03888921636178274,0.7804231643676758,1.262140154838562,40.0,0.5231189727783203,0.06899282609272783,0.2917666666666667,0.011416986148091389,0.10523822986228627,0.06875899071506503,0.1672849376062718,0.04474755376577377,60.0,0.042986237395859536,14.986285209655762,0.059181786730891126,0.2922333333333333,0.03069737222432896,0.09583333333333334,0.11818,0.0584183436873804,0.0,1.0,0.1874666666666667,1188.906268800958,-6393.2265625,0.21932069957256317,0.0,8192.0,-0.01450748834758997,0.022331009584175138,0.15693333333333334,0.04951675448393287,-0.1043564411229454,-0.1886732429265976,0.06996290249157759,0.12426666666666666,0.0696769779613003,0.09848056475097033,0.17820159850617745,0.10103333333333334,2.4735035601963773e-06,2602.68701171875,0.05296715906050711,0.023807978504864324,60,0.06683333333333333,1.1241838932037354,8192.0,2.0,0.0,"{'sha256': 'a5ac0bdda67d88e113c30dc35ac9e911af8b973943f894d886f4107bb14a0352', 'ncols': 31, 'log_mode': 'IMMUTABLE', 'size': 1577808.0, 'nrows': 7, '_latest_artifact_path': 'wandb-client-artifact://ftrupi66ema2xg0j0ytsoe45a0xm7yickeagrw7a13h8bn8be1ywa0yn4ls22in9pcd5gi0j1ulvwimsvvd6uaqs7tlldkdoyidi5itgs8x25v5v5520cfofs6mqu3fe:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://zdi7fbizgtlo6tnz6bhgcdib1sqdmj5g4gctftffgdq6q3qegz02ecirc3omxhurkwwg00prg6q28gyetk0cgz72hee87dovdssxa0p0daiqysoj8fxi6byb504z19wf/val/generations.table.json', '_type': 'table-file', 'path': 'media/table/val/generations_59_a5ac0bdda67d88e113c3.table.json'}",135.0,0.07885602280497533,0.0,2.0,2.06115369216775e-09,1.0,0.7713108658790588,0.25,0.0,1.0112471347674727,0.0,92.59480586403515,0.14372,6.710400339215994e-05,2602.68701171875,0.07067760755064671,0.9173389649868303,371.0,2.0,0.17816666666666667,0.0632102080881289,8192.0,0.0,0.19583333333333333,1.1241838932037354,2.0,-27712.115234375,0.1237749457359314,0.04511469246675499,0.18478139156104476,193.47679471969604,0.4459,0.0814330645980534,379.01681177702267,0.0,0.15403333333333333,3104.6483169780113,0.07005413859923332,-27712.115234375,0.10250448345084168,1366.7142190617567,0.0,494.08544921875,0.11994501760190107,0.04486666666666667,0.1182273094828716,0.0,4.9857073463499546e-05,0.3685666666666666,0.17959145730070045,0.9999998807907104,8192.0,0.053630560636520386,,118.91886867396533,1.0,8192.0,0.0687970519065857,-6393.2265625,1.673165688989684,1.1243050768971443,0.29270399999999996,0.10540201264666393,0.0,0.34826793894171715,0.146015465259552,0.08147444541419765,1e-05,1.6740369090939566e-08,0.0028200000000000005,16972668.0,0.31671592593193054
,-67.92369842529297,0.40774694085121155,119612.570178352,,,,,0.0,,,1.8068774920720898e-08,,1326.9315024500247,1.8068774920720898e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1193606270244345,0.028713422070723027,,,-0.10795108048478141,,,-67.92369842529297,,0.8981332122348249,0.0,0.3379174470901489,,,,9.767072727626945e-05,,,8192.0,1915.9737632150063,0.0,0.05581176280975342,1770338381.018319,1.0,0.3190007209777832,0.011409545702917967,,94.224609375,0.0,,,,,,200.33203125,0.7332412004470825,,0.8018597364425659,1.256542682647705,37.0,0.6809992790222168,,,,,,,0.04540135711431503,61.0,,16.797718048095703,,,,,,,0.0,1.0,,,-6568.8349609375,0.21657933294773102,0.0,8192.0,-0.005078217014670372,0.022065277546189494,,,-0.10687846376094967,-0.19107942283153534,,,,,,,2.369299857640783e-06,1325.6612548828125,,,61,,1.1286953687667847,8192.0,2.0,0.0,,90.0,0.0790912808448091,0.0,,2.06115369216775e-09,1.0,0.7332412004470825,,0.0,1.0114801488816738,0.0,92.48888733610511,,5.6352000683546066e-05,1325.6612548828125,,0.9172311380681613,298.0,2.0,,,8192.0,0.0,,1.1286952495574951,,-15268.7578125,0.12376546859741211,,0.18700441775858098,193.47679471969604,,,374.4519082310144,0.0,,1915.9737632150063,,-15268.7578125,,2214.3032861165075,0.0,494.43060302734375,,,,0.0,4.6847970224916935e-05,,,1.0,8192.0,0.05212998390197754,,119.88334585202392,1.0,8192.0,0.06795370578765869,-6568.8349609375,1.6574906039750203,1.1274515530094504,,0.10795108048478141,0.0,0.3562937565147877,0.14665406942367554,,1e-05,2.0194512728721747e-08,,16970188.0,0.3415471017360687
,-67.18134307861328,0.3988986015319824,121529.043103091,,,,,0.0,,,-1.9780221904852624e-08,,1342.105331743951,-1.9780221904852624e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1174092108849436,0.028286309825489298,,,-0.10626239259727299,,,-67.18134307861328,,0.8996426104567945,0.0,0.33659687638282776,,,,0.00010125912608174135,,,8192.0,1932.7250549989985,0.0,0.055356383323669434,1770340313.9380224,1.0,0.279416561126709,0.01114681872422807,,99.71875,0.0,,,,,,200.33203125,0.7123080492019653,,0.7922584414482117,1.279416561126709,34.0,0.8466781377792358,,,,,,,0.04469737783074379,62.0,,15.064070701599121,,,,,,,0.0,1.0,,,-6490.1806640625,0.2176758497953415,0.0,8192.0,-0.016175907105207443,0.02243167800050785,,,-0.10523352777818218,-0.20021426677703857,,,,,,,2.1104589436049537e-06,2033.10107421875,,,62,,1.127042293548584,8192.0,2.0,0.0,,124.0,0.07999571154975599,0.0,,2.06115369216775e-09,1.0,0.7123080492019653,,0.0,1.0112140560522676,0.0,92.33188034791965,,5.379191134124994e-05,2033.10107421875,,0.9176021690945593,424.0,2.0,,,8192.0,0.0,,1.127042293548584,,-16261.62109375,0.12270146608352661,,0.18397818262386692,193.47679471969604,,,380.92219406494405,0.0,,1932.7250549989985,,-16261.62109375,,2196.5669607373097,0.0,493.11572265625,,,,0.0,4.198402166366577e-05,,,0.9999988079071045,8192.0,0.05268913134932518,,115.08511312503833,1.0,8192.0,0.06734508275985718,-6490.1806640625,1.7195257740095258,1.1252401117235422,,0.10626239259727299,0.0,0.35099318996071815,0.14569956064224243,,1e-05,-1.9771928094769464e-08,,16981440.0,0.35466432571411133
