perf/throughput,training/rollout_probs_diff_valid,_timestamp,val-core/brumo25/reward/best@8/mean,val/generations,val-core/aime25/reward/best@8/mean,critic/score/max,rollout_corr/log_ppl_diff,training/global_step,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/kl,timing_per_token_ms/adv,perf/mfu/actor,response/aborted_ratio,critic/returns/min,val-aux/beyondaime/reward/std@8,val-aux/aime24/reward/best@2/std,perf/cpu_memory_used_gb,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/best@4/std,val-aux/num_turns/min,val-aux/num_turns/mean,_runtime,response_length_non_aborted/min,val-aux/aime25/reward/worst@8/mean,val-aux/aime24/reward/best@4/mean,val-aux/brumo25/reward/worst@8/mean,val-core/brumo25/reward/best@8/std,val-core/aime25/reward/mean@8,val-aux/brumo25/reward/worst@2/mean,timing_s/update_actor,val-aux/brumo25/reward/worst@4/mean,rollout_corr/k3_kl,perf/max_memory_reserved_gb,timing_s/step,val-aux/aime24/reward/std@8,rollout_corr/training_ppl,val-core/aime25/reward/best@8/std,timing_s/stop_profile,prompt_length/clip_ratio,rollout_corr/log_ppl_diff_max,val-core/avg/reward/mean@8,val-aux/brumo25/reward/best@4/std,training/epoch,val-aux/brumo25/reward/best@2/std,val-aux/aime25/reward/worst@2/mean,perf/max_memory_allocated_gb,val-aux/beyondaime/reward/worst@2/mean,adv/mean,val-aux/beyondaime/reward/worst@8/std,val-aux/beyondaime/reward/worst@2/std,timing_s/agent_loop/slowest/generate_sequences,actor/pg_loss,critic/returns/max,val-core/beyondaime/reward/best@8/std,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/mean,response_length/clip_ratio,val-aux/aime25/reward/worst@4/std,val-aux/hmmt25/reward/best@4/std,timing_s/adv,val-aux/brumo25/reward/worst@4/std,critic/score/min,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/worst@4/mean,val-core/brumo25/reward/mean@8,val-aux/hmmt25/reward/best@2/std,perf/time_per_step,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/generate_sequences/max,val-core/hmmt25/reward/best@8/mean,rollout_corr/log_ppl_diff_min,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_catastrophic_token_fraction,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/best@2/mean,_step,prompt_length/max,num_turns/mean,num_turns/max,rollout_corr/rollout_is_veto_fraction,timing_s/old_log_prob_pre,prompt_length/min,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/best@4/std,val-aux/hmmt25/reward/best@4/mean,val-aux/hmmt25/reward/std@8,response_length/max,val-core/aime24/reward/best@8/std,timing_per_token_ms/update_actor,timing_s/agent_loop/slowest/response_length,training/rollout_probs_diff_mean,val-aux/hmmt25/reward/best@2/mean,rollout_corr/ppl_ratio,critic/score/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/beyondaime/reward/best@2/std,val-aux/aime25/reward/best@2/std,val-core/avg/reward/best@8/mean,rollout_corr/training_log_ppl,distill/teacher_kl,val-aux/aime24/reward/worst@4/std,critic/returns/mean,val-aux/num_turns/max,val-aux/aime24/reward/worst@8/std,prompt_length/mean,timing_s/reward,val-core/aime24/reward/best@8/mean,perf/total_num_tokens,val-aux/beyondaime/reward/worst@4/mean,critic/rewards/min,timing_per_token_ms/gen,timing_s/gen,critic/advantages/min,rollout_corr/chi2_token,val-aux/beyondaime/reward/worst@8/mean,training/rollout_actor_probs_pearson_corr,critic/rewards/max,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_max,val-aux/aime24/reward/worst@2/std,timing_s/agent_loop/tool_calls/min,val-aux/aime24/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/std,critic/advantages/mean,actor/entropy,response_length_non_aborted/max,val-core/beyondaime/reward/mean@8,val-aux/hmmt25/reward/worst@4/std,training/rollout_probs_diff_std,rollout_corr/chi2_seq,val-core/avg/reward/best@8/std,rollout_corr/rollout_log_ppl,val-aux/hmmt25/reward/worst@8/std,response_length_non_aborted/mean,actor/grad_norm,val-aux/brumo25/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/mean,critic/rewards/mean,val-aux/aime24/reward/worst@2/mean,val-aux/aime24/reward/best@2/mean,timing_s/agent_loop/slowest/prompt_length,val-core/aime24/reward/mean@8,response_length/min,actor/lr,val-aux/brumo25/reward/worst@2/std,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_ppl,timing_s/agent_loop/generate_sequences/mean,val-aux/beyondaime/reward/worst@4/std,num_turns/min,val-aux/hmmt25/reward/worst@2/std,actor/is_ratio_mean,val-aux/aime25/reward/best@4/mean,timing_s/start_profile,val-aux/brumo25/reward/std@8,response_length_non_aborted/clip_ratio,val-aux/aime25/reward/std@8,timing_s/testing,val-aux/aime25/reward/worst@4/mean,val-aux/brumo25/reward/best@4/mean,critic/advantages/max,val-core/beyondaime/reward/best@8/mean,timing_s/save_checkpoint,response_length/mean
1388.7351714391323,1.0,1767512917.7673934,0.44636666666666674,"{'size': 1036909.0, '_type': 'table-file', 'path': 'media/table/val/generations_39_e6909d59c4255b63bf5b.table.json', 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://jnhum9cbcmkkn49htuw9dn19bztwcpk0tixsx1ne35awa6kjc4w5ui3lthq13ghrb7iqxhnbwsiu6w690h5ezzarljwtqwr2e5y317i7xij6rskq5bky4qnpppi1dqum:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://uxgxnc4u5xref1vth8tdkf7ehw6635ynxfcsuiwnbjmbye474qvmqxp013vo57j407pc1ry3gismx34nvxgil0xb79pdbho8606d013oyg970l6vr02trzlw3q66nlqi/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'sha256': 'e6909d59c4255b63bf5b96701dced238290cf29032c7885531b6aeb0beffdb51', 'nrows': 5}",0.3622333333333333,4799.75,0.0009957132842828287,40.0,0.07063333333333333,0.000995710408915329,9.163691066489176e-05,0.18737655121270572,0.0,-41.880287170410156,0.0694049848484369,0.1338712350982637,501.79644775390625,0.3174666666666667,0.11055540181164349,2.0,2.0,77163.715661861,8192.0,0.13666666666666666,0.35063333333333335,0.05519999999999999,0.04978768280014574,0.2708333333333333,0.17459999999999998,374.7650428120978,0.09856666666666666,0.0009705573884275509,200.3359375,3056.1687262530904,0.13921921013486266,1.4437638148665428,0.01656150530247936,7.091299630701542e-05,0.0,0.002880692481994629,0.19066666666666668,0.10001610479994767,0.0,0.1589020876902729,0.2256333333333333,193.49730253219604,0.05545,-8.64383764564991e-09,0.022297951158365404,0.05109005640988585,0.0,6.463096724473871e-11,34.607757568359375,0.044261116547004827,0.06352368774637174,0.0,0.0,1.0,0.09172863155717777,0.03175494749417425,1.5557048039045185,0.118780363033951,-1850.69970703125,0.020202089768129337,0.1356,0.2625,0.042977585638488074,3056.1687262530904,0.0,0.0,0.15553333333333336,-0.0005663633346557617,0.04542483518805494,0.0,0.10416666666666667,0.11100805065878198,0.10989999999999998,40,816.0,2.0,2.0,0.0,117.06330337398686,35.0,0.0010065534643217688,0.057415965735138554,0.1441,0.04435729712943579,8192.0,0.07113772360581945,0.022075081765064928,8192.0,0.08864158391952515,0.12456666666666666,1.0009963922202587,-606.176025390625,0.13763999999999998,0.06583303144563947,0.07901994208215224,0.30528333333333335,0.35778785741422325,0.07399609684944153,0.057437637628992795,-8.64383764564991e-09,2.0,0.03005729910833964,97.470703125,92.33364035515115,0.3993333333333334,16976836.0,0.03623,-1850.69970703125,0.07760471149874382,1301.9910074321087,-41.880287170410156,0.0020712818950414658,0.022039999999999997,0.8151013255119324,4799.75,0.08390000000000002,1.0,0.10140382509787592,0.0,0.11486666666666666,0.06023027272296887,-8.64383764564991e-09,0.5034828782081604,8192.0,0.0825,0.016697637145111053,0.17916835844516754,9.984524608589709,0.04039002360471574,0.35679214377887547,0.003926965700257976,8192.0,0.3440934717655182,0.35009999999999997,0.06689999999999999,-606.176025390625,0.1723,0.29303333333333337,95.0,0.23333333333333334,8192.0,1e-05,0.17317076047991292,0.0,1.4422709690406919,0.0,0.03338120728624709,2.0,0.03284113594376932,1.0,0.3467666666666666,5.244789645075798e-05,0.19380344089048868,1.0,0.11088093273285048,1167.6657770101447,0.17553333333333335,0.41209999999999997,34.607757568359375,0.16295,,8192.0
2259.4592700099165,1.0,1767514795.7168963,,,,6689.47314453125,0.0009153299215540756,41.0,,0.0009153266942121263,9.063711384196371e-05,0.18909978894112478,0.0,-33.06977462768555,,,500.21087646484375,,,,,79056.519906142,8192.0,,,,,,,371.1518687759526,,0.0009190812279484817,200.3359375,1877.6164971459657,,1.4000541074201465,,6.000092253088951e-05,0.0,0.0030486732721328735,,,0.0,,,193.49730253219604,,1.862645149230957e-09,,,0.0,-1.6143530956469476e-11,32.48462677001953,,,0.0,0.0,1.0,,,1.5380748419556767,,-3884.8818359375,,,,,1877.6164971459657,0.0,0.0,,-0.0005332380533218384,,0.0,,,,41,455.0,2.0,2.0,0.0,117.34959986084141,37.0,0.0009295350610045716,,,,8192.0,,0.021871584701385432,8192.0,0.09147405624389648,,1.0009159184992313,-454.3925476074219,,,,,0.32772834750358015,0.055467840284109116,,1.862645149230957e-09,,,93.93359375,92.4557837729808,,16969592.0,,-3884.8818359375,0.07714792637163181,1294.3274246889632,-33.06977462768555,0.0018585547804832458,,0.790979266166687,6689.47314453125,,1.0,,0.0,,,1.862645149230957e-09,0.47606006264686584,8192.0,,,0.18888112902641296,10.718302509281784,,0.32681301853153855,,8192.0,0.2784814238548279,,,-454.3925476074219,,,89.0,,8192.0,1e-05,,0.0,1.3987194243818521,0.0,,2.0,,1.0,,0.00012560095638036728,,1.0,,,,,32.48462677001953,,,8192.0
2241.938616880728,1.0,1767516688.521169,,,,17151.4765625,0.0009373490584039246,42.0,,0.000937346989303478,9.098871557446759e-05,0.18893777460088865,0.0,-30.3724422454834,,,501.5059814453125,,,,,80941.863344758,8192.0,,,,,,,371.5023224360775,,0.0009381387476423697,200.3359375,1892.4657294601202,,1.3979316465556622,,7.577706128358841e-05,0.0,0.003171086311340332,,,0.0,,,193.49730253219604,,-2.7939677238464355e-09,,,0.0,2.000888343900442e-11,25.792678833007812,,,0.0,0.0,1.0,,,1.544184778118506,,-3147.8134765625,,,,,1892.4657294601202,0.0,0.0,,-0.0007086396217346191,,0.0,,,,42,509.0,2.0,2.0,0.0,117.89972782903351,38.0,0.0009518226115687867,,,,8192.0,,0.021890203575621756,8192.0,0.10354286432266235,,1.000937957316637,116.06218719482422,,,,,0.3268574889516458,-0.01416774932295084,,-2.7939677238464355e-09,,,94.703125,92.34441833896562,,16971168.0,,-3147.8134765625,0.07798583622961597,1308.3852193648927,-30.3724422454834,0.001923348754644394,,0.7474622130393982,17151.4765625,,1.0,,0.0,,,-2.7939677238464355e-09,0.48259204626083374,8192.0,,,0.21218463778495789,65.95376166934147,,0.3259201376931742,,8192.0,0.32244330644607544,,,116.06218719482422,,,122.0,,8192.0,1e-05,,0.0,1.396571485325694,0.0,,2.0,,1.0,,0.00013299286365509033,,1.0,,,,,25.792678833007812,,,8192.0
2251.704294425061,1.0,1767518573.8645558,,,,12279.87109375,0.0010116739886143478,43.0,,0.0010116717630808125,9.145269976846562e-05,0.1886945570128065,0.0,-28.664857864379883,,,500.14007568359375,,,,,82848.150390827,8192.0,,,,,,,372.19728358113207,,0.0009775387829904503,200.3359375,1885.013503109105,,1.4201574372127652,,6.467197090387344e-05,0.0,0.003469139337539673,,,0.0,,,193.49730253219604,,-4.220055416226387e-09,,,0.0,2.2524204723595176e-11,30.764862060546875,,,0.0,0.0,1.0,,,1.5526813759934157,,-2189.931640625,,,,,1885.013503109105,0.0,0.0,,-0.0007085800170898438,,0.0,,,,43,523.0,2.0,2.0,0.0,118.70573616982438,36.0,0.0010222733963018982,,,,8192.0,,0.021922364083362376,8192.0,0.094728022813797,,1.0010123793035746,-341.6269836425781,,,,,0.3430263187037781,0.0417025089263916,,-4.220055416226387e-09,,,98.025390625,92.4177861160133,,16977972.0,,-2189.931640625,0.07744737736271878,1299.3513786478434,-28.664857864379883,0.0018867291510105133,,0.7914008498191833,12279.87109375,,1.0,,0.0,,,-4.220055416226387e-09,0.49761703610420227,8192.0,,,0.19024133682250977,83.60627093957737,,0.3420146466232836,,8192.0,0.4897044599056244,,,-341.6269836425781,,,119.0,,8192.0,1e-05,,0.0,1.41866984218359,0.0,,2.0,,1.0,,0.0001213450450450182,,1.0,,,,,30.764862060546875,,,8192.0
2225.8206316882774,1.0,1767520480.1515198,,,,14119.2333984375,0.0009504257159278495,44.0,,0.0009504244519575877,9.144535237971188e-05,0.18786478223370176,0.0,-27.61939239501953,,,500.5377197265625,,,,,84739.687677423,8192.0,,,,,,,373.5761755958665,,0.0009419130176411272,200.3359375,1905.9828719361685,,1.4106416255235672,,6.604916416108608e-05,0.0,0.0030734091997146606,,,0.0,,,193.49730253219604,,-6.984919309616089e-10,,,0.0,1.4495071809506044e-12,31.52915382385254,,,0.0,0.0,1.0,,,1.5517822729889303,,-2567.130615234375,,,,,1905.9828719361685,0.0,0.0,,-0.0005768239498138428,,0.0,,,,44,356.0,2.0,2.0,0.0,116.71124182105996,36.0,0.0009593611521268031,,,,8192.0,,0.02201456068461792,8192.0,0.09794387966394424,,1.0009510479867458,-152.74346923828125,,,,,0.3357219536555931,0.01864544302225113,,-6.984919309616089e-10,,,93.890625,92.17409248300828,,16969504.0,,-2567.130615234375,0.07874823997401637,1321.176231663907,-27.61939239501953,0.0018882015720009804,,0.7724999785423279,14119.2333984375,,1.0,,0.0,,,-6.984919309616089e-10,0.48940813541412354,8192.0,,,0.20021072030067444,7.672063728328794,,0.3347715294221416,,8192.0,0.4368220269680023,,,-152.74346923828125,,,79.0,,8192.0,1e-05,,0.0,1.4092513918876648,0.0,,2.0,,1.0,,4.8448098823428154e-05,,1.0,,,,,31.52915382385254,,,8192.0
2243.0576435522394,1.0,1767522371.6887438,,,,4556.115234375,0.0010222522469121031,45.0,,0.0010222507153230254,9.217181210729364e-05,0.18878112816300782,0.0,-33.822933197021484,,,499.872314453125,,,,,86626.788987963,8192.0,,,,,,,371.7426031359937,,0.0009920301781676244,200.3359375,1891.2237998850178,,1.4437330607324839,,6.412900984287262e-05,0.0,0.0028457045555114746,,,0.0,,,193.49730253219604,,-3.14321368932724e-09,,,0.0,1.1738165994756855e-11,34.259429931640625,,,0.0,0.0,1.0,,,1.5640170250553638,,-1986.9652099609375,,,,,1891.2237998850178,0.0,0.0,,-0.0007078796625137329,,0.0,,,,45,401.0,2.0,2.0,0.0,115.49550219182856,35.0,0.0010296656400896609,,,,8192.0,,0.02190781098902305,8192.0,0.08951912820339203,,1.0010229479521513,-573.1175537109375,,,,,0.35923633619677275,0.06996064633131027,,-3.14321368932724e-09,,,93.3984375,93.04453914402984,,16968496.0,,-1986.9652099609375,0.07799810509455385,1308.5910567620303,-33.822933197021484,0.0019456502050161362,,0.8148702383041382,4556.115234375,,1.0,,0.0,,,-3.14321368932724e-09,0.5099478960037231,8192.0,,,0.1794745922088623,60.81240355782211,,0.358214087667875,,8192.0,0.3549307882785797,,,-573.1175537109375,,,119.0,,8192.0,1e-05,,0.0,1.4422109248116612,0.0,,2.0,,1.0,,8.291192352771759e-05,,1.0,,,,,34.259429931640625,,,8192.0
2249.0177433380595,1.0,1767524258.7901492,,,,3557.014892578125,0.0009472973033552989,46.0,,0.0009472953761360259,9.070747353818143e-05,0.18718481809293464,0.0,-37.27543258666992,,,499.58917236328125,,,,,88505.277238156,8192.0,,,,,,,375.05898373411037,,0.0009518519977973483,200.3359375,1886.7996984771453,,1.4240020122379065,,5.798507481813431e-05,0.0,0.00316011905670166,,,0.0,,,193.49730253219604,,-3.0850060284137726e-09,,,0.0,2.1231016944511794e-11,32.6363639831543,,,0.0,0.0,1.0,,,1.5396490630228072,,-3565.171630859375,,,,,1886.7996984771453,0.0,0.0,,-0.0006441473960876465,,0.0,,,,46,543.0,2.0,2.0,0.0,116.37443606206216,40.0,0.0009563478160998784,,,,8192.0,,0.02209636836041453,8192.0,0.08599824458360672,,1.0009479178115726,-588.6409912109375,,,,,0.3455548769561574,0.0718555822968483,,-3.0850060284137726e-09,,,95.98046875,92.92998808110133,,16973784.0,,-3565.171630859375,0.07749258222924937,1300.1097904578783,-37.27543258666992,0.001934511587023735,,0.8184543251991272,3557.014892578125,,1.0,,0.0,,,-3.0850060284137726e-09,0.492027223110199,8192.0,,,0.17614150047302246,23.249547522049397,,0.3446075782412663,,8192.0,0.2926984131336212,,,-588.6409912109375,,,147.0,,8192.0,1e-05,,0.0,1.422604814171791,0.0,,2.0,,1.0,,6.243307143449783e-05,,1.0,,,,,32.6363639831543,,,8192.0
2258.73121695066,1.0,1767526137.2784805,,,,3475.40869140625,0.0009543754822516348,47.0,,0.0009543724586364988,9.04604502449756e-05,0.18897684784232543,0.0,-36.726219177246094,,,500.10455322265625,,,,,90400.027581694,8192.0,,,,,,,371.394323784858,,0.0009474871617385361,200.3359375,1878.1849598409608,,1.4095731154084206,,6.582401692867279e-05,0.0,0.0031678378582000732,,,0.0,,,193.49730253219604,,-1.9208528101444244e-09,,,0.0,1.3358203432289883e-11,22.501710891723633,,,0.0,0.0,1.0,,,1.5350468999240547,,-2816.248046875,,,,,1878.1849598409608,0.0,0.0,,-0.0006275475025177002,,0.0,,,,47,368.0,2.0,2.0,0.0,117.05378152499907,39.0,0.0009636529466661159,,,,8192.0,,0.02188630050956011,8192.0,0.08918540179729462,,1.0009550033137202,-528.1417236328125,,,,,0.3350730973761529,0.06447042524814606,,-1.9208528101444244e-09,,,93.771484375,92.35262396279722,,16969260.0,,-2816.248046875,0.07719148120950703,1295.0581536118407,-36.726219177246094,0.0019197780638933182,,0.8044903874397278,3475.40869140625,,1.0,,0.0,,,-1.9208528101444244e-09,0.4854329526424408,8192.0,,,0.18291530013084412,26.391074089799076,,0.33411872119177133,,8192.0,0.3103342354297638,,,-528.1417236328125,,,89.0,,8192.0,1e-05,,0.0,1.4081761119887233,0.0,,2.0,,1.0,,5.606398917734623e-05,,1.0,,,,,22.501710891723633,,,8192.0
2240.3042397525473,1.0,1767528032.0288222,,,,3300.89599609375,0.0009174999595416011,48.0,,0.0009174975336918578,9.096755807644069e-05,0.188410543016506,0.0,-33.241214752197266,,,499.83160400390625,,,,,92297.666406178,8192.0,,,,,,,372.7022394959349,,0.0009217579222422501,200.3359375,1894.443140664138,,1.3955862307921052,,7.334491237998009e-05,0.0,0.002844691276550293,,,0.0,,,193.49730253219604,,-5.820766091346741e-09,,,0.0,3.8198777474462986e-11,30.34555435180664,,,0.0,0.0,1.0,,,1.5443122051656246,,-1765.0106201171875,,,,,1894.443140664138,0.0,0.0,,-0.0005653500556945801,,0.0,,,,48,483.0,2.0,2.0,0.0,115.15330519294366,36.0,0.0009314265716966474,,,,8192.0,,0.021953988645016145,8192.0,0.08306197822093964,,1.0009181005880237,-544.5220947265625,,,,,0.3248121462529525,0.06646998226642609,,-5.820766091346741e-09,,,97.314453125,92.27489107614383,,16976516.0,,-1765.0106201171875,0.0781997742393542,1311.9745035648812,-33.241214752197266,0.0018658647313714027,,0.8154914379119873,3300.89599609375,,1.0,,0.0,,,-5.820766091346741e-09,0.46554940938949585,8192.0,,,0.17610414326190948,12.414417046587914,,0.323894644388929,,8192.0,0.2773899734020233,,,-544.5220947265625,,,107.0,,8192.0,1e-05,,0.0,1.3942516595125198,0.0,,2.0,,1.0,,8.04488081485033e-05,,1.0,,,,,30.34555435180664,,,8192.0
2237.0521929887122,1.0,1767529929.66722,,,,3384.530029296875,0.0009139847898040898,49.0,,0.0009139822784618445,9.229960374539945e-05,0.1875953986884594,0.0,-34.59170913696289,,,499.65765380859375,,,,,95339.744264735,8192.0,,,,,,,374.3590807528235,,0.0009294869601035316,200.3359375,1897.3258707609493,,1.3972866963595152,,6.256089545786381e-05,0.0,0.0032425522804260254,,,0.0,,,193.49730253219604,,4.918547347187996e-09,,,0.0,-4.338573944551172e-11,26.19806480407715,,,0.0,0.0,1.0,,,1.5670320289209485,,-1973.240478515625,,,,,1897.3258707609493,0.0,0.0,,-0.0007451474666595459,,0.0,,,,49,414.0,2.0,2.0,0.0,116.7394733929541,41.0,0.0009284408333769534,,,,8192.0,,0.022050088431039144,8192.0,0.08193981647491455,,1.000914585776627,-547.4822998046875,,,,,0.32595386693719774,0.06683133542537689,,4.918547347187996e-09,,,97.876953125,92.43947057705373,,16977668.0,,-1973.240478515625,0.07816723083477195,1311.4285158368293,-34.59170913696289,0.0019080229103565216,,0.8216055631637573,3384.530029296875,,1.0,,0.0,,,4.918547347187996e-09,0.466785728931427,8192.0,,,0.1726040244102478,143.11619839258492,,0.32503988198004663,,8192.0,0.2964971661567688,,,-547.4822998046875,,,46.0,,8192.0,1e-05,,0.0,1.395955242216587,0.0,,2.0,,1.0,,7.916800677776337e-05,,1.0,,,,,26.19806480407715,,,8192.0
1390.9987559065864,1.0,1767532979.6420045,0.3107333333333333,"{'artifact_path': 'wandb-client-artifact://73eerwzqbq0thj0li2hjxkulhzsj121e6gsma0awhywlunh63vyjsua0taf89iv156fjxzc2zku8zthtcaefc71x66ekvyzuoytrzu37uiyqjfa05mibpa5w9326qlln/val/generations.table.json', '_type': 'table-file', 'path': 'media/table/val/generations_49_a60310a9d068764b82c4.table.json', 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://lh9wflf5iqyd1fokomm5l6ictx4p0sni58fh78jvsdasqeuru9mkq7vu30orvser4r9xmb5lrg5s1pi9gu2llz8vm61kix6vcexyh2v2r1od7q1o65lkn3dvsshekr9i:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'sha256': 'a60310a9d068764b82c4c17b01fc7d7fa777c80df65032f71a7c5d397baf24c7', 'size': 1300113.0, 'nrows': 6}",0.3255333333333333,2587.694580078125,0.000981875937213772,50.0,0.05569999999999999,0.0009818737516980036,9.102114707378691e-05,0.1886007846321028,0.0,-37.53895950317383,0.07857634105011836,0.15509725291698886,499.94781494140625,0.22713333333333333,0.13696496161979185,2.0,2.0,97229.772531729,8192.0,0.0565,0.3395,0.06776666666666667,0.05547300907325833,0.17083333333333334,0.1063,372.0755923190154,0.07676666666666666,0.000974496586877649,200.3359375,3049.6382415778935,0.15668290697144158,1.4144257986918092,0.07400550869989299,6.816093809902668e-05,0.0,0.003401458263397217,0.14291666666666664,0.0937153196515799,0.0,0.11999778800813957,0.11403333333333335,193.49730253219604,0.03696,5.238689482212067e-09,0.016151696486780946,0.05262688871887997,0.0,-4.007461029686965e-11,28.660953521728516,0.054674307043698675,0.035712051290216415,0.0,0.0,1.0,0.05978190321805836,0.07304108908526465,1.544462479185313,0.03805831694856464,-1595.862060546875,0.057658397829864684,0.11116666666666666,0.1625,0.07819646830529835,3049.6382415778935,0.0,0.0,0.19703333333333334,-0.0005861222743988037,0.10442446289611991,0.0,0.1,0.10050448240975758,0.10053000000000001,50,277.0,2.0,2.0,0.0,116.21203734795563,34.0,0.0009934049176081317,0.07226444656702727,0.16353333333333334,0.07519627858081715,8192.0,0.10427329703169858,0.0219278536497046,8192.0,0.08690792322158813,0.13003333333333333,1.0009825360029936,-535.4990234375,0.13468,0.0790556264133587,0.12786027733927724,0.28058733333333336,0.3387269340455532,0.06536853313446045,0.06327680116262491,5.238689482212067e-09,2.0,0.03953987817021675,93.240234375,92.35016398993321,0.4021666666666667,16968172.0,0.01868,-1595.862060546875,0.07733473702328797,1297.4615873428993,-37.53895950317383,0.0022446895018219948,0.00818,0.8137492537498474,2587.694580078125,0.0715,1.0,0.11166651245849249,0.0,0.08570000000000001,0.009927932538244531,5.238689482212067e-09,0.487751841545105,8192.0,0.06875,0.029269792847909884,0.17839746177196503,22.7915471191518,0.06921690393568265,0.3377450570696965,0.018398794699363685,8192.0,0.27639803290367126,0.2185,0.04566666666666667,-535.4990234375,0.1508,0.2749666666666667,68.0,0.2125,8192.0,1e-05,0.08403764388940164,0.0,1.4129898948594928,0.0,0.02778069281796996,2.0,0.04950090604637863,1.0,0.28193333333333326,0.0001188809983432293,0.11993342853705286,1.0,0.13516177026198142,1169.1991578249726,0.07833333333333332,0.2735,28.660953521728516,0.16747,,8192.0
2255.02798013282,1.0,1767534861.7737093,,,,3667.50390625,0.0009844019768934231,51.0,,0.0009843994057519012,9.074063178550282e-05,0.18872633101258637,0.0,-31.11050033569336,,,500.754150390625,,,,,99120.559740604,8192.0,,,,,,,372.00930244405754,,0.0009725433637868264,200.3359375,1881.7935020700097,,1.419265240430832,,6.553716957569122e-05,0.0,0.0033937692642211914,,,0.0,,,193.49730253219604,,8.149072527885437e-10,,,0.0,8.810729923425242e-13,28.9219970703125,,,0.0,0.0,1.0,,,1.5402303950395435,,-1580.341552734375,,,,,1881.7935020700097,0.0,0.0,,-0.000985652208328247,,0.0,,,,51,553.0,2.0,2.0,0.0,118.04103010008112,34.0,0.0009971412655431777,,,,8192.0,,0.021916434867519496,8192.0,0.08988186717033386,,1.0009850673377514,-434.3118896484375,,,,,0.3421418173238635,0.05301658809185028,,8.149072527885437e-10,,,96.080078125,92.50791953899898,,16973988.0,,-1580.341552734375,0.07730135664725524,1296.901557564037,-31.11050033569336,0.0019381018355488777,,0.805833637714386,3667.50390625,,1.0,,0.0,,,8.149072527885437e-10,0.4950175881385803,8192.0,,,0.1833273470401764,7616.470817988738,,0.3411574175115675,,8192.0,0.30320635437965393,,,-434.3118896484375,,,171.0,,8192.0,1e-05,,0.0,1.4178187735378742,0.0,,2.0,,1.0,,0.00012614484876394272,,1.0,,,,,28.9219970703125,,,8192.0
2244.372867797976,1.0,1767536752.5605698,,,,3797.710693359375,0.0009687060191936325,52.0,,0.0009687030383247475,9.165050746320109e-05,0.18920350829282664,0.0,-37.79777908325195,,,499.8133544921875,,,,,101011.538167319,8192.0,,,,,,,371.0117858268786,,0.0009752356554599828,200.3359375,1890.4897937760688,,1.420137726701796,,6.176019087433815e-05,0.0,0.00319024920463562,,,0.0,,,193.49730253219604,,-5.471520125865936e-09,,,0.0,4.0671466194908135e-11,26.86574363708496,,,0.0,0.0,1.0,,,1.5554792149923742,,-1571.551513671875,,,,,1890.4897937760688,0.0,0.0,,-0.0006896555423736572,,0.0,,,,52,303.0,2.0,2.0,0.0,117.63368721283041,39.0,0.0009796287158678751,,,,8192.0,,0.02186041325279207,8192.0,0.0850515216588974,,1.000969354994595,-451.6563720703125,,,,,0.34319759730715305,0.05513383448123932,,-5.471520125865936e-09,,,95.0390625,92.34815963800065,,16971856.0,,-1571.551513671875,0.07791164322054622,1307.1404672260396,-37.79777908325195,0.0019908482208848,,0.8201450109481812,3797.710693359375,,1.0,,0.0,,,-5.471520125865936e-09,0.4897199869155884,8192.0,,,0.17546309530735016,68.82989788986742,,0.34222888958174735,,8192.0,0.26096147298812866,,,-451.6563720703125,,,110.0,,8192.0,1e-05,,0.0,1.4187178583815694,0.0,,2.0,,1.0,,6.57280907034874e-05,,1.0,,,,,26.86574363708496,,,8192.0
