val-aux/brumo25/reward/worst@4/mean,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_seq_min,rollout_corr/log_ppl_diff_min,val-core/beyondaime/reward/best@8/std,val-aux/hmmt25/reward/best@2/mean,rollout_corr/rollout_log_ppl,response_length/max,val-aux/aime24/reward/worst@2/mean,val-core/avg/reward/best@8/mean,training/global_step,val-aux/brumo25/reward/worst@2/std,timing_s/agent_loop/slowest/tool_calls,val-core/hmmt25/reward/mean@8,critic/rewards/mean,timing_s/agent_loop/slowest/prompt_length,val-aux/aime24/reward/best@4/std,val-aux/beyondaime/reward/best@4/mean,val-aux/brumo25/reward/worst@8/mean,perf/max_memory_reserved_gb,training/rollout_probs_diff_valid,val-aux/beyondaime/reward/worst@2/std,val-aux/aime25/reward/best@4/std,prompt_length/mean,val/generations,actor/is_ratio_mean,timing_s/reward,critic/score/max,rollout_corr/rollout_rs_masked_fraction,critic/advantages/mean,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_ppl,val-aux/aime25/reward/worst@8/std,critic/returns/max,perf/max_memory_allocated_gb,critic/score/mean,val-aux/beyondaime/reward/worst@4/mean,rollout_corr/k3_kl,rollout_corr/rollout_rs_ratio_fraction_low,_step,timing_s/stop_profile,val-aux/aime25/reward/best@4/mean,val-aux/aime25/reward/best@2/mean,perf/cpu_memory_used_gb,val-core/hmmt25/reward/best@8/mean,val-core/aime24/reward/mean@8,timing_s/save_checkpoint,val-aux/beyondaime/reward/best@4/std,timing_s/agent_loop/slowest/generate_sequences,rollout_corr/rollout_rs_std,timing_s/gen,_timestamp,response_length_non_aborted/clip_ratio,perf/throughput,timing_per_token_ms/adv,timing_s/agent_loop/generate_sequences/mean,response_length/clip_ratio,training/epoch,timing_s/update_actor,val-aux/aime25/reward/worst@2/std,critic/advantages/min,val-aux/beyondaime/reward/worst@8/std,val-aux/beyondaime/reward/best@2/std,val-aux/brumo25/reward/std@8,rollout_corr/kl,val-core/brumo25/reward/mean@8,val-core/aime25/reward/mean@8,rollout_corr/rollout_rs_min,val-aux/aime24/reward/worst@4/std,rollout_corr/training_ppl,rollout_corr/training_log_ppl,timing_s/agent_loop/tool_calls/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/beyondaime/reward/std@8,val-aux/hmmt25/reward/best@4/std,val-aux/aime25/reward/std@8,val-aux/hmmt25/reward/best@4/mean,rollout_corr/rollout_rs_seq_max,_runtime,val-aux/aime25/reward/worst@2/mean,rollout_corr/chi2_seq,timing_s/agent_loop/tool_calls/min,val-aux/aime24/reward/worst@8/mean,timing_per_token_ms/update_actor,training/rollout_probs_diff_std,val-core/aime25/reward/best@8/mean,actor/lr,rollout_corr/rollout_rs_seq_fraction_high,val-aux/beyondaime/reward/worst@8/mean,val-core/avg/reward/best@8/std,perf/mfu/actor,training/rollout_actor_probs_pearson_corr,val-aux/aime24/reward/worst@4/mean,rollout_corr/rollout_rs_ratio_fraction_high,val-core/beyondaime/reward/best@8/mean,critic/rewards/max,val-aux/aime24/reward/std@8,timing_s/old_log_prob_pre,val-aux/num_turns/max,val-aux/aime24/reward/best@4/mean,response_length/min,val-aux/hmmt25/reward/worst@2/mean,val-aux/brumo25/reward/worst@8/std,rollout_corr/rollout_rs_mean,val-aux/aime24/reward/worst@8/std,num_turns/min,val-aux/hmmt25/reward/worst@4/std,training/rollout_probs_diff_max,critic/returns/mean,rollout_corr/log_ppl_diff,prompt_length/min,val-aux/beyondaime/reward/worst@4/std,prompt_length/clip_ratio,critic/advantages/max,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/brumo25/reward/best@2/std,training/rollout_probs_diff_mean,rollout_corr/rollout_rs_seq_std,rollout_corr/rollout_is_catastrophic_token_fraction,response/aborted_ratio,response_length_non_aborted/mean,timing_s/agent_loop/generate_sequences/max,val-aux/aime25/reward/best@2/std,val-aux/aime24/reward/best@2/std,rollout_corr/log_ppl_abs_diff,distill/teacher_kl,timing_s/adv,val-core/brumo25/reward/best@8/std,val-aux/beyondaime/reward/best@2/mean,val-aux/brumo25/reward/best@4/mean,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/rollout_is_veto_fraction,rollout_corr/rollout_rs_eff_sample_size,val-aux/brumo25/reward/worst@4/std,prompt_length/max,timing_s/agent_loop/slowest/response_length,timing_s/start_profile,actor/grad_norm,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_rs_seq_mean,val-aux/brumo25/reward/best@4/std,timing_s/agent_loop/tool_calls/max,perf/total_num_tokens,perf/time_per_step,val-aux/beyondaime/reward/worst@2/mean,timing_s/agent_loop/generate_sequences/min,rollout_corr/ppl_ratio,num_turns/mean,val-core/hmmt25/reward/best@8/std,val-core/brumo25/reward/best@8/mean,val-aux/num_turns/mean,actor/pg_loss,val-core/aime25/reward/best@8/std,critic/rewards/min,num_turns/max,response_length_non_aborted/min,response_length/mean,val-aux/aime24/reward/best@2/mean,val-core/aime24/reward/best@8/mean,timing_s/testing,rollout_corr/rollout_rs_max,timing_per_token_ms/gen,val-aux/hmmt25/reward/best@2/std,val-core/aime24/reward/best@8/std,val-aux/aime24/reward/worst@2/std,val-aux/aime25/reward/worst@4/mean,val-aux/num_turns/min,response_length_non_aborted/max,critic/returns/min,val-aux/hmmt25/reward/worst@8/mean,timing_s/step,critic/score/min,rollout_corr/log_ppl_diff_max,val-aux/aime25/reward/worst@8/mean,val-aux/hmmt25/reward/std@8,val-core/avg/reward/mean@8,val-core/beyondaime/reward/mean@8,val-aux/brumo25/reward/best@2/mean,rollout_corr/chi2_token,val-aux/hmmt25/reward/worst@4/mean,val-aux/brumo25/reward/worst@2/mean,adv/mean,actor/entropy
,,0.5037046670913696,-0.0009918808937072754,,,0.2821533909300342,8192.0,,,118.0,,0.0,,-328.8145446777344,57.0,,,,200.33203125,1.0,,,95.318359375,,1.0,90.90285391098587,867.9627685546875,0.0961085632443428,-3.3080946870711614e-09,9.038331031799316,1.3324280986562371,,15.559121131896973,193.47679471969604,-328.8145446777344,,0.0007339666594816663,0.08244261145591736,118,4.8416026402264833e-05,,,498.3143310546875,,,,,0.0,0.22966055572032928,1255.794601790025,1770075746.33276,0.9736328125,2293.865869515763,9.998694741922479e-05,0.0,0.9736328125,0.0,368.6808389420039,,-60.49233627319336,,,,0.0007485804337648005,,,2.06115369216775e-09,,1.3334582345560193,0.2829062684904784,0.0,,,,,,10.038331031799316,225556.553037723,,559.2591100898571,0.0,,0.021904864430361274,0.17249827086925507,,1e-05,0.001953125,,,0.188048262497917,0.8238183259963989,,0.013665956445038319,,867.9627685546875,,116.7309714150033,,,1763.0,,,0.9773910045623779,,2.0,,1.0,-3.3080946870711614e-09,0.000752877978811739,39.0,,0.0,15.559121131896973,0.99951171875,,0.0911611020565033,0.23653945326805115,0.0,0.0,8122.94482421875,0.0,,,0.0007778992185194511,0.04047972708940506,1.6828806119738147,,,,0.0,0.0,0.94352414017359,,282.0,8192.0,3.619299968704581e-05,0.4238876402378082,,0.9774882793426514,,0.0,16831003.0,1834.3490811379743,,0.0,1.000753310509026,2.0,,,,1.5982321812657574e-06,,-1108.7392578125,2.0,1763.0,8122.94482421875,,,,74199.0859375,0.0754875197572526,,,,,,8192.0,-60.49233627319336,,1834.3490811379743,-1108.7392578125,0.002942711114883423,,,,,,0.0014475472271442413,,,-3.50698625695145e-09,0.5441716313362122
,,0.7841976881027222,-0.00105363130569458,,,0.26918224373366684,8192.0,,,119.0,,0.0,,-354.66400146484375,77.0,,,,200.33203125,1.0,,,94.470703125,,1.0,90.60698355000932,911.216796875,0.09181073307991028,1.3101310258889498e-08,5.2124199867248535,1.3155814055353403,,19.04540252685547,193.47679471969604,-354.66400146484375,,0.0007112381454135175,0.07862493395805359,119,5.052797496318817e-05,,,497.990478515625,,,,,0.0,0.2254728227853775,1267.4091500039794,1770077588.9945986,0.970703125,2276.521751562956,9.88551414232188e-05,0.0,0.970703125,0.0,368.40620997798396,,-61.0843620300293,,,,0.0007145070076148841,,,2.06115369216775e-09,,1.316559236496687,0.2699031817028299,0.0,,,,,,6.2124199867248535,228555.701104036,,4900.646652902942,0.0,,0.02195811268422519,0.16885843873023987,,1e-05,0.00146484375,,,0.18751385609925186,0.8269522786140442,,0.01318579912185669,,911.216796875,,113.83387993002543,,,1951.0,,,0.9766137599945068,,2.0,,1.0,1.3101310258889498e-08,0.000720938707672758,37.0,,0.0,19.04540252685547,1.0,,0.0879870355129242,0.14391298592090607,0.0,0.0,8097.75634765625,0.0,,,0.0007428756289300509,0.0437978096306324,1.658560028008651,,,,0.0,0.0,0.9456746580604636,,326.0,8192.0,3.657600609585643e-05,0.4595879316329956,,0.976805567741394,,0.0,16777681.0,1842.4687781350221,,0.0,1.000721326097846,2.0,,,,8.837886991130972e-07,,-1213.7781982421875,2.0,1951.0,8097.75634765625,,,,42918.6953125,0.07642266542194694,,,,,,8192.0,-61.0843620300293,,1842.4687781350221,-1213.7781982421875,0.002496689558029175,,,,,,0.001424417831003666,,,1.3615961691471057e-08,0.521974503993988
0.1574333333333333,0.05290732605472035,0.7643880248069763,-0.0012448430061340332,0.057223956159619324,0.12843333333333334,0.27930438017938286,8192.0,0.15616666666666668,0.3618933333333333,120.0,0.13327444385204956,0.0,0.1,-302.23114013671875,93.0,0.2043224460746485,0.18328,0.13693333333333335,200.33203125,1.0,0.06591980628581698,0.06085854751664892,93.1796875,"{'log_mode': 'IMMUTABLE', 'nrows': 13, 'sha256': '91bd8f2d1394fcfb8add0c4e59ad13ab7fbf9678e2700f5502d55918b67c3fae', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://aj6icgmg3oeg5v295vaspktp8etbhg2tv1j6trloj2gfpyxk1907err0nagljiqn0t3bjxrhiy992tt7qhfekza5i0sbye2q2zswpi546obiy5rkyzoglm5ei6ea9n4k/val/generations.table.json', 'size': 3129425.0, '_latest_artifact_path': 'wandb-client-artifact://hbdvi2chcexsb2vu2es548aahqs8cw4fy6zh636rm08ompzg7qkuw0pgm125cs0ncu314dz91dihk1g4g47gosf4ggpym1oc2wvh74tcluycvapnznjuiqdhpij4ldp0:latest/val/generations.table.json', 'path': 'media/table/val/generations_119_91bd8f2d1394fcfb8add.table.json', 'ncols': 31}",1.0,90.99024230701616,925.2971801757812,0.0990091860294342,7.844897176312315e-09,1.5334699153900146,1.3282920373603702,0.06923950812896071,14.618814468383789,193.47679471969604,-302.23114013671875,0.044879999999999996,0.000740577947908605,0.08476912975311279,120,5.286402301862836e-05,0.36133333333333334,0.32280000000000003,499.0015869140625,0.17556666666666668,0.25,,0.0794570296522249,0.0,0.23304294049739838,1263.094236097997,1770080595.8156137,0.9755859375,1400.1991161294486,9.941959502563295e-05,0.0,0.9755859375,0.0,371.6276237849961,0.13303690316900474,-67.97933959960938,0.020676371021014685,0.09103454403822328,0.17884044810327898,0.0007564545367131359,0.2916666666666667,0.2625,2.06115369216775e-09,0.09439284647093912,1.3293324513360858,0.28006669704336673,0.0,0.015405408653784487,0.09258892643455909,0.05135709505687076,0.1397484461923318,0.1538,2.5334699153900146,230424.428346759,0.20346666666666666,3414.904577161651,0.0,0.06143333333333333,0.022068805240880153,0.1733185052871704,0.3840333333333333,1e-05,0.00048828125,0.031439999999999996,0.07294278950746211,0.18665350823107996,0.8213664293289185,0.09876666666666666,0.014240059070289135,0.21899999999999997,925.2971801757812,0.23240842160972783,113.29611955600558,2.0,0.43996666666666673,1891.0,0.07173333333333334,0.02525685620463652,0.9725854992866516,0.055228376359277104,2.0,0.031988776536209136,1.0,7.844897176312315e-09,0.0007623148794664303,38.0,0.03661923080009568,0.0,14.618814468383789,0.99951171875,0.17112596546174003,0.09344133734703064,0.0748634859919548,0.0,0.0,8129.23193359375,0.0,0.10485209238001204,0.2289351750516776,0.0007835819724277826,0.037178315222263336,1.674176171014551,0.0766818289910073,0.14382,0.4465,0.0,0.0,0.9417705125047237,0.0693084498230114,430.0,8192.0,3.603199729695916e-05,0.5463525056838989,0.10616307327594683,0.9726508259773254,0.1305020209947233,0.0,16839499.0,3006.625773080974,0.06836,0.0,1.000762751325965,2.0,0.03773714667676432,0.49916666666666665,2.0,1.1845128293219709e-06,0.032914898607331704,-2641.94482421875,2.0,1891.0,8129.23193359375,0.34266666666666673,0.5317,1165.3880099959788,12881.306640625,0.075867589645345,0.06464603239669081,0.1601561171025879,0.16038603854446604,0.14526666666666666,2.0,8192.0,-67.97933959960938,0.0377,3006.625773080974,-2641.94482421875,0.0028930604457855225,0.09953333333333333,0.0687565455403407,0.2020833333333333,0.10625,0.3719333333333334,0.0014580832794308662,0.0504,0.20956666666666665,7.161316872839052e-09,0.5490139126777649
,,0.7511763572692871,-0.0007161796092987061,,,0.2604160497430712,8192.0,,,121.0,,0.0,,-328.9112548828125,100.0,,,,200.33203125,1.0,,,98.943359375,,1.0,91.55408862000331,1831.9427490234375,0.08976907283067703,1.5012480147902352e-08,2.8091938495635986,1.3040024125948548,,18.440753936767578,193.47679471969604,-328.9112548828125,,0.0006838671597506618,0.077330581843853,121,5.251198308542371e-05,,,501.19549560546875,,,,,0.0,0.22086375951766968,1278.6384055080125,1770082456.8699384,0.9921875,2276.3157778990294,9.918896924566535e-05,0.0,0.9921875,0.0,373.02653181296773,,-61.60304260253906,,,,0.0007017183961579576,,,2.06115369216775e-09,,1.3049561977386475,0.26112388144247234,0.0,,,,,,3.8091938495635986,232299.074980634,,62.89318650541827,0.0,,0.022016020728112318,0.17073124647140503,,1e-05,0.00146484375,,,0.18734655985195633,0.821796715259552,,0.012438490986824036,,1831.9427490234375,,115.38027740496909,,,3182.0,,,0.9744731187820435,,2.0,,1.0,1.5012480147902352e-08,0.0007078322360030143,39.0,,0.0,18.440753936767578,1.0,,0.08678551763296127,0.09573756158351898,0.0,0.0,8174.20751953125,0.0,,,0.000730225479856017,0.04023769497871399,1.6805996709736064,,,,0.0,0.0,0.9478280402081365,,820.0,8192.0,4.5441032852977514e-05,0.4843032956123352,,0.9745231866836548,,0.0,16943413.0,1860.8372753579752,,0.0,1.0007082028314471,2.0,,,,1.3094531823298894e-06,,-1635.53759765625,2.0,3182.0,8174.20751953125,,,,23177.818359375,0.0763786773760867,,,,,,8192.0,-61.60304260253906,,1860.8372753579752,-1635.53759765625,0.002754032611846924,,,,,,0.0013384269550442696,,,1.3714709368173317e-08,0.5048947334289551
,,0.7993137836456299,-0.0008509606122970581,,,0.27283482044003904,8192.0,,,122.0,,0.0,,-310.823974609375,92.0,,,,200.33203125,1.0,,,96.603515625,,1.0,91.53980424901238,2633.887939453125,0.09451910853385925,-5.296135974219851e-09,23.81926155090332,1.3202180303633213,,15.22285270690918,193.47679471969604,-310.823974609375,,0.0007208896697648015,0.08105666190385818,122,4.848098615184426e-05,,,498.16680908203125,,,,,0.0,0.22761580348014832,1290.63043948001,1770084331.5164335,0.99462890625,2260.3227427577954,0.00010068469621778015,0.0,0.99462890625,0.0,372.830731760012,,-71.07532501220703,,,,0.000746034279700325,,,2.06115369216775e-09,,1.3212379710748792,0.2735853707417846,0.0,,,,,,24.81926155090332,234169.637060572,,3.834094029851258,0.0,,0.02199957737858122,0.17106764018535614,,1e-05,0.001953125,,,0.18749012583209632,0.8246050477027893,,0.013462446630001068,,2633.887939453125,,117.15495539602125,,,1731.0,,,0.9896181225776672,,2.0,,1.0,-5.296135974219851e-09,0.0007505505309381988,39.0,,0.0,15.22285270690918,0.99951171875,,0.09000479429960251,0.5531956553459167,0.0,0.0,8178.38525390625,0.0,,,0.0007659632356080692,0.03800554201006889,1.7063213679939508,,,,0.0,0.0,0.9445220229501766,,391.0,8192.0,5.9999991208314896e-05,0.375980019569397,,0.9896177053451538,,0.0,16947177.0,1874.4200418170076,,0.0,1.0007509589195251,2.0,,,,8.794247849941428e-07,,-1226.3037109375,2.0,1731.0,8178.38525390625,,,,195557.171875,0.07705563197531567,,,,,,8192.0,-71.07532501220703,,1874.4200418170076,-1226.3037109375,0.002585500478744507,,,,,,0.0013988688588142395,,,-6.052727208327724e-09,0.5320027470588684
,,0.794455885887146,-0.0006728619337081909,,,0.28180276066996157,8192.0,,,123.0,,0.0,,-336.1611022949219,51.0,,,,200.33203125,1.0,,,95.947265625,,1.0,91.8139404389658,1238.22509765625,0.09262754023075104,-3.739301757121893e-09,9.74783706665039,1.3324520913884044,,15.44987678527832,193.47679471969604,-336.1611022949219,,0.0007409560505493573,0.07900115102529526,123,5.0433038268238306e-05,,,499.4658203125,,,,,0.0,0.22801753878593445,1288.8410853309906,1770086202.0786257,0.99755859375,2267.219116808444,9.880297101676329e-05,0.0,0.99755859375,0.0,371.5897849400062,,-54.35384750366211,,,,0.0007690128491049109,,,2.06115369216775e-09,,1.333512750454247,0.2825753085780889,0.0,,,,,,10.74783706665039,236041.723464916,,26.231328994967043,0.0,,0.0219070250521032,0.16753630340099335,,1e-05,0.00146484375,,,0.18831320722377,0.832374095916748,,0.013626390136778355,,1238.22509765625,,115.88611437100917,,,4296.0,,,0.9805381298065186,,2.0,,1.0,-3.739301757121893e-09,0.000772549423345481,39.0,,0.0,15.44987678527832,1.0,,0.08837026357650757,0.2275514304637909,0.0,0.0,8186.34228515625,0.0,,,0.0007904661088105058,0.04106365144252777,1.6759087399696,,,,0.0,0.0,0.9444919270821311,,382.0,8192.0,3.436801489442587e-05,0.5262410640716553,,0.980541467666626,,0.0,16962129.0,1870.3671906089876,,0.0,1.0007729837670922,2.0,,,,1.4647299408920844e-06,,-1326.909423828125,2.0,4296.0,8186.34228515625,,,,80109.375,0.07687400725203872,,,,,,8192.0,-54.35384750366211,,1870.3671906089876,-1326.909423828125,0.0026044845581054688,,,,,,0.0014342376962304115,,,-5.0071338186796766e-09,0.5384487509727478
,,0.7185447812080383,-0.0007734000682830811,,,0.25804720469750464,8192.0,,,124.0,,0.0,,-334.5539855957031,95.0,,,,200.33203125,1.0,,,97.65234375,,1.0,91.59187406400451,3417.69970703125,0.08912508934736252,7.902853926822218e-10,13.533907890319824,1.3009387599304318,,14.59516429901123,193.47679471969604,-334.5539855957031,,0.0006890451797971764,0.07664944231510162,124,4.675204399973154e-05,,,499.823486328125,,,,,0.0,0.22093255817890167,1290.3986572220456,1770088074.1651342,0.99365234375,2263.1847389328627,9.906802347848703e-05,0.0,0.99365234375,0.0,374.1574244929943,,-63.249263763427734,,,,0.000712791467549323,,,2.06115369216775e-09,,1.3018967444077134,0.25876480457372963,0.0,,,,,,14.533907890319824,237908.214971961,,65.55312135349959,0.0,,0.022079737487545943,0.16991375386714935,,1e-05,0.001953125,,,0.18680770124017945,0.8226021528244019,,0.012475647032260895,,3417.69970703125,,113.50290342594963,,,2933.0,,,0.9794812798500061,,2.0,,1.0,7.902853926822218e-10,0.0007175993468990782,38.0,,0.0,14.59516429901123,1.0,,0.08646173775196075,0.32924574613571167,0.0,0.0,8176.63330078125,0.0,,,0.0007361658299487317,0.04091586172580719,1.6787806709762663,,,,0.0,0.0,0.9478299679221001,,619.0,8192.0,3.664003452286124e-05,0.49225112795829773,,0.9794958829879761,,0.0,16945737.0,1871.8906049170182,,0.0,1.0007179733365774,2.0,,,,2.3537871509660135e-06,,-1392.85498046875,2.0,2933.0,8176.63330078125,,,,111541.328125,0.07705830091298091,,,,,,8192.0,-63.249263763427734,,1871.8906049170182,-1392.85498046875,0.002409309148788452,,,,,,0.0013381866738200188,,,-1.2804624027751288e-10,0.5033645033836365
,,0.6907988786697388,-0.0008366405963897705,,,0.27888900332618505,8192.0,,,125.0,,0.0,,-309.55963134765625,79.0,,,,200.33203125,1.0,,,99.189453125,,1.0,91.63001019298099,1563.2484130859375,0.09592719376087189,-7.818451441821139e-10,5.807851791381836,1.3284490229561925,,15.227865219116211,193.47679471969604,-309.55963134765625,,0.0007296673970813572,0.08216455578804016,125,4.691298818215728e-05,,,504.08563232421875,,,,,0.0,0.22974294424057007,1282.5586680400302,1770089940.656598,0.9951171875,2271.1814970200235,9.830014328574383e-05,0.0,0.9951171875,0.0,372.10726796399103,,-70.54548645019531,,,,0.0007362668684436358,,,2.06115369216775e-09,,1.32945844437927,0.27962858125101775,0.0,,,,,,6.807851791381836,239771.681460322,,100.47706417413428,0.0,,0.02194702641966891,0.1715603470802307,,1e-05,0.0029296875,,,0.18796868567728214,0.8250564932823181,,0.0137626426294446,,1563.2484130859375,,117.78423095098697,,,3361.0,,,0.9780562520027161,,2.0,,1.0,-7.818451441821139e-10,0.0007395773882308276,35.0,,0.0,15.227865219116211,1.0,,0.09082229435443878,0.1603461056947708,0.0,0.0,8179.517578125,0.0,,,0.0007588582757307449,0.037845712155103683,1.666658482979983,,,,0.0,0.0,0.9435022790092145,,1361.0,8192.0,3.542396007105708e-05,0.48976588249206543,,0.9780630469322205,,0.0,16954792.0,1866.2964653249946,,0.0,1.0007399814203382,2.0,,,,1.6830017277036369e-06,,-1237.7713623046875,2.0,3361.0,8179.517578125,,,,47970.078125,0.07656311556854394,,,,,,8192.0,-70.54548645019531,,1866.2964653249946,-1237.7713623046875,0.0024348199367523193,,,,,,0.0014538289979100227,,,-1.5475697390243681e-09,0.5417886972427368
,,0.7852162718772888,-0.0007519721984863281,,,0.26830206741578877,8192.0,,,126.0,,0.0,,-340.36785888671875,83.0,,,,200.33203125,1.0,,,96.982421875,,1.0,91.41074426897103,821.5387573242188,0.09058645367622375,1.2274662397615543e-09,1.544726848602295,1.3143957909196615,,14.631715774536133,193.47679471969604,-340.36785888671875,,0.0007154099237141054,0.07751994580030441,126,5.116901593282819e-05,,,500.49993896484375,,,,,0.0,0.2243635058403015,1282.0518249860033,1770091804.1231024,0.99267578125,2271.530994558278,9.846311206358127e-05,0.0,0.99267578125,0.0,370.80780104600126,,-61.31358337402344,,,,0.000744957295637505,,,2.06115369216775e-09,,1.3154121320694685,0.26905369793530554,0.0,,,,,,2.544726848602295,241624.969266648,,62.777790571562946,0.0,,0.021902472082968766,0.16784343123435974,,1e-05,0.00048828125,,,0.18830208590598396,0.8288692831993103,,0.013066503219306469,,821.5387573242188,,116.77572495298227,,,1853.0,,,0.9729881882667542,,2.0,,1.0,1.2274662397615543e-09,0.0007516284003941109,37.0,,0.0,14.631715774536133,0.99951171875,,0.08688957244157791,0.06802244484424591,0.0,0.0,8169.595703125,0.0,,,0.0007693236893828725,0.04166274890303612,1.666975761007052,,,,0.0,0.0,0.946262651876951,,521.0,8192.0,3.7120014894753695e-05,0.4325360059738159,,0.9730271100997925,,0.0,16929952.0,1863.2754781420226,,0.0,1.0007520411163568,2.0,,,,1.0459059573975082e-06,,-1117.21826171875,2.0,1853.0,8169.595703125,,,,12733.9794921875,0.07662580749613977,,,,,,8192.0,-61.31358337402344,,1863.2754781420226,-1117.21826171875,0.0033819973468780518,,,,,,0.0013791266828775406,,,1.7970747112627805e-09,0.5190037488937378
,,0.8374508619308472,-0.000741422176361084,,,0.2608674935763702,8192.0,,,127.0,,0.0,,-328.20721435546875,71.0,,,,200.33203125,1.0,,,101.517578125,,1.0,91.34621805901406,832.5545043945312,0.09032709896564484,2.872090565375629e-09,3.66147518157959,1.3043134016916156,,13.513998031616211,193.47679471969604,-328.20721435546875,,0.0006965253714952269,0.0774243101477623,127,4.880002234131098e-05,,,503.4739990234375,,,,,0.0,0.22319994866847992,1272.427263451973,1770093657.4016576,0.984375,2278.344385323543,9.719309565736357e-05,0.0,0.984375,0.0,370.26443113799905,,-63.77626037597656,,,,0.0007643190397175204,,,2.06115369216775e-09,,1.3053484838455915,0.2616388549795374,0.0,,,,,,4.66147518157959,243486.994972599,,10.505002839956433,0.0,,0.021924883636135553,0.16848574578762054,,1e-05,0.001953125,,,0.18803132495530592,0.8258522152900696,,0.012902792543172836,,832.5545043945312,,116.8540405560052,,,2176.0,,,0.9770445823669434,,2.0,,1.0,2.872090565375629e-09,0.0007713623726885999,39.0,,0.0,13.513998031616211,1.0,,0.08708677440881729,0.12802369892597198,0.0,0.0,8144.50927734375,0.0,,,0.0007866190626373282,0.0402979739010334,1.641383684007451,,,,0.0,0.0,0.9467501780953146,,865.0,8192.0,3.692804602906108e-05,0.4186844229698181,,0.9770950675010681,,0.0,16887863.0,1853.084975737962,,0.0,1.0007717870175838,2.0,,,,1.643738679153392e-06,,-1483.5439453125,2.0,2176.0,8144.50927734375,,,,30244.28125,0.07628481392497599,,,,,,8192.0,-63.77626037597656,,1853.084975737962,-1483.5439453125,0.0026261508464813232,,,,,,0.001269935630261898,,,3.3467499882533502e-09,0.512407124042511
,,0.745620608329773,-0.0005344003438949585,,,0.2868702845880762,8192.0,,,128.0,,0.0,,-327.88037109375,74.0,,,,200.33203125,1.0,,,98.1640625,,1.0,91.39276593300747,6002.98876953125,0.09478500485420227,-6.550700870633364e-09,4.474153518676758,1.3390149492770433,,14.461207389831543,193.47679471969604,-327.88037109375,,0.0007456068960891571,0.08086061477661133,128,4.9024005420506e-05,,,499.8701171875,,,,,0.0,0.23008787631988525,1280.4053487579804,1770095519.436544,0.9892578125,2271.525800627667,9.876659539412113e-05,0.0,0.9892578125,0.0,370.6833146439749,,-60.10542297363281,,,,0.0007884689553065982,,,2.06115369216775e-09,,1.34010757971555,0.28766411857213825,0.0,,,,,,5.474153518676758,245342.941190707,,3.588750180322677,0.0,,0.021912119439725267,0.1689082682132721,,1e-05,0.00146484375,,,0.1881682086608197,0.831343948841095,,0.013924390077590942,,6002.98876953125,,117.12032871099655,,,3113.0,,,0.9767880439758301,,2.0,,1.0,-6.550700870633364e-09,0.000793835288277478,36.0,,0.0,14.461207389831543,1.0,,0.08951468020677567,0.13231776654720306,0.0,0.0,8162.00048828125,0.0,,,0.0008079030176304514,0.04017157107591629,1.6708164199953899,,,,0.0,0.0,0.9434509198710801,,391.0,8192.0,3.488000947982073e-05,0.4584917724132538,,0.9769413471221924,,0.0,16916817.0,1861.8341243719915,,0.0,1.0007942905649543,2.0,,,,1.4968000860982045e-06,,-1152.3624267578125,2.0,3113.0,8162.00048828125,,,,36704.52734375,0.07659861391773655,,,,,,8192.0,-60.10542297363281,,1861.8341243719915,-1152.3624267578125,0.003141254186630249,,,,,,0.001413390040397644,,,-6.324814894043129e-09,0.5502837896347046
