timing_s/agent_loop/generate_sequences/mean,val-aux/aime25/reward/worst@4/std,val-aux/hmmt25/reward/worst@8/std,perf/max_memory_allocated_gb,perf/cpu_memory_used_gb,timing_s/adv,response_length/max,val-aux/beyondaime/reward/worst@2/std,rollout_corr/rollout_ppl,rollout_corr/log_ppl_diff,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/brumo25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,val-core/brumo25/reward/best@8/mean,timing_s/agent_loop/slowest/generate_sequences,val-aux/hmmt25/reward/best@4/mean,val-aux/aime24/reward/best@2/mean,rollout_corr/rollout_rs_seq_min,response_length_non_aborted/min,val-aux/beyondaime/reward/best@2/std,val-aux/aime25/reward/std@8,val/generations,timing_s/step,val-aux/aime25/reward/worst@2/std,val-aux/num_turns/mean,_runtime,val-aux/hmmt25/reward/worst@4/mean,actor/grad_norm,val-aux/aime24/reward/worst@2/std,val-core/beyondaime/reward/best@8/std,val-aux/hmmt25/reward/worst@8/mean,critic/advantages/mean,perf/max_memory_reserved_gb,critic/score/mean,val-core/beyondaime/reward/best@8/mean,rollout_corr/rollout_log_ppl,training/rollout_probs_diff_valid,response_length/min,val-aux/aime25/reward/best@2/mean,critic/advantages/max,prompt_length/clip_ratio,val-aux/aime24/reward/best@2/std,val-aux/hmmt25/reward/worst@2/mean,val-aux/hmmt25/reward/best@2/std,val-aux/brumo25/reward/worst@2/std,adv/mean,val-aux/brumo25/reward/worst@4/std,rollout_corr/training_ppl,val-aux/hmmt25/reward/std@8,perf/mfu/actor,val-aux/beyondaime/reward/std@8,val-aux/beyondaime/reward/worst@8/mean,rollout_corr/rollout_rs_masked_fraction,val-core/hmmt25/reward/best@8/std,val-core/hmmt25/reward/best@8/mean,num_turns/mean,critic/score/min,val-aux/beyondaime/reward/worst@4/mean,rollout_corr/log_ppl_diff_max,val-core/aime25/reward/mean@8,timing_s/agent_loop/generate_sequences/max,timing_s/old_log_prob_pre,timing_s/agent_loop/slowest/prompt_length,timing_s/gen,rollout_corr/rollout_is_catastrophic_token_fraction,actor/lr,val-aux/num_turns/min,val-aux/aime24/reward/worst@8/mean,val-core/aime24/reward/mean@8,val-aux/aime25/reward/worst@8/std,val-core/avg/reward/best@8/mean,val-aux/aime25/reward/worst@8/mean,val-aux/hmmt25/reward/worst@4/std,perf/time_per_step,timing_per_token_ms/update_actor,response_length/clip_ratio,rollout_corr/rollout_is_veto_fraction,timing_per_token_ms/adv,timing_s/testing,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_max,critic/rewards/mean,rollout_corr/rollout_rs_mean,val-aux/beyondaime/reward/worst@8/std,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime24/reward/worst@8/std,val-aux/aime25/reward/worst@4/mean,val-core/brumo25/reward/best@8/std,rollout_corr/ppl_ratio,val-aux/aime24/reward/best@4/std,val-aux/aime24/reward/worst@4/mean,val-aux/aime25/reward/best@4/mean,val-aux/hmmt25/reward/best@4/std,actor/is_ratio_mean,response_length_non_aborted/clip_ratio,val-aux/brumo25/reward/std@8,rollout_corr/rollout_rs_seq_std,rollout_corr/rollout_rs_seq_max,num_turns/min,prompt_length/mean,rollout_corr/log_ppl_diff_min,timing_s/stop_profile,rollout_corr/k3_kl,training/rollout_probs_diff_std,val-aux/beyondaime/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,val-aux/aime25/reward/worst@2/mean,response/aborted_ratio,val-aux/aime24/reward/best@4/mean,val-aux/beyondaime/reward/worst@2/mean,training/rollout_probs_diff_mean,timing_s/agent_loop/tool_calls/max,val-aux/aime25/reward/best@2/std,val-aux/hmmt25/reward/best@2/mean,val-core/aime25/reward/best@8/std,rollout_corr/rollout_rs_std,timing_s/agent_loop/tool_calls/mean,response_length_non_aborted/mean,training/rollout_probs_diff_max,perf/total_num_tokens,_step,training/epoch,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_rs_seq_fraction_high,val-aux/brumo25/reward/worst@4/mean,val-aux/aime24/reward/std@8,perf/throughput,val-core/avg/reward/mean@8,training/rollout_actor_probs_pearson_corr,response_length/mean,val-aux/brumo25/reward/worst@8/std,rollout_corr/rollout_rs_seq_mean,critic/advantages/min,num_turns/max,val-aux/brumo25/reward/best@2/mean,val-core/aime24/reward/best@8/mean,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/worst@4/std,val-aux/hmmt25/reward/worst@2/std,val-aux/brumo25/reward/best@4/std,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_max_deviation,prompt_length/min,distill/teacher_kl,timing_per_token_ms/gen,_timestamp,rollout_corr/training_log_ppl,rollout_corr/chi2_token,val-aux/beyondaime/reward/best@2/mean,val-core/aime24/reward/best@8/std,val-aux/brumo25/reward/worst@8/mean,val-aux/beyondaime/reward/best@4/mean,val-core/avg/reward/best@8/std,training/global_step,val-aux/num_turns/max,val-aux/brumo25/reward/worst@2/mean,actor/pg_loss,response_length_non_aborted/max,rollout_corr/rollout_rs_ratio_fraction_high,timing_s/start_profile,critic/score/max,critic/returns/min,timing_s/update_actor,critic/rewards/max,timing_s/agent_loop/slowest/tool_calls,rollout_corr/kl,timing_s/reward,actor/entropy,val-aux/aime24/reward/worst@4/std,val-core/beyondaime/reward/mean@8,val-aux/brumo25/reward/best@2/std,prompt_length/max,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_rs_min,critic/returns/max,critic/returns/mean,timing_s/agent_loop/slowest/response_length,val-core/aime25/reward/best@8/mean,val-core/brumo25/reward/mean@8,timing_s/save_checkpoint,critic/rewards/min,rollout_corr/chi2_seq
0.0,,,208.63723468780518,831.1566772460938,2.9096155440201983,8192.0,,1.3360487092286348,0.000709778070813627,1.0,,,,0.0,,,0.8057370185852051,8192.0,,,,2763.8139630600344,,,152092.243294085,,0.3639138340950012,,,,-1.1716998926658562e-08,232.89453125,-850.693359375,,0.28682887682225555,1.0,8192.0,,12.400842666625977,0.0,,,,,-1.1845580516478549e-08,,1.337014247663319,,0.18522618790810666,,,0.09461915493011475,,,2.0,-1999.4837646484375,,0.002572983503341675,,0.0,124.45033753104508,74.0,1419.4386457750807,0.0,1e-05,,,,,,,,2763.8139630600344,0.022326082939098855,1.0,0.0,0.00017139219149571512,,0.0,0.0801767110824585,208420.609375,-850.693359375,1.0038220882415771,,0.0,,,,1.0007101520895958,,,,,1.0,1.0,,0.6676790714263916,26.405061721801758,2.0,97.23828125,-0.001084446907043457,6.230396684259176e-05,0.0006954578764180042,0.16602620482444763,,,,0.0,,,0.0870807021856308,0.0,,,,0.23163838684558868,0.0,8192.0,1.0,16976360.0,55,0.0,0.9430154409272538,0.00244140625,,,1535.591778869601,,0.8388458490371704,8192.0,,1.0038220882415771,-59.05582046508789,2.0,,,0.00072901694693428,,,,0.0,25.405061721801758,39.0,0.10384441167116165,0.0846051362618852,1766549935.0297155,0.2875386538216844,0.0013722358271479607,,,,,,55.0,,,3.8420364312230504e-07,8192.0,0.01444244384765625,4.367996007204056e-05,1073.37841796875,-59.05582046508789,379.01562136400025,1073.37841796875,0.0,0.0007084266856054455,837.1822180480231,0.5501293540000916,,,,524.0,,2.06115369216775e-09,12.400842666625977,-1.1716998926658562e-08,8192.0,,,,-1999.4837646484375,5742.450249652378
0.0,,,208.63723468780518,833.1520385742188,1.678479252033867,8192.0,,1.3572131991386414,0.0007306070037884638,1.0,,,,0.0,,,0.7911422252655029,8192.0,,,,2747.058466157061,,,154828.258690315,,0.42903411388397217,,,,-1.0206387734967848e-08,232.89453125,-900.068603515625,,0.3019266074988991,1.0,8192.0,,16.557024002075195,0.0,,,,,-1.0222461099829161e-08,,1.3582222443073988,,0.18619988675931878,,,0.09463894367218018,,,2.0,-2322.044677734375,,0.002679497003555298,,0.0,120.8920370839769,148.0,1417.9055373669835,0.0,1e-05,,,,,,,,2747.058466157061,0.022153568316899956,1.0,0.0,9.88956342110103e-05,,0.0,0.07975506782531738,50934.703125,-900.068603515625,0.9862489700317383,,0.0,,,,1.000730998814106,,,,,1.0,1.0,,0.20143644511699677,7.18333101272583,2.0,95.220703125,-0.0009526312351226807,4.422501660883427e-05,0.0007231964805214375,0.16327118873596191,,,,0.0,,,0.08655927330255508,0.0,,,,0.23379763960838318,0.0,8192.0,1.0,16972228.0,56,0.0,0.9420534265495841,0.00341796875,,,1544.581978240796,,0.8462989330291748,8192.0,,0.9862489104270935,-44.70065689086914,2.0,,,0.0007501454092562199,,,,0.0,6.18333101272583,35.0,0.10987165570259094,0.08451375587981841,1766552682.3298728,0.30265721573960036,0.0014432603493332863,,,,,,56.0,,,4.824399346681219e-07,8192.0,0.014883875846862793,5.452893674373627e-05,1200.443359375,-44.70065689086914,375.99541248800233,1200.443359375,0.0,0.0007285391084224102,830.0131544490578,0.5692845582962036,,,,456.0,,2.06115369216775e-09,16.557024002075195,-1.0206387734967848e-08,8192.0,,,,-2322.044677734375,867.5641139959916
0.0,,,208.63723468780518,830.4117431640625,1.6904412200674415,8192.0,,1.3280663592740893,0.0007057545396946807,1.0,,,,0.0,,,0.7910043597221375,8192.0,,,,2735.779258847004,,,157584.717820277,,0.3202769160270691,,,,-6.48969766814389e-09,232.89453125,-806.9752197265625,,0.2798878491157666,1.0,8192.0,,18.893953323364258,0.0,,,,,-6.7145879967256406e-09,,1.3290230380371213,,0.18614318086837242,,,0.09410667419433594,,,2.0,-1964.854248046875,,0.0026699304580688477,,0.0,119.6960650900146,59.0,1403.628538022982,0.0,1e-05,,,,,,,,2735.779258847004,0.02217201456512189,1.0,0.0,9.958414266455793e-05,,0.0,0.08003479242324829,34660.890625,-806.9752197265625,0.9743545055389404,,0.0,,,,1.0007061250507832,,,,,1.0,1.0,,0.10570751130580902,5.243532180786133,2.0,96.576171875,-0.0007036179304122925,4.547205753624439e-05,0.000683040819467351,0.1668044477701187,,,,0.0,,,0.08650735020637512,0.0,,,,0.22932563722133636,0.0,8192.0,1.0,16975004.0,57,0.0,0.9441019178015589,0.00048828125,,,1551.2037333701155,,0.8363041281700134,8192.0,,0.9743545055389404,-47.636680603027344,2.0,,,0.0007236388835281105,,,,0.0,4.243532180786133,39.0,0.09850770235061646,0.08366278040546071,1766555418.367145,0.2805936052463949,0.0013345517218112946,,,,,,57.0,,,1.5691827286445914e-06,8192.0,0.014071881771087646,4.5599997974932194e-05,1074.76318359375,-47.636680603027344,376.37003593100235,1074.76318359375,0.0,0.0007020859989097517,833.8433502910193,0.5387451648712158,,,,407.0,,2.06115369216775e-09,18.893953323364258,-6.48969766814389e-09,8192.0,,,,-1964.854248046875,32.7900877147913
0.0,,,208.63723468780518,831.98583984375,2.8762038360582665,8192.0,,1.3231347519904375,0.0006857685912109446,1.0,,,,0.0,,,0.7347697615623474,8192.0,,,,2756.093971946975,,,160352.095097116,,0.3409193754196167,,,,2.239414342852797e-08,232.89453125,-852.2582397460938,,0.27552663430105895,1.0,8192.0,,13.49527359008789,0.0,,,,,2.1963181495721074e-08,,1.3240666408091784,,0.18364209210332413,,,0.08831804990768433,,,2.0,-2025.2239990234375,,0.0026835501194000244,,0.0,122.42408947111107,78.0,1417.1804921540897,0.0,1e-05,,,,,,,,2756.093971946975,0.022519745115924732,1.0,0.0,0.00016936053124434817,,0.0,0.07500725984573364,43770.03125,-852.2582397460938,0.9813224077224731,,0.0,,,,1.000686134211719,,,,,1.0,1.0,,0.1569904237985611,6.29226541519165,2.0,100.34765625,-0.0008048713207244873,7.123209070414305e-05,0.0006787521081150771,0.1621919572353363,,,,0.0,,,0.08282142877578735,0.0,,,,0.2239820957183838,0.0,8192.0,1.0,16982728.0,58,0.0,0.9467930275124568,0.001953125,,,1540.4706962878852,,0.8422421216964722,8192.0,,0.9813224673271179,-43.332340240478516,2.0,,,0.0007044479971227702,,,,0.0,5.29226541519165,43.0,0.10403542965650558,0.08447053981745778,1766558174.8098948,0.2762124036671594,0.001356317661702633,,,,,,58.0,,,1.1870608060959853e-06,8192.0,0.013310790061950684,5.0144968554377556e-05,1421.501708984375,-43.332340240478516,382.4467059330782,1421.501708984375,0.0,0.0006824027875609318,830.3967495399993,0.5227403044700623,,,,423.0,,2.06115369216775e-09,13.49527359008789,2.239414342852797e-08,8192.0,,,,-2025.2239990234375,131.6897309939377
0.0,,,208.63723468780518,830.2381591796875,2.8497597579844296,8192.0,,1.2843370903283358,0.0006337689155770931,1.0,,,,0.0,,,0.7910897135734558,8192.0,,,,2767.031235145987,,,164395.775358084,,0.3427678942680359,,,,7.941333812766516e-09,232.89453125,-786.7315063476562,,0.245830784086138,1.0,8192.0,,15.533652305603027,0.0,,,,,8.32404900563688e-09,,1.285174148157239,,0.18567950809046138,,,0.08745133876800537,,,2.0,-2169.437744140625,,0.0025058388710021973,,0.0,123.99370881007053,74.0,1422.8039797759848,0.0,1e-05,,,,,,,,2767.031235145987,0.022267045873467933,1.0,0.0,0.00016795057086699678,,0.0,0.07553380727767944,52592.00390625,-786.7315063476562,0.9804982542991638,,0.0,,,,1.0006340816617012,,,,,1.0,1.0,,0.19642923772335052,7.397830963134766,2.0,93.08203125,-0.0008675754070281982,6.102491170167923e-05,0.0006316104045254178,0.16936767101287842,,,,0.0,,,0.08338075876235962,0.0,,,,0.21706421673297882,0.0,8192.0,1.0,16967848.0,59,0.0,0.9497886058310846,0.0029296875,,,1533.0372661211381,,0.8220659494400024,8192.0,,0.9804982542991638,-47.87814712524414,2.0,,,0.0006582209571206477,,,,0.0,6.397830963134766,38.0,0.09603655338287354,0.08480572579955964,1766560942.1870115,0.24646455433685333,0.0012747431173920631,,,,,,59.0,,,1.928975494003282e-06,8192.0,0.011917531490325928,6.083305925130844e-05,1075.3870849609375,-47.87814712524414,377.8238497900311,1075.3870849609375,0.0,0.0006287810938374605,838.7578269130317,0.48066672682762146,,,,304.0,,2.06115369216775e-09,15.533652305603027,7.941333812766516e-09,8192.0,,,,-2169.437744140625,128.88533123303205
0.0,0.08114667749672692,0.03690714207853476,208.63723468780518,830.7679443359375,2.874383343034424,8192.0,0.04721951018001639,1.3086102083325386,0.0007399872010864783,1.0,0.426,0.10416666666666667,0.4768666666666667,0.0,0.16643333333333335,0.2955,0.7963211536407471,8192.0,0.04914104592747789,0.12701836334204805,"{'size': 1596088.0, '_type': 'table-file', 'ncols': 31, 'nrows': 7, 'path': 'media/table/val/generations_59_cab8b2d984e487284b12.table.json', '_latest_artifact_path': 'wandb-client-artifact://60uc4diu0qzwpq46bbjfsxj3fr64kpuokbx85zz4ujqdlpznijoacl45bvv5eyxsb71kt08gv59g56rhtyxe6cgncgw0qtpq6hkq28s878ky5cl04n7zcq7ynvnyltcl:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://k0punm5j5fikv8y0w79sei2h96i5nfpnpx76o8eqqqx86s0nr0v21wnag370vmcoe6kwgxtfatqn4yknlabg69otvaqayke4abzuzlvklustsyqgsr42oyfp3ndpeuer/val/generations.table.json', 'sha256': 'cab8b2d984e487284b1235f6355d02debc228b8c947d35edae9866db75ab0878', 'log_mode': 'IMMUTABLE'}",4051.148149776971,0.11243915887082405,2.0,167099.731398174,0.044066666666666664,0.3443737030029297,0.12291554175036874,0.026089823378436808,0.023666666666666666,3.002367421345298e-08,232.89453125,-782.88720703125,0.13384000000000001,0.2647436683764681,1.0,8192.0,0.2796333333333333,14.709699630737305,0.0,0.13332388894205993,0.06993333333333333,0.06856333496182758,0.17537866971251953,3.021675354375475e-08,0.09763330869134182,1.309603420086205,0.08083898145138137,0.18627092839943774,0.05668733045695101,0.02006,0.09558457136154175,0.02949651232491519,0.18503333333333333,2.0,-2079.435302734375,0.03382,0.002488374710083008,0.225,0.0,114.23603711009491,135.0,1435.5913118359167,0.0,1e-05,2.0,0.08383333333333334,0.22916666666666666,0.04884755079415322,0.3062146666666667,0.09163333333333333,0.05367604663726213,4051.148149776971,0.022181754536761154,1.0,0.0,0.00016935365394730068,1286.374556093011,0.0,0.08224564790725708,27367.2421875,-782.88720703125,0.9775151014328003,0.02116342175945934,0.0,0.04228074488018048,0.1226,0.06786055183668736,1.0007403874769807,0.09919484966408966,0.114,0.32266666666666666,0.049546700757608066,1.0,1.0,0.2167580121922383,0.11418137699365616,4.238674163818359,2.0,95.435546875,-0.0004962682723999023,7.606507278978825e-05,0.0006933107665645366,0.17287854850292206,0.036664359252413806,0.1639,0.16956666666666667,0.0,0.3469999999999999,0.052910000000000006,0.08903276920318604,0.0,0.10471922414315976,0.13940000000000002,0.04054622672257022,0.22717268764972687,0.0,8192.0,1.0,16972668.0,60,0.0,0.9448645916144728,0.00244140625,0.06863333333333334,0.1518284369286481,1047.398624568593,0.1744166666666667,0.8209730386734009,8192.0,0.03004067829684277,0.9775150418281555,-47.57455062866211,2.0,0.3371,0.3863333333333333,0.0007539092512161005,0.03396044052714946,0.07081731174456157,0.14039835772030862,0.0,3.2386741638183594,40.0,0.09556728601455688,0.08556791018461685,1766564993.6757963,0.2654836527071893,0.0013092877343297005,0.09919999999999998,0.06961825262885112,0.039233333333333335,0.11867000000000001,0.046722273378292135,60.0,2.0,0.13926666666666668,1.4391807794389422e-06,8192.0,0.013338923454284668,5.6545017287135124e-05,888.9369506835938,-47.57455062866211,376.4835554099409,888.9369506835938,0.0,0.0007362921933236066,834.7867813559715,0.5174741744995117,0.07906861351916354,0.07625,0.20143920792253148,371.0,0.06982583591961103,2.06115369216775e-09,14.709699630737305,3.002367421345298e-08,8192.0,0.34900000000000003,0.2375,,-2079.435302734375,2.374231629539281
0.0,,,208.63723468780518,828.6890869140625,2.847910554963164,8192.0,,1.3085726127028465,0.0007185385129560018,1.0,,,,0.0,,,0.795867919921875,8192.0,,,,2695.9675735599594,,,169843.058510524,,0.3292199969291687,,,,2.174727775638985e-08,232.89453125,-812.1223754882812,,0.2645290239015594,1.0,8192.0,,12.049253463745117,0.0,,,,,2.1426522778256185e-08,,1.3095403676852584,,0.18610197162480402,,,0.09264981746673584,,,2.0,-1945.224365234375,,0.002707928419113159,,0.0,116.52859829296358,90.0,1367.8658884550678,0.0,1e-05,,,,,,,,2695.9675735599594,0.022201057793410292,1.0,0.0,0.0001678184446137641,,0.0,0.07961130142211914,18809.71484375,-812.1223754882812,0.9738079905509949,,0.0,,,,1.000718922354281,,,,,1.0,1.0,,0.08277437090873718,3.22827410697937,2.0,94.224609375,-0.0007136166095733643,4.56320121884346e-05,0.0006870286756566202,0.17118331789970398,,,,0.0,,,0.08652155101299286,0.0,,,,0.22465753555297852,0.0,8192.0,1.0,16970188.0,61,0.0,0.9462252938099717,0.00146484375,,,1573.663957091969,,0.8241806030273438,8192.0,,0.9738079905509949,-53.50377655029297,2.0,,,0.0007379585458693327,,,,0.0,2.22827410697937,37.0,0.09913603216409683,0.08153116038173841,1766567689.8643897,0.2652475633658469,0.0013295086100697517,,,,,,61.0,,,-2.37387212109752e-08,8192.0,0.0130385160446167,5.305593367666006e-05,1556.1739501953125,-53.50377655029297,376.7561245530378,1556.1739501953125,0.0,0.0007151179909214989,831.1595619040309,0.5096859931945801,,,,298.0,,2.06115369216775e-09,12.049253463745117,2.174727775638985e-08,8192.0,,,,-1945.224365234375,29.176970931701362
0.0,,,208.63723468780518,830.9146728515625,1.7053895780118182,8192.0,,1.3178420038893819,0.0007193243909568992,1.0,,,,0.0,,,0.7797231674194336,8192.0,,,,2743.101741007995,,,172578.381443277,,0.30577123165130615,,,,-1.906112956362449e-08,232.89453125,-810.5966796875,,0.27152837172616273,1.0,8192.0,,13.727518081665039,0.0,,,,,-1.9183431732017198e-08,,1.31881795078516,,0.18591747482326493,,,0.092754065990448,,,2.0,-2054.28369140625,,0.0027203261852264404,,0.0,116.87744279904291,124.0,1419.6742130530765,0.0,1e-05,,,,,,,,2743.101741007995,0.02219224104446061,1.0,0.0,0.00010042667630141014,,0.0,0.07950794696807861,26170.84765625,-810.5966796875,0.9737867116928101,,0.0,,,,1.0007197093218565,,,,,1.0,1.0,,0.09547418355941772,4.1349005699157715,2.0,99.71875,-0.0008847713470458984,4.6816072426736355e-05,0.0006873754807656951,0.17005445063114166,,,,0.0,,,0.08640910685062408,0.0,,,,0.22569133341312408,0.0,8192.0,1.0,16981440.0,62,0.0,0.9457518492291295,0.0009765625,,,1547.649486176177,,0.8282803893089294,8192.0,,0.9737867116928101,-53.61215591430664,2.0,,,0.0007397995177598204,,,,0.0,3.1349005699157715,34.0,0.09894979745149612,0.08461917716581085,1766570433.1662939,0.27224769606254995,0.0013281302526593208,,,,,,62.0,,,7.405523909653766e-07,8192.0,0.013246119022369385,3.276800271123648e-05,1236.80810546875,-53.61215591430664,376.8562097620452,1236.80810546875,0.0,0.0007142146660044091,827.4388243400026,0.5205861330032349,,,,424.0,,2.06115369216775e-09,13.727518081665039,-1.906112956362449e-08,8192.0,,,,-2054.28369140625,265.53861944610253
0.0,,,208.63723468780518,832.2203369140625,2.857111078919843,8192.0,,1.3222643407061696,0.0006991903646849096,1.0,,,,0.0,,,0.7329962253570557,8192.0,,,,2735.021530324011,,,175321.238223113,,0.3541218638420105,,,,1.524552040166327e-08,232.89453125,-802.7330322265625,,0.2751946150092408,1.0,8192.0,,13.699666976928711,0.0,,,,,1.5567156452789277e-08,,1.32321020308882,,0.18410244371479828,,,0.09512990713119507,,,2.0,-1904.7093505859375,,0.0025061070919036865,,0.0,116.17988345795311,97.0,1406.2784672379494,0.0,1e-05,,,,,,,,2735.021530324011,0.022447895091643372,1.0,0.0,0.00016821948621394774,,0.0,0.08134669065475464,30798.265625,-802.7330322265625,0.9785095453262329,,0.0,,,,1.0006995517760515,,,,,1.0,1.0,,0.1525944620370865,4.658796787261963,2.0,101.17578125,-0.0008670985698699951,6.09599519520998e-05,0.0006835209835571732,0.16992110013961792,,,,0.0,,,0.08820128440856934,0.0,,,,0.2287372201681137,0.0,8192.0,1.0,16984424.0,63,0.0,0.9441815092280075,0.00244140625,,,1552.4945427018172,,0.829608678817749,8192.0,,0.9785096049308777,-51.704345703125,2.0,,,0.0007200401887530461,,,,0.0,3.658796787261963,35.0,0.09798986464738846,0.08382072849499878,1766573168.5137813,0.2758938050828874,0.0013503199443221092,,,,,,63.0,,,1.0836049284534965e-06,8192.0,0.01378321647644043,3.548804670572281e-05,1126.996337890625,-51.704345703125,381.2645681439899,1126.996337890625,0.0,0.0006953108463676472,827.6680190420011,0.5353041887283325,,,,1195.0,,2.06115369216775e-09,13.699666976928711,1.524552040166327e-08,8192.0,,,,-1904.7093505859375,282.9719195757061
0.0,,,208.63723468780518,832.3967895507812,2.880830549984239,8192.0,,1.3306643618270755,0.0007398068555630744,1.0,,,,0.0,,,0.7621760368347168,8192.0,,,,2742.517899240018,,,178068.221766566,,0.4218716025352478,,,,-3.0404087580926387e-10,232.89453125,-872.8025512695312,,0.2823152270866558,1.0,8192.0,,15.442760467529297,0.0,,,,,-1.6002150993177366e-10,,1.3316691452637315,,0.18680708005767246,,,0.09062755107879639,,,2.0,-1958.6798095703125,,0.002496778964996338,,0.0,122.27194578095805,218.0,1407.2362532770494,0.0,1e-05,,,,,,,,2742.517899240018,0.022118775153873615,1.0,0.0,0.00016974479334133725,,0.0,0.0767521858215332,39242.19921875,-872.8025512695312,0.9792779088020325,,0.0,,,,1.0007402040064335,,,,,1.0,1.0,,0.12620846927165985,5.772299289703369,2.0,94.884765625,-0.0006148219108581543,5.980802234262228e-05,0.0006834905154846638,0.1636773645877838,,,,0.0,,,0.08449412137269974,0.0,,,,0.2272871881723404,0.0,8192.0,1.0,16971540.0,64,0.0,0.9451632119293757,0.00048828125,,,1547.0765026458898,,0.8419708013534546,8192.0,,0.9792779684066772,-46.376251220703125,2.0,,,0.0007531880037277006,,,,0.0,4.772299289703369,38.0,0.10654327273368835,0.08387781699163016,1766575911.3316054,0.28305503469891846,0.0012701526284217834,,,,,,64.0,,,5.779828594620895e-07,8192.0,0.013875365257263184,4.99519519507885e-05,830.4981689453125,-46.376251220703125,375.3896772749722,830.4981689453125,0.0,0.0007361710565874091,833.9353965630289,0.5403469800949097,,,,340.0,,2.06115369216775e-09,15.442760467529297,-3.0404087580926387e-10,8192.0,,,,-1958.6798095703125,12.90846232464537
0.0,,,208.63723468780518,830.62646484375,2.9081589590059593,8192.0,,1.341484691016376,0.0007418595196213573,1.0,,,,0.0,,,0.802442193031311,8192.0,,,,2746.6727619549492,,,180813.4688709,,0.3427691161632538,,,,-3.869560671887484e-09,232.89453125,-817.1224365234375,,0.28995449864305556,1.0,8192.0,,11.864237785339355,0.0,,,,,-3.7444758405058565e-09,,1.3425028594210744,,0.18446136116773856,,,0.09839338064193726,,,2.0,-1981.3216552734375,,0.0025524795055389404,,0.0,114.7543176630279,71.0,1415.8547319810605,0.0,1e-05,,,,,,,,2746.6727619549492,0.022399019580838602,1.0,0.0,0.00017134220063275073,,0.0,0.08373105525970459,1532809.5,-817.1224365234375,1.0808193683624268,,0.0,,,,1.000742258504033,,,,,1.0,1.0,,4.170438289642334,188.1045379638672,2.0,95.505859375,-0.0006121546030044556,7.430498953908682e-05,0.0007115812950360123,0.16993871331214905,,,,0.0,,,0.09053356200456619,0.0,,,,0.23399080336093903,0.0,8192.0,1.0,16972812.0,65,0.0,0.9415614240118025,0.0029296875,,,1544.852032893752,,0.8327281475067139,8192.0,,1.0808192491531372,-46.34979248046875,2.0,,,0.0007601323741255328,,,,0.0,187.1045379638672,32.0,0.09974639117717743,0.08439151835328701,1766578658.3542798,0.29069635935593396,0.0013782680034637451,,,,,,65.0,,,3.109760911002013e-07,8192.0,0.014662325382232666,7.427297532558441e-05,1592.793701171875,-46.34979248046875,380.1743483298924,1592.793701171875,0.0,0.0007390231555746141,832.1761181739857,0.5628539323806763,,,,725.0,,2.06115369216775e-09,11.864237785339355,-3.869560671887484e-09,8192.0,,,,-1981.3216552734375,15.656079606153071
0.0,,,208.63723468780518,836.1152954101562,2.856268299976364,8192.0,,1.3186713894829154,0.0006850607405795017,1.0,,,,0.0,,,0.7542976140975952,8192.0,,,,2744.8433581809513,,,183560.272019212,,0.303557425737381,,,,1.4049216012779198e-08,232.89453125,-771.7678833007812,,0.27210149250458926,1.0,8192.0,,15.333871841430664,0.0,,,,,1.4313992657832841e-08,,1.3196006324142218,,0.18635218299002101,,,0.09317344427108765,,,2.0,-1959.769775390625,,0.00250852108001709,,0.0,123.25504524994176,74.0,1406.4805235560052,0.0,1e-05,,,,,,,,2744.8433581809513,0.02217407019557651,1.0,0.0,0.00016825573482420246,,0.0,0.07990401983261108,131373.65625,-771.7678833007812,0.9872778654098511,,0.0,,,,1.000685422681272,,,,,1.0,1.0,,0.40795817971229553,16.968303680419922,2.0,96.943359375,-0.001060783863067627,6.470410153269768e-05,0.0006875385879538953,0.1706739217042923,,,,0.0,,,0.08729911595582962,0.0,,,,0.22619955241680145,0.0,8192.0,1.0,16975756.0,66,0.0,0.9454330373565498,0.0029296875,,,1546.1497966180925,,0.8271192908287048,8192.0,,0.9872778654098511,-45.14605712890625,2.0,,,0.0007071514901326736,,,,0.0,15.968303680419922,34.0,0.0942099466919899,0.08383277199006112,1766581403.5619843,0.272786553716287,0.0013945214450359344,,,,,,66.0,,,1.5868041280953094e-07,8192.0,0.013269424438476562,0.00012678501661866903,1896.220458984375,-45.14605712890625,376.42160516697913,1896.220458984375,0.0,0.0006821745002980606,835.018296470982,0.5250973701477051,,,,710.0,,2.06115369216775e-09,15.333871841430664,1.4049216012779198e-08,8192.0,,,,-1959.769775390625,577.0306807355955
