response_length_non_aborted/clip_ratio,val-core/aime24/reward/best@8/std,critic/returns/min,training/rollout_probs_diff_mean,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/best@4/std,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_is_catastrophic_token_fraction,num_turns/mean,rollout_corr/rollout_rs_seq_mean,val-aux/brumo25/reward/best@4/mean,prompt_length/clip_ratio,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/mean,val-aux/aime25/reward/worst@8/std,rollout_corr/log_ppl_diff_min,val-aux/hmmt25/reward/worst@8/mean,critic/score/mean,rollout_corr/ppl_ratio,val-core/avg/reward/mean@8,actor/pg_loss,perf/max_memory_reserved_gb,val-aux/aime25/reward/best@2/std,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@4/std,val-aux/num_turns/max,val-aux/beyondaime/reward/best@4/std,timing_s/start_profile,rollout_corr/rollout_is_veto_fraction,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/slowest/response_length,val-aux/aime25/reward/best@4/std,val-aux/brumo25/reward/worst@2/std,timing_s/testing,timing_s/agent_loop/slowest/generate_sequences,_step,timing_s/reward,timing_s/adv,val-aux/hmmt25/reward/worst@4/mean,training/epoch,rollout_corr/rollout_rs_seq_std,timing_per_token_ms/update_actor,timing_s/stop_profile,rollout_corr/rollout_rs_seq_min,critic/rewards/max,val-core/brumo25/reward/best@8/std,timing_per_token_ms/gen,rollout_corr/log_ppl_diff_max,timing_s/agent_loop/tool_calls/mean,critic/rewards/min,timing_s/gen,training/global_step,rollout_corr/chi2_token,response_length/mean,rollout_corr/rollout_rs_eff_sample_size,val-core/hmmt25/reward/best@8/mean,val-aux/hmmt25/reward/worst@8/std,distill/teacher_kl,_timestamp,timing_s/update_actor,critic/score/max,val-aux/aime25/reward/worst@2/std,critic/rewards/mean,timing_s/step,training/rollout_actor_probs_pearson_corr,rollout_corr/rollout_rs_seq_max,num_turns/max,rollout_corr/log_ppl_abs_diff,val-core/beyondaime/reward/best@8/mean,val-core/aime25/reward/best@8/mean,val-core/beyondaime/reward/mean@8,val-aux/aime25/reward/std@8,val-core/aime25/reward/best@8/std,val-aux/aime25/reward/best@4/mean,timing_s/agent_loop/slowest/tool_calls,val-core/hmmt25/reward/best@8/std,timing_s/agent_loop/tool_calls/max,rollout_corr/rollout_rs_seq_fraction_low,critic/returns/max,prompt_length/min,rollout_corr/chi2_seq,timing_s/agent_loop/generate_sequences/max,val-aux/hmmt25/reward/worst@4/std,critic/advantages/min,response_length_non_aborted/min,num_turns/min,val-aux/aime25/reward/best@2/mean,rollout_corr/rollout_ppl,prompt_length/max,val-core/avg/reward/best@8/std,val-aux/aime24/reward/worst@8/std,rollout_corr/rollout_log_ppl,val-aux/brumo25/reward/best@2/mean,timing_s/old_log_prob_pre,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime24/reward/worst@4/mean,training/rollout_probs_diff_max,val-aux/num_turns/min,val-aux/beyondaime/reward/best@2/mean,critic/score/min,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/worst@4/std,perf/max_memory_allocated_gb,val-aux/num_turns/mean,val-aux/beyondaime/reward/best@2/std,rollout_corr/kl,actor/lr,response/aborted_ratio,actor/is_ratio_mean,prompt_length/mean,rollout_corr/rollout_rs_ratio_fraction_high,response_length_non_aborted/max,val-aux/brumo25/reward/worst@4/mean,val-aux/hmmt25/reward/worst@2/mean,val-core/aime24/reward/best@8/mean,timing_s/agent_loop/generate_sequences/min,val-aux/hmmt25/reward/worst@2/std,val-aux/brumo25/reward/worst@8/mean,rollout_corr/training_log_ppl,timing_s/save_checkpoint,val/generations,timing_per_token_ms/adv,rollout_corr/rollout_rs_masked_fraction,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_rs_seq_fraction_high,response_length/max,val-aux/hmmt25/reward/best@2/mean,actor/entropy,val-aux/hmmt25/reward/best@4/mean,rollout_corr/log_ppl_diff,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@2/std,_runtime,actor/grad_norm,val-aux/beyondaime/reward/std@8,critic/advantages/mean,perf/time_per_step,val-aux/hmmt25/reward/best@4/std,val-aux/aime24/reward/best@4/std,perf/cpu_memory_used_gb,val-aux/beyondaime/reward/worst@8/mean,adv/mean,val-aux/aime25/reward/worst@4/mean,val-aux/hmmt25/reward/std@8,val-core/avg/reward/best@8/mean,val-aux/brumo25/reward/worst@8/std,val-core/hmmt25/reward/mean@8,val-core/aime24/reward/mean@8,timing_s/agent_loop/tool_calls/min,val-aux/aime24/reward/best@2/std,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_mean,val-core/aime25/reward/mean@8,perf/total_num_tokens,response_length_non_aborted/mean,timing_s/agent_loop/slowest/prompt_length,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_max_deviation,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,critic/advantages/max,val-aux/aime24/reward/worst@8/mean,val-aux/aime24/reward/best@4/mean,perf/mfu/actor,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_max,response_length/min,val-core/brumo25/reward/best@8/mean,val-aux/beyondaime/reward/worst@4/std,val-aux/aime24/reward/worst@2/mean,rollout_corr/rollout_rs_seq_masked_fraction,perf/throughput,val-aux/aime24/reward/best@2/mean,val-core/beyondaime/reward/best@8/std,val-aux/brumo25/reward/std@8,response_length/clip_ratio,val-aux/aime24/reward/worst@2/std,rollout_corr/rollout_rs_min,val-aux/beyondaime/reward/best@4/mean,rollout_corr/training_ppl,critic/returns/mean,rollout_corr/k3_kl,val-aux/brumo25/reward/worst@2/mean
0.9970703125,,-46.91981506347656,0.08140136301517487,,,0.07466976344585419,0.0,2.0,0.9748129844665527,,0.0,,0.0,,-0.0007553696632385254,,-487.5726318359375,1.000690246000886,,2.972313455806841e-06,216.31640625,,,,,,0.0001218239776790142,0.0,,8192.0,,,,0.0,49,92.85897232894786,2.8534276789287105,,0.0,0.07544974237680435,0.021791846486948683,6.9280038587749e-05,0.7853251099586487,1238.3485107421875,,0.08110185513007048,0.0023163557052612305,0.0,-1534.437255859375,1359.5133983140113,49.0,0.001321393996477127,8185.07666015625,0.9496478587830626,,,0.059568483382463455,1766477949.0763605,369.66574817104265,1238.3485107421875,,-487.5726318359375,1941.508646294009,0.8314501643180847,2.3190598487854004,2.0,0.0007121638864191482,,,,,,,0.0,,0.0,0.0,11.7815523147583,41.0,94.53560142498463,0.0,,-46.91981506347656,3698.0,2.0,,1.3063468504697084,414.0,,,0.26129020121879876,,115.82744689495303,,,1.0,,,-1534.437255859375,,,208.6372332572937,,,0.0006846134710940532,1e-05,0.0,1.0,97.876953125,0.012114212848246098,8192.0,,,,0.0,,,0.26198007678613067,,,0.0001682099525002616,0.08678397536277771,,0.00146484375,8192.0,,0.4840116500854492,,0.0006898765113874106,,,97473.637285882,0.30411842465400696,,2.7289498660820755e-08,1941.508646294009,,,735.4004516601562,,2.7303453720151083e-08,,,,,,,0.0,,,0.9747833609580994,,16963489.0,8185.07666015625,46.0,,1.3190598487854004,0.16612714529037476,1.0,11.7815523147583,,,0.18967595131076023,0.21793103218078613,10981.25,3698.0,,,,0.99951171875,2184.317982871239,,,,0.9970703125,,2.06115369216775e-09,,1.3072827653959394,2.7289498660820755e-08,0.0006703784422370518,
0.8994140625,0.045564899881509704,-47.032470703125,0.08437473326921463,0.046099999999999995,0.1770650909116971,0.0787261426448822,0.0,2.0,0.976851224899292,0.4069666666666666,0.0,0.2375,0.0,0.034297220559372475,-0.001295924186706543,0.07830000000000001,-486.60260009765625,1.0007101446390152,0.175,2.3814569987123946e-06,216.31640625,0.13101948733486143,0.1766333333333333,0.08268607891485723,2.0,0.05623137606903081,4.687998443841934e-05,0.0,0.02192312534491901,8192.0,0.10865196755481733,0.15321658433919066,1164.6294788650703,0.0,50,88.66473698499613,2.8580128189641982,0.08636666666666667,0.0,0.07243645936250687,0.021854761575227484,7.324793841689825e-05,0.7887304425239563,1028.31005859375,0.1357173246980282,0.07862424523889862,0.003294914960861206,0.0,-1427.1279296875,1260.152842415031,50.0,0.0015262607485055923,7825.94482421875,0.9459773110457625,0.1303,0.015888465417822243,0.062178127467632294,1766480931.929497,354.45125391497277,1028.31005859375,0.10189938111581637,-486.60260009765625,2982.5650189099833,0.8350276350975037,2.947321653366089,2.0,0.0007416326425300213,0.1557,0.3909666666666667,0.075,0.1363386532586936,0.07282418561986549,0.3446666666666667,0.0,0.009586970324351693,0.0,0.0,12.0501708984375,34.0,60.11288134474307,0.0,0.01822950396434719,-47.032470703125,1162.0,2.0,0.2896,1.3426969144493341,277.0,0.06104114382798451,0.05321245408034301,0.2887341625755653,0.3234333333333333,111.03895014501177,0.025869999999999997,0.12893333333333332,1.0,2.0,0.10342000000000001,-1427.1279296875,0.11510000000000001,0.09718264534474916,208.6372332572937,2.0,0.06690530714793864,0.0007023676780590904,1e-05,0.0,1.0,93.240234375,0.013286322355270386,8192.0,0.09623333333333334,0.09359999999999999,0.3408333333333334,0.0,0.022388270070125713,0.05783333333333333,0.28944391780532897,,"{'size': 1348572.0, 'log_mode': 'IMMUTABLE', 'path': 'media/table/val/generations_49_36e1ed7d4fb16f2dfdbd.table.json', 'artifact_path': 'wandb-client-artifact://8hxbkisg4c54vvs6vwzusnkhkjwijxybtb15nj55z0ule6mji5zxuflnilv2cazjuwzwbm7wm0hf3qsmyhv2amxluxdxoo89xmstxvc6qgj7a81ocmuuy52o4gyxt5f9/val/generations.table.json', 'ncols': 31, 'nrows': 6, '_latest_artifact_path': 'wandb-client-artifact://xgsw6egd4yhl0guyvlem00tawuqc3kx6z53v6oqkglnbb8vw5m61ha2ttamgez5g3s4oy9wyromyjjrc1vvwjbshh1vg0p7ut3u6hbk6z55a8sazorbd2lv0i1s3vx49:latest/val/generations.table.json', 'sha256': '36e1ed7d4fb16f2dfdbd4334d452d3fde80e4ce0124952f5fa50b89232545482', '_type': 'table-file'}",0.00017621940407182136,0.09201246500015259,0.06280483999910907,0.00048828125,8192.0,0.11393333333333334,0.519966721534729,0.1235,0.0007097544312273385,0.2036764454715411,0.05413012076659351,99183.055622164,0.3174661695957184,0.0712913562389618,-8.874606827191656e-09,2982.5650189099833,0.016239962797540055,0.06883509177520694,734.880615234375,0.01148,-1.0065716260498903e-08,0.13836666666666667,0.025457720525843105,0.3008,0.05679614932676256,0.10416666666666667,0.225,0.0,0.10005642396767854,0.020961273425276396,0.9761444330215454,0.23333333333333334,16218491.0,7825.94482421875,68.0,0.12190489652895292,1.9473216533660889,0.16746260225772858,1.0,12.0501708984375,0.09383333333333335,0.31379999999999997,0.18774893459362396,0.22585304081439972,16552.896484375,1162.0,0.4862,0.03580807927517276,0.1742,0.9912109375,1359.441529117717,0.2748,0.04151233861616748,0.2104789048992969,0.8994140625,0.10830527078288317,2.06115369216775e-09,0.13124999999999998,1.3436791077256203,-8.874606827191656e-09,0.0007312286606975249,0.15330000000000002
0.8212890625,,-52.257965087890625,0.08775289356708527,,,0.08283830434083939,0.0,2.0,0.9809134006500244,,0.0,,0.0,,-0.002063274383544922,,-471.4000244140625,1.0007567452266812,,1.970965619602083e-06,216.31640625,,,,,,5.011295434087515e-05,0.0,,8192.0,,,,0.0,51,85.54898407903966,2.8071663950104266,,0.0,0.16101649403572083,0.021783663733132987,5.910499021410942e-05,0.7867429256439209,1514.2532958984375,,0.07515187745560907,0.0037232637405395508,0.0,-1337.92626953125,1163.121549179079,51.0,0.001578579656779766,7557.1025390625,0.9432639943615163,,,0.0623784177005291,1766482633.4898663,341.4310023599537,1514.2532958984375,,-471.4000244140625,1701.2667078890372,0.8321146965026855,6.414423942565918,2.0,0.0007850657148082973,,,,,,,0.0,,0.0,0.0,13.384727478027344,34.0,149340.14239485934,0.0,,-52.257965087890625,987.0,2.0,,1.359595994465053,553.0,,,0.3020356826018542,,107.60226085304748,,,1.0,,,-1337.92626953125,,,208.6372332572937,,,0.000736205708790294,1e-05,0.0,1.0,96.080078125,0.014072737656533718,8192.0,,,,0.0,,,0.30279198405332863,,,0.00017910022338097614,0.09691104292869568,,0.00146484375,8192.0,,0.5425422191619873,,0.0007563017225038493,,,100980.090145902,0.4124174118041992,,-8.104798610020225e-09,1701.2667078890372,,,735.251220703125,,-7.965060611070385e-09,,,,,,,0.0,,,0.9800770878791809,,15673718.0,7557.1025390625,171.0,,5.414423942565918,0.1706472784280777,1.0,13.384727478027344,,,0.18720795003605203,0.23133789002895355,44907.76953125,987.0,,,,0.98876953125,2303.242332216128,,,,0.8212890625,,2.06115369216775e-09,,1.360651172697544,-8.104798610020225e-09,0.0007616903217240178,
0.87451171875,,-59.99245834350586,0.08010726422071457,,,0.07367289066314697,0.0,2.0,1.0772911310195923,,0.0,,0.0,,-0.0011319220066070557,,-467.7762145996094,1.0007166899740696,,1.1673539219714257e-06,216.31640625,,,,,,5.0336006097495556e-05,0.0,,4393.0,,,,0.0,52,88.23623925005086,2.8529422129504383,,0.0,4.679393768310547,0.02181706501084174,6.233702879399061e-05,0.791837751865387,1187.07666015625,,0.07847006675070896,0.003904789686203003,0.0,-1699.81689453125,1244.288156426046,52.0,0.0013920320197939873,7742.60302734375,0.9495390745268496,,,0.06041589006781578,1766484430.5255427,350.1964226679411,1187.07666015625,,-467.7762145996094,1796.6949137590127,0.8369794487953186,212.7189178466797,2.0,0.0007425426047120709,,,,,,,0.0,,0.0,0.0,13.881035804748535,39.0,175.36932522198185,0.0,,-59.99245834350586,981.0,2.0,,1.3241774216294289,303.0,,,0.2749901660718024,,110.35711791901849,,,1.0,,,-1699.81689453125,,,208.6372332572937,,,0.000692664606276594,1e-05,0.0,1.0,95.0390625,0.012290208600461483,8192.0,,,,0.0,,,0.27570644905790687,,,0.0001777368976471057,0.08596309274435043,,0.0009765625,8192.0,,0.4923824965953827,,0.0007162851106841117,,,102879.544527894,0.42384010553359985,,1.502533741870593e-08,1796.6949137590127,,,734.7433471679688,,1.563174123475619e-08,,,,,,,0.0,,,1.0822632312774658,,16051491.0,7742.60302734375,110.0,,211.7189178466797,0.16437865793704987,1.0,13.881035804748535,,,0.1877011340858101,0.21850109100341797,1734760.25,981.0,,,,0.99072265625,2233.4747648415946,,,,0.87451171875,,2.06115369216775e-09,,1.3251572726294398,1.502533741870593e-08,0.0006935024323411199,
0.939453125,,-45.39314651489258,0.08625038713216782,,,0.08049710839986801,0.0,2.0,0.9766761064529419,,0.0,,0.0,,-0.0008345991373062134,,-686.630859375,1.0007407972589135,,3.1104058662023704e-07,217.259765625,,,,,,4.3072039261460304e-05,0.0,,8192.0,,,,0.0,53,124.21075555298012,2.831533759017475,,0.0,0.13338494300842285,0.021785533357010115,6.560108158737421e-05,0.7906811833381653,952.7792358398438,,0.07972034889136773,0.002756550908088684,0.0,-2225.02783203125,1300.6035312940367,53.0,0.001406579278409481,7966.1005859375,0.9455420551424776,,,0.08619409799575806,1766486329.9820826,359.7698271140689,952.7792358398438,,-686.630859375,1899.1458195770392,0.8281124830245972,5.038482666015625,2.0,0.0007580307674288633,,,,,,,0.0,,0.0,0.0,12.43189811706543,36.0,20.7712196088396,0.0,,-45.39314651489258,1501.0,2.0,,1.327972324565053,848.0,,,0.2774971486069262,,110.9638075910043,,,1.0,,,-2225.02783203125,,,208.6372332572937,,,0.0007290860576176783,1e-05,0.0,1.0,97.455078125,0.013310124166309834,8192.0,,,,0.0,,,0.27823753328993917,,,0.00017146094116174195,0.09380722790956497,,0.00244140625,8192.0,,0.5141915082931519,,0.0007403831341434852,,,104844.041591005,1.0062168836593628,,-1.3068508941671553e-08,1899.1458195770392,,,753.674560546875,,-1.2814611594080816e-08,,,,,,,0.0,,,0.9762613773345947,,16514162.0,7966.1005859375,150.0,,4.038482666015625,0.17030861973762512,1.0,12.43189811706543,,,0.1889296954912174,0.22645987570285797,33601.56640625,1501.0,,,,0.99609375,2173.8933669240164,,,,0.939453125,,2.06115369216775e-09,,1.3289892254397273,-1.3068508941671553e-08,0.0007147325884488964,
0.9921875,,-57.090843200683594,0.08715924620628357,,,0.08030848950147629,0.0,2.0,0.9704995155334473,,0.0,,0.0,,-0.0007770061492919922,,-645.7703247070312,1.0006572920829058,,7.154310875945313e-07,217.76171875,,,,,,5.776004400104284e-05,0.0,,8192.0,,,,0.0,54,124.89404386503156,2.807333499076776,,0.0,0.06695394963026047,0.021759505210989783,5.884794518351555e-05,0.7257351875305176,1269.50341796875,,0.08078568320752066,0.0023687779903411865,0.0,-1954.880615234375,1351.6168640339747,54.0,0.0013436879962682724,8169.3828125,0.9476553274466528,,,0.07904762774705887,1766488294.4780836,368.32122986996546,1269.50341796875,,-645.7703247070312,1964.1513929420616,0.8105082511901855,2.6098432540893555,2.0,0.0006818303700129036,,,,,,,0.0,,0.0,0.0,13.28239917755127,35.0,75.14256618870422,0.0,,-57.090843200683594,2405.0,2.0,,1.2776238676160574,631.0,,,0.2402647085255012,,115.73120248306077,,,1.0,,,-1954.880615234375,,,208.6372332572937,,,0.0006528581784550624,1e-05,0.0,1.0,95.7109375,0.01247219555079937,8192.0,,,,0.0,,,0.24092166335321963,,,0.00016585030388748852,0.0927806869149208,,0.0009765625,8192.0,,0.47064122557640076,,0.0006569549477717374,,,106818.279533396,0.6954191327095032,,3.18473825089427e-09,1964.1513929420616,,,756.696533203125,,3.345583809988284e-09,,,,,,,0.0,,,0.9704589247703552,,16926912.0,8169.3828125,127.0,,1.6098432540893555,0.17420940101146698,1.0,13.28239917755127,,,0.18987470950607033,0.22160236537456512,14161.697265625,2405.0,,,,1.0,2154.4815818201173,,,,0.9921875,,2.06115369216775e-09,,1.2784885074943304,3.18473825089427e-09,0.0006605496348583983,
0.99755859375,,-46.633453369140625,0.08452379703521729,,,0.0772930160164833,0.0,2.0,0.9764099717140198,,0.0,,0.0,,-0.0007341951131820679,,-696.622314453125,1.000677582807839,,1.480505900652851e-06,217.76171875,,,,,,5.20970206707716e-05,0.0,,8192.0,,,,0.0,55,123.81735589797609,2.819993737968616,,0.0,0.2910090684890747,0.021850686092949514,5.859194789081812e-05,0.7710329294204712,1314.9456787109375,,0.08117069607297409,0.0026117265224456787,0.0,-2079.064697265625,1360.5763080660254,55.0,0.001226712018251419,8184.52880859375,0.9500491355439968,,,0.08511453121900558,1766490268.7160041,370.6107760129962,1314.9456787109375,,-696.622314453125,1973.8928513430292,0.8086659908294678,13.307999610900879,2.0,0.000697481763381802,,,,,,,0.0,,0.0,0.0,11.819108963012695,39.0,60.90701732272282,0.0,,-46.633453369140625,2902.0,2.0,,1.2638590289279819,524.0,,,0.22973908949643373,,115.28979050600901,,,1.0,,,-2079.064697265625,,,208.6372332572937,,,0.0006720799212871498,1e-05,0.0,1.0,97.23828125,0.011704151518642902,8192.0,,,,0.0,,,0.23041631083469838,,,0.0001662628340582163,0.08899717032909393,,0.0009765625,8192.0,,0.449038028717041,,0.0006772212063879124,,,108790.846113883,0.6178500056266785,,-4.292803446048765e-09,1973.8928513430292,,,755.4044189453125,,-3.325523634245542e-09,,,,,,,0.0,,,0.9764024615287781,,16961059.0,8184.52880859375,74.0,,12.307999610900879,0.1731799989938736,1.0,11.819108963012695,,,0.1891750976728411,0.21660199761390686,101220.234375,2902.0,,,,0.9990234375,2148.173720328811,,,,0.99755859375,,2.06115369216775e-09,,1.2647427385672927,-4.292803446048765e-09,0.0006408246597402467,
1.0,,-47.10700607299805,0.0814620852470398,,,0.07433807849884033,0.0,2.0,0.9798738956451416,,0.0,,0.0,,-0.0006639957427978516,,-819.917236328125,1.0007234551012516,,9.545564703117293e-07,217.76171875,,,,,,9.29919769987464e-05,0.0,,8192.0,,,,0.0,56,123.29979469801765,2.820058878045529,,0.0,0.09590931981801987,0.021797391757228952,6.959994789212942e-05,0.8085757493972778,1203.582275390625,,0.08103893894511466,0.0025967955589294434,0.0,-2153.63671875,1359.6077830930008,56.0,0.0013925014063715935,8192.0,0.9482212419170224,,,0.10008756071329117,1766492241.283854,369.95030270901043,1203.582275390625,,-819.917236328125,1972.2146308249794,0.8355588316917419,2.7797632217407227,2.0,0.0007403214394798852,,,,,,,0.0,,0.0,0.0,11.857090950012207,35.0,26.459106834139675,0.0,,-47.10700607299805,8192.0,2.0,,1.3092857664451003,456.0,,,0.26434341981075704,,115.74890789494384,,,1.0,,,-2153.63671875,,,208.6372332572937,,,0.0007181837816006009,1e-05,0.0,1.0,95.220703125,0.012740492820739746,8192.0,,,,0.0,,,0.2650664804968983,,,0.00016615725867255197,0.08707857131958008,,0.00244140625,8192.0,,0.48556315898895264,,0.0007230609198813909,,,110767.794716842,0.7866353988647461,,-3.0843789744494643e-09,1972.2146308249794,,,754.6578979492188,,-2.550390787448009e-09,,,,,,,0.0,,,0.9798738956451416,,16972228.0,8192.0,148.0,,1.7797632217407227,0.16353347897529602,1.0,11.857090950012207,,,0.18964319435787103,0.22142396867275238,14529.4775390625,8192.0,,,,0.99853515625,2151.4174642468424,,,,1.0,,2.06115369216775e-09,,1.3102643704041839,-3.0843789744494643e-09,0.0007051941447571153,
0.99853515625,,-60.11344528198242,0.08706622570753098,,,0.0809159129858017,0.0,2.0,0.982566237449646,,0.0,,0.0,,-0.0005711764097213745,,-664.5830688476562,1.0007064966484904,,8.970679230557721e-07,217.76171875,,,,,,0.00011417607311159372,0.0,,8192.0,,,,0.0,57,123.78682049305644,2.853401238913648,,0.0,0.2603894770145416,0.021779944757126142,5.808006972074509e-05,0.7986157536506653,1464.69921875,,0.08129920141352534,0.002539128065109253,0.0,-1921.08447265625,1363.5725633880356,57.0,0.001381855458021164,8189.58740234375,0.9458784316334389,,,0.08114975690841675,1766494218.232339,369.60703466495033,1464.69921875,,-664.5830688476562,1976.5681001889752,0.8210459351539612,11.283365249633789,2.0,0.000727139809896471,,,,,,,0.0,,0.0,0.0,13.679832458496094,39.0,15.56755034904927,0.0,,-60.11344528198242,5800.0,2.0,,1.3034845981746912,407.0,,,0.26052134193014354,,115.96716884605121,,,1.0,,,-1921.08447265625,,,208.6372332572937,,,0.0007022652373507299,1e-05,0.0,1.0,96.576171875,0.013130240142345428,8192.0,,,,0.0,,,0.261227457318455,,,0.00016814323193223548,0.09404615312814713,,0.001953125,8192.0,,0.49334007501602173,,0.0007061163414618932,,,112767.14783653,0.5741965770721436,,-1.356077294900615e-08,1976.5681001889752,,,755.3707275390625,,-1.3689311018083572e-08,,,,,,,0.0,,,0.9825695157051086,,16970063.0,8189.58740234375,59.0,,10.283365249633789,0.17153121531009674,1.0,13.679832458496094,,,0.18979891167169213,0.225673109292984,85189.09375,5800.0,,,,1.0,2146.4050490313907,,,,0.99853515625,,2.06115369216775e-09,,1.3044310733675957,-1.356077294900615e-08,0.0006942383038222033,
1.0,,-46.19828796386719,0.0850730836391449,,,0.07779747247695923,0.0,2.0,0.9957435131072998,,0.0,,0.0,,-0.0009060204029083252,,-670.34765625,1.0006993664428592,,8.591192095508404e-07,217.76171875,,,,,,4.588800948113203e-05,0.0,,8192.0,,,,0.0,58,123.39618639205582,2.8501595350680873,,0.0,0.44083958864212036,0.021750806446167382,6.16640318185091e-05,0.7422462105751038,1909.1976318359375,,0.08261966832018297,0.002617388963699341,0.0,-1940.6275634765625,1386.1280212560669,58.0,0.001326974481344223,8192.0,0.9473831622866735,,,0.08182954788208008,1766496217.5839574,369.3880296559073,1909.1976318359375,,-670.34765625,1999.006617175066,0.824203610420227,12.447641372680664,2.0,0.0007220784355013166,,,,,,,0.0,,0.0,0.0,11.760483741760254,43.0,458.46150763658807,0.0,,-46.19828796386719,8192.0,2.0,,1.30382963642478,423.0,,,0.260099567938596,,116.45661259803455,,,1.0,,,-1940.6275634765625,,,208.6372332572937,,,0.00069582214177899,1e-05,0.0,1.0,100.34765625,0.012734770774841309,8192.0,,,,0.0,,,0.2607985627837479,,,0.00016782695542601208,0.09053224325180054,,0.00341796875,8192.0,,0.48978668451309204,,0.0006989923313085455,,,114745.071045436,0.5786983370780945,,-3.6801091063409785e-09,1999.006617175066,,,756.0260009765625,,-3.584106123000197e-09,,,,,,,0.0,,,0.9957433938980103,,16982728.0,8192.0,78.0,,11.447641372680664,0.16942273080348969,1.0,11.760483741760254,,,0.19009377628112867,0.22262519598007202,94137.953125,8192.0,,,,1.0,2123.8959208648675,,,,1.0,,2.06115369216775e-09,,1.304769248701632,-3.6801091063409785e-09,0.0006778701681469101,
0.9990234375,,-46.184207916259766,0.08665765821933746,,,0.07968734949827194,0.0,2.0,1.03374445438385,,0.0,,0.0,,-0.0008440613746643066,,-614.6055297851562,1.0006857849657536,,1.0626049729012266e-06,217.76171875,,,,,,4.422408528625965e-05,0.0,,8192.0,,,,0.0,59,123.56459425098728,2.858910684939474,,0.0,2.541626453399658,0.021708207885255973,6.201607175171375e-05,0.7492196559906006,1279.74853515625,,0.08141679706081655,0.0025163590908050537,0.0,-2211.233642578125,1365.8001515819924,59.0,0.001213851384818554,8191.1181640625,0.9489182346965785,,,0.07503316551446915,1766498195.5083742,368.30236672598403,1279.74853515625,,-614.6055297851562,1977.5790052190423,0.8083051443099976,115.542724609375,2.0,0.0007076878791849595,,,,,,,0.0,,0.0,0.0,12.674469947814941,38.0,277.42866190802306,0.0,,-46.184207916259766,7237.0,2.0,,1.2850901065394282,304.0,,,0.2455435920273885,,116.27178084105253,,,1.0,,,-2211.233642578125,,,208.6372332572937,,,0.0006812675298988324,1e-05,0.0,1.0,93.08203125,0.011862720362842083,8192.0,,,,0.0,,,0.2462290161056444,,,0.00016850781607987732,0.0915500745177269,,0.00390625,8192.0,,0.47307947278022766,,0.0006854231469333172,,,117924.552613114,0.48976805806159973,,-1.0573283359960328e-09,1977.5790052190423,,,755.2286987304688,,-1.2816100403156838e-09,,,,,,,0.0,,,1.0337494611740112,,16966042.0,8191.1181640625,74.0,,114.542724609375,0.1762407422065735,1.0,12.674469947814941,,,0.1904012391425546,0.218765527009964,938822.125,7237.0,,,,0.99951171875,2144.799519415508,,,,0.9990234375,,2.06115369216775e-09,,1.2860025241971016,-1.0573283359960328e-09,0.0006423758461551188,
