val-aux/aime24/reward/worst@2/std,timing_s/agent_loop/slowest/prompt_length,perf/total_num_tokens,val-aux/num_turns/max,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_is_catastrophic_token_fraction,timing_s/gen,prompt_length/clip_ratio,rollout_corr/log_ppl_abs_diff,response_length/mean,timing_s/agent_loop/slowest/response_length,rollout_corr/rollout_log_ppl,timing_s/agent_loop/generate_sequences/min,rollout_corr/ppl_ratio,critic/score/mean,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/worst@8/mean,response_length_non_aborted/min,val-core/hmmt25/reward/best@8/std,val-core/brumo25/reward/best@8/std,val-aux/beyondaime/reward/worst@8/mean,adv/mean,rollout_corr/rollout_rs_max,val-aux/beyondaime/reward/best@4/std,response_length_non_aborted/max,val-aux/hmmt25/reward/worst@2/mean,timing_s/agent_loop/tool_calls/min,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/chi2_seq,val-aux/aime24/reward/worst@2/mean,rollout_corr/log_ppl_diff_max,val-aux/hmmt25/reward/best@4/std,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/slowest/generate_sequences,perf/cpu_memory_used_gb,rollout_corr/rollout_rs_mean,_step,val-aux/beyondaime/reward/std@8,response_length_non_aborted/clip_ratio,_runtime,rollout_corr/rollout_ppl,response_length_non_aborted/mean,perf/max_memory_allocated_gb,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/chi2_token,timing_s/stop_profile,training/rollout_probs_diff_std,critic/returns/mean,rollout_corr/log_ppl_diff,val-aux/brumo25/reward/best@2/mean,val-aux/beyondaime/reward/best@4/mean,timing_per_token_ms/update_actor,prompt_length/max,val-core/aime24/reward/best@8/mean,val-aux/brumo25/reward/worst@4/std,rollout_corr/rollout_rs_seq_min,val-aux/aime24/reward/worst@8/std,timing_per_token_ms/gen,val-aux/beyondaime/reward/worst@2/mean,val-core/beyondaime/reward/mean@8,val-aux/aime25/reward/best@4/std,val-aux/beyondaime/reward/best@2/mean,timing_per_token_ms/adv,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/best@2/std,timing_s/update_actor,rollout_corr/rollout_rs_seq_std,perf/mfu/actor,val-aux/hmmt25/reward/worst@8/std,rollout_corr/k3_kl,critic/advantages/mean,actor/lr,timing_s/agent_loop/generate_sequences/max,val-aux/aime24/reward/std@8,response_length/max,rollout_corr/rollout_rs_seq_fraction_high,val-aux/hmmt25/reward/best@2/mean,timing_s/start_profile,val-aux/hmmt25/reward/std@8,val-aux/aime24/reward/worst@8/mean,val-aux/num_turns/mean,val-aux/hmmt25/reward/worst@8/mean,rollout_corr/log_ppl_diff_min,val-aux/aime25/reward/std@8,num_turns/max,actor/is_ratio_mean,val-aux/aime24/reward/best@2/mean,actor/grad_norm,timing_s/agent_loop/slowest/tool_calls,val-aux/brumo25/reward/best@4/mean,val-core/aime24/reward/best@8/std,rollout_corr/training_ppl,val-core/avg/reward/mean@8,val-aux/aime25/reward/best@4/mean,val-aux/brumo25/reward/best@4/std,val-aux/aime24/reward/best@4/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/aime24/reward/worst@4/mean,val-aux/beyondaime/reward/worst@2/std,critic/score/max,rollout_corr/rollout_rs_masked_fraction,response/aborted_ratio,critic/rewards/min,val-aux/hmmt25/reward/worst@4/mean,prompt_length/min,val/generations,critic/score/min,training/rollout_actor_probs_pearson_corr,actor/entropy,num_turns/min,critic/rewards/mean,timing_s/reward,val-core/aime25/reward/best@8/std,val-aux/brumo25/reward/worst@8/std,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_fraction_low,num_turns/mean,val-aux/brumo25/reward/worst@2/std,timing_s/save_checkpoint,val-aux/aime25/reward/best@2/mean,val-aux/hmmt25/reward/best@2/std,_timestamp,critic/advantages/max,perf/throughput,training/rollout_probs_diff_max,timing_s/agent_loop/tool_calls/mean,val-core/beyondaime/reward/best@8/std,timing_s/testing,rollout_corr/rollout_rs_std,prompt_length/mean,timing_s/agent_loop/tool_calls/max,training/rollout_probs_diff_valid,val-aux/aime25/reward/worst@4/mean,val-aux/aime24/reward/best@4/mean,val-core/aime24/reward/mean@8,rollout_corr/training_log_ppl,timing_s/agent_loop/generate_sequences/mean,perf/time_per_step,rollout_corr/rollout_rs_seq_mean,val-core/avg/reward/best@8/std,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/brumo25/reward/best@2/std,timing_s/adv,val-core/hmmt25/reward/best@8/mean,val-aux/aime25/reward/best@2/std,val-aux/hmmt25/reward/best@4/mean,training/global_step,val-core/brumo25/reward/best@8/mean,training/rollout_probs_diff_mean,critic/returns/min,val-aux/aime24/reward/worst@4/std,val-aux/brumo25/reward/worst@4/mean,timing_s/old_log_prob_pre,rollout_corr/kl,training/epoch,val-aux/aime25/reward/worst@2/mean,val-core/aime25/reward/mean@8,distill/teacher_kl,critic/returns/max,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_min,val-core/brumo25/reward/mean@8,val-aux/hmmt25/reward/worst@4/std,val-core/avg/reward/best@8/mean,val-core/beyondaime/reward/best@8/mean,val-aux/hmmt25/reward/worst@2/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/best@2/std,response_length/clip_ratio,val-aux/aime25/reward/worst@8/std,val-aux/beyondaime/reward/worst@4/mean,response_length/min,critic/advantages/min,val-aux/num_turns/min,timing_s/step,rollout_corr/rollout_is_veto_fraction,critic/rewards/max,rollout_corr/rollout_rs_seq_max,val-core/aime25/reward/best@8/mean,perf/max_memory_reserved_gb,actor/pg_loss
,97.0,16829018.0,,,0.0,1217.1091365149477,0.0,0.0007455204740836052,8120.5478515625,8192.0,0.2673972448101267,0.0,1.0007286481559277,-703.8381958007812,,,,3595.0,,,,5.845337547327745e-10,192315.953125,,8192.0,,0.0,,0.9441799151425216,2.7962517333216965,,0.0022745132446289062,,,0.0,493.11883544921875,0.9918354153633118,31,,0.9443359375,55552.238116933,1.311767304316163,8120.5478515625,193.47679471969604,23.466068267822266,0.0013884035870432854,4.979304503649473e-05,0.17308826744556427,5.926522606003459e-10,0.0007282557835424086,,,0.021699169741639008,384.0,,,0.7694764733314514,,0.07318367940527434,,,,,9.626146189724797e-05,,,365.17571816709824,0.5403265953063965,0.18971496568201315,,0.0007086856198839087,5.926522606003459e-10,1e-05,0.0,,8192.0,0.00244140625,,3.772799391299486e-05,,,,,-0.0005486458539962769,,2.0,1.0,,0.49331986904144287,0.0,,,1.3127454752102494,,,,,0.013775276951491833,,,1488.8944091796875,0.09589750319719315,0.0,-1885.9427490234375,,42.0,,-1885.9427490234375,0.8190082311630249,0.5072488188743591,2.0,-703.8381958007812,91.10852540994529,,,,0.0,2.0,,,,,1770188435.3701653,14.949048042297363,2348.5280280724855,1.0,0.0,,,0.22919629514217377,96.74609375,0.0,1.0,,,,0.268125502159819,0.0,1791.443171939929,0.9917364120483398,,1.0,,1.6199858749751002,,,,31.0,,0.08914995938539505,-43.968650817871094,,,115.87106984003913,0.0007268076271884638,0.0,,,0.08667375147342682,14.949048042297363,0.08212222158908844,2.06115369216775e-09,,,,,,,,0.9443359375,,,3595.0,-43.968650817871094,,1791.443171939929,0.0,1488.8944091796875,24.466068267822266,,200.275390625,-4.104800721061504e-12
,56.0,16968895.0,,,0.0,1297.8806784279877,0.0,0.0007938200342323398,8191.50927734375,8192.0,0.27881331206299365,0.0,1.0007791798561811,-713.444091796875,,,,7466.0,,,,4.5326983832971735e-10,24362.43359375,,8192.0,,0.0,,0.9412256814359271,42.356527488678694,,0.0027634501457214355,,,0.0,493.0638427734375,0.9833061695098877,32,,0.9990234375,57426.228686025,1.3262989427894354,8191.50927734375,193.47679471969604,2.845641613006592,0.00140321534126997,4.8576039262115955e-05,0.174198180437088,2.913877472643378e-10,0.0007787470440234756,,,0.02171233304543677,403.0,,,0.7957209348678589,,0.0773643511295839,,,,,9.400032883151143e-05,,,368.43429965304676,0.12539726495742798,0.19000299384269123,,0.0007377180618277634,2.913877472643378e-10,1e-05,0.0,,8192.0,0.00244140625,,3.8400059565901756e-05,,,,,-0.0007795095443725586,,2.0,1.0,,0.5177217721939087,0.0,,,1.327353622764349,,,,,0.014733720570802689,,,781.7398681640625,0.10102549195289612,0.0,-1740.4354248046875,,35.0,,-1740.4354248046875,0.8206552863121033,0.5287885665893555,2.0,-713.444091796875,91.33879469102249,,,,0.0,2.0,,,,,1770190311.478396,13.295003890991211,2261.4170654236436,1.0,0.0,,,0.23520943522453308,94.083984375,0.0,1.0,,,,0.27959206129889935,0.0,1875.9139191360446,0.9833067059516907,,1.0,,1.5950817099073902,,,,32.0,,0.09163594245910645,-50.50886154174805,,,116.1139126450289,0.0007773817153520213,0.0,,,0.08709555864334106,13.295003890991211,0.08629177510738373,2.06115369216775e-09,,,,,,,,0.9990234375,,,7466.0,-50.50886154174805,,1875.9139191360446,0.0,781.7398681640625,3.845641613006592,,200.275390625,-1.7672388753125004e-12
,101.0,16971796.0,,,0.0,1293.943015884026,0.0,0.0007895766584624653,8192.0,8192.0,0.27753560768906027,0.0,1.000773842446506,-685.650146484375,,,,8192.0,,,,-5.815037340539675e-10,46157.10546875,,8192.0,,0.0,,0.9425882013994645,10.21700055198744,,0.002746075391769409,,,0.0,491.85028076171875,0.9772100448608398,33,,1.0,59305.18470092,1.3258923282846808,8192.0,193.47679471969604,5.570591449737549,0.0013919295743107796,5.248107481747866e-05,0.17486760020256042,4.442042220165199e-11,0.0007734130895187263,,,0.021885950811923342,255.0,,,0.7767009735107422,,0.077125013821365,,,,,9.450463309769343e-05,,,371.44389244599734,0.14338362216949463,0.1884981078936759,,0.0007321215143747395,4.442042220165199e-11,1e-05,0.0,,8192.0,0.00146484375,,4.857592284679413e-05,,,,,-0.000624537467956543,,2.0,1.0,,0.44868841767311096,0.0,,,1.326940475963056,,,,,0.014275968074798584,,,1631.40625,0.0991133451461792,0.0,-2087.619140625,,38.0,,-2087.619140625,0.8194172978401184,0.52064049243927,2.0,-685.650146484375,91.30705843598116,,,,0.0,2.0,,,,,1770192185.4688883,14.359515190124512,2264.3670147175426,1.0,0.0,,,0.2326129823923111,95.009765625,0.0,1.0,,,,0.27830902207642794,0.0,1873.7903230449883,0.9772099852561951,,1.0,,1.6039133539889008,,,,33.0,,0.09016995877027512,-48.779754638671875,,,114.93119964597281,0.0007712871463354531,0.0,,,0.08369752764701843,14.359515190124512,0.08483737707138062,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-48.779754638671875,,1873.7903230449883,0.0,1631.40625,6.570591449737549,,200.275390625,3.7384638367312685e-13
,81.0,16972708.0,,,0.0,1297.89474406105,0.0,0.0007268276767717907,8190.708984375,8192.0,0.26922046882100403,0.0,1.0007012756541371,-670.9840087890625,,,,5548.0,,,,3.216432398200908e-10,41792.7890625,,8192.0,,0.0,,0.9452908085470723,13224.895708927885,,0.0026207566261291504,,,0.0,492.69287109375,0.9778370261192322,34,,0.99951171875,61186.280309825,1.3149514002725482,8190.708984375,193.47679471969604,5.0243988037109375,0.0014387136325240135,6.310397293418646e-05,0.17358599603176117,2.010270144792159e-10,0.0007009022829151945,,,0.021759883619103727,615.0,,,0.7491713762283325,,0.0773727487092398,,,,,9.336416929108665e-05,,,369.32415078103077,0.1636742353439331,0.18960176945919407,,0.0007078898354393459,2.010270144792159e-10,1e-05,0.0,,8192.0,0.00146484375,,7.555203046649694e-05,,,,,-0.0011918246746063232,,2.0,1.0,,0.45704957842826843,0.0,,,1.3158972635865211,,,,,0.013461267575621605,,,2158.119873046875,0.09500916302204132,0.0,-1851.632080078125,,35.0,,-1851.632080078125,0.8200203776359558,0.49915218353271484,2.0,-670.9840087890625,91.32320340303704,,,,0.0,2.0,,,,,1770194064.4250746,13.82751750946045,2258.5353315193556,1.0,0.0,,,0.22730357944965363,96.74609375,0.0,1.0,,,,0.2699213696178049,0.0,1878.7295203150716,0.9778375625610352,,0.9990234375,,1.5846427830401808,,,,34.0,,0.0868280827999115,-44.02075958251953,,,118.04920831904747,0.000698768023539742,0.0,,,0.08192013949155807,13.82751750946045,0.08154789358377457,2.06115369216775e-09,,,,,,,,0.99951171875,,,5548.0,-44.02075958251953,,1878.7295203150716,0.0,2158.119873046875,6.0243988037109375,,200.275390625,-1.835733398381249e-12
,63.0,16972285.0,,,0.0,1302.3671653139172,0.0,0.0007296825715457089,8190.37939453125,8192.0,0.26359099068213254,0.0,1.0007156152278185,-689.732421875,,,,6070.0,,,,2.5654550706022405e-10,897578.3125,,8192.0,,0.0,,0.9462462139640613,1.5173764424398541,,0.002578169107437134,,,0.0,492.12347412109375,1.033793330192566,35,,0.9990234375,63071.124716385,1.3072294192388654,8190.37939453125,193.47679471969604,109.51862335205078,0.0013942113146185875,5.104101728647947e-05,0.1689196079969406,2.1646026637789362e-10,0.0007152397956815548,,,0.021711336059699667,359.0,,,0.792582094669342,,0.07764249210031021,,,,,9.621020328195998e-05,,,368.4909833359998,2.422757387161255,0.19002940938400475,,0.0007032088651612867,2.1646026637789362e-10,1e-05,0.0,,8192.0,0.00341796875,,3.4144031815230846e-05,,,,,-0.0004711747169494629,,2.0,1.0,,0.4018852412700653,0.0,,,1.3081877157092094,,,,,0.01335813570767641,,,1423.423583984375,0.09225960075855255,0.0,-1650.886962890625,,37.0,,-1650.886962890625,0.8269919157028198,0.4907778203487396,2.0,-689.732421875,91.29301094508264,,,,0.0,2.0,,,,,1770195945.5207622,19.947341918945312,2255.8731629528274,1.0,0.0,,,0.2254987210035324,96.869140625,0.0,1.0,,,,0.26430622779298574,0.0,1880.8997419190127,1.033785104751587,,1.0,,1.63290699000936,,,,35.0,,0.08444677293300629,-51.677467346191406,,,116.55704538698774,0.0007126134469217504,0.0,,,0.08421251177787781,19.947341918945312,0.07890146225690842,2.06115369216775e-09,,,,,,,,0.9990234375,,,6070.0,-51.677467346191406,,1880.8997419190127,0.0,1423.423583984375,110.51862335205078,,200.275390625,-1.3030564040977799e-12
,82.0,16976428.0,,,0.0,1305.7395073029911,0.0,0.0007632382366864476,8192.0,8192.0,0.280712821171619,0.0,1.0007437616586685,-737.573486328125,,,,8192.0,,,,-1.9305908260935922e-10,70915.734375,,8192.0,,0.0,,0.9432215698283626,11365.361836886965,,0.0024284720420837402,,,0.0,494.56256103515625,0.9873471260070801,36,,1.0,64953.254622137,1.32859827298671,8192.0,193.47679471969604,8.643807411193848,0.0014950092881917953,5.2224029786884785e-05,0.16711752116680145,-2.895886030973571e-10,0.0007433642931573559,,,0.021717810538771396,743.0,,,0.8154042363166809,,0.07782813950198836,,,,,9.575079038809201e-05,,,368.6908469290938,0.23334428668022156,0.189979259746303,,0.00074275930182921,-2.895886030973571e-10,1e-05,0.0,,8192.0,0.0048828125,,3.766501322388649e-05,,,,,-0.001141279935836792,,2.0,1.0,,0.4931999742984772,0.0,,,1.3296055430546403,,,,,0.014441907405853271,,,524.8163452148438,0.09549456834793091,0.0,-1858.171142578125,,37.0,,-1858.171142578125,0.8334384560585022,0.5189655423164368,2.0,-737.573486328125,91.25692533596884,,,,0.0,2.0,,,,,1770197830.3650322,15.252805709838867,2251.934637282894,1.0,0.0,,,0.23185995221138,97.271484375,0.0,1.0,,,,0.2814561859704554,0.0,1884.6492832140066,0.9873471260070801,,1.0,,1.625506398966536,,,,36.0,,0.08649134635925293,-48.80794143676758,,,116.78163023490924,0.000740955100809515,0.0,,,0.0900358185172081,15.252805709838867,0.08105266094207764,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-48.80794143676758,,1884.6492832140066,0.0,524.8163452148438,9.643807411193848,,200.275390625,3.078815782032421e-12
,80.0,16967040.0,,,0.0,1301.273797102971,0.0,0.0007259276608237997,8192.0,8192.0,0.26678983913734555,0.0,1.00070745870471,-719.3280639648438,,,,8192.0,,,,3.840336937344091e-10,340347.15625,,8192.0,,0.0,,0.9464889980885423,74.5082915625535,,0.0026648342609405518,,,0.0,490.8477783203125,0.9995742440223694,37,,1.0,66823.196311095,1.3107070969417691,8192.0,193.47679471969604,41.556461334228516,0.0014205686748027802,4.956801421940327e-05,0.1663474291563034,6.720589640352159e-10,0.0007070794017636217,,,0.021870771142755614,304.0,,,0.7840510606765747,,0.07756196243184632,,,,,9.219142767407291e-05,,,371.08224880998023,0.9258858561515808,0.18862109116234943,,0.0007031719519545732,6.720589640352159e-10,1e-05,0.0,,8192.0,0.00244140625,,3.9455946534872055e-05,,,,,-0.000759318470954895,,2.0,1.0,,0.4754161834716797,0.0,,,1.3116552736610174,,,,,0.013364195823669434,,,836.6358032226562,0.09058511257171631,0.0,-1780.111328125,,37.0,,-1780.111328125,0.8317993879318237,0.4948231875896454,2.0,-719.3280639648438,91.83083332900424,,,,0.0,2.0,,,,,1770199712.4950726,15.753326416015625,2253.93515311717,1.0,0.0,,,0.22507938742637634,92.6875,0.0,1.0,,,,0.26749691751319915,0.0,1881.9352429610444,0.9995743036270142,,1.0,,1.564215641003102,,,,37.0,,0.08343059569597244,-61.101287841796875,,,115.62969690491445,0.0007035405387796345,0.0,,,0.08780860155820847,15.753326416015625,0.07722091674804688,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-61.101287841796875,,1881.9352429610444,0.0,836.6358032226562,42.556461334228516,,200.275390625,-5.84935407537757e-12
,68.0,16970248.0,,,0.0,1291.7475600700127,0.0,0.0007696248503634706,8192.0,8192.0,0.2714121019234881,0.0,1.0007519964128733,-661.027099609375,,,,8192.0,,,,-3.853886931803885e-10,11388.19921875,,8192.0,,0.0,,0.9450866491963741,8.757503975648433,,0.0033612847328186035,,,0.0,491.12994384765625,0.9752887487411499,38,,1.0,68710.030857232,1.3176702614873648,8192.0,193.47679471969604,1.340235948562622,0.00139517430216074,5.523208528757095e-05,0.16947345435619354,-3.633091327781557e-10,0.000751582789234817,,,0.02170541721198916,444.0,,,0.7637604475021362,,0.07699415445745067,,,,,9.25152454473029e-05,,,368.34631303092465,0.06834732741117477,0.19007436654692111,,0.0007212915104446438,-3.633091327781557e-10,1e-05,0.0,,8192.0,0.0009765625,,3.8112979382276535e-05,,,,,-0.0005970001220703125,,2.0,1.0,,0.406421959400177,0.0,,,1.318684863857925,,,,,0.0135841965675354,,,699.8758544921875,0.09378254413604736,0.0,-1832.86474609375,,38.0,,-1832.86474609375,0.8273276686668396,0.5046005249023438,2.0,-661.027099609375,91.13042550708633,,,,0.0,2.0,,,,,1770201582.4366443,17.856292724609375,2269.0554236510307,1.0,0.0,,,0.22764840722084045,94.25390625,0.0,1.0,,,,0.2721636842470616,0.0,1869.748070399044,0.9752886891365051,,1.0,,1.570006659021601,,,,38.0,,0.08631366491317749,-45.14099884033203,,,116.39795759902336,0.00074857564368358,0.0,,,0.08069178462028503,17.856292724609375,0.08019834756851196,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-45.14099884033203,,1869.748070399044,0.0,699.8758544921875,2.340235948562622,,200.275390625,9.908743611860768e-13
,88.0,16969841.0,,,0.0,1307.334400577005,0.0,0.0007514541448472301,8190.14306640625,8192.0,0.2595500109018758,0.0,1.000735405832529,-586.113037109375,,,,4389.0,,,,-6.423497289631541e-10,60617.078125,,8192.0,,0.0,,0.9459362421132588,52.02004300290719,,0.002515077590942383,,,0.0,492.712646484375,0.9785380959510803,39,,0.99951171875,71826.431976234,1.3022639648988843,8190.14306640625,193.47679471969604,7.321216583251953,0.0013639489188790321,5.1999930292367935e-05,0.17220641672611237,-6.022028986585326e-10,0.0007350120886258082,,,0.02171089643609946,540.0,,,0.7313057780265808,,0.07794086990983916,,,,,9.302138063168442e-05,,,368.43046048807446,0.19279144704341888,0.1900239930979468,,0.0007062054194193479,-6.022028986585326e-10,1e-05,0.0,,8192.0,0.0029296875,,3.8048019632697105e-05,,,,,-0.0007429718971252441,,2.0,1.0,,0.43038249015808105,0.0,,,1.3032465782016516,,,,,0.01321114506572485,,,1798.349853515625,0.09362680464982986,0.0,-1635.427734375,,38.0,,-1635.427734375,0.8195140957832336,0.4919612407684326,2.0,-586.113037109375,91.85738569498062,,,,0.0,2.0,,,,,1770203469.27127,15.130186080932617,2248.683169679211,1.0,0.0,,,0.22559399902820587,95.912109375,0.0,1.0,,,,0.26028502581175417,0.0,1886.642061098013,0.9785408973693848,,1.0,,1.578558038920164,,,,39.0,,0.08705827593803406,-44.091888427734375,,,116.89371611003298,0.0007320986444483424,0.0,,,0.071563221514225,15.130186080932617,0.08041565865278244,2.06115369216775e-09,,,,,,,,0.99951171875,,,4389.0,-44.091888427734375,,1886.642061098013,0.0,1798.349853515625,8.321216583251953,,200.275390625,4.241621414318537e-12
0.12107617650338295,95.0,16976836.0,2.0,0.02266908880044859,0.0,1294.3153893299168,0.0,0.0007525654746132204,8192.0,8192.0,0.2471460490487516,0.0,1.0007356805726886,-497.2016296386719,0.10416666666666667,0.08135122976133065,0.051699999999999996,8192.0,0.07266094695929105,0.0948197452940124,0.01061,-8.31734625617031e-10,2016916.25,0.05784632629140768,8192.0,0.0686,0.0,0.13973333333333335,0.9483634962592213,4.2065338105894625,0.15353333333333333,0.002891749143600464,0.08758253236260652,0.015021412687221888,0.0,493.10491943359375,1.1036468744277954,40,0.06176766869068397,1.0,73712.091514132,1.2859068848192692,8192.0,193.47679471969604,246.1851806640625,0.0012375032529234886,5.888007581233978e-05,0.17403081059455872,-2.7991067796939717e-10,0.0007352896445809165,0.31166666666666665,0.10887999999999998,0.02174343962431789,816.0,0.4004666666666667,0.08989846647861571,0.8077818155288696,0.03680278930286313,0.07714720900833111,0.03183,0.05625,0.05580939327362718,0.08089,9.627459198281362e-05,0.10729712961066404,0.06304170379035447,369.1348085779464,5.444836139678955,0.1897742942086931,0.036871624892266655,0.0006740289936715271,-2.7991067796939717e-10,1e-05,0.0,0.1570627597982415,8192.0,0.0029296875,0.14153333333333332,3.6800047382712364e-05,0.09671497011555298,0.07759999999999999,2.0,0.02376666666666667,-0.000622183084487915,0.11717128254265775,2.0,1.0,0.28813333333333335,0.39108192920684814,0.0,0.39183333333333326,0.07246408286592043,1.286878059618175,0.16458333333333333,0.3055333333333333,0.14781115595091565,0.11384497332105002,0.012335538864135742,0.10613333333333334,0.04072766221901104,3631.569580078125,0.09021508693695068,0.0,-2049.394775390625,0.0452,35.0,"{'artifact_path': 'wandb-client-artifact://gen6mah73us1k6fpg29x71ajizx2s9mscg42mwb01tar7s7ebeqjmk5k19rftvwie5fvvls1c5e0cdtpysupolqsz5bkuc3nm3ddw1b0onoah9nlfid58e6e9i8znrwu/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 31, 'nrows': 5, 'path': 'media/table/val/generations_39_9689b3399374dec652ed.table.json', 'size': 1118371.0, '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://9b5w12c8lfgp7haxc5erx6a9the2ps034qjffmp5dfe9l2fichnvtkehqlzt0c5tr7arhx2v295f840n5m1gr0msqydxu06zi44ontgng7aywt4rec5zb93yj62zg45l:latest/val/generations.table.json', 'sha256': '9689b3399374dec652ed8b7d4a1a99511c96af46c7c9b2d6174a22c7b0cebd6d'}",-2049.394775390625,0.8117575645446777,0.4705870449542999,2.0,-497.2016296386719,91.23020526999608,0.02799318830200439,0.0423754370161293,0.08746666666666666,0.0,2.0,0.14908939125278253,,0.2699666666666667,0.09396831992429726,1770206593.4639435,14.363597869873047,1358.5832494429558,1.0,0.0,0.04394054259942983,1250.9605793560622,0.2203184813261032,97.470703125,0.0,1.0,0.11936666666666666,0.35323333333333334,0.22083333333333333,0.24788133916445076,0.0,3123.996267243987,1.1036467552185059,0.06237570120413162,1.0,0.18682908040734034,1.6344379590591416,0.2186,0.09248397911165838,0.1787,40.0,0.4537333333333333,0.08598311245441437,-49.577945709228516,0.07621909020297163,0.08396666666666666,116.15799520991277,0.0007316576941320818,0.0,0.16303333333333334,0.21666666666666667,0.06069355830550194,14.363597869873047,0.07787954807281494,2.06115369216775e-09,0.225,0.04970279480305962,0.3067633333333334,0.13535000000000003,0.06986279425276608,0.19748102793657005,0.1469020707350196,1.0,0.048334072249089775,0.01877,8192.0,-49.577945709228516,2.0,3123.996267243987,0.0,3631.569580078125,247.1851806640625,0.32566666666666666,200.275390625,2.655352669786882e-12
,89.0,16969592.0,,,0.0,1297.9657478620065,0.0,0.0007944176741148112,8192.0,8192.0,0.2608750491635874,0.0,1.0007820781320333,-450.564453125,,,,8192.0,,,,3.2310545905467336e-10,59884.3046875,,8192.0,,0.0,,0.9436856894947879,3.511175957042724,,0.002771437168121338,,,0.0,492.93829345703125,0.9794204235076904,41,,1.0,75587.653128481,1.302745334804058,8192.0,193.47679471969604,7.279995918273926,0.0013357950374484062,5.430507007986307e-05,0.18238131701946259,6.381332684490815e-10,0.0007816488850949099,,,0.021859854798450533,455.0,,,0.7613628506660461,,0.07736478733193913,,,,,9.655483148994471e-05,,,370.9528171089478,0.2424357533454895,0.1887177012639853,,0.0007224311364097957,6.381332684490815e-10,1e-05,0.0,,8192.0,0.00439453125,,4.8385001718997955e-05,,,,,-0.000498846173286438,,2.0,1.0,,0.40415576100349426,0.0,,,1.3037867387756705,,,,,0.013426125049591064,,,4626.0361328125,0.09924668073654175,0.0,-1660.900146484375,,37.0,,-1660.900146484375,0.7997158169746399,0.5067530870437622,2.0,-450.564453125,91.37127988599241,,,,0.0,2.0,,,,,1770208471.331584,14.624349594116211,2259.418866873855,1.0,0.0,,,0.2293826937675476,93.93359375,0.0,1.0,,,,0.26165669842157513,0.0,1877.6500728569226,0.9794204831123352,,1.0,,1.6384960960131139,,,,41.0,,0.09413845837116241,-54.719486236572266,,,115.16235038207378,0.0007791029336203792,0.0,,,0.05500054359436035,14.624349594116211,0.08582055568695068,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-54.719486236572266,,1877.6500728569226,0.0,4626.0361328125,8.279995918273926,,200.275390625,-4.732655548245158e-12
,122.0,16971168.0,,,0.0,1296.0786564790178,0.0,0.0007858023454900831,8192.0,8192.0,0.2687401950825006,0.0,1.0007716165855527,-523.6154174804688,,,,8192.0,,,,-9.708724935109103e-10,117622.40625,,8192.0,,0.0,,0.942016929022799,70.76473480835557,,0.0029344558715820312,,,0.0,492.07366943359375,0.9830847382545471,42,,1.0,77464.521155243,1.3138071727007627,8192.0,193.47679471969604,14.321353912353516,0.0013918513432145119,5.228794179856777e-05,0.1792937070131302,-3.31714766765856e-10,0.0007711905855103396,,,0.02176471909917971,509.0,,,0.7806042432785034,,0.07725230792039739,,,,,9.573034213270294e-05,,,369.37270430498756,0.34906619787216187,0.18955819437316737,,0.0007318870768813213,-3.31714766765856e-10,1e-05,0.0,,8192.0,0.00341796875,,6.361608393490314e-05,,,,,-0.0007738173007965088,,2.0,1.0,,0.36695781350135803,0.0,,,1.3148431647568941,,,,,0.014035701751708984,,,3051.06884765625,0.10069042444229126,0.0,-1537.427490234375,,38.0,,-1537.427490234375,0.8077491521835327,0.5227868556976318,2.0,-523.6154174804688,91.24162372096907,,,,0.0,2.0,,,,,1770210346.893609,14.050933837890625,2262.4136642787043,1.0,0.0,,,0.23284974694252014,94.703125,0.0,1.0,,,,0.2695113857043907,0.0,1875.338744187029,0.9830846786499023,,1.0,,1.6246557190315798,,,,42.0,,0.09447330236434937,-45.65570831298828,,,116.46714665007312,0.0007696933907936909,0.0,,,0.06391789764165878,14.050933837890625,0.08665472269058228,2.06115369216775e-09,,,,,,,,1.0,,,8192.0,-45.65570831298828,,1875.338744187029,0.0,3051.06884765625,15.321353912353516,,200.275390625,1.0324910668595795e-12
