num_turns/max,val-aux/aime25/reward/best@4/std,val-aux/hmmt25/reward/worst@2/std,val-core/avg/reward/best@8/std,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_rs_seq_std,timing_s/step,val-aux/aime24/reward/worst@4/mean,_timestamp,val-core/avg/reward/best@8/mean,critic/returns/mean,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_mean,val-aux/aime25/reward/best@4/mean,val-aux/hmmt25/reward/worst@4/mean,response_length/mean,val-aux/aime25/reward/worst@8/std,rollout_corr/log_ppl_abs_diff,rollout_corr/rollout_log_ppl,training/global_step,response_length/max,timing_s/update_actor,val-aux/brumo25/reward/worst@2/std,response/aborted_ratio,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/std@8,num_turns/mean,val-core/aime25/reward/mean@8,val-aux/brumo25/reward/worst@8/mean,val-aux/aime24/reward/worst@8/mean,val-core/aime24/reward/best@8/std,timing_s/adv,val-aux/hmmt25/reward/best@4/std,val-core/hmmt25/reward/mean@8,val-aux/hmmt25/reward/worst@8/mean,response_length_non_aborted/mean,prompt_length/clip_ratio,rollout_corr/rollout_rs_std,training/rollout_probs_diff_std,val-aux/brumo25/reward/best@2/std,val-core/beyondaime/reward/best@8/mean,val-aux/brumo25/reward/worst@4/mean,critic/score/mean,rollout_corr/rollout_rs_min,perf/total_num_tokens,timing_s/start_profile,val-aux/brumo25/reward/best@4/mean,val-aux/beyondaime/reward/worst@4/mean,actor/grad_norm,val-aux/beyondaime/reward/std@8,val-aux/beyondaime/reward/worst@2/mean,critic/score/max,timing_s/testing,critic/returns/max,perf/mfu/actor,timing_s/agent_loop/generate_sequences/min,val-aux/hmmt25/reward/worst@4/std,critic/rewards/max,val-aux/aime24/reward/best@2/std,val-core/aime25/reward/best@8/mean,perf/time_per_step,prompt_length/max,rollout_corr/rollout_is_veto_fraction,prompt_length/min,rollout_corr/log_ppl_diff,rollout_corr/chi2_token,timing_s/agent_loop/slowest/generate_sequences,timing_s/reward,prompt_length/mean,rollout_corr/kl,perf/throughput,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,response_length_non_aborted/min,val-aux/beyondaime/reward/best@2/std,critic/advantages/mean,rollout_corr/rollout_rs_max,val-aux/aime25/reward/worst@2/mean,critic/rewards/min,rollout_corr/rollout_ppl,val-aux/num_turns/mean,actor/entropy,rollout_corr/training_ppl,val-aux/aime24/reward/worst@4/std,val-aux/brumo25/reward/std@8,val-aux/hmmt25/reward/best@2/std,rollout_corr/log_ppl_diff_min,timing_s/stop_profile,val-core/avg/reward/mean@8,actor/is_ratio_mean,training/rollout_probs_diff_max,val-core/aime24/reward/mean@8,val-aux/beyondaime/reward/best@4/std,response_length/min,critic/advantages/min,val-aux/aime25/reward/worst@4/std,timing_s/old_log_prob_pre,_step,timing_s/agent_loop/slowest/tool_calls,rollout_corr/rollout_rs_seq_mean,val-core/beyondaime/reward/mean@8,perf/max_memory_allocated_gb,rollout_corr/training_log_ppl,distill/teacher_kl,rollout_corr/rollout_rs_seq_min,val-aux/aime24/reward/best@4/std,val-aux/aime25/reward/worst@4/mean,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/brumo25/reward/worst@8/std,timing_s/save_checkpoint,rollout_corr/rollout_rs_mean,critic/returns/min,timing_per_token_ms/update_actor,training/rollout_actor_probs_pearson_corr,val-core/brumo25/reward/best@8/std,val-aux/aime25/reward/best@2/mean,rollout_corr/k3_kl,val-core/hmmt25/reward/best@8/std,val/generations,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/aime24/reward/worst@2/std,val-core/aime24/reward/best@8/mean,adv/mean,val-aux/beyondaime/reward/best@2/mean,rollout_corr/ppl_ratio,val-aux/brumo25/reward/worst@4/std,val-aux/aime25/reward/worst@8/mean,val-aux/beyondaime/reward/best@4/mean,training/epoch,timing_s/agent_loop/slowest/response_length,rollout_corr/rollout_rs_ratio_fraction_low,timing_s/agent_loop/generate_sequences/mean,actor/lr,val-aux/beyondaime/reward/worst@4/std,timing_s/agent_loop/tool_calls/mean,rollout_corr/rollout_rs_seq_fraction_high,critic/advantages/max,actor/pg_loss,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/best@4/mean,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_eff_sample_size,response_length_non_aborted/clip_ratio,val-aux/num_turns/min,timing_s/gen,val-aux/aime25/reward/best@2/std,num_turns/min,val-aux/hmmt25/reward/std@8,val-aux/hmmt25/reward/worst@8/std,timing_per_token_ms/gen,val-core/aime25/reward/best@8/std,critic/rewards/mean,training/rollout_probs_diff_valid,timing_s/agent_loop/tool_calls/max,val-core/brumo25/reward/mean@8,timing_per_token_ms/adv,val-aux/aime24/reward/best@2/mean,val-aux/brumo25/reward/best@4/std,val-aux/aime25/reward/worst@2/std,val-aux/aime24/reward/worst@8/std,val-aux/brumo25/reward/worst@2/mean,val-core/hmmt25/reward/best@8/mean,val-aux/brumo25/reward/best@2/mean,rollout_corr/rollout_rs_seq_max,val-aux/num_turns/max,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/worst@2/std,val-core/beyondaime/reward/best@8/std,val-core/brumo25/reward/best@8/mean,response_length/clip_ratio,timing_s/agent_loop/generate_sequences/max,rollout_corr/rollout_is_catastrophic_token_fraction,critic/score/min,val-aux/beyondaime/reward/worst@8/mean,rollout_corr/chi2_seq,val-aux/aime24/reward/worst@2/mean,_runtime,rollout_corr/rollout_rs_masked_fraction,val-aux/aime24/reward/best@4/mean,perf/cpu_memory_used_gb,response_length_non_aborted/max,val-aux/hmmt25/reward/worst@2/mean
2.0,,,,0.0,0.335949182510376,1889.0838463660039,,1770208898.8841984,,6.410284802971233e-11,0.0027219951152801514,0.0840168446302414,,,8189.6015625,,0.0007298022246686742,0.28424492850899696,41.0,8192.0,374.10341447099927,,0.0,0.0,,2.0,,,,,1.5991360929911025,,,,8189.6015625,0.0,0.2260953038930893,0.16746006906032562,,,,-601.4866943359375,2.06115369216775e-09,16964680.0,0.00012524799967650324,,,0.349575400352478,,,542.2425537109375,,12.864616394042969,0.1870797835667405,0.0,,542.2425537109375,,,1889.0838463660039,455.0,0.0,37.0,0.0007073759770719334,0.0014520930126309395,0.0,91.51483928100788,93.93359375,0.0007032888420326344,2245.0935717642506,,89.0,3280.0,,6.410284802971233e-11,99864.0625,,-1527.915771484375,1.3350143320858479,,0.5151773691177368,1.3359816335141659,,,,-0.0006482601165771484,4.9183989176526666e-05,,1.0,1.0,,,3280.0,-55.78426742553711,,117.25806462799665,41,0.0,0.9864334464073181,,193.47679471969604,0.28495230502448976,0.07344517111778259,0.7797538042068481,,,,0.013356304727494717,,,0.9864302277565002,-55.78426742553711,0.02205189926783171,0.8348358869552612,,,0.0007126894051907584,,,1.0,,,-7.69234176356548e-10,,1.0007077418267727,,,,0.0,8192.0,0.07834231108427048,0.0,1e-05,,0.0,0.0029296875,12.864616394042969,-1.6132119240713089e-13,200.33203125,,12.17734146118164,0.9459586429070986,0.99951171875,,1304.0430621859996,,2.0,,,0.07774978692170137,,-601.4866943359375,1.0,0.0,,9.42626735659678e-05,,,,,,,,13.17734146118164,,,,,,0.99951171875,0.0,0.0,-1527.915771484375,,41.29821619158611,,76167.088427991,0.09169860929250717,,492.47418212890625,8192.0,
2.0,,,,0.0,0.23623712360858917,1897.3481432240078,,1770210796.4290621,,2.762537976153112e-10,0.002636522054672241,0.08375103771686554,,,8192.0,,0.0007191861368482932,0.27964596694801,42.0,8192.0,370.7120790149929,,0.0,0.0,,2.0,,,,,1.5931304060068214,,,,8192.0,0.0,0.22527287900447845,0.16751831769943237,,,,-589.5347900390625,2.06115369216775e-09,16971168.0,4.063999222125858e-05,,,0.38396456837654114,,,1904.542724609375,,14.033341407775879,0.1888860458901081,0.0,,1904.542724609375,,,1897.3481432240078,509.0,0.0,38.0,0.0006979456593398936,0.0014106575399637222,0.0,91.54722231799678,94.703125,0.0006944197277789499,2236.1694743014173,,122.0,8192.0,,2.762537976153112e-10,70332.1328125,,-1547.18994140625,1.3292891969904304,,0.5098750591278076,1.3302424531430006,,,,-0.0007863044738769531,4.953698953613639e-05,,1.0,1.0,,,8192.0,-55.89796829223633,,118.19047784899885,42,0.0,0.9829142093658447,,193.47679471969604,0.2803439137060195,0.07196469604969025,0.7892835736274719,,,,0.013235270977020264,,,0.9829143285751343,-55.89796829223633,0.021843639696159566,0.8338728547096252,,,0.0006981041383369302,,,1.0,,,1.2811769700693532e-10,,1.0006983140483499,,,,0.0,8192.0,0.07810556888580322,0.0,1e-05,,0.0,0.0029296875,14.033341407775879,-2.765264994864327e-12,200.33203125,,8.539039611816406,0.9463435688893937,1.0,,1314.7450760659995,,2.0,,,0.07836491322910782,,-589.5347900390625,1.0,0.0,,9.387276149801955e-05,,,,,,,,9.539039611816406,,,,,,1.0,0.0,0.0,-1547.18994140625,,60.68644312955439,,78055.999645334,0.09134083986282349,,491.90411376953125,8192.0,
2.0,,,,0.0,0.06885106861591339,1888.7118221069977,,1770212685.3401413,,5.2160692431968414e-11,0.002578824758529663,0.08379275351762772,,,8188.44580078125,,0.0007189063107944094,0.29115566064137965,43.0,8192.0,371.32999885200115,,0.0,0.0,,2.0,,,,,1.6008310409961268,,,,8188.44580078125,0.0,0.22963356971740723,0.16391293704509735,,,,-593.9683837890625,2.06115369216775e-09,16970693.0,3.9040009141899645e-05,,,0.3824087083339691,,,776.8832397460938,,13.883529663085938,0.18857641239151426,0.0,,776.8832397460938,,,1888.7118221069977,523.0,0.0,36.0,0.0007002958882367238,0.0015339320525527,0.0,91.41378285399696,98.025390625,0.0006972711339585658,2246.331706266859,,119.0,4058.0,,5.2160692431968414e-11,18056.515625,,-1584.2325439453125,1.3441129457205534,,0.5276020169258118,1.3450780380517244,,,,-0.0008250176906585693,4.889599222224206e-05,,1.0,1.0,,,4058.0,-55.29835510253906,,118.3559316059982,43,0.0,0.9769259691238403,,193.47679471969604,0.29185595782473683,0.0725373700261116,0.8103917837142944,,,,0.014090809971094131,,,0.9769208431243896,-55.29835510253906,0.021880662083275042,0.8425546884536743,,,0.0007300664956346736,,,1.0,,,1.2839554419663557e-10,,1.0007006637752056,,,,0.0,8192.0,0.07882283627986908,0.0,1e-05,,0.0,0.00048828125,13.883529663085938,9.587227252317795e-13,200.33203125,,2.0696535110473633,0.9443910188934314,0.9990234375,,1305.452867,,2.0,,,0.07784482833775702,,-593.9683837890625,1.0,0.0,,9.432914972866028e-05,,,,,,,,3.0696535110473633,,,,,,0.9990234375,0.0,0.0,-1584.2325439453125,,116.17251814668998,,79947.548096216,0.09291364997625351,,492.4393310546875,8192.0,
2.0,,,,0.0,0.10775935649871826,1891.3490661099931,,1770214576.888978,,-3.1949287659926995e-10,0.0022880136966705322,0.08098135888576508,,,8189.02294921875,,0.0007013007016212214,0.2869336302392185,44.0,8192.0,369.9015010139992,,0.0,0.0,,2.0,,,,,1.622501215999364,,,,8189.02294921875,0.0,0.22560285031795502,0.16051505506038666,,,,-622.5224609375,2.06115369216775e-09,16963407.0,3.974400169681758e-05,,,0.38064906001091003,,,643.560302734375,,14.534621238708496,0.18919552260044403,0.0,,643.560302734375,,,1891.3490661099931,356.0,0.0,36.0,0.0006813514519308228,0.0014981487765908241,0.0,91.56537099200068,93.890625,0.0006765978005205397,2242.2364152600953,,79.0,2095.0,,-3.1949287659926995e-10,23011.421875,,-1841.2193603515625,1.3394094156101346,,0.5178244709968567,1.3403468914330006,,,,-0.0008406937122344971,4.7488007112406194e-05,,1.0,1.0,,,2095.0,-56.08763885498047,,117.66174297701218,44,0.0,0.9817996025085449,,193.47679471969604,0.2876149835065007,0.07601913809776306,0.8026000261306763,,,,0.013546621426939964,,,0.9817938804626465,-56.08763885498047,0.02180584955687258,0.8473868370056152,,,0.0007114493087101437,,,1.0,,,-1.2779714786415042e-10,,1.0006817020475864,,,,0.0,8192.0,0.07518389075994492,0.0,1e-05,,0.0,0.00244140625,14.534621238708496,2.7610277244041487e-12,200.33203125,,2.9585275650024414,0.9463888372118211,0.99951171875,,1310.0544156269898,,2.0,,,0.07811371534761573,,-622.5224609375,1.0,0.0,,9.564713126315745e-05,,,,,,,,3.9585275650024414,,,,,,0.99951171875,0.0,0.0,-1841.2193603515625,,155.9627448283136,,81827.651238333,0.08873051404953003,,491.6556396484375,8192.0,
2.0,,,,0.0,0.22620004415512085,1879.8968693110073,,1770216456.9923532,,-1.361717960612907e-10,0.0023450851440429688,0.08332302421331406,,,8191.5380859375,,0.0007187676783360075,0.2978263668483123,45.0,8192.0,372.98450613098976,,0.0,0.0,,2.0,,,,,1.6654221749922726,,,,8191.5380859375,0.0,0.22969390451908112,0.161064013838768,,,,-606.98828125,2.06115369216775e-09,16967550.0,5.5136013543233275e-05,,,0.33474189043045044,,,1136.319091796875,,11.68014144897461,0.18767453129413394,0.0,,1136.319091796875,,,1879.8968693110073,401.0,0.0,35.0,0.0006910524716658983,0.0015805913135409355,0.0,91.61972348000563,93.3984375,0.0006878169335777784,2256.4469196412224,,119.0,7246.0,,-1.361717960612907e-10,69810.6328125,,-1563.3408203125,1.354569367133081,,0.5375818610191345,1.3555314913392067,,,,-0.0009380877017974854,4.710399662144482e-05,,1.0,1.0,,,7246.0,-57.392337799072266,,115.0533719570085,45,0.0,0.9860892295837402,,193.47679471969604,0.29851741914171726,0.07409942895174026,0.7926220893859863,,,,0.01418247353285551,,,0.9860919713973999,-57.392337799072266,0.021982225255325002,0.8479160666465759,,,0.0007375381492238375,,,1.0,,,-2.563233791885722e-10,,1.000691414810717,,,,0.0,8192.0,0.07741905748844147,0.0,1e-05,,0.0,0.00341796875,11.68014144897461,1.2394342144414136e-12,200.33203125,,8.427884101867676,0.9443642270857983,0.99951171875,,1298.0120532049914,,2.0,,,0.0773719100375108,,-606.98828125,1.0,0.0,,9.81533677515182e-05,,,,,,,,9.427884101867676,,,,,,0.99951171875,0.0,0.0,-1563.3408203125,,365.2103885100223,,83723.84196624,0.09160152822732925,,490.62811279296875,8192.0,
2.0,,,,0.0,0.8113117814064026,1895.9933335960086,,1770218353.1829493,,1.922619979888296e-10,0.002646148204803467,0.08312720060348511,,,8188.92236328125,,0.0007576055795652792,0.29749481414910406,46.0,8192.0,370.89424378999684,,0.0,0.0,,2.0,,,,,1.6088729009934468,,,,8188.92236328125,0.0,0.22947907447814941,0.16127504408359528,,,,-596.1942138671875,2.06115369216775e-09,16967481.0,4.928100679535419e-05,,,0.3736419379711151,,,600.1564331054688,,12.84253978729248,0.18877058771095762,0.0,,600.1564331054688,,,1895.9933335960086,543.0,0.0,40.0,0.0007353497494477779,0.001514669507741928,0.0,92.4237494669942,95.98046875,0.0007305859603548015,2237.2812049685417,,147.0,4256.0,,1.922619979888296e-10,228727.421875,,-1621.47607421875,1.3535161204636097,,0.5364698767662048,1.3545368239283562,,,,-0.00112229585647583,4.575999628286809e-05,,1.0,1.0,,,4256.0,-56.512962341308594,,122.8891427040071,46,0.0,1.0090895891189575,,193.47679471969604,0.29823016619775444,0.07280496507883072,0.8184096217155457,,,,0.014225045219063759,,,1.0091004371643066,-56.512962341308594,0.021859122387701324,0.8475337624549866,,,0.0007422154303640127,,,1.0,,,-1.2817465977477127e-09,,1.0007357522845268,,,,0.0,8192.0,0.07717826962471008,0.0,1e-05,,0.0,0.00244140625,12.84253978729248,-5.804850313807525e-13,200.33203125,,27.846956253051758,0.9444985203591221,0.9990234375,,1307.6352013730066,,2.0,,,0.07797042423230069,,-596.1942138671875,1.0,0.0,,9.482096375964393e-05,,,,,,,,28.846956253051758,,,,,,0.9990234375,0.0,0.0,-1621.47607421875,,14934.903262577951,,85606.253406585,0.09140331298112869,,490.75506591796875,8192.0,
2.0,,,,0.0,0.1548566073179245,1882.2132126119977,,1770220235.5942917,,-2.484641381528263e-10,0.002541840076446533,0.08443034440279007,,,8188.22607421875,,0.0007680905728193466,0.282673031790182,47.0,8192.0,374.004248259007,,0.0,0.0,,2.0,,,,,1.6614256159955403,,,,8188.22607421875,0.0,0.22704002261161804,0.16518546640872955,,,,-613.0989990234375,2.06115369216775e-09,16961531.0,3.8336002035066485e-05,,,0.3332209289073944,,,489.68658447265625,,11.973532676696777,0.18708945677189034,0.0,,489.68658447265625,,,1882.2132126119977,368.0,0.0,39.0,0.000752855707105482,0.0013672811910510063,0.0,91.49428266199538,93.771484375,0.000748953408901798,2252.870568321804,,89.0,4323.0,,-2.484641381528263e-10,37207.84375,,-1545.2626953125,1.3340007057413459,,0.5212568640708923,1.335033749230206,,,,-0.0007356405258178711,4.755200643558055e-05,,1.0,1.0,,,4323.0,-57.03787612915039,,115.66039281300618,47,0.0,0.9819175601005554,,193.47679471969604,0.2834258892107755,0.07487568259239197,0.7915735840797424,,,,0.013693680986762047,,,0.9819090962409973,-57.03787612915039,0.02205014678562961,0.8381081223487854,,,0.0007142541048779094,,,1.0,,,-7.694372916589032e-10,,1.0007532723248005,,,,0.0,8192.0,0.07809213548898697,0.0,1e-05,,0.0,0.00244140625,11.973532676696777,2.471154442233942e-12,200.33203125,,4.401739597320557,0.945438258554114,0.99853515625,,1298.840812170005,,2.0,,,0.07745262643812569,,-613.0989990234375,1.0,0.0,,9.7952573738511e-05,,,,,,,,5.401739597320557,,,,,,0.99853515625,0.0,0.0,-1545.2626953125,,91.10075915697962,,87488.914440015,0.09178581088781357,,492.00750732421875,8192.0,
2.0,,,,0.0,0.5226556062698364,1882.4640051209863,,1770222118.2553246,,-4.351996818474646e-10,0.0025450587272644043,0.09235532581806183,,,8187.7294921875,,0.0007804771503288066,0.2915270284283906,48.0,8192.0,371.65554220599006,,0.0,0.0,,2.0,,,,,1.625757052010158,,,,8187.7294921875,0.0,0.23676517605781555,0.17177149653434753,,,,-572.458251953125,2.06115369216775e-09,16967770.0,3.737700171768665e-05,,,0.3392013907432556,,,829.9230346679688,,14.290544509887695,0.18836149301101526,0.0,,829.9230346679688,,,1882.4640051209863,483.0,0.0,36.0,0.0007596906561957439,0.0015203123912215233,0.0,91.61101528999279,97.314453125,0.0007582061721222999,2253.398996453783,,107.0,4308.0,,-4.351996818474646e-10,188632.203125,,-1763.14697265625,1.3446099068969488,,0.5481433272361755,1.345653209835291,,,,-0.0007009804248809814,5.212800169829279e-05,,1.0,1.0,,,4308.0,-62.07339859008789,,115.70793369800958,48,0.0,0.9893180727958679,,193.47679471969604,0.2922867152374238,0.06991661339998245,0.7429856657981873,,,,0.014995286241173744,,,0.9893236756324768,-62.07339859008789,0.021903617399693067,0.826707124710083,,,0.0007570681405013602,,,1.0,,,-1.6841215089158368e-09,,1.000760111026466,,,,0.0,8192.0,0.08590777963399887,0.0,1e-05,,0.0,0.00244140625,14.290544509887695,3.2846382745318516e-12,200.33203125,,23.01778221130371,0.9403597523360719,0.998046875,,1301.3059673450043,,2.0,,,0.07760433524018616,,-572.458251953125,1.0,0.0,,9.581442063454173e-05,,,,,,,,24.01778221130371,,,,,,0.998046875,0.0,0.0,-1763.14697265625,,21.07277028961107,,89388.197649384,0.10090306401252747,,492.801025390625,8192.0,
2.0,,,,0.0,0.18407754600048065,1899.0094974859967,,1770224017.5377266,,-3.543670634709173e-10,0.00277554988861084,0.08846718072891235,,,8189.68701171875,,0.0007585094126625336,0.28629329754039645,49.0,8192.0,371.4304733530007,,0.0,0.0,,2.0,,,,,2.0097592329984764,,,,8189.68701171875,0.0,0.2324322611093521,0.1682375818490982,,,,-561.954345703125,2.06115369216775e-09,16972931.0,0.0001455369929317385,,,0.3321169316768646,,,3188.0234375,,13.612655639648438,0.18858492699729754,0.0,,3188.0234375,,,1899.0094974859967,414.0,0.0,41.0,0.0007398446405204595,0.0014818590134382248,0.0,91.71359912499611,97.876953125,0.0007373123180514085,2234.4452492825353,,46.0,6228.0,,-3.543670634709173e-10,64580.90625,,-1632.62060546875,1.337562683969736,,0.5327882766723633,1.3385737156495452,,,,-0.0007682740688323975,6.495999696198851e-05,,1.0,1.0,,,6228.0,-59.081119537353516,,112.9480007509992,49,0.0,0.979744553565979,,193.47679471969604,0.2870331418234855,0.0686173141002655,0.7299110889434814,,,,0.014409437775611877,,,0.9797446131706238,-59.081119537353516,0.02188369665516231,0.8323865532875061,,,0.0007370870566774101,,,1.0,,,-1.546328953772047e-09,,1.000740235671401,,,,0.0,8192.0,0.08191585540771484,0.0,1e-05,,0.0,0.00146484375,13.612655639648438,2.359201167553165e-12,200.33203125,,7.700716972351074,0.9427044035759037,0.998046875,,1320.2762178770063,,2.0,,,0.07871682044598215,,-561.954345703125,1.0,0.0,,0.00011840967438084066,,,,,,,,8.700716972351074,,,,,,0.998046875,0.0,0.0,-1632.62060546875,,52.78564082225785,,92435.284744342,0.09632529318332672,,493.26544189453125,8192.0,
2.0,0.0879846284140202,0.045444525527223494,0.06821948307723474,0.0,0.3446420133113861,3054.625987374995,0.06233333333333334,1770227072.3618634,0.3082526666666667,1.0649425091768805e-10,0.0023606717586517334,0.0856580138206482,0.31443333333333334,0.05596666666666667,8182.60546875,0.039505336917082426,0.0007305756080313586,0.2806217768229544,50.0,8192.0,370.1065339909983,0.13424104371730028,0.0,0.0,0.14774246988159595,2.0,0.19583333333333333,0.08086666666666667,0.03886666666666667,0.10336600630059485,1.5803469829988899,0.05615454679214613,0.09583333333333334,0.04496666666666667,8182.60546875,0.0,0.22807425260543823,0.1687059998512268,0.17658121183179445,0.17062999999999998,0.10423333333333333,-583.3715209960938,2.06115369216775e-09,16948932.0,6.393599323928356e-05,0.3884333333333333,0.024089999999999997,0.3955329358577728,0.07609779570960616,0.04015,798.8619384765625,1177.4469417509972,16.587060928344727,0.18887841463553692,0.0,0.026840263539801887,798.8619384765625,0.17743027140807782,0.34726666666666667,3054.625987374995,277.0,0.0,34.0,0.0007069298881106079,0.0014733588322997093,0.0,91.54673262601136,93.240234375,0.0007025690479167679,1387.1528028350479,0.011488925434296282,68.0,4439.0,0.07956290746575732,1.0649425091768805e-10,114900.96875,0.13026666666666667,-1461.767822265625,1.331078385002911,2.0,0.5164629220962524,1.3320442140102386,0.07424057013440381,0.1823996242675863,0.06344371419722813,-0.0008871108293533325,5.93919976381585e-05,0.15758333333333335,1.0,1.0,0.19166666666666668,0.07222735608354183,4439.0,-55.401832580566406,0.08171166548923554,114.37528514199948,50,0.0,0.9872010946273804,0.07125,193.47679471969604,0.28132870595436543,0.07129411399364471,0.7971029281616211,0.14412306514514786,0.0762,0.18134115215264812,0.01367289200425148,0.032290089226646265,,0.9871436357498169,-55.401832580566406,0.02183656964291309,0.8317485451698303,0.09398232138660807,0.2641,0.0007175519772317784,0.044479147088721645,"{'_type': 'table-file', 'sha256': 'c452055a385527f40a1d26af94876a0559ab1dd1a1271696972f57eec4a4c194', 'artifact_path': 'wandb-client-artifact://mkd4qvykrjkrbyapzv1o0ilkdd22gweaecp54g55s0g7bzhgym7lwclh6ax5ax9ii6l0tr39sx2fxp9opmhfakmszggqwddgsriwpia0lh0jor0l81k6gc9hhz2fl73s/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://yrndewnqblsthgq610rb72kqx0f7jd2qfqt8u0n0afdcmc063ycp5maryygpmfi875rcn0tnvqnj7et4z55d3wx3yxqq99wrcgtmz490url84qrbfd7gjcxd19ld8lsf:latest/val/generations.table.json', 'size': 1317341.0, 'nrows': 6, 'path': 'media/table/val/generations_49_c452055a385527f40a1d.table.json'}",1.0,0.1323161496489514,0.40396666666666664,-2.5719368301757584e-10,0.10262,1.0007073115557432,0.0731924905939852,0.0448,0.13865,0.0,8192.0,0.08001413941383362,0.0,1e-05,0.022526994595789777,0.0,0.001953125,16.587060928344727,-8.71935422830177e-13,200.33203125,0.14706666666666665,13.97622013092041,0.9449289839561832,0.99609375,2.0,1299.0118824979872,0.1259162942056258,2.0,0.06417231478471469,0.017679440469347277,0.07751603669190045,0.04640927121548806,-583.3715209960938,1.0,0.0,0.23333333333333334,9.324168525774307e-05,0.27230000000000004,0.14058719013913207,0.12589285499518596,0.02642832004907984,0.15479999999999997,0.17246666666666666,0.3114,14.97622013092041,2.0,0.12026666666666667,0.04933029005016875,0.05286066939476108,0.44693333333333335,0.99609375,0.0,0.0,-1461.767822265625,0.01714,101.9397645778954,0.11373333333333333,94322.428842869,0.0936870276927948,0.3452,492.64385986328125,8192.0,0.07086666666666666
2.0,,,,0.0,0.2774338126182556,1879.1943065259984,,1770228951.7699277,,-1.7742929347974723e-10,0.002781808376312256,0.08805904537439346,,,8188.55029296875,,0.0007591825906274607,0.2853749090572819,51.0,8192.0,371.67449306599156,,0.0,0.0,,2.0,,,,,1.5774112179933582,,,,8188.55029296875,0.0,0.23174437880516052,0.17075276374816895,,,,-539.94091796875,2.06115369216775e-09,16966923.0,4.0511993574909866e-05,,,0.38131415843963623,,,977.1184692382812,,13.528816223144531,0.18833776781596104,0.0,,977.1184692382812,,,1879.1943065259984,553.0,0.0,34.0,0.00073981147397717,0.0014544948935508728,0.0,91.66162831700058,96.080078125,0.0007362866381299682,2257.2071101266483,,171.0,5381.0,,-1.7742929347974723e-10,91407.375,,-1527.330078125,1.3369660954922438,,0.5287371873855591,1.3379801157861948,,,,-0.0007791668176651001,4.83839976368472e-05,,1.0,1.0,,,5381.0,-58.09663391113281,,117.61835929799417,51,0.0,0.9845843315124512,,193.47679471969604,0.28611471923068166,0.06593852490186691,0.8025137186050415,,,,0.014173456467688084,,,0.9845892190933228,-58.09663391113281,0.02190582777242471,0.8294832706451416,,,0.0007295559810245322,,,0.99951171875,,,-3.871184484083301e-10,,1.0007402133196592,,,,0.0,8192.0,0.08327826112508774,0.0,1e-05,,0.0,0.00244140625,13.528816223144531,1.2479358773567414e-12,200.33203125,,11.084188461303711,0.9430606034408424,0.99853515625,,1296.1041290360008,,2.0,,,0.07728637202109873,,-539.94091796875,1.0,0.0,,9.296978703760005e-05,,,,,,,,12.084188461303711,,,,,,0.99853515625,0.0,0.0,-1527.330078125,,135.64401231799275,,96213.784125803,0.09745171666145325,,492.95672607421875,8192.0,
