training/epoch,val-aux/hmmt25/reward/best@4/mean,val-core/brumo25/reward/best@8/mean,training/rollout_probs_diff_valid,val-aux/brumo25/reward/worst@2/mean,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/best@4/mean,perf/max_memory_reserved_gb,critic/rewards/max,val-aux/brumo25/reward/best@4/std,val-aux/num_turns/mean,val-aux/aime24/reward/worst@8/std,prompt_length/min,mining/type,val-aux/aime24/reward/worst@4/std,critic/score/mean,rollout_corr/training_log_ppl,val-aux/beyondaime/reward/worst@8/std,val-aux/aime24/reward/best@2/std,timing_s/save_checkpoint,response_length_non_aborted/clip_ratio,critic/advantages/mean,perf/max_memory_allocated_gb,val-aux/aime25/reward/best@4/std,timing_s/agent_loop/slowest/generate_sequences,val-aux/hmmt25/reward/best@2/std,val-aux/beyondaime/reward/best@2/std,timing_s/agent_loop/generate_sequences/max,rollout_corr/rollout_rs_ratio_fraction_high,timing_s/agent_loop/tool_calls/mean,val-aux/beyondaime/reward/worst@4/mean,rollout_corr/rollout_rs_seq_max,val-aux/brumo25/reward/worst@4/mean,val-aux/beyondaime/reward/worst@8/mean,rollout_corr/rollout_rs_max,rollout_corr/rollout_is_veto_fraction,val-aux/hmmt25/reward/worst@2/mean,critic/rewards/min,response_length/clip_ratio,_runtime,val-aux/aime24/reward/worst@2/std,val-aux/beyondaime/reward/std@8,_step,val-aux/aime25/reward/std@8,rollout_corr/training_ppl,prompt_length/max,val-core/aime24/reward/mean@8,val-aux/num_turns/min,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/hmmt25/reward/std@8,val-aux/aime25/reward/best@4/mean,mining/kept_token_ratio,val-aux/aime25/reward/worst@2/mean,val-core/aime24/reward/best@8/std,timing_s/step,prompt_length/clip_ratio,critic/advantages/min,timing_per_token_ms/update_actor,num_turns/max,val-core/avg/reward/best@8/std,critic/returns/max,val-core/avg/reward/mean@8,rollout_corr/rollout_rs_seq_fraction_high,perf/time_per_step,val-aux/beyondaime/reward/best@4/std,val-core/hmmt25/reward/best@8/mean,val-aux/aime25/reward/worst@4/mean,timing_s/agent_loop/slowest/response_length,training/global_step,actor/grad_norm,val-aux/aime24/reward/best@4/mean,val-core/hmmt25/reward/best@8/std,timing_per_token_ms/adv,rollout_corr/k3_kl,val-aux/brumo25/reward/best@2/std,rollout_corr/rollout_rs_std,val-core/avg/reward/best@8/mean,val-aux/brumo25/reward/worst@2/std,timing_s/agent_loop/generate_sequences/mean,training/rollout_probs_diff_mean,val-aux/hmmt25/reward/worst@8/std,rollout_corr/chi2_seq,timing_s/agent_loop/tool_calls/max,val-core/beyondaime/reward/best@8/mean,timing_s/update_actor,val-aux/hmmt25/reward/worst@4/std,timing_s/agent_loop/tool_calls/min,val-core/beyondaime/reward/mean@8,rollout_corr/chi2_token,perf/mfu/actor,timing_per_token_ms/gen,val-core/aime25/reward/best@8/mean,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/aime24/reward/worst@8/mean,training/rollout_actor_probs_pearson_corr,critic/advantages/max,val-aux/beyondaime/reward/worst@2/mean,timing_s/start_profile,response_length_non_aborted/max,perf/throughput,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_mean,response_length/max,response_length_non_aborted/min,val-aux/aime25/reward/worst@2/std,val-aux/hmmt25/reward/worst@4/mean,val-aux/aime24/reward/best@2/mean,response_length/mean,timing_s/reward,rollout_corr/rollout_rs_ratio_fraction_low,training/rollout_probs_diff_std,timing_s/testing,critic/returns/mean,rollout_corr/rollout_rs_mean,rollout_corr/log_ppl_abs_diff,critic/score/min,response_length/min,training/rollout_probs_diff_max,rollout_corr/log_ppl_diff,mining/masked_adv_mean,val-aux/brumo25/reward/worst@8/std,rollout_corr/kl,val-aux/aime25/reward/worst@4/std,val-core/aime25/reward/mean@8,perf/total_num_tokens,val-core/aime25/reward/best@8/std,rollout_corr/ppl_ratio,val-aux/brumo25/reward/worst@4/std,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_masked_fraction,val-aux/aime25/reward/worst@8/std,num_turns/mean,timing_s/agent_loop/slowest/tool_calls,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_seq_min,val-aux/aime24/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,val-aux/hmmt25/reward/best@4/std,rollout_corr/rollout_rs_seq_std,critic/returns/min,_timestamp,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,num_turns/min,val-core/beyondaime/reward/best@8/std,timing_s/adv,actor/pg_loss,prompt_length/mean,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_seq_fraction_low,perf/cpu_memory_used_gb,critic/score/max,val-aux/aime24/reward/worst@4/mean,rollout_corr/rollout_rs_eff_sample_size,val-core/brumo25/reward/mean@8,rollout_corr/rollout_rs_min,val/generations,timing_s/old_log_prob_pre,critic/rewards/mean,timing_s/gen,response/aborted_ratio,timing_s/stop_profile,response_length_non_aborted/mean,actor/lr,actor/entropy,timing_s/agent_loop/generate_sequences/min,val-aux/num_turns/max,val-core/aime24/reward/best@8/mean,val-aux/beyondaime/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/mean,val-aux/brumo25/reward/best@2/mean,adv/mean,distill/teacher_kl,val-core/brumo25/reward/best@8/std,actor/is_ratio_mean,rollout_corr/log_ppl_diff_min,rollout_corr/rollout_rs_seq_masked_fraction,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/best@2/mean,val-aux/beyondaime/reward/worst@2/std,rollout_corr/log_ppl_diff_max,timing_s/agent_loop/slowest/prompt_length,val-aux/brumo25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/brumo25/reward/std@8
0.0,0.17909999999999998,0.48613333333333336,1.0,0.13796666666666668,0.08596666666666666,0.4038333333333333,200.22265625,648.2618408203125,0.18889803390338702,2.0,0.031139006662448454,35.0,student_entropy,0.05519932960720251,-619.7630615234375,0.24783316208049655,0.018240983433636764,0.10070644325935113,,1.0,-0.07457045465707779,193.45912742614746,0.07454163656128722,0.0,0.07320127956733406,0.04917906209109564,0.0,0.012316346168518066,0.0,0.02019,5.324961185455322,0.08866666666666666,0.0071200000000000005,35661.62890625,0.0,0.08716666666666667,-2103.81884765625,1.0,75519.825813009,0.08641159648703448,0.055505621759618845,40,0.12807683545698625,1.2873900095000863,816.0,0.18333333333333332,2.0,0.14653333333333332,0.10231,0.0687565455403407,0.3168333333333333,0.30000072717666626,0.1596666666666667,0.051314334996418055,3043.7747795110045,0.0,-62.473934173583984,0.02172120199040565,2.0,0.06156056528839769,16.119802474975586,0.16058333333333336,0.00390625,3043.7747795110045,0.03909917645483192,0.20686666666666664,0.1149,8192.0,40.0,0.3399420976638794,0.27143333333333336,0.046135441517540295,0.00025521684877059233,0.0006668828111742187,0.21313801664055584,0.21709784865379333,0.29213066666666665,0.13810520817441932,0.0,0.0794253796339035,0.004889444412882375,28.608669532462955,0.0,0.11862,368.75728391399025,0.019917537906831484,0.0,0.06125,0.0012250151485204697,0.19003268007392274,0.07671757948011192,0.3439,0.0,0.0827,0.8329879641532898,12.86410140991211,0.038590000000000006,3.529601963236928e-05,8192.0,1394.3899622829026,0.11035169667538139,0.9841375946998596,8192.0,8192.0,0.11071725464864741,0.07246666666666665,0.22983333333333336,8192.0,91.24106265901355,0.07242637872695923,0.16293548047542572,1174.3474121900217,1.8133107460016618e-08,0.9841376543045044,0.0007462217599822907,-2103.81884765625,8192.0,1.0,0.0007300911620404804,-0.24856753647327423,0.019906166355246856,0.0007243289551297494,0.07758857593540297,0.21666666666666667,16976836.0,0.04081392895434397,1.0007304809987545,0.06386115222092514,0.10898277240486269,0.0847427248954773,0.04270267544329913,2.0,0.0,0.030863390505998897,0.8171712160110474,0.08072396109637303,0.13573333333333334,0.06485199204050451,0.16711311042308807,-62.473934173583984,1770025364.9089189,0.24710307153873146,1.2864234764128923,2.0,0.03086012099024899,4.332774586015148,0.000584148365078363,97.470703125,0.043617840387489684,0.0,493.61895751953125,648.2618408203125,0.10429999999999999,0.9502248747851161,0.225,2.06115369216775e-09,"{'_latest_artifact_path': 'wandb-client-artifact://szc3ab0ry5wbxj2n7gehvi9cfzye14hy8ksqssv4k84sorsbspwxvbu8sahc14qnyuvli99kagnnn2l1taze61x7wakrxrw650d8ge75fr4ix63tu5b6e8qcocea5y0k:latest/val/generations.table.json', 'nrows': 5, 'path': 'media/table/val/generations_39_6b2d7b7782dc5fb3bbf4.table.json', 'artifact_path': 'wandb-client-artifact://s4e84rp5yff418gduydz289ax7wacm0tcqhugth7i0vm1dt4l2gaiec818lg97lhmfninctgj2nhmid088ttobqm56dylnyiiuoug4as7s6jy1kfmv9fgs8m0bjumavp/val/generations.table.json', 'ncols': 31, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': '6b2d7b7782dc5fb3bbf4ca54009181d661fb2b31f5a756ff5c300f84c9f7be4d', 'size': 1039434.0}",117.36463958199602,-619.7630615234375,1287.1074019350053,0.0,5.676900036633015e-05,8192.0,1e-05,0.46539878845214844,0.0,2.0,0.3051333333333333,0.08370000000000001,0.0674,0.31403333333333333,1.8379546773417132e-08,0.07565467059612274,0.13867899998343713,1.0,-0.0006909072399139404,1.0,0.11666666666666667,0.2720666666666666,0.04471601365331541,0.0028201043605804443,95.0,0.071,4.324961185455322,0.20615367091397252
0.0,,,1.0,,,,200.22265625,661.468505859375,,,,37.0,student_entropy,,-598.602294921875,0.24630817689467221,,,,1.0,-0.07379110157489777,193.45912742614746,,0.0,,,0.0,0.012581884860992432,0.0,,5.335374355316162,,,35955.48828125,0.0,,-1779.314453125,1.0,77391.723270053,,,41,,1.284951789304614,455.0,,,,,,,0.30000022053718567,,,1865.3269279710075,0.0,-53.81118392944336,0.02197686407062766,2.0,,13.387566566467285,,0.001953125,1865.3269279710075,,,,8192.0,41.0,0.3209363520145416,,,0.00025617893847982323,0.0006729840547450294,,0.21986214816570282,,,0.0,0.08278517425060272,,53.95155835757032,0.0,,372.93841671801056,,0.0,,0.0012629004195332527,0.1877850741760999,0.07633052149516421,,0.0,,0.8236339092254639,12.818656921386719,,3.747202572412789e-05,8192.0,2274.3455511118527,,0.9774383902549744,8192.0,8192.0,,,,8192.0,91.3277763829974,0.07627934217453003,0.16812098026275635,,2.1337429600976066e-08,0.9774383902549744,0.0007403594008792425,-1779.314453125,8192.0,1.0,0.0007231123254314298,-0.24597018957138062,,0.0007167313879108406,,,16969592.0,,1.0007235035300255,,,0.08886122703552246,,2.0,0.0,,0.7737060189247131,,,,0.13184979557991028,-53.81118392944336,1770027230.4851937,0.24558506469475105,1.2839962877333164,2.0,,4.3472520649957005,0.0005780277092526376,93.93359375,,0.0,492.34637451171875,661.468505859375,,0.9487778527777225,,2.06115369216775e-09,,115.48171745598665,-598.602294921875,1280.613646517013,0.0,5.6577002396807075e-05,8192.0,1e-05,0.47020143270492554,0.0,,,,,,2.159296741410799e-08,0.07307156920433044,,1.0,-0.0007602572441101074,1.0,,,,0.0033890604972839355,89.0,,4.335374355316162,
0.0,,,1.0,,,,200.22265625,853.490478515625,,,,38.0,student_entropy,,-611.117431640625,0.256206156918779,,,,1.0,-0.07278205454349518,193.45912742614746,,0.0,,,0.0,0.013125002384185791,0.0,,7.198505401611328,,,51172.15625,0.0,,-1639.7041015625,1.0,79268.928993156,,,42,,1.2980296509340405,509.0,,,,,,,0.30000045895576477,,,1871.6258846310084,0.0,-48.77372741699219,0.021629265188465578,2.0,,13.356147766113281,,0.001953125,1871.6258846310084,,,,8192.0,42.0,0.2914947271347046,,,0.0002556475805916698,0.0006916487682246952,,0.22395016252994537,,,0.0,0.08500649034976959,,85.25690020248294,0.0,,367.073893230001,,0.0,,0.0013495450839400291,0.1908125342011662,0.07689402883321109,,0.0,,0.8236905336380005,12.731075286865234,,7.244801963679492e-05,8192.0,2266.9017536250135,,0.9801590442657471,8192.0,8192.0,,,,8192.0,91.20153411000501,0.07844656705856323,0.16950221359729767,,7.845197380618174e-09,0.9801590442657471,0.0007306657789740711,-1639.7041015625,8192.0,1.0,0.0007151676873036195,-0.24260644614696503,,0.0007100925431586802,,,16971168.0,,1.0007155379280448,,,0.09157156944274902,,2.0,0.0,,0.7773544788360596,,,,0.15926937758922577,-52.437774658203125,1770029102.3825366,0.2554909879108891,1.2970775971189141,2.0,,4.338638039014768,0.0005695197346540226,94.703125,,0.0,494.67474365234375,853.490478515625,,0.9468324609516353,,2.06115369216775e-09,,118.32495066401316,-611.117431640625,1290.0677308450104,0.0,5.6128017604351044e-05,8192.0,1e-05,0.4872496724128723,0.0,,,,,,8.714216015448528e-09,0.07459929585456848,,1.0,-0.000837177038192749,1.0,,,,0.002688795328140259,122.0,,6.198505401611328,
0.0,,,1.0,,,,200.22265625,925.627685546875,,,,36.0,student_entropy,,-616.5015869140625,0.25701915519312024,,,,1.0,-0.07303601503372192,193.45912742614746,,0.0,,,0.0,0.013000071048736572,0.0,,3.486631155014038,,,21814.38671875,0.0,,-1632.0465087890625,1.0,81153.345305837,,,43,,1.2991474783048034,523.0,,,,,,,0.30000048875808716,,,1876.9965837579803,0.0,-47.40675354003906,0.021715408774615794,2.0,,12.940979957580566,,0.0029296875,1876.9965837579803,,,,8192.0,43.0,0.3139662742614746,,,0.0002312065151252683,0.0006922163840954454,,0.22146785259246826,,,0.0,0.08132889866828918,,126.93508484354243,0.0,,368.68360214398126,,0.0,,0.0013153823092579842,0.19005470196081523,0.07718846994102073,,0.0,,0.8341544270515442,12.940979957580566,,3.868801286444068e-05,8192.0,2261.3216436984653,,0.9806925058364868,8192.0,8192.0,,,,8192.0,91.11974471699796,0.07464480400085449,0.16372829675674438,,-1.1316409143091732e-08,0.9806925058364868,0.0007529395206802292,-1632.0465087890625,8192.0,1.0,0.0007338271079788683,-0.2434529960155487,,0.0007284957698630024,,,16977972.0,,1.0007342407479882,,,0.08764487504959106,,2.0,0.0,,0.5789952278137207,,,,0.1198432594537735,-47.40675354003906,1770030979.588209,0.25628532853443176,1.2981671513989568,2.0,,3.9254177400143817,0.0005725492105739249,98.025390625,,0.0,493.2467041015625,925.627685546875,,0.948203449727383,,2.06115369216775e-09,,117.6944588769984,-616.5015869140625,1295.007632910012,0.0,5.174399120733142e-05,8192.0,1e-05,0.48091059923171997,0.0,,,,,,-1.129248428100027e-08,0.07525654137134552,,1.0,-0.0008297860622406006,1.0,,,,0.002612888813018799,119.0,,2.486631155014038,
0.0,,,1.0,,,,200.22265625,1303.0234375,,,,36.0,student_entropy,,-602.658203125,0.24842839047778398,,,,1.0,-0.07262968271970749,193.45912742614746,,0.0,,,0.0,0.012710511684417725,0.0,,6.4340972900390625,,,44828.953125,0.0,,-1743.434326171875,1.0,83040.188836488,,,44,,1.2882853830233216,356.0,,,,,,,0.30000239610671997,,,1884.1875774080108,0.0,-45.062469482421875,0.021822909252266903,2.0,,14.188386917114258,,0.001953125,1884.1875774080108,,,,8192.0,44.0,0.2884107232093811,,,0.00025524668464156717,0.0006809248391164147,,0.22036001086235046,,,0.0,0.0820232406258583,,432.49887116625905,0.0,,370.3239458479802,,0.0,,0.0012978538870811462,0.18912017130864178,0.0776603900650135,,0.0,,0.8284639120101929,13.024412155151367,,3.747199662029743e-05,8192.0,2251.5677583630177,,0.9824095368385315,8192.0,8192.0,,,,8192.0,92.34933621200616,0.07520085573196411,0.1656009703874588,,-2.5277906434695296e-09,0.9824095964431763,0.0007343950946960831,-1743.434326171875,8192.0,1.0,0.0007195232956291875,-0.24209700524806976,,0.0007135821242627571,,,16969504.0,,1.000719907693565,,,0.08791136741638184,,2.0,0.0,,0.8144793510437012,,,,0.16694773733615875,-45.062469482421875,1770032864.0049503,0.24770886613987386,1.2873324239626527,2.0,,4.331409636011813,0.0005686345343747234,93.890625,,0.0,492.41668701171875,1303.0234375,,0.9486127318168315,,2.06115369216775e-09,,113.64967544699903,-602.658203125,1302.9251387649856,0.0,5.596800474449992e-05,8192.0,1e-05,0.47143620252609253,0.0,,,,,,-2.3612656274707433e-09,0.07356667518615723,,1.0,-0.000912100076675415,1.0,,,,0.0025778114795684814,79.0,,5.4340972900390625,
0.0,,,1.0,,,,200.22265625,1707.9190673828125,,,,35.0,student_entropy,,-606.497314453125,0.2528105219826102,,,,1.0,-0.07208921760320663,193.45912742614746,,0.0,,,0.0,0.01326531171798706,0.0,,14.416821479797363,,,110165.0,0.0,,-1571.513916015625,1.0,84924.167454588,,,45,,1.2935843616724014,401.0,,,,,,,0.30000069737434387,,,1886.6134124340024,0.0,-56.95380783081055,0.021747979867219186,2.0,,16.25102424621582,,0.00341796875,1886.6134124340024,,,,8192.0,45.0,0.30741432309150696,,,0.0002582526806731891,0.0006990584179220605,,0.22415034472942352,,,0.0,0.08483988046646118,,35.94042725348845,0.0,,369.0305093849893,,0.0,,0.0012675141915678978,0.18975865660778313,0.0777130824471707,,0.0,,0.8251028060913086,12.668699264526367,,4.307201015762985e-05,8192.0,2248.539087044362,,0.9925764203071594,8192.0,8192.0,,,,8192.0,91.23070571498829,0.07783567905426025,0.16787521541118622,,-2.9355227582072985e-08,0.9925764203071594,0.0007854211526137078,-1571.513916015625,8192.0,1.0,0.0007701332742726663,-0.2402968555688858,,0.0007658702704702591,,,16968496.0,,1.000770560465753,,,0.09110099077224731,,2.0,0.0,,0.7895653247833252,,,,0.39656326174736023,-56.95380783081055,1770034750.84875,0.2520403867820278,1.2925612097606063,2.0,,4.382159578992287,0.0005642559171974426,93.3984375,,0.0,492.08026123046875,1707.9190673828125,,0.9467498575407257,,2.06115369216775e-09,,117.5463699719985,-606.497314453125,1303.8091702419915,0.0,5.523298750631511e-05,8192.0,1e-05,0.4829930067062378,0.0,,,,,,-2.9075042817794383e-08,0.07403532415628433,,1.0,-0.0007416903972625732,1.0,,,,0.0030189454555511475,119.0,,13.416821479797363,
0.0,,,1.0,,,,200.22265625,3178.68896484375,,,,40.0,student_entropy,,-642.7946166992188,0.25616043189074844,,,,1.0,-0.07335344702005386,193.45912742614746,,0.0,,,0.0,0.012752771377563477,0.0,,8.577528953552246,,,61988.859375,0.0,,-1606.9857177734375,1.0,86797.963438232,,,46,,1.2983052479103208,543.0,,,,,,,0.30000030994415283,,,1883.7502498920076,0.0,-51.81502914428711,0.021667037832401155,2.0,,14.732914924621582,,0.00244140625,1883.7502498920076,,,,8192.0,46.0,0.3575180768966675,,,0.0002542724822587055,0.0006968618008613703,,0.21986350417137146,,,0.0,0.08045845478773117,,793.0582169499248,0.0,,367.77162008700543,,0.0,,0.001341874711215496,0.19049754632802027,0.07762322688525947,,0.0,,0.8352282643318176,13.438213348388672,,3.980900510214269e-05,8192.0,2252.658493472407,,0.9864412546157837,8192.0,8192.0,,,,8192.0,91.22628339298535,0.07319426536560059,0.16268986463546753,,1.3054571867954223e-09,0.9864412546157837,0.0007448971100529889,-1606.9857177734375,8192.0,1.0,0.0007276764827111037,-0.244511216878891,,0.0007227074190723215,,,16973784.0,,1.0007280744612217,,,0.08594703674316406,,2.0,0.0,,0.8127740025520325,,,,0.23620690405368805,-53.993431091308594,1770036634.8272483,0.2554327555699274,1.2973350584506989,2.0,,4.315966191003099,0.0005740283020259085,95.98046875,,0.0,492.8916015625,3178.68896484375,,0.9489592409238311,,2.06115369216775e-09,,117.51913192099892,-642.7946166992188,1302.3016440710053,0.0,5.5168988183140755e-05,8192.0,1e-05,0.47532814741134644,0.0,,,,,,1.0825742524644966e-09,0.07846614718437195,,1.0,-0.0009881854057312012,1.0,,,,0.0026655197143554688,147.0,,7.577528953552246,
0.0,,,1.0,,,,200.22265625,1291.82080078125,,,,39.0,student_entropy,,-593.3399047851562,0.25185516534838825,,,,1.0,-0.07198285311460495,193.45912742614746,,0.0,,,0.0,0.012842118740081787,0.0,,12.412301063537598,,,94385.8828125,0.0,,-2036.671630859375,1.0,88668.548379419,,,47,,1.2925775181502104,368.0,,,,,,,0.30000051856040955,,,1873.5669795020076,0.0,-50.7690544128418,0.02167250970024655,2.0,,14.368694305419922,,0.00390625,1873.5669795020076,,,,8192.0,47.0,0.3104214072227478,,,0.00025506676537464027,0.0006927001791154908,,0.22328566014766693,,,0.0,0.08602354675531387,,1.6051008650101721,0.0,,367.76645195600577,,0.0,,0.00125101488083601,0.19043462781864806,0.07721513380831366,,0.0,,0.8168820738792419,13.285787582397461,,4.5568012865260243e-05,8192.0,2264.298552661087,,0.9855568408966064,8192.0,8192.0,,,,8192.0,91.04538307600887,0.0804561972618103,0.17281731963157654,,-7.976495020045604e-09,0.9855569005012512,0.0007759481186440098,-2036.671630859375,8192.0,1.0,0.0007655344115846674,-0.23994244635105133,,0.0007602801329085196,,,16969260.0,,1.0007659504190087,,,0.09329831600189209,,2.0,0.0,,0.7646777033805847,,,,0.30520904064178467,-50.7690544128418,1770038508.6233892,0.2510896298335865,1.2915606684982777,2.0,,4.328294259001268,0.0005633490857235302,93.771484375,,0.0,493.31842041015625,1291.82080078125,,0.9470212312460938,,2.06115369216775e-09,,114.33868789600092,-593.3399047851562,1295.4549783709808,0.0,5.76330057810992e-05,8192.0,1e-05,0.4780541658401489,0.0,,,,,,-7.832051451828193e-09,0.07242918759584427,,1.0,-0.0005192458629608154,1.0,,,,0.003003835678100586,89.0,,11.412301063537598,
0.0,,,1.0,,,,200.22265625,2551.3828125,,,,36.0,student_entropy,,-573.6012573242188,0.24745174404233694,,,,1.0,-0.07216835767030716,193.45912742614746,,0.0,,,0.0,0.012938618659973145,0.0,,11.475780487060547,,,86080.2421875,0.0,,-1711.630859375,1.0,90533.683342022,,,48,,1.286725927144289,483.0,,,,,,,0.30000069737434387,,,1870.3885017209977,0.0,-49.491634368896484,0.02160715463543971,2.0,,15.03208065032959,,0.0029296875,1870.3885017209977,,,,8192.0,48.0,0.31671786308288574,,,0.00023156273324943325,0.000688717800358063,,0.22408638894557953,,,0.0,0.08710847049951553,,101.68182189250365,0.0,,366.8142063830164,,0.0,,0.001257471740245819,0.1910093981555189,0.07694809356683513,,0.0,,0.8126858472824097,15.03208065032959,,4.816101863980293e-05,8192.0,2269.116280438452,,0.9855978488922119,8192.0,8192.0,,,,8192.0,90.99530357902404,0.08146333694458008,0.1743881106376648,,3.872592024833921e-09,0.9855979084968567,0.0007665177272428991,-1711.630859375,8192.0,1.0,0.0007504258010158082,-0.2405606210231781,,0.0007461559209787083,,,16976516.0,,1.0007508369162679,,,0.09440195560455322,,2.0,0.0,,0.7231149673461914,,,,0.2872280478477478,-49.491634368896484,1770040379.2081037,0.24670131807215512,1.285733045078814,2.0,,3.9311284460127354,0.0005649258994253614,97.314453125,,0.0,493.72039794921875,2551.3828125,,0.9466015708971582,,2.06115369216775e-09,,117.09957814699737,-573.6012573242188,1290.9747865590034,0.0,4.969601286575198e-05,8192.0,1e-05,0.4755852520465851,0.0,,,,,,4.659965302522551e-09,0.0700196847319603,,1.0,-0.0008056610822677612,1.0,,,,0.002534627914428711,107.0,,10.475780487060547,
0.0,,,1.0,,,,200.22265625,2892.15673828125,,,,41.0,student_entropy,,-578.9777221679688,0.2510687754256651,,,,1.0,-0.07185541838407516,193.45912742614746,,0.0,,,0.0,0.01291203498840332,0.0,,5.74404239654541,,,39431.94921875,0.0,,-1546.6077880859375,1.0,93555.735573438,,,49,,1.291741224937141,414.0,,,,,,,0.30000075697898865,,,1864.9409076439915,0.0,-51.69770431518555,0.021625643575666317,2.0,,13.626869201660156,,0.0029296875,1864.9409076439915,,,,8192.0,49.0,0.3321762681007385,,,0.00023252995593973022,0.0006948271302462672,,0.2219500094652176,,,0.0,0.08354119211435318,,105.9892739970237,0.0,,367.1529969139956,,0.0,,0.0013134507462382317,0.19085124381078386,0.07666745445752271,,0.0,,0.8237101435661316,13.626869201660156,,3.705601557157934e-05,8192.0,2275.898921302572,,0.9828898310661316,8192.0,8192.0,,,,8192.0,91.11442316501052,0.07745128870010376,0.16887953877449036,,9.322544514134279e-09,0.9828897714614868,0.0007512977645092178,-1546.6077880859375,8192.0,1.0,0.0007364792545558885,-0.2395174652338028,,0.0007310775026780902,,,16977668.0,,1.0007368763908744,,,0.09036332368850708,,2.0,0.0,,0.7317162752151489,,,,0.14433300495147705,-51.69770431518555,1770042244.3430552,0.25033229670953006,1.2907622400671244,2.0,,3.9478163919993676,0.0005624385096325568,97.876953125,,0.0,493.43060302734375,2892.15673828125,,0.947831574356393,,2.06115369216775e-09,,115.8874469580187,-578.9777221679688,1286.2664436040213,0.0,5.891200271435082e-05,8192.0,1e-05,0.47306394577026367,0.0,,,,,,9.726481842164958e-09,0.07067599892616272,,1.0,-0.0009294301271438599,1.0,,,,0.002702564001083374,46.0,,4.74404239654541,
