val-core/aime24/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/std,val-aux/brumo25/reward/best@4/mean,val-aux/aime24/reward/worst@4/std,response_length/clip_ratio,val-aux/aime25/reward/worst@8/mean,val-aux/beyondaime/reward/worst@8/std,rollout_corr/log_ppl_diff_min,val-aux/beyondaime/reward/best@2/std,rollout_corr/rollout_rs_seq_std,rollout_corr/log_ppl_abs_diff,val-aux/aime25/reward/worst@4/mean,val-aux/num_turns/mean,val-aux/beyondaime/reward/worst@4/mean,response_length/max,val-aux/aime25/reward/best@4/std,val-core/aime24/reward/mean@8,_step,critic/rewards/mean,val-aux/aime25/reward/worst@8/std,timing_s/old_log_prob_pre,critic/score/min,val-core/beyondaime/reward/best@8/mean,rollout_corr/rollout_rs_seq_max,critic/score/mean,val-core/avg/reward/mean@8,timing_s/agent_loop/slowest/response_length,val-core/hmmt25/reward/best@8/mean,val-aux/aime25/reward/best@4/mean,critic/returns/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/aime24/reward/worst@8/std,val-aux/aime24/reward/best@4/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/aime25/reward/worst@4/std,response_length/min,rollout_corr/ppl_ratio,response_length_non_aborted/clip_ratio,rollout_corr/rollout_rs_min,actor/grad_norm,adv/mean,response/aborted_ratio,val-core/brumo25/reward/mean@8,timing_s/agent_loop/slowest/prompt_length,rollout_corr/kl,val-core/avg/reward/best@8/mean,perf/max_memory_reserved_gb,_timestamp,val-aux/aime24/reward/best@4/std,val-aux/brumo25/reward/best@4/std,val-aux/beyondaime/reward/worst@2/mean,val-aux/beyondaime/reward/worst@8/mean,val-aux/hmmt25/reward/std@8,val-aux/hmmt25/reward/worst@2/std,critic/returns/min,timing_s/step,val-aux/aime24/reward/worst@2/std,perf/mfu/actor,val-aux/num_turns/max,val-aux/hmmt25/reward/worst@4/mean,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/slowest/tool_calls,critic/score/max,response_length_non_aborted/mean,perf/cpu_memory_used_gb,val-aux/hmmt25/reward/worst@8/mean,timing_s/agent_loop/tool_calls/max,timing_per_token_ms/gen,rollout_corr/rollout_rs_seq_masked_fraction,timing_s/gen,val-core/aime24/reward/best@8/std,val-aux/hmmt25/reward/best@2/std,val-core/avg/reward/best@8/std,critic/returns/max,timing_s/adv,training/rollout_probs_diff_max,rollout_corr/k3_kl,rollout_corr/rollout_rs_max,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_fraction_high,val-aux/brumo25/reward/worst@8/std,critic/advantages/mean,val-core/beyondaime/reward/best@8/std,val-aux/aime24/reward/worst@2/mean,val-aux/brumo25/reward/worst@2/mean,val-aux/brumo25/reward/std@8,training/epoch,rollout_corr/rollout_rs_seq_min,val-aux/brumo25/reward/worst@8/mean,timing_s/agent_loop/tool_calls/min,val-aux/aime25/reward/worst@2/std,timing_per_token_ms/update_actor,critic/advantages/min,response_length_non_aborted/max,training/rollout_probs_diff_std,val-aux/beyondaime/reward/best@2/mean,val-aux/beyondaime/reward/worst@2/std,timing_s/stop_profile,timing_s/start_profile,timing_s/reward,timing_s/agent_loop/generate_sequences/mean,val-aux/brumo25/reward/worst@4/std,critic/advantages/max,rollout_corr/log_ppl_diff_max,val-core/hmmt25/reward/best@8/std,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_max_deviation,timing_s/agent_loop/slowest/generate_sequences,_runtime,prompt_length/clip_ratio,rollout_corr/training_ppl,val-aux/hmmt25/reward/best@2/mean,timing_s/agent_loop/generate_sequences/max,prompt_length/mean,val-aux/aime24/reward/best@2/mean,rollout_corr/rollout_rs_seq_mean,val-aux/beyondaime/reward/std@8,training/global_step,rollout_corr/chi2_token,rollout_corr/training_log_ppl,perf/time_per_step,val-core/aime25/reward/best@8/mean,val-aux/num_turns/min,actor/pg_loss,val-aux/aime25/reward/best@2/mean,timing_s/agent_loop/tool_calls/mean,perf/throughput,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/best@4/mean,critic/rewards/min,timing_s/update_actor,response_length/mean,rollout_corr/rollout_is_veto_fraction,val-aux/aime25/reward/best@2/std,critic/rewards/max,training/rollout_probs_diff_valid,num_turns/mean,rollout_corr/rollout_rs_ratio_fraction_low,prompt_length/max,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/std@8,val-core/hmmt25/reward/mean@8,perf/max_memory_allocated_gb,val-aux/brumo25/reward/worst@4/mean,rollout_corr/chi2_seq,val-core/aime25/reward/best@8/std,num_turns/max,val-aux/beyondaime/reward/worst@4/std,val-aux/aime24/reward/worst@4/mean,val-aux/aime24/reward/worst@8/mean,rollout_corr/rollout_rs_eff_sample_size,timing_per_token_ms/adv,val-aux/beyondaime/reward/best@4/std,val/generations,timing_s/testing,distill/teacher_kl,perf/total_num_tokens,rollout_corr/rollout_rs_seq_fraction_low,val-aux/brumo25/reward/best@2/mean,timing_s/save_checkpoint,prompt_length/min,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/best@4/std,actor/lr,response_length_non_aborted/min,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/mean,val-aux/aime25/reward/std@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_masked_fraction,actor/entropy,training/rollout_actor_probs_pearson_corr,val-core/aime25/reward/mean@8,num_turns/min,rollout_corr/log_ppl_diff,rollout_corr/rollout_rs_ratio_fraction_high,val-core/brumo25/reward/best@8/mean,training/rollout_probs_diff_mean,rollout_corr/rollout_rs_mean,val-aux/aime24/reward/best@2/std,actor/is_ratio_mean,val-aux/brumo25/reward/best@2/std,rollout_corr/rollout_ppl
,,,,0.98779296875,,,-0.0006663203239440918,,0.5685320496559143,0.0007179963249654975,,,,8192.0,,,51,-714.9517211914062,,115.77805415005423,-2202.852783203125,,25.786659240722656,-714.9517211914062,,8192.0,,,-1.2779005409413458e-08,,,,,,2110.0,1.0006924411281943,0.98779296875,2.06115369216775e-09,0.3022744059562683,-1.252149406383296e-08,0.0,,184.0,0.0006872031451621297,,232.6015625,1766486514.3036993,,,,,,,-49.9626350402832,2033.9093421570724,,0.19038551289849923,,,,0.0,3843.7353515625,8150.86865234375,819.6682739257812,,0.0,0.08001581504565909,1.0,1335.7023202250712,,,,13.2666654586792,2.0264138659695163,1.0,0.000703246308148664,203593.53125,0.22294437885284424,0.0029296875,,-1.2779005409413458e-08,,,,,0.0,0.7119165658950806,,0.0,,0.021665588249764015,-49.9626350402832,8192.0,0.17274455726146698,,,4.912004806101322e-05,3.827200271189213e-05,213.22763122199103,0.0,,13.2666654586792,0.00254666805267334,,,24.786659240722656,0.0,105154.880157585,0.0,1.3205295884981751,,0.0,109.580078125,,0.9861546754837036,,51.0,0.001445544883608818,0.2722610500641167,2033.9093421570724,,,6.304411455104741e-07,,0.0,2079.419009656813,0.271568980300799,,-2202.852783203125,366.5254009909695,8150.86865234375,0.0,,3843.7353515625,1.0,2.0,0.07871387153863907,566.0,,,,208.6910262107849,,20.637841947376728,,2.0,,,,0.9465797805217976,0.00011978282630619023,,,,0.0877147987484932,16917399.0,0.0,,,47.0,,,1e-05,2110.0,0.0,,,0.0,0.09128089249134064,0.5290344953536987,0.8194305300712585,,2.0,0.0006920690830156673,0.012567020021378994,,0.09013815224170685,0.9861306548118591,,1.0,,1.3195853466168046
,,,,0.98681640625,,,-0.0008890032768249512,,0.07521563023328781,0.0007352691463893279,,,,8192.0,,,52,-739.1727294921875,,114.32239617896266,-2426.51220703125,,3.3421578407287598,-739.1727294921875,,8192.0,,,-8.474700941007995e-09,,,,,,2304.0,1.0007097972556949,0.98681640625,2.06115369216775e-09,0.2910855710506439,-8.554802199967071e-09,0.0,,123.0,0.0007035968687887362,,232.6015625,1766488548.2429295,,,,,,,-48.92633819580078,2033.7368647329276,,0.19129901438510974,,,,0.0,1309.87158203125,8160.07373046875,817.49462890625,,0.0,0.08011424480231868,1.0,1338.8557198289782,,,,13.210183143615723,1.6508450089022517,1.0,0.0007062117260829837,19536.880859375,0.22279661893844604,0.00048828125,,-8.474700941007995e-09,,,,,0.0,0.7874966859817505,,0.0,,0.021558959559220978,-48.92633819580078,8192.0,0.1669073849916458,,,4.9440073780715466e-05,3.740889951586723e-05,213.2208078399999,0.0,,13.210183143615723,0.0028414130210876465,,,2.3421578407287598,0.0,107200.779125603,0.0,1.3205331675708294,,0.0,108.5390625,,0.9703587889671326,,52.0,0.001424926333129406,0.27296292141545564,2033.7368647329276,,,1.7086576171720935e-06,,0.0,2081.650691106468,0.2722535050706938,,-2426.51220703125,365.08198669203557,8160.07373046875,0.0,,1309.87158203125,1.0,2.0,0.07531017810106277,316.0,,,,208.6910262107849,,420.49966540839523,,2.0,,,,0.9467306246626219,9.748632384727259e-05,,,,0.09058406203985214,16934119.0,0.0,,,52.0,,,1e-05,2304.0,0.0,,,0.0,0.08809980005025864,0.5347646474838257,0.8289502859115601,,2.0,0.0007094154534570407,0.012789621949195862,,0.08868429809808731,0.9702960848808289,,1.0,,1.319569286890328
,,,,0.99267578125,,,-0.000855863094329834,,0.11661396920681,0.0007378442660410656,,,,8192.0,,,53,-743.775146484375,,116.4822040440049,-2275.831787109375,,3.7992823123931885,-743.775146484375,,8192.0,,,4.347678661531518e-09,,,,,,3166.0,1.0007176296785474,0.99267578125,2.06115369216775e-09,0.34084877371788025,4.412088472349751e-09,0.0,,163.0,0.0007148596050683409,,232.6015625,1766490594.1419594,,,,,,,-45.335044860839844,2045.679108900018,,0.19044913663325339,,,,0.0,879.7644653320312,8171.9462890625,822.8556518554688,,0.0,0.08036693310024982,1.0,1345.0327259380138,,,,13.718622207641602,2.0418232739903033,1.0,0.0007314554477488855,23616.80078125,0.22898828983306885,0.0029296875,,4.347678661531518e-09,,,,,0.0,0.7684366703033447,,0.0,,0.021666212418252378,-45.335044860839844,8192.0,0.1704692393541336,,,4.819303285330534e-05,3.60650010406971e-05,213.94739965396002,0.0,,13.718622207641602,0.0026045143604278564,,,2.7992823123931885,0.0,109225.900699178,0.0,1.3320626439526677,,0.0,110.955078125,,0.9741625189781189,,53.0,0.0015055965632200241,0.28125060501042753,2045.679108900018,,,1.7846181510350334e-06,,0.0,2073.0746486824833,0.28053335670847446,,-2275.831787109375,367.53223774395883,8171.9462890625,0.0,,879.7644653320312,1.0,2.0,0.08043476939201355,862.0,,,,208.6910262107849,,308.40305580943823,,2.0,,,,0.9435210625697635,0.0001203665208972069,,,,0.09101566672325134,16963382.0,0.0,,,50.0,,,1e-05,3166.0,0.0,,,0.0,0.09407775104045868,0.5592449307441711,0.8245388269424438,,2.0,0.000717249373337836,0.013642985373735428,,0.09333202242851257,0.9741386771202087,,1.0,,1.3310790248215199
,,,,0.986328125,,,-0.000695347785949707,,5.473659515380859,0.000704648202372482,,,,8192.0,,,54,-755.565673828125,,110.98518694809172,-2087.22119140625,,248.60678100585938,-755.565673828125,,8192.0,,,-1.0086268709130763e-08,,,,,,2412.0,1.0006832825019956,0.986328125,2.06115369216775e-09,0.31628841161727905,-1.0182327869756591e-08,0.0,,141.0,0.0006786195222048264,,232.6015625,1766492619.2637079,,,,,,,-49.22522735595703,2024.9236601740122,,0.1895675348032469,,,,0.0,1433.927001953125,8153.203125,821.3335571289062,,0.0,0.07986057412144427,1.0,1333.4927001420874,,,,14.437657356262207,1.6501410229830071,1.0,0.0007048834058878128,2028977.75,0.22200773656368256,0.00341796875,,-1.0086268709130763e-08,,,,,0.0,0.7315436601638794,,0.0,,0.02175300212203974,-49.22522735595703,8192.0,0.1650615632534027,,,5.424104165285826e-05,3.5424018278717995e-05,210.11763629701454,0.0,,14.437657356262207,0.002609044313430786,,,247.60678100585938,0.0,111258.835117351,0.0,1.326228016987443,,0.0,109.2109375,,1.09621262550354,,54.0,0.001468827947974205,0.27671301073860377,2024.9236601740122,,,1.4243419848014582e-06,,0.0,2089.14344930735,0.27603009645827115,,-2087.22119140625,368.0917721799342,8153.203125,0.0,,1433.927001953125,1.0,2.0,0.07400836795568466,645.0,,,,208.6910262107849,,15.655009982176125,,2.0,,,,0.9470521300411093,9.751785801141838e-05,,,,0.09267102181911469,16921424.0,0.0,,,49.0,,,1e-05,2412.0,0.0,,,0.0,0.08674541115760803,0.5425353050231934,0.8326306343078613,,2.0,0.0006829162484791595,0.012737037613987923,,0.08842317014932632,1.0967332124710083,,1.0,,1.3252930650487542
,,,,0.986328125,,,-0.0007581412792205811,,15.475922584533691,0.0007474395988538163,,,,8192.0,,,55,-676.480224609375,,111.5017011599848,-2337.646484375,,701.1070556640625,-676.480224609375,,8192.0,,,1.8226209874683263e-08,,,,,,2187.0,1.0007292171940207,0.986328125,2.06115369216775e-09,0.3186798095703125,1.8153787806340915e-08,0.0,,87.0,0.0007242595331717894,,232.6015625,1766494652.19823,,,,,,,-45.93046188354492,2032.7372182219988,,0.19095041421641262,,,,0.0,1644.9287109375,8153.3984375,819.5419311523438,,0.0,0.08029135418453232,1.0,1340.7178787899902,,,,13.429781913757324,1.608871605945751,1.0,0.0007066232740271516,5735039.5,0.22467279434204102,0.00341796875,,1.8226209874683263e-08,,,,,0.0,0.7899773716926575,,0.0,,0.02159799390627948,-45.93046188354492,8192.0,0.17206971347332,,,5.660892929881811e-05,5.747191607952118e-05,212.7902506510727,0.0,,13.429781913757324,0.0033732950687408447,,,700.1070556640625,0.0,113279.86558434,0.0,1.3189935218542814,,0.0,110.73828125,,1.3231070041656494,,55.0,0.0013853516429662704,0.27189747884403914,2032.7372182219988,,,1.1214707242857003e-06,,0.0,2081.546971280918,0.2711686515249312,,-2337.646484375,365.5450101600727,8153.3984375,0.0,,1644.9287109375,1.0,2.0,0.0786123126745224,537.0,,,,208.6910262107849,,50.970159706659615,,2.0,,,,0.9456055805172475,9.5059153251705e-05,,,,0.08296911418437958,16924952.0,0.0,,,53.0,,,1e-05,2187.0,0.0,,,0.0,0.09152433276176453,0.5395804643630981,0.8191352486610413,,2.0,0.0007288266660907539,0.012912021018564701,,0.09214500337839127,1.324682593345642,,1.0,,1.3180050672963262
,,,,0.97509765625,,,-0.0008389204740524292,,0.10771925747394562,0.0008055978269112529,,,,8192.0,,,56,-750.4576416015625,,114.18645934306551,-2198.60986328125,,3.5322439670562744,-750.4576416015625,,8192.0,,,8.25932378045735e-10,,,,,,2060.0,1.0007855743169785,0.97509765625,2.06115369216775e-09,0.2708541750907898,4.690729471512611e-10,0.0,,161.0,0.000782326274929801,,232.6015625,1766496673.2413588,,,,,,,-53.215789794921875,2020.8133705060463,,0.19029434957489674,,,,0.0,1952.8157958984375,8128.697265625,816.924072265625,,0.0,0.07978806983282417,1.0,1328.2776372829685,,,,13.752824783325195,2.0361143730115145,1.0,0.0007447670177498367,20619.064453125,0.22934982180595398,0.0029296875,,8.25932378045735e-10,,,,,0.0,0.8152718544006348,,0.0,,0.021659721540703766,-53.215789794921875,8192.0,0.17058324813842773,,,5.036895163357258e-05,6.102409679442644e-05,210.28479611699004,0.0,,13.752824783325195,0.0023452043533325195,,,2.5322439670562744,0.0,115288.309854211,0.0,1.341221997514367,,0.0,108.720703125,,0.973862886428833,,56.0,0.0014230674132704735,0.2882290562847629,2020.8133705060463,,,1.4916519219809743e-07,,0.0,2087.0596273538367,0.287443924928084,,-2198.60986328125,365.40452744707,8128.697265625,0.0,,1952.8157958984375,1.0,2.0,0.07965239882469177,469.0,,,,208.6910262107849,,125.7747508478351,,2.0,,,,0.9434139956816184,0.00012069273101943794,,,,0.09232200682163239,16870232.0,0.0,,,49.0,,,1e-05,2060.0,0.0,,,0.0,0.09333523362874985,0.5635401010513306,0.825542688369751,,2.0,0.000785130594522343,0.01368283573538065,,0.09298080950975418,0.9736920595169067,,1.0,,1.3401415990665555
,,,,0.96826171875,,,-0.0008389651775360107,,0.09822067618370056,0.0007011961183707172,,,,8192.0,,,57,-681.7960205078125,,115.36226740200073,-2604.8330078125,,2.577702283859253,-681.7960205078125,,8192.0,,,1.1672668387419094e-09,,,,,,1658.0,1.000676203519106,0.96826171875,2.06115369216775e-09,0.28374984860420227,1.0699946484393763e-09,0.0,,73.0,0.0006692161764476623,,232.6015625,1766498681.6722822,,,,,,,-45.3359489440918,2008.227803539019,,0.19043955067275495,,,,0.0,1840.33251953125,8100.76513671875,819.467041015625,,0.0,0.07933562180716044,0.99853515625,1316.207081953995,,,,13.22613525390625,1.6225138920126483,1.0,0.0007054162269923836,13772.693359375,0.22457049787044525,0.0029296875,,1.1672668387419094e-09,,,,,0.0,0.7776684761047363,,0.0,,0.02162921513667918,-45.3359489440918,8192.0,0.1734580546617508,,,4.863995127379894e-05,5.1424955017864704e-05,210.69102813105565,0.0,,13.22613525390625,0.0025463998317718506,,,1.577702283859253,0.0,117284.182903665,0.0,1.3199231112375855,,0.0,110.076171875,,0.9708951711654663,,57.0,0.0014890385791659355,0.2724108712282032,2008.227803539019,,,5.126877944405805e-07,,0.0,2093.363483261982,0.27173504268284887,,-2604.8330078125,363.71262078301515,8100.76513671875,0.0,,1840.33251953125,1.0,2.0,0.07946448773145676,421.0,,,,208.6910262107849,,127.94280090602115,,2.0,,,,0.9456411840400234,9.64874464818985e-05,,,,0.08416438847780228,16815803.0,0.0,,,53.0,,,1e-05,1658.0,0.0,,,0.0,0.09229151159524918,0.5380970239639282,0.8174643516540527,,2.0,0.0006758299255125166,0.01282702200114727,,0.0921526700258255,0.9707056879997253,,1.0,,1.3190059997141361
,,,,0.9541015625,,,-0.0010565519332885742,,0.15860295295715332,0.0007269810303114355,,,,8192.0,,,58,-709.30419921875,,112.49395964690484,-2379.34912109375,,4.807736396789551,-709.30419921875,,8192.0,,,-1.6537402558469694e-08,,,,,,1856.0,1.000704555772245,0.9541015625,2.06115369216775e-09,0.27663496136665344,-1.666710858216902e-08,0.0,,91.0,0.0006941274762084504,,232.6015625,1766500677.5455365,,,,,,,-49.73653793334961,1995.672214641003,,0.19061034771770954,,,,0.0,1763.030029296875,8064.69580078125,820.53466796875,,0.0,0.07942937385868873,0.99853515625,1311.8950150489109,,,,11.955079078674316,1.6406514479313046,1.0,0.0007115958746908291,32201.1640625,0.22233718633651733,0.0029296875,,-1.6537402558469694e-08,,,,,0.0,0.7974328994750977,,0.0,,0.021594115389526956,-49.73653793334961,8192.0,0.16864179074764252,,,5.0336006097495556e-05,4.435202572494745e-05,207.34893040603492,0.0,,11.955079078674316,0.0028423964977264404,,,3.807736396789551,0.0,119289.191168994,0.0,1.3384826760739088,,0.0,113.84765625,,0.9755844473838806,,58.0,0.0014655347913503647,0.28520950477104634,1995.672214641003,,,6.849645559914297e-07,,0.0,2098.2475074210847,0.284505330841057,,-2379.34912109375,361.6940259929979,8064.69580078125,0.0,,1763.030029296875,1.0,2.0,0.07569970935583115,436.0,,,,208.6910262107849,,2584.118127099704,,2.0,,,,0.946965853676158,9.795134598465537e-05,,,,0.08795176446437836,16749657.0,0.0,,,56.0,,,1e-05,1856.0,0.0,,,0.0,0.0882936641573906,0.5426424145698547,0.8293560147285461,,2.0,0.0007041737117106095,0.012593953870236874,,0.08826331049203873,0.9753603339195251,,1.0,,1.3375088032335043
,,,,0.96728515625,,,-0.0011318624019622803,,0.13303142786026,0.0006782775426472654,,,,8192.0,,,59,-622.1650390625,,113.33203757903539,-2601.763671875,,3.9988725185394287,-622.1650390625,,8192.0,,,8.562556885749473e-09,,,,,,1365.0,1.000654997304082,0.96728515625,2.06115369216775e-09,0.26548275351524353,8.830390640923724e-09,0.0,,88.0,0.0006472450663750351,,232.6015625,1766502682.5530868,,,,,,,-50.74592208862305,2004.8188583600568,,0.19055186591435982,,,,0.0,2818.0283203125,8086.7607421875,818.5319213867188,,0.0,0.07958485999173333,0.998046875,1318.05946153705,,,,12.334280967712402,1.6130338159855455,1.0,0.0006686870601697592,24839.0078125,0.2201719433069229,0.00341796875,,8.562556885749473e-09,,,,,0.0,0.7613185048103333,,0.0,,0.021612402456297766,-50.74592208862305,8192.0,0.1771748811006546,,,4.566402640193701e-05,3.7183985114097595e-05,208.59547248797026,0.0,,12.334280967712402,0.0030215084552764893,,,2.9988725185394287,0.0,122498.365375278,0.0,1.3056029230356216,,0.0,106.58203125,,0.9711945652961731,,59.0,0.0013865381479263306,0.2608139010844752,2004.8188583600568,,,1.4109275263685106e-06,,0.0,2092.4541299614,0.2601592532591894,,-2601.763671875,362.655378394993,8086.7607421875,0.0,,2818.0283203125,1.0,2.0,0.07991275936365128,317.0,,,,208.6910262107849,,9254.517399229575,,2.0,,,,0.9476541498323763,9.612855091515356e-05,,,,0.0769362524151802,16779966.0,0.0,,,51.0,,,1e-05,1365.0,0.0,,,0.0,0.0918564721941948,0.5163025259971619,0.8078911304473877,,2.0,0.0006546482700287015,0.011943711899220943,,0.09164578467607498,0.9709047675132751,,1.0,,1.3047188436612487
0.3302333333333333,0.036758706419737434,0.4057333333333333,0.04279217294491077,0.97412109375,0.037599999999999995,0.005660650712408805,-0.0010658949613571167,0.06154115463371619,0.3890421986579895,0.0007270977075677365,0.05503333333333334,2.0,0.015969999999999998,8192.0,0.09114523646162838,0.14166666666666666,60,-662.5070190429688,0.01671677387709897,110.63348494307138,-2757.575927734375,0.13238,17.91459083557129,-662.5070190429688,0.14041666666666666,8192.0,0.18673333333333333,0.29306666666666664,1.7016207110032155e-08,0.026938468091904026,0.025903774928528755,0.26143333333333335,0.1496,0.05995807541002353,1809.0,1.000705343671143,0.97412109375,2.06115369216775e-09,0.29254844784736633,1.7307774768937634e-08,0.0,0.25416666666666665,149.0,0.0006989456257997517,0.2866626666666666,232.6015625,1766505899.2577615,0.14661514886906554,0.13221786810925854,0.03003,0.011229999999999997,0.08569100631945051,0.0579751523314238,-53.13505172729492,3216.500847622985,0.0832282202903753,0.19113049470612,2.0,0.0312,0.08380059177530705,0.0,3214.7119140625,8118.68994140625,818.515625,0.0146,0.0,0.07979774896910685,0.99951171875,1326.8033165360102,0.11903280689548498,0.08501752122544944,0.06888537216195652,13.3948974609375,1.643923611030914,1.0,0.0006945149114017113,139507.265625,0.2235177755355835,0.00146484375,0.02754214968758407,1.7016207110032155e-08,0.034156116211035085,0.08903333333333333,0.17773333333333333,0.17137566047148386,0.0,0.7364869117736816,0.1128,0.0,0.11389335847668604,0.021562003730287063,-53.13505172729492,8192.0,0.17668725550174713,0.08195999999999999,0.04032285022969413,5.465606227517128e-05,3.3920048736035824e-05,211.32949316094164,0.0,0.06898193033065247,13.3948974609375,0.002783745527267456,0.06820465663536456,0.05625,16.91459083557129,0.0,124518.710744645,0.0,1.3181116124615073,0.11476666666666667,0.0,108.935546875,0.19663333333333333,0.9770840406417847,0.05975541054480808,60.0,0.0013864059001207352,0.2704335325397551,3216.500847622985,0.32576666666666665,2.0,8.208629687089797e-07,0.23416666666666666,0.0,1309.6667619761697,0.26972856267821044,0.11043000000000001,-2757.575927734375,363.3235793299973,8118.68994140625,0.0,0.13262402887454453,3214.7119140625,1.0,2.0,0.08104954659938812,385.0,0.10066666666666665,0.138312566425318,0.08333333333333333,208.6910262107849,0.13216666666666665,1040.2559478175826,0.03923268929259086,2.0,0.018134995230069086,0.06403333333333333,0.0477,0.9461612582716845,9.756120728173442e-05,0.052320759607410665,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'path': 'media/table/val/generations_59_7821d93c6eda459e8781.table.json', 'size': 1615774.0, 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://lmszcneiu27yr30websef9vc69anxmz6uq98dtgccmja6u2u34uiyxq4mftcmuqrqr8y7hc3f1aj7sjnaw13zscvth8n8dvdrngfte25mn8386hatw25481vlocox9j5:latest/val/generations.table.json', 'nrows': 7, 'sha256': '7821d93c6eda459e878153f1fa10db4ed9fa64cedd92537dc20c1f01dc16fe5e', 'artifact_path': 'wandb-client-artifact://fi6gge6xkjfe4uwl66yvptc5aywch0cyours6gv7fxcyee6m7lmnzl75ricvwy1oxc9nygk0fac7qqpedy3tivpkk5v0xs4kpummwq3qt9f58rgqva9b1w8infw5dj8s/val/generations.table.json'}",1202.173534126021,0.08160270005464554,16850177.0,0.0,0.331,,53.0,0.1256461343541401,0.07869132431956306,1e-05,1809.0,0.0,0.051533333333333334,0.1423587637813334,0.0,0.0935216099023819,0.5294404029846191,0.8122716546058655,0.16666666666666666,2.0,0.0007049710584396962,0.012472066096961498,0.4582,0.09187942743301392,0.9770002365112305,0.1501092209541367,1.0,0.16702610446772098,1.3171519041061401
,,,,0.9736328125,,,-0.0006942451000213623,,0.16180449724197388,0.0007334629935940029,,,,8192.0,,,61,-669.868896484375,,113.11912667192519,-2590.26708984375,,6.775607109069824,-669.868896484375,,8192.0,,,-6.004069241782872e-09,,,,,,1929.0,1.0007120119407773,0.9736328125,2.06115369216775e-09,0.30316123366355896,-6.182087730621788e-09,0.0,,103.0,0.0007067927808748209,,232.6015625,1766507912.0727904,,,,,,,-55.95832824707031,2012.619417257025,,0.1904287220140531,,,,0.0,1499.944580078125,8114.54541015625,819.0118408203125,,0.0,0.07973839980169274,0.99951171875,1325.1396938220132,,,,12.580743789672852,1.5961396029451862,1.0,0.0007064511762564507,47844.390625,0.22369010746479034,0.001953125,,-6.004069241782872e-09,,,,,0.0,0.7930354475975037,,0.0,,0.02163656079831728,-55.95832824707031,8192.0,0.17410926520824432,,,4.886405076831579e-05,3.824010491371155e-05,207.8542890009703,0.0,,12.580743789672852,0.003062009811401367,,,5.775607109069824,0.0,126507.339003133,0.0,1.3223770698532462,,0.0,107.724609375,,0.973603367805481,,61.0,0.0014201123267412186,0.2739268256118521,2012.619417257025,,,1.1917522257931523e-06,,0.0,2091.703087977502,0.273215189576149,,-2590.26708984375,364.3425693240715,8114.54541015625,0.0,,1499.944580078125,1.0,2.0,0.07961434125900269,312.0,,,,208.6910262107849,,21.90095062321052,,2.0,,,,0.9461576298506661,9.478708904588014e-05,,,,0.08255162835121155,16839209.0,0.0,,,50.0,,,1e-05,1929.0,0.0,,,0.0,0.0922335833311081,0.5336855053901672,0.8175700902938843,,2.0,0.0007116351098375162,0.012619242072105408,,0.09087701886892319,0.9735000729560852,,1.0,,1.321407594718039
,,,,0.94140625,,,-0.0006926357746124268,,0.3990671634674072,0.0006999756424193038,,,,8192.0,,,62,-627.4000244140625,,112.57376362103969,-2165.5283203125,,15.839428901672363,-627.4000244140625,,8192.0,,,1.080188560820261e-08,,,,,,1259.0,1.000673552043736,0.94140625,2.06115369216775e-09,0.3071078360080719,1.0469583422434425e-08,0.0,,138.0,0.0006616304453928024,,232.6015625,1766509900.7020018,,,,,,,-49.660133361816406,1988.430248969933,,0.18980743895214258,,,,0.0,1657.084716796875,7992.04296875,819.8950805664062,,0.0,0.07985655478850898,0.99755859375,1307.0684512380976,,,,14.12635326385498,1.6384366509737447,1.0,0.0006801568567880167,121969.921875,0.22029143571853638,0.00244140625,,1.080188560820261e-08,,,,,0.0,0.7558093070983887,,0.0,,0.021660353497104032,-49.660133361816406,8192.0,0.17563627660274506,,,5.897704977542162e-05,3.4207943826913834e-05,207.03238865802996,0.0,,14.12635326385498,0.003174036741256714,,,14.839428901672363,0.0,128491.004105718,0.0,1.3092249976471066,,0.0,113.21875,,0.9794068336486816,,62.0,0.0014045322313904762,0.26358501391950995,1988.430248969933,,,7.789384959266954e-08,,0.0,2087.0201517753867,0.2629118252079934,,-2165.5283203125,359.55268406204414,7992.04296875,0.0,,1657.084716796875,1.0,2.0,0.0789867639541626,438.0,,,,208.6910262107849,,38.399427018594,,2.0,,,,0.9476777026740018,9.870352417277072e-05,,,,0.0785030871629715,16599576.0,0.0,,,48.0,,,1e-05,1259.0,0.0,,,0.0,0.09104251861572266,0.5183179974555969,0.8116642236709595,,2.0,0.0006731912162649678,0.01205575279891491,,0.09063230454921722,0.9791329503059387,,1.0,,1.3083150684833527
