val-aux/aime24/reward/worst@8/std,num_turns/mean,val-aux/brumo25/reward/best@4/std,response_length_non_aborted/min,val-aux/beyondaime/reward/best@2/mean,critic/score/max,training/rollout_probs_diff_mean,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/worst@2/std,val-aux/aime24/reward/worst@8/mean,rollout_corr/rollout_rs_seq_masked_fraction,critic/returns/max,timing_s/agent_loop/slowest/generate_sequences,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/chi2_seq,val-aux/brumo25/reward/best@2/mean,timing_s/agent_loop/slowest/response_length,val-aux/beyondaime/reward/best@2/std,val-aux/aime25/reward/worst@8/mean,timing_s/gen,actor/pg_loss,response_length_non_aborted/mean,val-aux/beyondaime/reward/best@4/mean,rollout_corr/rollout_rs_ratio_fraction_high,training/global_step,rollout_corr/log_ppl_diff_min,val-aux/aime24/reward/worst@4/std,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_ratio_fraction_low,actor/is_ratio_mean,val-aux/beyondaime/reward/std@8,response/aborted_ratio,_runtime,rollout_corr/rollout_rs_seq_std,rollout_corr/k3_kl,val-core/aime25/reward/best@8/std,val-aux/hmmt25/reward/worst@2/mean,val-aux/hmmt25/reward/std@8,rollout_corr/rollout_rs_seq_max_deviation,prompt_length/mean,critic/advantages/mean,timing_s/save_checkpoint,rollout_corr/log_ppl_diff,rollout_corr/chi2_token,val-core/brumo25/reward/best@8/mean,critic/rewards/max,val-aux/beyondaime/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,actor/entropy,critic/advantages/min,val-core/hmmt25/reward/best@8/std,val-aux/aime25/reward/worst@2/std,response_length_non_aborted/max,val-aux/beyondaime/reward/worst@2/std,rollout_corr/rollout_rs_std,val-aux/aime25/reward/worst@8/std,val-aux/beyondaime/reward/worst@4/std,val-core/avg/reward/best@8/mean,val-aux/aime25/reward/worst@4/mean,response_length/min,val-aux/hmmt25/reward/worst@2/std,val-core/avg/reward/mean@8,val-aux/aime25/reward/std@8,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_max,val-aux/aime25/reward/best@4/mean,timing_s/agent_loop/tool_calls/mean,response_length/mean,response_length/clip_ratio,val-aux/hmmt25/reward/worst@8/std,val-core/beyondaime/reward/best@8/mean,val-core/beyondaime/reward/best@8/std,perf/max_memory_reserved_gb,rollout_corr/rollout_rs_min,val-aux/beyondaime/reward/worst@2/mean,val-core/brumo25/reward/mean@8,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_ppl,num_turns/max,critic/advantages/max,val-aux/aime24/reward/best@2/mean,val-core/hmmt25/reward/mean@8,val-aux/hmmt25/reward/worst@4/mean,timing_per_token_ms/adv,perf/total_num_tokens,val-core/brumo25/reward/best@8/std,prompt_length/min,timing_s/agent_loop/slowest/prompt_length,critic/returns/min,rollout_corr/rollout_log_ppl,rollout_corr/rollout_rs_seq_min,timing_s/old_log_prob_pre,perf/time_per_step,val-aux/hmmt25/reward/best@4/std,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/std@8,val-aux/brumo25/reward/best@4/mean,val-aux/brumo25/reward/best@2/std,rollout_corr/log_ppl_diff_max,critic/returns/mean,response_length/max,val-aux/brumo25/reward/worst@8/std,val-aux/hmmt25/reward/best@2/std,val-aux/brumo25/reward/worst@2/std,response_length_non_aborted/clip_ratio,val-aux/hmmt25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_fraction_high,training/rollout_probs_diff_max,prompt_length/max,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/brumo25/reward/worst@8/mean,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/best@4/std,num_turns/min,timing_s/update_actor,perf/max_memory_allocated_gb,timing_s/stop_profile,timing_s/agent_loop/tool_calls/max,rollout_corr/log_ppl_abs_diff,actor/grad_norm,timing_s/agent_loop/generate_sequences/min,val-aux/brumo25/reward/std@8,val-aux/aime25/reward/best@2/mean,timing_s/step,val-aux/num_turns/mean,val-core/aime24/reward/best@8/mean,val-aux/aime24/reward/worst@2/mean,training/rollout_probs_diff_std,critic/rewards/min,val-core/aime24/reward/mean@8,rollout_corr/rollout_rs_masked_fraction,perf/mfu/actor,val-core/aime25/reward/best@8/mean,prompt_length/clip_ratio,rollout_corr/rollout_is_veto_fraction,critic/score/mean,val-core/avg/reward/best@8/std,val-aux/num_turns/max,critic/score/min,rollout_corr/training_log_ppl,val-aux/aime24/reward/best@2/std,rollout_corr/rollout_rs_mean,val-aux/aime24/reward/best@4/std,val-core/aime24/reward/best@8/std,val-aux/num_turns/min,val/generations,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/tool_calls/min,_timestamp,val-aux/hmmt25/reward/worst@4/std,rollout_corr/ppl_ratio,val-core/aime25/reward/mean@8,timing_s/reward,perf/throughput,_step,actor/lr,rollout_corr/training_ppl,timing_s/agent_loop/slowest/tool_calls,val-aux/aime25/reward/best@2/std,critic/rewards/mean,val-aux/aime24/reward/worst@4/mean,adv/mean,training/rollout_probs_diff_valid,val-aux/aime25/reward/worst@4/std,training/rollout_actor_probs_pearson_corr,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_catastrophic_token_fraction,distill/teacher_kl,val-aux/brumo25/reward/worst@4/mean,training/epoch,perf/cpu_memory_used_gb,val-aux/brumo25/reward/worst@4/std,timing_s/start_profile,timing_s/agent_loop/generate_sequences/mean,timing_per_token_ms/update_actor,rollout_corr/kl,rollout_corr/rollout_rs_seq_max,rollout_corr/rollout_rs_eff_sample_size,timing_s/testing,val-aux/aime24/reward/best@4/mean,timing_per_token_ms/gen,timing_s/adv
,2.0,,3390.0,,5459.13720703125,0.08711989223957062,0.9798575639724731,,,1.0,13.236859321594238,0.0,0.0,46.71643620263785,,8192.0,,,1301.0999551850255,1.763169995783187e-06,8186.03369140625,,0.01377214677631855,44.0,-0.0007529854774475098,,,0.08006103336811066,1.0,,0.0,81342.956803434,0.1658831536769867,0.0007440257018060947,,,,5.422481536865234,93.890625,5.0139847829200335e-09,,0.0007790362906234805,0.0014258455485105515,,5459.13720703125,,,0.5127281546592712,-55.105316162109375,,,8192.0,,0.22859790921211243,,,,,3390.0,,,,,44456.72265625,,0.0,8186.03369140625,0.998046875,,,,218.509765625,2.06115369216775e-09,,,,1.320911725051701,2.0,13.236859321594238,,,,9.763278543714066e-05,16957285.0,,36.0,79.0,-55.105316162109375,0.2738421068061143,0.7445688247680664,115.87301821797155,1880.5885419499828,,,,,,0.0026228129863739014,5.0139847829200335e-09,8192.0,,,,0.998046875,,0.0029296875,1.0,356.0,,,,0.0,,2.0,370.7156445150031,211.76584243774414,4.787201760336757e-05,0.0,0.0007966364828462247,0.3489196002483368,0.0,,,1880.5885419499828,,,,0.16931839287281036,-1836.6400146484375,,0.09383317828178406,0.18866407168434576,,0.0,0.0,-622.5047607421875,,,-1836.6400146484375,0.27462114265654236,,0.9798698425292969,,,,,,0.0,1770022292.4661775,,1.0007794788107276,,90.69728376396233,2254.2524084530723,44,1e-05,1.3219652883708477,0.0,,-622.5047607421875,,5.0139847829200335e-09,1.0,,0.8278840184211731,,0.0,0.0760447233915329,,0.0,494.6982421875,,3.734399797394872e-05,0.0,0.021861733438755266,0.0007757480425425456,6.422481536865234,0.9445541415044031,,,0.07760812335278232,1.655586968001444
,2.0,,5201.0,,790.0215454101562,0.08916778862476349,0.9967806935310364,,,1.0,15.371355056762695,0.0,0.0,12.504876038059592,,8192.0,,,1304.884760549001,1.5729053186586128e-06,8189.8681640625,,0.014212491922080517,45.0,-0.000611230731010437,,,0.0815851241350174,1.0,,0.0,83202.10178369,0.713789165019989,0.0007667591212339175,,,,30.515789031982422,93.3984375,-3.541524185024514e-09,,0.0007745782531856094,0.0015237117186188698,,790.0215454101562,,,0.5225507616996765,-50.148868560791016,,,8192.0,,0.2315005511045456,,,,,5201.0,,,,,250737.84375,,0.0,8189.8681640625,0.99853515625,,,,218.509765625,2.06115369216775e-09,,,,1.3240400590002537,2.0,15.371355056762695,,,,9.599637829879555e-05,16964130.0,,35.0,119.0,-50.148868560791016,0.2764409602386877,0.8230206966400146,115.39182284695562,1884.7135967389913,,,,,,0.0027430057525634766,-3.541524185024514e-09,8192.0,,,,0.99853515625,,0.00244140625,1.0,401.0,,,,0.0,,2.0,370.8928544850205,211.76584243774414,5.494395736604929e-05,0.0,0.0007893135589256417,0.34580856561660767,0.0,,,1884.7135967389913,,,,0.16964870691299438,-1565.076171875,,0.09579761326313019,0.18866359847004255,,0.0,0.0,-626.8235473632812,,,-1565.076171875,0.2772155371494591,,0.9967856407165527,,,,,,0.0,1770024177.3725562,,1.0007750056684017,,91.37030877603684,2250.226510456553,45,1e-05,1.325088657438755,0.0,,-626.8235473632812,,-2.9620021990695022e-09,1.0,,0.8270744681358337,,0.0,0.07653645426034927,,0.0,493.738037109375,,3.721698885783553e-05,0.0,0.021863358420680608,0.0007720623329987575,31.515789031982422,0.9430645262107518,,,0.077797438154458,1.6284950409899466
,2.0,,5088.0,,2336.70654296875,0.08816739171743393,0.9756089448928833,,,1.0,14.642898559570312,0.0,0.0,77.9118631738238,,8192.0,,,1278.745566964033,1.2643157152325557e-06,8188.13134765625,,0.01428593322634697,46.0,-0.0007552802562713623,,,0.08010057359933853,1.0,,0.0,85065.144964806,0.10810933262109756,0.0007717485386820044,,,,4.279806137084961,95.98046875,4.232050265784437e-09,,0.0007741442022961564,0.001542416401207447,,2336.70654296875,,,0.5249968767166138,-51.979671478271484,,,8192.0,,0.2313990741968155,,,,,5088.0,,,,,35683.67578125,,0.0,8188.13134765625,0.9970703125,,,,218.509765625,2.06115369216775e-09,,,,1.3265052428469062,2.0,14.642898559570312,,,,9.561466046343025e-05,16965861.0,,40.0,147.0,-51.979671478271484,0.2786909829592332,0.8117657899856567,114.10905678599374,1858.9492134189932,,,,,,0.002979457378387451,4.232050265784437e-09,8192.0,,,,0.9970703125,,0.00048828125,1.0,543.0,,,,0.0,,2.0,372.94282201997703,211.76584243774414,5.1201030146330595e-05,0.0,0.0007899657939560711,0.33272504806518555,0.0,,,1858.9492134189932,,,,0.16729474067687988,-1662.8839111328125,,0.0943865105509758,0.18764894072711638,,0.0,0.0,-627.2642822265625,,,-1662.8839111328125,0.2794651264557615,,0.9755913019180298,,,,,,0.0,1770026036.5175564,,1.000774573534727,,90.98335997603135,2281.6466525188525,46,1e-05,1.3275505853816867,0.0,,-627.2642822265625,,4.372716411182864e-09,1.0,,0.8314273357391357,,0.0,0.07660652697086334,,0.0,494.85833740234375,,4.905601963400841e-05,0.0,0.021981956708237622,0.0007714854793903214,5.279806137084961,0.9431876329494031,,,0.07625518660590122,1.6221850389847532
,2.0,,7248.0,,1882.9072265625,0.09142325818538666,0.9986605048179626,,,1.0,13.934122085571289,0.0,0.0,9121.21272218274,,8192.0,,,1282.1268841130077,1.1852943735402022e-06,8191.337890625,,0.014495769515633583,47.0,-0.0010752081871032715,,,0.08365275710821152,1.0,,0.0,86947.919300783,0.8753606081008911,0.0007714640028098074,,,,35.0160026550293,93.771484375,-1.9283602270547817e-08,,0.0008420143603871111,0.001405336894094944,,1882.9072265625,,,0.5339096784591675,-50.99699783325195,,,8192.0,,0.2335449755191803,,,,,7248.0,,,,,286908.96875,,0.0,8191.337890625,0.9990234375,,,,218.509765625,2.06115369216775e-09,,,,1.3263459028676152,2.0,13.934122085571289,,,,9.698443314116694e-05,16967904.0,,39.0,89.0,-50.99699783325195,0.2784055301453918,0.7664669752120972,116.13556000095559,1862.8492240170017,,,,,,0.0025190114974975586,-1.9283602270547817e-08,8192.0,,,,0.9990234375,,0.00146484375,1.0,368.0,,,,0.0,,2.0,371.02814147499157,211.76584243774414,5.065702134743333e-05,0.0,0.0008543270196241792,0.32670485973358154,0.0,,,1862.8492240170017,,,,0.17182932794094086,-1633.6876220703125,,0.09814853221178055,0.18864900201201498,,0.0,0.0,-615.3944702148438,,,-1633.6876220703125,0.27924754726700485,,0.9986633062362671,,,,,,0.0,1770027899.5606818,,1.0008424948900938,,91.35959274403285,2277.1440357651213,47,1e-05,1.3274873001500964,0.0,,-615.3944702148438,,-1.968702356691665e-08,1.0,,0.8237030506134033,,0.0,0.07512746751308441,,0.0,495.25994873046875,,4.105601692572236e-05,0.0,0.021866468685524835,0.0008399720591114601,36.0160026550293,0.9418890513109308,,,0.07642689460409229,1.645622551033739
,2.0,,4908.0,,1156.127197265625,0.09313096851110458,0.9756150841712952,,,1.0,13.368827819824219,0.0,0.0,410.2768681803718,,8192.0,,,1300.845945804962,1.8590606938317933e-06,8189.62158203125,,0.014384511858224869,48.0,-0.0008908212184906006,,,0.08501375466585159,1.0,,0.0,88815.316381674,0.09378775209188461,0.000767893863212521,,,,2.590524911880493,97.314453125,7.539892266095194e-09,,0.0008147489825205412,0.0014419285580515862,,1156.127197265625,,,0.5309351682662964,-52.39704132080078,,,8192.0,,0.23386263847351074,,,,,4908.0,,,,,21458.416015625,,0.0,8189.62158203125,0.9990234375,,,,218.509765625,2.06115369216775e-09,,,,1.3180044796317816,2.0,13.368827819824219,,,,9.513161923928385e-05,16971645.0,,36.0,107.0,-52.39704132080078,0.2724620793014765,0.7074499130249023,115.21344440500252,1882.581228229974,,,,,,0.002459883689880371,7.539892266095194e-09,8192.0,,,,0.9990234375,,0.00146484375,1.0,483.0,,,,0.0,,2.0,373.5195683200145,211.76584243774414,5.174503894522786e-05,0.0,0.0008315119230246637,0.3417961895465851,0.0,,,1882.581228229974,,,,0.17387180030345917,-1779.520263671875,,0.09939826279878616,0.18744499034327836,,0.0,0.0,-587.9199829101562,,,-1779.520263671875,0.2732768253190443,,0.9756128787994385,,,,,,0.0,1770029782.3350651,,1.0008152201771736,,90.83981866302202,2253.7732695811683,48,1e-05,1.3191003119572997,0.0,,-587.9199829101562,,6.852978184923586e-09,1.0,,0.8181865811347961,,0.0,0.07178841531276703,,0.0,494.845458984375,,4.086398985236883e-05,0.0,0.02200844810977454,0.00081314770636709,3.590524911880493,0.9415828782623151,,,0.0775589785331128,1.6145400700042956
,2.0,,3845.0,,616.1983642578125,0.0902489721775055,0.9760382175445557,,,1.0,14.812414169311523,0.0,0.0,28.729153795167804,,8192.0,,,1286.9236867779982,1.721378856345268e-06,8187.87158203125,,0.014086013659834862,49.0,-0.0007293820381164551,,,0.08168045431375504,1.0,,0.0,91890.222785682,0.10048466175794601,0.0007545728531113127,,,,2.1319456100463867,97.876953125,1.2196665011288133e-08,,0.0008262149913207395,0.0013684220612049103,,616.1983642578125,,,0.5218268632888794,-56.223941802978516,,,8192.0,,0.23079025745391846,,,,,3845.0,,,,,17889.80859375,,0.0,8187.87158203125,0.9990234375,,,,218.509765625,2.06115369216775e-09,,,,1.3141672182828188,2.0,14.812414169311523,,,,9.510650541077711e-05,16969213.0,,41.0,46.0,-56.223941802978516,0.2693312878254801,0.7666753530502319,116.15495785500389,1867.1996507410076,,,,,,0.003016054630279541,1.2196665011288133e-08,8192.0,,,,0.9990234375,,0.001953125,1.0,414.0,,,,0.0,,2.0,371.01177002402255,211.76584243774414,5.094398511573672e-05,0.0,0.0008384651937376475,0.33748021721839905,0.0,,,1867.1996507410076,,,,0.17046505212783813,-1510.2587890625,,0.09576646983623505,0.18868845130874598,,0.0,0.0,-575.66455078125,,,-1510.2587890625,0.27015750017017126,,0.9760351777076721,,,,,,0.0,1770031649.7318456,,1.0008266810327768,,90.94988596398616,2272.01373367675,49,1e-05,1.3152737049385905,0.0,,-575.66455078125,,1.2494537848795062e-08,1.0,,0.82375568151474,,0.0,0.07030698657035828,,0.0,495.5697021484375,,4.572898615151644e-05,0.0,0.021863817138957627,0.0008233159051087569,3.1319456100463867,0.9432226303951814,,,0.07674530555823404,1.6138825480011292
0.041781719063610896,2.0,0.14950208119743277,5314.0,0.09603999999999999,950.333251953125,0.08936172723770142,0.9777020215988159,0.14023065820524588,0.016466666666666668,1.0,18.905433654785156,0.0,0.0,51.267353784292936,0.30383333333333334,8192.0,0.06991341404907281,0.07146666666666665,1286.035562228004,2.549381946326257e-06,8187.89501953125,0.12348,0.013961516320705414,50.0,-0.0006883442401885986,0.0882981428293271,0.06625,0.08175148069858551,1.0,0.07192570595550739,0.0,93766.882224605,0.09304177761077881,0.0007620584692631382,0.07565343796663736,0.05846666666666667,0.0692857815978098,2.4040780067443848,93.240234375,3.1797915411857502e-09,,0.0008279206813313067,0.0013966411352157593,0.44680000000000003,950.333251953125,0.00557,0.1471,0.5195699334144592,-65.1590576171875,0.04393462234306281,0.09638934893506287,8192.0,0.05259061296183196,0.2301366925239563,0.05938432911582249,0.030641151770878217,0.29106066666666663,0.10579999999999998,5314.0,0.047875940719700534,0.1474166666666667,0.12270192669886518,0.13126666666666667,20123.51171875,0.27723333333333333,0.0,8187.89501953125,0.99853515625,0.007240897943507709,0.14807,0.04628071212751748,218.509765625,2.06115369216775e-09,0.03658,0.21666666666666667,0.17423333333333335,1.3168413676321507,2.0,18.905433654785156,0.25676666666666664,0.0875,0.040266666666666666,9.629739450868516e-05,16959765.0,0.09826135112703115,34.0,68.0,-65.1590576171875,0.2708171245176345,0.8016340136528015,115.59238301496953,3082.4805907710106,0.061027912053750216,0.14123333333333335,0.17425621734765295,0.38516666666666666,0.18826860814772103,0.0027253925800323486,3.1797915411857502e-09,8192.0,0.03683890871384364,0.07089495850757653,0.14802680934671736,0.99853515625,0.0342,0.00146484375,1.0,277.0,0.1164,0.01612,0.04373333333333333,0.0,0.05853000632572906,2.0,370.61107465502573,211.76584243774414,5.6225049775093794e-05,0.0,0.000843417950818548,0.39385297894477844,0.0,0.19748102793657005,0.2349,3082.4805907710106,2.0,0.3684,0.10206666666666665,0.17093078792095184,-1590.158447265625,0.17916666666666667,0.09571299701929092,0.18874482221469277,0.31779999999999997,0.0,0.0,-580.8717041015625,0.06649707365377568,2.0,-1590.158447265625,0.2716450464213267,0.15906558781799884,0.9777095317840576,0.11564714777830788,0.06835524470462957,2.0,"{'size': 1321905.0, 'ncols': 31, 'path': 'media/table/val/generations_49_3944a483cc9b04414248.table.json', 'sha256': '3944a483cc9b0441424830305cd7d5f84795e9b439aaa1505686766df1fb555a', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://yty7n80oaclxbal8l2245td1046c0z0taxwf8cxfcqvgnpgupqbwe62lzlkn0uua4mjhu0n8045g5ei34fbjeb20f05ltv5jsx9tt401meyou4gn5ddlozkwbguufkdc:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 6, 'artifact_path': 'wandb-client-artifact://ly6i7bfzjc035wlnsgm7yfz37xpoc8pw3an8ktq3zj7dapoubsayeor8d18pqu3854xleh26d13xarkcoeritssdd52wb6tch0s66ypeumfymj5kfvz4kncjcb214yqo/val/generations.table.json'}",0.014771028515052673,0.0,1770034732.4195912,0.022016122383209897,1.0008284095674753,0.1875,90.77921417198377,1375.4964954830348,50,1e-05,1.3179560098797083,0.0,0.10807322703222737,-580.8717041015625,0.046833333333333324,3.0268394457522163e-09,1.0,0.07686679679415552,0.8241141438484192,0.09219192353443677,0.0,0.07094274461269379,0.07353333333333333,0.0,494.617919921875,0.08469816419846386,7.065600948408246e-05,0.0,0.021852370870411572,0.0008235901752868813,3.4040780067443848,0.9436076676402024,1217.2810271889903,0.32339999999999997,0.07669212299024958,1.6331811809795909
,2.0,,2956.0,,6100.43359375,0.08923940360546112,1.0248159170150757,,,1.0,15.583789825439453,0.0,0.0,20.24484851816669,,8192.0,,,1286.794778587995,1.5491435418901744e-06,8187.2685546875,,0.01322073396295309,51.0,-0.0006205812096595764,,,0.0818726047873497,1.0,,0.0,95632.473711411,1.289427399635315,0.0007161276516853832,,,,46.285552978515625,96.080078125,7.200461116241286e-09,,0.0007858142689656233,0.0013029417023062706,,6100.43359375,,,0.4979305863380432,-56.41453552246094,,,8192.0,,0.22624526917934418,,,,,2956.0,,,,,379363.3125,,0.0,8187.2685546875,0.998046875,,,,218.509765625,2.06115369216775e-09,,,,1.2959489580243826,2.0,15.583789825439453,,,,9.418857467817844e-05,16964298.0,,34.0,171.0,-56.41453552246094,0.25459287024568766,0.6883570551872253,118.01687438302906,1868.662891088985,,,,,,0.0026724040508270264,7.200461116241286e-09,8192.0,,,,0.998046875,,0.00390625,1.0,553.0,,,,0.0,,2.0,371.03943200898357,211.76584243774414,5.3472991567105055e-05,0.0,0.0007981314975040732,0.39596110582351685,0.0,,,1868.662891088985,,,,0.17404170334339142,-1479.464599609375,,0.09509333968162537,0.1886036096584043,,0.0,0.0,-537.6107788085938,,,-1479.464599609375,0.25537868356332183,,1.0248407125473022,,,,,,0.0,1770036601.2979016,,1.000786256045103,,90.67059093900025,2269.577097198342,51,1e-05,1.2969960058107972,0.0,,-537.6107788085938,,7.852123395934996e-09,1.0,,0.8149136900901794,,0.0,0.06566423922777176,,0.0,495.03741455078125,,4.166399594396353e-05,0.0,0.02187178225759672,0.0007806881942542532,47.285552978515625,0.9453710267260955,,,0.07674327021100162,1.5978430490358733
,2.0,,4198.0,,3983.85107421875,0.08577007055282593,0.9855536222457886,,,1.0,16.863435745239258,0.0,0.0,23.98843842651695,,8192.0,,,1286.3611226540525,2.1231324609516378e-06,8186.7685546875,,0.012750244699418545,52.0,-0.0006902813911437988,,,0.07797691226005554,1.0,,0.0,97503.371987053,0.2784070670604706,0.000692608560257213,,,,8.269462585449219,95.0390625,-7.776861821184866e-09,,0.000728885253010958,0.0013272734358906746,,3983.85107421875,,,0.4835088551044464,-65.34278869628906,,,8192.0,,0.2222737818956375,,,,,4198.0,,,,,67951.7734375,,0.0,8186.7685546875,0.99755859375,,,,218.509765625,2.06115369216775e-09,,,,1.2874225052073598,2.0,16.863435745239258,,,,9.233370471205896e-05,16961142.0,,39.0,110.0,-65.34278869628906,0.24833244166802615,0.7760301828384399,115.36118593800347,1865.4096669889987,,,,,,0.002482980489730835,-7.776861821184866e-09,8192.0,,,,0.99755859375,,0.00390625,1.0,303.0,,,,0.0,,2.0,370.80508387298323,211.76584243774414,5.9169018641114235e-05,0.0,0.0007472861170754186,0.34687116742134094,0.0,,,1865.4096669889987,,,,0.1702749878168106,-1835.4298095703125,,0.09072715044021606,0.18867512240768808,,0.0,0.0,-535.0624389648438,,,-1835.4298095703125,0.2490613255649805,,0.9855589866638184,,,,,,0.0,1770038466.8894649,,1.0007292898371816,,90.78448301897151,2273.1122149936878,52,1e-05,1.288389011286199,0.0,,-535.0624389648438,,-7.670768908951686e-09,1.0,,0.8201292157173157,,0.0,0.06535698473453522,,0.0,494.35906982421875,,4.6784000005573034e-05,0.0,0.02186203522575209,0.0007250766614106396,9.269462585449219,0.947413656698575,,,0.07672209281662046,1.5660850770073012
,2.0,,2433.0,,5999.2001953125,0.08879393339157104,0.975226640701294,,,1.0,15.054461479187012,0.0,0.0,36.4372724192217,,8192.0,,,1291.4970964249806,2.3867589487025498e-06,8187.748046875,,0.013266355730593204,53.0,-0.0007074177265167236,,,0.08180209249258041,1.0,,0.0,99375.382711842,0.09486646950244904,0.0007093356607583701,,,,1.8405828475952148,97.455078125,1.186566045419113e-08,,0.000741062131965009,0.0013753771781921387,,5999.2001953125,,,0.5000970363616943,-63.160518646240234,,,8192.0,,0.2266433835029602,,,,,2433.0,,,,,15914.4384765625,,0.0,8187.748046875,0.99853515625,,,,218.509765625,2.06115369216775e-09,,,,1.299981800839305,2.0,15.054461479187012,,,,9.647080338490265e-05,16968096.0,,36.0,150.0,-63.160518646240234,0.2574371168157086,0.7410754561424255,114.11858168797335,1870.7068165100063,,,,,,0.002499312162399292,1.186566045419113e-08,8192.0,,,,0.99853515625,,0.0029296875,1.0,848.0,,,,0.0,,2.0,371.9913336400059,211.76584243774414,5.334400339052081e-05,0.0,0.0007606925637446693,0.3719522953033447,0.0,,,1870.7068165100063,,,,0.17378966510295868,-1923.293701171875,,0.09506844729185104,0.18818244150571461,,0.0,0.0,-508.90484619140625,,,-1923.293701171875,0.25817817769711837,,0.9752242565155029,,,,,,0.0,1770040337.7877996,,1.0007414696738124,,90.91958059795434,2267.604930158926,53,1e-05,1.3009743466973305,0.0,,-508.90484619140625,,1.1600191918148539e-08,1.0,,0.8166967034339905,,0.0,0.06215444207191467,,0.0,496.8895263671875,,3.9807986468076706e-05,0.0,0.02192298615236535,0.0007368676974692789,2.840582847595215,0.945227857997132,,,0.07701920149514677,1.636925853032153
,2.0,,2594.0,,4937.17138671875,0.08428747206926346,0.976313591003418,,,1.0,17.329570770263672,0.0,0.0,11.602500695735216,,8192.0,,,1291.340967783006,1.8739506921772175e-06,8182.74462890625,,0.012615270912647247,54.0,-0.0006393492221832275,,,0.0767589807510376,1.0,,0.0,101248.754760393,0.10622811317443848,0.0006818411800395552,,,,3.1769542694091797,95.7109375,-1.0190854382585712e-08,,0.0006745474693161668,0.001392965205013752,,4937.17138671875,,,0.4786756634712219,-69.1990966796875,,,8192.0,,0.22094093263149261,,,,,2594.0,,,,,26480.37890625,,0.0,8182.74462890625,0.998046875,,,,218.509765625,2.06115369216775e-09,,,,1.287786983884871,2.0,17.329570770263672,,,,9.362608502865408e-05,16954277.0,,35.0,127.0,-69.1990966796875,0.24810620001517236,0.7468522191047668,116.19006930000614,1871.8150304839946,,,,,,0.0024771690368652344,-1.0190854382585712e-08,8192.0,,,,0.998046875,,0.00146484375,1.0,631.0,,,,0.0,,2.0,370.97837591398275,211.76584243774414,4.944100510329008e-05,0.0,0.000696429544404964,0.5041468143463135,0.0,,,1871.8150304839946,,,,0.16932320594787598,-1521.8895263671875,,0.08937425166368484,0.1885033248175945,,0.0,0.0,-520.5267944335938,,,-1521.8895263671875,0.24878074880689383,,0.9763023853302002,,,,,,0.0,1770042209.7897937,,1.0006748856976628,,91.18945477501256,2264.41671905158,54,1e-05,1.2886815862730145,0.0,,-520.5267944335938,,-9.922884736113247e-09,1.0,,0.8221173882484436,,0.0,0.06361273676156998,,0.0,498.0242919921875,,4.873698344454169e-05,0.0,0.021881108578913906,0.0006708117921334633,4.17695426940918,0.9481299300482734,,,0.07705697910916925,1.5873625800013542
,2.0,,6373.0,,3561.69287109375,0.09179020673036575,0.975915789604187,,,1.0,20.149940490722656,0.0,0.0,79.36092743230984,,8192.0,,,1293.0525199290132,1.6289013113901518e-06,8191.0537109375,,0.014064923860132694,55.0,-0.0007423460483551025,,,0.08505772799253464,1.0,,0.0,103127.871839734,0.1187254935503006,0.0007357234146638802,,,,3.7244391441345215,97.23828125,8.562104358844635e-10,,0.0007522532814618899,0.0014521358534693718,,3561.69287109375,,,0.5214621424674988,-58.573951721191406,,,8192.0,,0.23175479471683502,,,,,6373.0,,,,,30699.619140625,,0.0,8191.0537109375,0.9990234375,,,,218.509765625,2.06115369216775e-09,,,,1.3117399411275983,2.0,20.149940490722656,,,,9.588348469247198e-05,16974422.0,,39.0,74.0,-58.573951721191406,0.26709926617331803,0.7286368012428284,115.57689394796034,1873.178834070044,,,,,,0.0029830634593963623,8.562104358844635e-10,8192.0,,,,0.9990234375,,0.00244140625,1.0,524.0,,,,0.0,,2.0,371.48486901499564,211.76584243774414,5.087995668873191e-05,0.0,0.0007756900868116645,0.5986171364784241,0.0,,,1873.178834070044,,,,0.1749560832977295,-1860.7811279296875,,0.09912265092134476,0.18851185560767406,,0.0,0.0,-502.31951904296875,,,-1860.7811279296875,0.2678515190491453,,0.9759083986282349,,,,,,0.0,1770044083.1704974,,1.000752673484385,,90.89284275198588,2265.4566786767987,55,1e-05,1.312750892713666,0.0,,-502.31951904296875,,7.431260606871604e-10,1.0,,0.8167582750320435,,0.0,0.061325378715991974,,0.0,495.61737060546875,,3.8209022022783756e-05,0.0,0.02188497900046291,0.0007491760127322777,4.7244391441345215,0.9426505889790693,,,0.07708084002715265,1.6275667320005596
