prompt_length/clip_ratio,val-core/aime25/reward/best@8/mean,training/rollout_probs_diff_mean,perf/throughput,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/beyondaime/reward/best@4/mean,critic/rewards/max,rollout_corr/rollout_rs_max,rollout_corr/kl,val-aux/num_turns/min,val-aux/hmmt25/reward/worst@4/std,_runtime,rollout_corr/rollout_rs_std,val-aux/aime25/reward/std@8,timing_per_token_ms/gen,timing_s/agent_loop/generate_sequences/max,val-aux/hmmt25/reward/best@4/std,val-core/hmmt25/reward/mean@8,rollout_corr/training_ppl,val-core/avg/reward/best@8/mean,timing_s/reward,val-core/aime24/reward/best@8/std,critic/advantages/mean,val-aux/beyondaime/reward/best@4/std,rollout_corr/rollout_rs_seq_std,rollout_corr/ppl_ratio,_timestamp,val-aux/beyondaime/reward/std@8,val-core/hmmt25/reward/best@8/std,val-aux/beyondaime/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/worst@4/mean,actor/pg_loss,val-core/aime24/reward/mean@8,val-core/hmmt25/reward/best@8/mean,val-aux/num_turns/mean,perf/mfu/actor,val-aux/beyondaime/reward/worst@8/std,rollout_corr/rollout_rs_mean,timing_s/testing,timing_s/step,val-aux/aime24/reward/worst@8/std,val-aux/aime24/reward/std@8,training/rollout_probs_diff_max,perf/total_num_tokens,val-aux/beyondaime/reward/worst@2/std,critic/rewards/min,val-aux/beyondaime/reward/worst@4/std,val-aux/hmmt25/reward/best@2/std,critic/score/mean,val-aux/brumo25/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/mean,val-core/aime25/reward/best@8/std,val-aux/beyondaime/reward/worst@4/mean,val-core/brumo25/reward/best@8/mean,val-aux/aime25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_min,response_length_non_aborted/min,val-core/brumo25/reward/best@8/std,rollout_corr/chi2_token,training/rollout_probs_diff_std,_step,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/aime24/reward/worst@4/std,training/rollout_actor_probs_pearson_corr,rollout_corr/rollout_rs_masked_fraction,rollout_corr/log_ppl_abs_diff,val/generations,val-aux/hmmt25/reward/best@4/mean,training/rollout_probs_diff_valid,num_turns/min,val-aux/brumo25/reward/std@8,critic/score/min,rollout_corr/rollout_rs_seq_fraction_low,val-aux/num_turns/max,val-core/aime24/reward/best@8/mean,num_turns/max,timing_per_token_ms/update_actor,timing_s/old_log_prob_pre,prompt_length/mean,val-aux/aime24/reward/worst@8/mean,val-aux/brumo25/reward/worst@2/mean,perf/cpu_memory_used_gb,val-aux/brumo25/reward/worst@4/mean,perf/time_per_step,rollout_corr/k3_kl,val-core/aime25/reward/mean@8,distill/teacher_kl,val-aux/aime24/reward/best@2/mean,timing_s/agent_loop/slowest/response_length,response_length/mean,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/log_ppl_diff,val-aux/hmmt25/reward/worst@4/mean,adv/mean,rollout_corr/log_ppl_diff_min,val-aux/beyondaime/reward/best@2/mean,val-aux/beyondaime/reward/worst@2/mean,rollout_corr/rollout_ppl,timing_s/save_checkpoint,timing_s/agent_loop/slowest/prompt_length,val-aux/aime25/reward/best@4/mean,val-aux/aime25/reward/worst@8/mean,actor/is_ratio_mean,val-aux/brumo25/reward/best@4/std,prompt_length/min,timing_s/gen,val-aux/aime24/reward/worst@2/std,rollout_corr/training_log_ppl,rollout_corr/rollout_is_veto_fraction,val-aux/aime24/reward/best@2/std,val-core/avg/reward/best@8/std,val-aux/aime24/reward/best@4/mean,rollout_corr/log_ppl_diff_max,timing_s/update_actor,val-aux/aime25/reward/worst@2/std,critic/returns/min,val-aux/aime25/reward/worst@2/mean,rollout_corr/rollout_log_ppl,rollout_corr/rollout_rs_seq_masked_fraction,val-core/beyondaime/reward/best@8/std,perf/max_memory_allocated_gb,val-aux/beyondaime/reward/worst@8/mean,val-aux/brumo25/reward/best@4/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/brumo25/reward/worst@2/std,val-core/beyondaime/reward/best@8/mean,timing_s/adv,val-aux/brumo25/reward/worst@8/mean,timing_s/agent_loop/tool_calls/min,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/std@8,timing_s/start_profile,timing_s/agent_loop/generate_sequences/mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_max,val-aux/aime25/reward/best@2/mean,response/aborted_ratio,response_length_non_aborted/max,response_length/max,response_length/min,val-core/avg/reward/mean@8,val-aux/aime24/reward/worst@2/mean,val-aux/aime25/reward/best@4/std,response_length/clip_ratio,critic/advantages/min,rollout_corr/rollout_rs_min,timing_s/agent_loop/generate_sequences/min,response_length_non_aborted/clip_ratio,critic/rewards/mean,val-aux/aime24/reward/best@4/std,num_turns/mean,timing_s/agent_loop/tool_calls/mean,response_length_non_aborted/mean,val-aux/brumo25/reward/worst@4/std,critic/advantages/max,rollout_corr/chi2_seq,val-aux/aime25/reward/worst@4/std,critic/score/max,training/global_step,val-aux/brumo25/reward/worst@8/std,critic/returns/max,actor/grad_norm,val-aux/hmmt25/reward/worst@2/std,critic/returns/mean,val-core/brumo25/reward/mean@8,timing_per_token_ms/adv,rollout_corr/rollout_rs_seq_fraction_high,val-aux/brumo25/reward/best@2/std,timing_s/agent_loop/tool_calls/max,actor/entropy,timing_s/agent_loop/slowest/generate_sequences,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/slowest/tool_calls,val-core/beyondaime/reward/mean@8,prompt_length/max,timing_s/stop_profile,val-aux/hmmt25/reward/best@2/mean,actor/lr,rollout_corr/rollout_rs_eff_sample_size,training/epoch,val-aux/hmmt25/reward/worst@2/mean
0.0,,0.10379374772310257,2251.2235308832687,0.0,,5698.8837890625,76133.953125,0.0006870909232929989,,,49426.60317202,0.23723812401294708,,0.07717978012256735,0.0,,,1.3463630517944694,,89.76824951398885,,8.153629438290011e-10,,0.226180762052536,1.0006936127319932,1766520975.9640021,,,,0.9664186239242554,,-5.0022807457014706e-08,,,,0.1861754603970968,,0.9655726552009583,,1823.4342097470071,,,1.0,16419832.0,,-2050.351318359375,,,-381.3415222167969,,,,,,,0.7001570463180542,1853.0,,0.001530282199382782,0.19900664687156677,27,0.1002427339553833,,0.7772290706634521,0.11401175707578659,0.0007241927487484645,,,1.0,2.0,,-2050.351318359375,0.0,,,2.0,0.02207710220652702,115.5193246959825,96.634765625,,,501.983642578125,,1823.4342097470071,0.0007244166808959562,,0.04814394563436508,,8192.0,7920.861328125,0.013769020326435566,0.0006932419819349889,,1.3589381842038506e-09,-0.0010306835174560547,,,1.3454077588394284,,89.0,,,1.0,,39.0,1252.004527484998,,0.2928183020558208,0.0,,,,0.0026571452617645264,362.50230927800294,,-45.771976470947266,,0.29212505952455103,0.9990234375,,193.47679471969604,,,,,,2.8627749439910986,,0.0,200.275390625,,6.406399188563228e-05,0.0,9.204191207885742,,10.204191207885742,,0.0,8192.0,8192.0,1853.0,,,,0.91650390625,-45.771976470947266,2.06115369216775e-09,0.0,0.91650390625,-381.3415222167969,,2.0,0.0,7920.861328125,,11.530679702758789,2541.1402515531518,,5698.8837890625,27.0,,11.530679702758789,0.49986332654953003,,8.153629438290011e-10,,0.00017434861355409108,0.001953125,,0.0,0.5327509045600891,0.0,,0.0,,280.0,5.923199933022261e-05,,1e-05,0.9393027962612008,0.0,
0.0,,0.097995825111866,2260.5652665547423,0.0,,5613.58544921875,19357.779296875,0.0007081969445152936,,,51210.161530747,0.23054619133472443,,0.07680063800439564,0.0,,,1.3421616489067674,,88.73079907498322,,-1.8051022010467932e-08,,0.1279042661190033,1.000721043907106,1766522777.077889,,,,0.9662051200866699,,8.348084783449394e-07,,,,0.18588103449951301,,0.965038001537323,,1800.7837730799802,,,1.0,16283157.0,,-2048.31201171875,,,-357.629638671875,,,,,,,0.7060946226119995,1337.0,,0.0014270124956965446,0.19504743814468384,28,0.09388817101716995,,0.7832586765289307,0.10672180354595184,0.000750854009311297,,,1.0,2.0,,-2048.31201171875,0.0,,,2.0,0.022087410135639654,113.85460904502543,99.37890625,,,502.787841796875,,1800.7837730799802,0.0007087049466463213,,0.0455499030649662,,8192.0,7851.38134765625,0.012833629734814167,0.0007206372265500249,,-1.8356972830702034e-08,-0.0013030171394348145,,,1.341168043203652,,61.0,,,1.0,,35.0,1234.9257660739822,,0.2892321345862001,0.0,,,,0.0027693212032318115,359.6527669620118,,-48.47557067871094,,0.28851149627007544,0.99853515625,,193.47679471969604,,,,,,2.8374033650034107,,0.0,200.275390625,,5.964800948277116e-05,0.0,2.3371362686157227,,3.3371362686157227,,0.0,8192.0,8192.0,1337.0,,,,0.89892578125,-48.47557067871094,2.06115369216775e-09,0.0,0.89892578125,-357.629638671875,,2.0,0.0,7851.38134765625,,15.504154205322266,257.4294775109738,,5613.58544921875,28.0,,15.504154205322266,0.46255412697792053,,-1.8051022010467932e-08,,0.00017425388485804139,0.00244140625,,0.0,0.51011723279953,0.0,,0.0,,662.0,6.048002978786826e-05,,1e-05,0.9429779148051753,0.0,
0.0,,0.08364834636449814,2267.659316547439,0.0,,5503.923828125,8870.982421875,0.0007408116332499048,,,54214.425234363,0.22815865278244019,,0.07635447780193638,0.0,,,1.3595242770388722,,88.02732358500361,,1.3286030942083471e-08,,0.06329702585935593,1.0007506059482694,1766524560.6339924,,,,0.9778804779052734,,1.2483384073114223e-06,,,,0.1843593982614206,,0.9769773483276367,,1783.2288432799978,,,1.0,16175022.0,,-1817.3568115234375,,,-733.0328369140625,,,,,,,0.7117538452148438,1256.0,,0.0014456594362854958,0.1658995896577835,29,0.07892343401908875,,0.8402897119522095,0.09270699322223663,0.0007797743728588102,,,1.0,2.0,,-1817.3568115234375,0.0,,,2.0,0.022227461362584616,111.92951301700668,95.271484375,,,501.99627685546875,,1783.2288432799978,0.0007299983647044428,,0.0939461961388588,,8192.0,7802.6884765625,0.013783560134470463,0.0007501681666326476,,1.3605974125141529e-08,-0.0012483298778533936,,,1.3584743607789278,,69.0,,,1.0,,42.0,1220.13737795403,,0.3018855256959796,0.0,,,,0.002797544002532959,359.52967654395616,,-44.625614166259766,,0.30113535677082837,0.9970703125,,193.47679471969604,,,,,,2.8350322309997864,,0.0,200.275390625,,5.24159986525774e-05,0.0,0.976276159286499,,1.976276159286499,,0.0,8192.0,8192.0,1256.0,,,,0.875,-44.625614166259766,2.06115369216775e-09,0.0,0.875,-733.0328369140625,,2.0,0.0,7802.6884765625,,13.888728141784668,257.0389852751978,,5503.923828125,29.0,,13.888728141784668,0.4491892457008362,,1.3286030942083471e-08,,0.0001752722333855117,0.0,,0.0,0.5294749736785889,0.0,,0.0,,357.0,6.265699630603194e-05,,1e-05,0.9451141209059009,0.0,
0.0,0.3509333333333334,0.08519000560045242,1361.2605065151624,0.0,0.11837999999999999,2281.79736328125,119616.171875,0.0007336777407545014,2.0,0.011869615738421263,56105.95128149,0.22807177901268005,0.145272738181122,0.07658294671590334,0.0,0.02042757766517756,0.09166666666666666,1.35206891130656,0.287872,90.26378653896973,0.076005185912494,8.740434154219656e-09,0.04943090089152296,0.3507974445819855,1.000740316696465,1766527572.7911875,0.06499525314819907,0.01683255985106435,0.060648066394794704,0.9887149333953857,0.12119999999999999,1.3487339183271274e-06,0.225,0.12200000000000001,2.0,0.18553629628185994,0.017981953373820362,0.9882241487503052,1198.421438980964,3011.818994510977,0.04726459767960265,0.14789185311226513,1.0,16399481.0,0.049365160456597106,-1914.4368896484375,0.03240315087755678,0.02523143212490741,-721.030029296875,0.31093333333333334,0.06726666666666666,0.03562924977303377,0.02021,0.43433333333333335,0.09303333333333332,0.7524983882904053,2008.0,0.07137016519246839,0.001406812109053135,0.16859889030456543,30,0.08039655536413193,0.07349233850588542,0.834618091583252,0.09408848732709885,0.000762372479584883,"{'_type': 'table-file', 'path': 'media/table/val/generations_29_7d2db78c1bd1b5b21b28.table.json', 'artifact_path': 'wandb-client-artifact://jjsg0acpexa4kk5hoquyjfosq6roblcjp9xq3g1tgmrrv4v7b94ixogte044npji51tt39tdy0ekz00g1es30l0ibajvveickhbv9h7rr6wiqy7a4fcfrp9djnk0p07t/val/generations.table.json', 'nrows': 4, '_latest_artifact_path': 'wandb-client-artifact://8bde676vq1teqcfz4fem1q3ip1tqfo5amsb4gutwydkm7ri18gxq5ehzp9i7iklk91671agua9m6zayly7e8qyiaatvojb8mhh186wwe3gwqgjulij4y10l0u95oi3fa:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 31, 'sha256': '7d2db78c1bd1b5b21b281e714655d7bedf01c123e6c334934b836b59aa336771', 'size': 783472}",0.11306666666666666,1.0,2.0,0.1781952463387602,-1914.4368896484375,0.0,2.0,0.3921333333333334,2.0,0.022148125483911096,115.18525960395345,95.0234375,0.0928,0.14926666666666666,502.4798583984375,0.09623333333333332,3011.818994510977,0.0007158904859352333,0.2125,0.09112502634525299,0.2858,8192.0,7912.53564453125,0.013691931031644344,0.0007399094156426145,0.07163333333333334,9.57924140010391e-09,-0.0018870234489440918,0.0934,0.039369999999999995,1.351041472516954,,66.0,0.3243,0.059166666666666666,1.0,0.12868972675130036,39.0,1241.0169254969805,0.11359770273411349,0.29642877203878015,0.0,0.1366576812373073,0.047033521700247036,0.34456666666666663,0.0030884146690368652,363.21776305901585,0.12925540183950066,-44.73505783081055,0.1469,0.29568886547349393,1.0,0.035330447772174665,193.47679471969604,0.00762,0.3837,0.0044317039612320665,0.13565567129857764,0.13995999999999997,2.9246901890146546,0.0735,0.0,200.275390625,0.02716139440530003,5.5743963457643986e-05,0.0,14.589309692382812,0.11879501768954905,15.589309692382812,0.2781,0.0,8192.0,8192.0,2008.0,0.16491666666666666,0.1643,0.07654316841913814,0.91162109375,-44.73505783081055,2.06115369216775e-09,0.0,0.91162109375,-721.030029296875,0.11096292507342288,2.0,0.0,7912.53564453125,0.07348994874723722,11.923101425170898,8533.880689475685,0.09093733876866086,2281.79736328125,30.0,0.024206782293538575,11.923101425170898,0.4077930450439453,0.020011255164994135,8.740434154219656e-09,0.22916666666666666,0.0001783404114444021,0.00341796875,0.16904161705920054,0.0,0.5272772312164307,0.0,0.050811390692954476,0.0,0.06625,406.0,6.569596007466316e-05,0.10323333333333333,1e-05,0.9450037113603676,0.0,0.08
0.0,,0.08341681957244873,2219.6996045721303,0.0,,1358.43310546875,48549.234375,0.0007557666290267662,,,58025.585055335,0.22751390933990479,,0.07878830711745992,0.0,,,1.351867406629026,,91.2116017480148,,2.8275928265486527e-09,,0.1861031949520111,1.0007643541321158,1766529456.425396,,,,0.9842619895935059,,3.481777418490317e-06,,,,0.18649814731701278,,0.9841231107711792,,1883.3262354010367,,,1.0,16721674.0,,-1680.83447265625,,,-715.3163452148438,,,,,,,0.7698673009872437,1813.0,,0.0013779541477560997,0.1650671809911728,31,0.07834218442440033,,0.8409083485603333,0.09208548069000244,0.0007838355686544674,,,1.0,2.0,,-1680.83447265625,0.0,,,2.0,0.022110426979916276,116.88655081100296,96.74609375,,,503.8585205078125,,1883.3262354010367,0.0007202001370387734,,0.08865944296121597,,8192.0,8068.1337890625,0.013743303716182709,0.0007639190389454598,,2.213252470184557e-09,-0.0011196732521057129,,,1.3508050553500652,,97.0,,,1.0,,42.0,1301.8615866110194,,0.2960495640290901,0.0,,,,0.002662062644958496,369.7233519589645,,-63.643611907958984,,0.2952856433112174,0.9990234375,,193.47679471969604,,,,,,2.8616008540266193,,0.0,200.275390625,,4.7649024054408073e-05,0.0,5.916156768798828,,6.916156768798828,,0.0,8192.0,8192.0,1813.0,,,,0.958984375,-63.643611907958984,2.06115369216775e-09,0.0,0.958984375,-715.3163452148438,,2.0,0.0,8068.1337890625,,14.107391357421875,5222.76838247152,,1358.43310546875,31.0,,14.107391357421875,0.3972955644130707,,2.8275928265486527e-09,,0.00017113124284247016,0.0029296875,,0.0,0.527409553527832,0.0,,0.0,,384.0,6.291305180639029e-05,,1e-05,0.9453977691446923,0.0,
0.0,,0.08522701263427734,2196.609897737073,0.0,,1600.1873779296875,24298.7421875,0.0007442239741521917,,,59932.92330464,0.23185056447982788,,0.07988232612660635,0.0,,,1.3593492778018117,,91.96302714099875,,-7.80054332238933e-09,,0.0961143746972084,1.0007488653063774,1766531376.0571291,,,,0.9782674312591553,,1.497874111855424e-06,,,,0.18639003494074016,,0.9781966209411621,,1919.3003975549946,,,1.0,16863817.0,,-1563.9066162109375,,,-704.8340454101562,,,,,,,0.7834151983261108,2108.0,,0.0014681685715913773,0.1653439700603485,32,0.08069217950105667,,0.8418188691139221,0.09510727226734161,0.0007708976390858879,,,1.0,2.0,,-1563.9066162109375,0.0,,,2.0,0.022156215347330158,118.32704144896707,94.083984375,,,503.94586181640625,,1919.3003975549946,0.000737282028694608,,0.08658681064844131,,8192.0,8140.20166015625,0.014415097422897816,0.0007484417928935727,,-8.544994045678322e-09,-0.0008122026920318604,,,1.3583046095445752,,56.0,,,1.0,,35.0,1331.7288832060294,,0.3017828561132774,0.0,,,,0.002849787473678589,373.6383610299672,,-43.08945083618164,,0.3010344144422561,1.0,,193.47679471969604,,,,,,2.863171607023105,,0.0,200.275390625,,5.5327953305095434e-05,0.0,2.9346110820770264,,3.9346110820770264,,0.0,8192.0,8192.0,2108.0,,,,0.98291015625,-43.08945083618164,2.06115369216775e-09,0.0,0.98291015625,-704.8340454101562,,2.0,0.0,8140.20166015625,,13.242522239685059,241.73012741003186,,1600.1873779296875,32.0,,13.242522239685059,0.4084407091140747,,-7.80054332238933e-09,,0.00016978194242875768,0.0009765625,,0.0,0.5422024726867676,0.0,,0.0,,403.0,6.067199865356088e-05,,1e-05,0.9432758739147014,0.0,
0.0,,0.083713598549366,2220.4205060516997,0.0,,436.51416015625,13520.546875,0.0007676969844396808,,,61839.013660142,0.2299509197473526,,0.07884831440372958,0.0,,,1.3642657101154327,,92.18140569701791,,1.8126016243513732e-09,,0.07709593325853348,1.0007722089067101,1766533283.397311,,,,0.9785200357437134,,2.9443175204590943e-06,,,,0.1871546139366318,,0.9784927368164062,,1907.0057849219884,,,1.0,16937419.0,,-1864.6964111328125,,,-717.1505737304688,,,,,,,0.736341118812561,2327.0,,0.0014329301193356514,0.1639675796031952,33,0.0788429006934166,,0.8448184132575989,0.09296272695064545,0.0007886689782026224,,,1.0,2.0,,-1864.6964111328125,0.0,,,2.0,0.02208372869296231,117.00605263398029,95.009765625,,,502.6104736328125,,1907.0057849219884,0.0007399472776796756,,0.087722547352314,,8192.0,8175.21435546875,0.014119827188551426,0.00077177398634376,,2.958037370603961e-09,-0.0006835758686065674,,,1.3631790280342102,,101.0,,,1.0,,38.0,1320.1446334830252,,0.3045442879665643,0.0,,,,0.0027556419372558594,374.04136595502496,,-46.78957748413086,,0.3037725151516497,1.0,,193.47679471969604,,,,,,2.8640346280299127,,0.0,200.275390625,,8.224096382036805e-05,0.0,1.6292853355407715,,2.6292853355407715,,0.0,8192.0,8192.0,2327.0,,,,0.99365234375,-46.78957748413086,2.06115369216775e-09,0.0,0.99365234375,-717.1505737304688,,2.0,0.0,8175.21435546875,,12.227920532226562,51.85598817002028,,436.51416015625,33.0,,12.227920532226562,0.3971450924873352,,1.8126016243513732e-09,,0.00016909510404329684,0.00146484375,,0.0,0.5423303842544556,0.0,,0.0,,255.0,6.17919722571969e-05,,1e-05,0.9442575002133092,0.0,
0.0,,0.08323756605386734,2225.618303689582,0.0,,657.6609497070312,16883.9453125,0.0007852045860090584,,,63767.766345232,0.22760245203971863,,0.07860478219275628,0.0,,,1.3525634976103902,,92.41888595599448,,1.9073531642987973e-09,,0.09085554629564285,1.000790492631495,1766535189.4853508,,,,0.97914719581604,,2.0065198979013488e-06,,,,0.1876272763170671,,0.9791417121887207,,1905.7144672870054,,,1.0,16965572.0,,-1808.9727783203125,,,-704.7291259765625,,,,,,,0.7612642049789429,3466.0,,0.001358061097562313,0.1646692007780075,34,0.07785394042730331,,0.8417682647705078,0.09157464653253555,0.0008066764962677553,,,1.0,2.0,,-1808.9727783203125,0.0,,,2.0,0.022036337335692,117.77304279402597,96.74609375,,,504.89324951171875,,1905.7144672870054,0.0007295867849279603,,0.08607668429613113,,8192.0,8187.224609375,0.01372070237994194,0.0007900468913248915,,1.4104796219882587e-09,-0.0005170702934265137,,,1.3514597611501813,,81.0,,,1.0,,35.0,1318.0006547109806,,0.29601245862431824,0.0,,,,0.002573668956756592,373.8590676849708,,-41.766624450683594,,0.29522241128142923,0.99951171875,,193.47679471969604,,,,,,2.883128064975608,,0.0,200.275390625,,0.00013724900782108307,0.0,2.020414352416992,,3.020414352416992,,0.0,8192.0,8192.0,3466.0,,,,0.9970703125,-41.766624450683594,2.06115369216775e-09,0.0,0.9970703125,-704.7291259765625,,2.0,0.0,8187.224609375,,13.02950668334961,4.889683092013001,,657.6609497070312,34.0,,13.02950668334961,0.3581186532974243,,1.9073531642987973e-09,,0.0001699399268692861,0.001953125,,0.0,0.5294545888900757,0.0,,0.0,,615.0,6.42879749648273e-05,,1e-05,0.9453545132391316,0.0,
0.0,,0.08118388801813126,2197.1470974929625,0.0,,435.11041259765625,130283.078125,0.0007161551543504174,,,65693.758372689,0.22498522698879242,,0.08003612445485958,0.0,,,1.3405414540320635,,92.24682949203998,,2.084924677347999e-09,,0.35806846618652344,1.0007227873429656,1766537118.2411914,,,,0.9841165542602539,,2.2593280990523823e-06,,,,0.18631048956820576,,0.9840993285179138,,1928.415605325019,,,1.0,16948051.0,,-1643.1876220703125,,,-692.7615966796875,,,,,,,0.7592019438743591,2805.0,,0.0013959882780909538,0.16240936517715454,35,0.07606535404920578,,0.8441123962402344,0.08941320329904556,0.0007419973844662309,,,1.0,2.0,,-1643.1876220703125,0.0,,,2.0,0.022187854676033285,115.92258990497794,96.869140625,,,503.9005126953125,,1928.415605325019,0.0007051616348690004,,0.08470473438501358,,8192.0,8178.54638671875,0.013347850181162357,0.0007223976790555753,,3.71364694551346e-09,-0.0007472112774848938,,,1.3395449351519346,,63.0,,,1.0,,37.0,1340.5781124449568,,0.287681020796299,0.0,,,,0.0038058459758758545,376.0408926300006,,-49.61214828491211,,0.28695862577296793,1.0,,193.47679471969604,,,,,,2.859411215991713,,0.0,200.275390625,,7.689703488722444e-05,0.0,15.87129020690918,,16.87129020690918,,0.0,8192.0,8192.0,2805.0,,,,0.99658203125,-49.61214828491211,2.06115369216775e-09,0.0,0.99658203125,-692.7615966796875,,2.0,0.0,8178.54638671875,,14.925352096557617,77.38580931723118,,435.11041259765625,35.0,,14.925352096557617,0.31454750895500183,,2.084924677347999e-09,,0.00016871622677980572,0.00146484375,,0.0,0.5145010352134705,0.0,,0.0,,359.0,5.823996616527438e-05,,1e-05,0.9466824390496034,0.0,
0.0,,0.08469231426715851,2203.509359798821,0.0,,334.6182861328125,6928.23193359375,0.0007474501753677032,,,67612.08500538,0.23360098898410797,,0.07977770735091684,0.0,,,1.366083124652505,,92.3457192099886,,-5.076078224419689e-09,,0.050941746681928635,1.0007502678781748,1766539044.234027,,,,0.9775912761688232,,1.9345717809926555e-06,,,,0.18720891496208628,,0.977584183216095,,1925.66166380496,,,1.0,16972854.0,,-1603.349365234375,,,-699.3671875,,,,,,,0.7699538469314575,4618.0,,0.0015342412516474724,0.16324763000011444,36,0.08057212829589844,,0.8463494181632996,0.0953434556722641,0.0007704276795266196,,,1.0,2.0,,-1603.349365234375,0.0,,,2.0,0.02208687784523406,116.66617720306385,97.271484375,,,505.49029541015625,,1925.66166380496,0.0007519894120378012,,0.08539015799760818,,8192.0,8190.2548828125,0.014771330170333385,0.0007498559352825396,,-3.9900709403184464e-09,-0.0007284283638000488,,,1.3650358216837049,,82.0,,,1.0,,37.0,1338.1627026850474,,0.3073634325992316,0.0,,,,0.0030761361122131348,374.8773529829923,,-44.154762268066406,,0.3066135763656348,1.0,,193.47679471969604,,,,,,2.833092969027348,,0.0,200.275390625,,5.4815958719700575e-05,0.0,0.7666950225830078,,1.7666950225830078,,0.0,8192.0,8192.0,4618.0,,,,0.99951171875,-44.154762268066406,2.06115369216775e-09,0.0,0.99951171875,-699.3671875,,2.0,0.0,8190.2548828125,,16.452913284301758,46.56720774900168,,334.6182861328125,36.0,,16.452913284301758,0.3735803961753845,,-5.076078224419689e-09,,0.00016691906788495015,0.0,,0.0,0.5486942529678345,0.0,,0.0,,743.0,6.831996142864227e-05,,1e-05,0.9425406483328757,0.0,
0.0,,0.08442160487174988,2209.95412335951,0.0,,456.06317138671875,172120.515625,0.0007127938793018984,,,69547.836208334,0.2314785271883011,,0.0792102260195723,0.0,,,1.3538704877719283,,92.2574291069759,,1.0457040788836025e-09,,0.4916355013847351,1.0007165353745222,1766540962.559982,,,,0.9910103678703308,,2.026167662982914e-06,,,,0.1858564079031357,,0.9910292625427246,,1917.9952448770637,,,1.0,16954726.0,,-1738.984130859375,,,-686.0377197265625,,,,,,,0.7842548489570618,3977.0,,0.0015083476901054382,0.1654098927974701,37,0.08044126629829407,,0.8417391180992126,0.09480198472738266,0.0007381070959127101,,,1.0,2.0,,-1738.984130859375,0.0,,,2.0,0.022240703993387997,117.08413924404886,92.6875,,,503.54827880859375,,1917.9952448770637,0.0007313293053812231,,0.0838063582777977,,8192.0,8185.9873046875,0.014360716566443443,0.0007161618254940549,,2.3166366602822563e-09,-0.0007215142250061035,,,1.3528787456452847,,80.0,,,1.0,,37.0,1327.9516766159795,,0.2984442535089329,0.0,,,,0.0023716986179351807,377.0850422549993,,-48.14229202270508,,0.2977280936902389,1.0,,193.47679471969604,,,,,,2.8353870570426807,,0.0,200.275390625,,5.0656963139772415e-05,0.0,21.15470314025879,,22.15470314025879,,0.0,8192.0,8192.0,3977.0,,,,0.99755859375,-48.14229202270508,2.06115369216775e-09,0.0,0.99755859375,-686.0377197265625,,2.0,0.0,8185.9873046875,,13.289127349853516,82.06840037880465,,456.06317138671875,37.0,,13.289127349853516,0.3505472242832184,,1.0457040788836025e-09,,0.00016723284452032315,0.0009765625,,0.0,0.5365830063819885,0.0,,0.0,,304.0,6.13450538367033e-05,,1e-05,0.943531993460542,0.0,
0.0,,0.08629187941551208,2190.6523352183813,0.0,,765.2531127929688,12671.2890625,0.0007272077691595769,,,71463.054219596,0.23500396311283112,,0.08038730412269561,0.0,,,1.36393091827631,,92.38277580507565,,2.5163118255733252e-09,,0.07502078264951706,1.0007300432771444,1766542898.312445,,,,0.9788714647293091,,1.9920008984541937e-06,,,,0.18769971025679846,,0.9788659811019897,,1935.4228107479867,,,1.0,16959354.0,,-1596.2509765625,,,-696.3430786132812,,,,,,,0.7822455167770386,4291.0,,0.0015795901417732239,0.16604183614253998,38,0.08232604712247849,,0.8416300415992737,0.09726062417030334,0.0007491609212593175,,,1.0,2.0,,-1596.2509765625,0.0,,,2.0,0.02202535179677188,118.03687726799399,94.25390625,,,503.69024658203125,,1935.4228107479867,0.0007558889647043543,,0.0850580483675003,,8192.0,8186.6806640625,0.014934581704437733,0.0007296479016076773,,1.4194579955884024e-09,-0.0006754398345947266,,,1.3629146441817284,,68.0,,,1.0,,38.0,1347.7994256330421,,0.30603852961212397,0.0,,,,0.0033689141273498535,373.5357380959904,,-52.668663024902344,,0.30530888366047293,1.0,,193.47679471969604,,,,,,2.886824276065454,,0.0,200.275390625,,5.407992284744978e-05,0.0,1.5350737571716309,,2.535073757171631,,0.0,8192.0,8192.0,4291.0,,,,0.99755859375,-52.668663024902344,2.06115369216775e-09,0.0,0.99755859375,-696.3430786132812,,2.0,0.0,8186.6806640625,,14.314215660095215,13.169968110509217,,765.2531127929688,38.0,,14.314215660095215,0.37572309374809265,,2.5163118255733252e-09,,0.00017022017914511685,0.00146484375,,0.0,0.5501689910888672,0.0,,0.0,,444.0,6.22730003669858e-05,,1e-05,0.9417713583494643,0.0,
