val-aux/beyondaime/reward/worst@8/std,val-aux/aime24/reward/worst@4/std,val-aux/beyondaime/reward/best@4/std,timing_s/agent_loop/slowest/generate_sequences,perf/max_memory_reserved_gb,val-aux/aime24/reward/worst@4/mean,timing_s/agent_loop/generate_sequences/mean,val-core/beyondaime/reward/best@8/std,critic/returns/max,val-aux/aime24/reward/best@2/mean,val-aux/hmmt25/reward/worst@2/std,rollout_corr/log_ppl_diff_min,val-aux/hmmt25/reward/best@2/std,rollout_corr/log_ppl_diff_max,actor/lr,val-aux/hmmt25/reward/worst@4/mean,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,timing_s/agent_loop/slowest/prompt_length,val-aux/brumo25/reward/std@8,response_length/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/aime24/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,val-aux/num_turns/mean,rollout_corr/rollout_rs_mean,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_veto_fraction,val-core/avg/reward/best@8/std,rollout_corr/rollout_rs_seq_max,val-aux/aime25/reward/worst@4/mean,perf/time_per_step,timing_s/stop_profile,timing_s/adv,val-core/brumo25/reward/best@8/mean,val-aux/hmmt25/reward/std@8,critic/rewards/min,timing_s/agent_loop/slowest/response_length,actor/pg_loss,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/best@2/std,val-aux/beyondaime/reward/worst@2/mean,critic/advantages/max,val-aux/aime25/reward/best@2/mean,perf/total_num_tokens,val-aux/hmmt25/reward/best@4/mean,val-core/aime24/reward/best@8/mean,timing_per_token_ms/update_actor,val-core/brumo25/reward/mean@8,_timestamp,prompt_length/mean,training/global_step,timing_s/agent_loop/slowest/tool_calls,response_length_non_aborted/min,timing_s/agent_loop/generate_sequences/min,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_rs_seq_fraction_low,prompt_length/clip_ratio,_step,critic/score/mean,rollout_corr/training_log_ppl,val-core/hmmt25/reward/mean@8,timing_s/start_profile,val-aux/brumo25/reward/worst@4/std,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_masked_fraction,rollout_corr/ppl_ratio,rollout_corr/k3_kl,val-aux/brumo25/reward/worst@4/mean,val-aux/brumo25/reward/best@2/mean,prompt_length/min,val-aux/brumo25/reward/worst@2/std,critic/score/max,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_eff_sample_size,perf/mfu/actor,response_length_non_aborted/max,response_length_non_aborted/clip_ratio,rollout_corr/rollout_rs_seq_masked_fraction,val-core/aime25/reward/best@8/std,timing_s/reward,training/rollout_probs_diff_mean,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff,response_length/min,val-core/hmmt25/reward/best@8/mean,val-aux/brumo25/reward/best@4/std,training/rollout_actor_probs_pearson_corr,rollout_corr/rollout_rs_min,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_max,timing_s/step,val-aux/aime24/reward/worst@2/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/aime25/reward/worst@2/std,val-aux/brumo25/reward/best@2/std,rollout_corr/training_ppl,prompt_length/max,timing_s/gen,distill/teacher_kl,val/generations,val-aux/beyondaime/reward/worst@8/mean,val-aux/aime25/reward/worst@8/mean,val-core/brumo25/reward/best@8/std,val-core/aime24/reward/best@8/std,val-aux/aime25/reward/worst@8/std,timing_s/update_actor,val-core/aime24/reward/mean@8,val-aux/beyondaime/reward/best@2/mean,training/epoch,val-aux/aime24/reward/std@8,val-aux/brumo25/reward/worst@2/mean,val-aux/brumo25/reward/worst@8/std,response_length_non_aborted/mean,timing_per_token_ms/adv,actor/grad_norm,training/rollout_probs_diff_std,val-core/aime25/reward/best@8/mean,timing_s/old_log_prob_pre,val-aux/hmmt25/reward/worst@8/mean,critic/rewards/max,val-aux/num_turns/max,val-core/aime25/reward/mean@8,rollout_corr/rollout_ppl,val-aux/aime25/reward/std@8,val-aux/aime24/reward/worst@8/std,critic/advantages/min,rollout_corr/chi2_token,rollout_corr/chi2_seq,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/worst@4/mean,response_length/clip_ratio,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/beyondaime/reward/worst@2/std,val-aux/brumo25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_min,rollout_corr/rollout_rs_std,critic/returns/min,val-aux/aime24/reward/worst@2/std,val-core/beyondaime/reward/mean@8,_runtime,training/rollout_probs_diff_valid,val-aux/hmmt25/reward/best@2/mean,val-aux/num_turns/min,val-aux/brumo25/reward/best@4/mean,val-aux/aime25/reward/best@4/mean,response_length/max,timing_s/agent_loop/tool_calls/mean,rollout_corr/rollout_is_catastrophic_token_fraction,response/aborted_ratio,rollout_corr/rollout_rs_seq_fraction_high,num_turns/mean,num_turns/min,val-aux/hmmt25/reward/best@4/std,critic/rewards/mean,num_turns/max,val-core/beyondaime/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/std,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/best@4/mean,val-aux/aime25/reward/worst@2/mean,critic/advantages/mean,adv/mean,val-aux/aime24/reward/best@4/std,val-aux/aime24/reward/worst@8/mean,timing_s/save_checkpoint,val-aux/beyondaime/reward/std@8,perf/throughput,rollout_corr/rollout_rs_max,timing_per_token_ms/gen,critic/returns/mean,perf/max_memory_allocated_gb,timing_s/testing,actor/entropy,actor/is_ratio_mean,critic/score/min,perf/cpu_memory_used_gb,rollout_corr/kl
,,,0.0,199.958984375,,0.0,,150.49639892578125,,,-0.0013587474822998047,,0.0032300949096679688,1e-05,,0.0,,119.0,,7526.82470703125,,,0.9879654049873352,,0.987791895866394,,0.0,,6.848052024841309,,1602.0250474188942,5.455990321934223e-05,2.488552296999842,,,-8614.3310546875,8192.0,1.5197201905792213e-06,0.0,0.0,0.39450866007246077,,,150.49639892578125,,15606217.0,,,0.021841220272791992,,1767178865.327816,93.3984375,45.0,0.0,1567.0,0.0,,0.17393018305301666,,0.0,0.0,45,-7464.083984375,0.39533314434811473,,3.9360951632261276e-05,,5.848052024841309,0.09694590419530869,1.0008249999955297,0.0008201497780646605,,,35.0,,-1636.20361328125,,0.9382995325396769,0.18596730775410233,8192.0,0.759765625,0.99853515625,,84.94674024102278,0.0874386578798294,,0.0008244849523180164,1567.0,,,0.8643181920051575,2.06115369216775e-09,,1.0,1602.0250474188942,,,,,1.493862890638411,401.0,1065.4715779391117,0.9916644096374512,,,,,,,340.858823121991,,,0.0,,,,7526.82470703125,0.00015945903462702345,0.5501989722251892,0.1583758443593979,,107.66889604413882,,-1636.20361328125,,,1.4926058063283563,,,-4.903458118438721,0.0016509667038917542,316.9289355822839,0.0008536841560271569,,0.759765625,0.08101330697536469,0.01593259908258915,,,0.816900372505188,0.2416929304599762,-4.903458118438721,,,70056.893584661,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7464.083984375,2.0,,,,,,-3.35391405315022e-07,-3.35558013375703e-07,,,,,2435.3890448129987,48604.921875,0.06911942474621283,-3.35391405315022e-07,193.16052436828613,,0.6676317453384399,1.0,-8614.3310546875,496.851806640625,0.0008189157633751165
,,,0.0,199.958984375,,0.0,,111.1880874633789,,,-0.0022119879722595215,,0.0027074217796325684,1e-05,,0.0,,147.0,,7685.4111328125,,,0.9906873106956482,,0.9907392263412476,,0.0,,6.994163990020752,,1679.492937779054,4.902505315840244e-05,2.4985238581430167,,,-8489.703125,8192.0,7.189285036179882e-07,0.0,0.0,0.388737338129431,,,111.1880874633789,,15936290.0,,,0.022259857167637287,,1767180545.0659873,95.98046875,46.0,0.0,2291.0,0.0,,0.18559063971042633,,0.0,0.0,46,-7594.9765625,0.3896174468100071,,3.760005347430706e-05,,5.994163990020752,0.10039091110229492,1.000880648382008,0.000831617129733786,,,40.0,,-2383.3701171875,,0.9368137663672274,0.1832375200047782,8192.0,0.810546875,1.0,,87.431024805177,0.09041143953800201,,0.0008801095318631269,2291.0,,,0.8578946590423584,2.06115369216775e-09,,0.9999996423721313,1679.492937779054,,,,,1.4848645078018308,543.0,1122.1601614819374,0.9882329702377319,,,,,,,354.7395391820464,,,0.0,,,,7685.4111328125,0.00015678202756996872,0.6295683979988098,0.16184011101722717,,112.07162955100648,,-2383.3701171875,,,1.4835314881056547,,,-4.967291831970215,0.0015962757170200348,474.88572137383744,0.0008993857700261287,,0.810546875,0.08417270332574844,0.01621820218861103,,,0.7940168380737305,0.24421080946922302,-4.967291831970215,,,71702.762626688,1.0,,,,,8192.0,0.0,0.0,0.0,0.00439453125,2.0,2.0,,-7594.9765625,2.0,,,,,,3.8046329109420185e-07,3.803943400271237e-07,,,,,2372.1877064088762,49470.7265625,0.07129478916348951,3.8046329109420185e-07,193.16052436828613,,0.669304370880127,1.0,-8489.703125,495.24798583984375,0.0008705355912752566
,,,0.0,199.958984375,,0.0,,157.29046630859375,,,-0.0007617771625518799,,0.0032392144203186035,1e-05,,0.0,,89.0,,7615.80712890625,,,0.986873209476471,,0.9859922528266907,,0.0,,7.954165458679199,,1645.630276768934,5.359994247555733e-05,2.3433264889754355,,,-8477.4052734375,8192.0,1.5183279122865656e-07,0.0,0.0,0.37815681332722306,,,157.29046630859375,,15789217.0,,,0.02193398353343711,,1767182190.934738,93.771484375,47.0,0.0,1646.0,0.0,,0.1977379024028778,,0.0,0.0,47,-7528.2275390625,0.3789494652301073,,3.4976983442902565e-05,,6.954165458679199,0.09943994134664536,1.0007931170985103,0.0007912484620646865,,,39.0,,-1699.929931640625,,0.938396413768817,0.18577397130129616,8192.0,0.80126953125,0.998046875,,85.89936583698727,0.0903531014919281,,0.0007926489124656655,1646.0,,,0.8540225625038147,2.06115369216775e-09,,0.9999998807907104,1645.630276768934,,,,,1.4700838411226869,368.0,1100.5477371390443,0.9885002970695496,,,,,,,346.3204256838653,,,0.0,,,,7615.80712890625,0.0001484130903372495,0.5915689468383789,0.16403575241565704,,109.93425728310831,,-1699.929931640625,,,1.4688889617100358,,,-4.987667083740234,0.0016117431223392487,66.47529086982831,0.0008157538395607844,,0.80126953125,0.08392482250928879,0.015515119768679142,,,0.7456748485565186,0.24074803292751312,-4.987667083740234,,,73386.726800233,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7528.2275390625,2.0,,,,,,1.3318179981069989e-07,1.3312313740243553e-07,,,,,2398.6580131171518,57217.421875,0.07056071873659697,1.3318179981069989e-07,193.16052436828613,,0.6562252044677734,1.0,-8477.4052734375,497.0430908203125,0.0007803617652371031
,,,0.0,199.958984375,,0.0,,160.8441162109375,,,-0.0009756982326507568,,0.0029314160346984863,1e-05,,0.0,,107.0,,7737.615234375,,,0.9851058125495911,,0.9845175743103027,,0.0,,6.283966064453125,,1683.717744146008,5.443301051855087e-05,2.601194726070389,,,-8477.349609375,8192.0,9.789810970772805e-07,0.0,0.0,0.38327939808368683,,,160.8441162109375,,16045936.0,,,0.021996017744183444,,1767183874.898666,97.314453125,48.0,0.0,1866.0,0.0,,0.16150757670402527,,0.0,0.0,48,-7628.24609375,0.38405618676915765,,3.6159995943307877e-05,,5.283966064453125,0.1000392735004425,1.000777249224484,0.0007985133129295718,,,36.0,,13309.080078125,,0.937839645963244,0.18574031717011616,8192.0,0.8251953125,0.99951171875,,87.99662766302936,0.09062357246875763,,0.000776790297095431,1866.0,,,0.8554908037185669,2.06115369216775e-09,,1.0,1683.717744146008,,,,,1.477457475848496,483.0,1128.839381411206,0.9858651757240295,,,,,,,352.94669297803193,,,0.0,,,,7737.615234375,0.0001621092547091294,0.5694403648376465,0.16355927288532257,,110.70622428297065,,13309.080078125,,,1.476279760710895,,,-5.040389060974121,0.0016641095280647278,224.7372625139542,0.0008019205743039493,,0.8251953125,0.08434118330478668,0.01569809578359127,,,0.7792037725448608,0.24181237816810608,-5.040389060974121,,,75085.094723295,1.0,,,,,8192.0,0.0,0.0,0.0,0.001953125,2.0,2.0,,-7628.24609375,2.0,,,,,,1.329721470710865e-07,1.3302350510002725e-07,,,,,2382.5157238778456,43487.765625,0.07123526920232193,1.329721470710865e-07,193.16052436828613,,0.6641957759857178,1.0,-8477.349609375,497.1719970703125,0.0007689716114782641
,,,0.0,199.958984375,,0.0,,191.98330688476562,,,-0.0009418725967407227,,0.0030196309089660645,1e-05,,0.0,,46.0,,7717.4228515625,,,0.9799636006355286,,0.9791491627693176,,0.0,,2.850182294845581,,1698.119438221911,5.331309512257576e-05,2.589229702949524,,,-8457.96875,8192.0,1.1115524122806697e-06,0.0,0.0,0.38892674585804343,,,191.98330688476562,,16005734.0,,,0.02188690072058281,,1767185573.2667825,97.876953125,49.0,0.0,1677.0,0.0,,0.08437076210975647,,0.0,0.0,49,-7616.7822265625,0.3897890110965818,,4.3809181079268456e-05,,1.850182294845581,0.10048002004623413,1.0008627884089947,0.000811804328350263,,,41.0,,-1727.689208984375,,0.937036032947588,0.18660329839265014,8192.0,0.82958984375,0.99853515625,,87.35816506599076,0.09058082103729248,,0.0008622624009149149,1677.0,,,0.8578068614006042,2.06115369216775e-09,,0.9999998807907104,1698.119438221911,,,,,1.4858439890667796,414.0,1146.090818200959,0.9869592785835266,,,,,,,350.3159110180568,,,0.0,,,,7717.4228515625,0.00016176888251107533,0.578197181224823,0.16247887909412384,,111.1407822931651,,-1727.689208984375,,,1.4845371088013053,,,-5.058583736419678,0.0015450604259967804,84.9062038087286,0.0008808508137008175,,0.82958984375,0.08441709727048874,0.016062920913100243,,,0.7641679048538208,0.24354320764541626,-5.058583736419678,,,77797.547997224,1.0,,,,,8192.0,0.0,0.0,0.0,0.00146484375,2.0,2.0,,-7616.7822265625,2.0,,,,,,3.728200965724682e-07,3.727578530288156e-07,,,,,2356.391081766235,13195.861328125,0.07251315213489762,3.728200965724682e-07,193.16052436828613,,0.672795832157135,1.0,-8457.96875,497.6453857421875,0.0008558701815672975
0.015303664135379367,0.06057316947710771,0.048365599257656794,0.0,199.958984375,0.11323333333333334,0.0,0.03838744562072247,137.35655212402344,0.25843333333333335,0.0547801256654377,-0.0010283589363098145,0.05295256609736101,0.0029933154582977295,1e-05,0.04163333333333333,0.0,0.3021433333333333,68.0,0.17255254346819598,7493.5849609375,0.03357248929056378,0.12562544896332017,0.9852870106697083,2.0,0.9849382638931274,0.11505516040040255,0.0,0.061321776100507486,5.752040386199951,0.1753333333333333,2719.9344810410403,5.747308023273945e-05,2.747159098042175,0.46036666666666665,0.06417231478471469,-8421.677734375,5467.0,1.4532341317124997e-06,0.0,0.0,0.3925911160185933,0.05589134676173068,0.04365,137.35655212402344,0.3020333333333333,15537818.0,0.1345,0.3580333333333333,0.02194119188769569,0.275,1767188293.4767764,93.240234375,50.0,0.0,1242.0,0.0,0.026880186718846382,0.14973580837249756,0.05772905297725071,0.0,0.0,50,-7414.3193359375,0.39343266445212066,0.0875,7.257703691720963e-05,0.0882168118062769,4.752040386199951,0.09782306104898453,1.0008420646190643,0.0008181952980521601,0.14273333333333332,0.3521,34.0,0.13874595510182802,-1303.571044921875,0.12353480351433116,0.9385202997363764,0.18515514188067858,8192.0,0.7626953125,0.99658203125,0.09424561594191644,84.52349713607691,0.088522769510746,0.17766666666666667,0.0008415451520704664,1242.0,0.15196666666666664,0.11481676088122601,0.860247015953064,2.06115369216775e-09,0.06246666666666667,0.9999998807907104,2719.9344810410403,0.14826666666666669,0.11374000000000001,0.08733625375263872,0.15555321558310994,1.4916710434481502,277.0,1073.2940361162182,0.9894222617149353,"{'_type': 'table-file', 'sha256': '4ff8d0c3c450e8a1274e1f9b792e626e14a3b8fb71c0b14cc709cbfe3af227e7', 'size': 1363394.0, 'ncols': 31, 'nrows': 6, 'path': 'media/table/val/generations_49_4ff8d0c3c450e8a1274e.table.json', '_latest_artifact_path': 'wandb-client-artifact://ekwwa85gf51j8peftxi2tmxxtxi88xvolcw94npvj3wvqmmtvns54z3rf0fmv0m5nri6akkexz08wdxbt1o9fm4r7fk6jmu280f29y7hkj6vn7tejyl7jlxi0r6c2zsz:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://dmjmkuviwu60io1y7loesj9lv32m1zkxb0zkrghum2mdczj4he2128yf3kskep4y4ep8ycr8f4oyrutp85rupql6qoq8hlagshf1casulmo698ot7nntw9zlsnjzcrh3/val/generations.table.json', 'log_mode': 'IMMUTABLE'}",0.016239999999999997,0.1515,0.07255990467808635,0.07414769925912051,0.036500729824838436,340.9182462540921,0.20416666666666666,0.09142,0.0,0.13292886032505538,0.1997,0.040424956924551676,7493.5849609375,0.00017680469021082466,0.5523869395256042,0.1612118035554886,0.4055,105.97741672885604,0.0233,-1303.571044921875,2.0,0.25416666666666665,1.4903850546106696,0.12558248357503426,0.03812764955556526,-5.021836280822754,0.00161849707365036,288.0446082181297,0.0008693321215105243,0.026639999999999997,0.7626953125,0.08217627555131912,0.015646781772375107,0.04309647471438779,0.11176666666666665,0.8202229738235474,0.24089257419109344,-5.021836280822754,0.09818977452756467,0.0675,79428.565006248,1.0,0.11323333333333332,2.0,0.41646666666666665,0.3539333333333333,8192.0,0.0,0.0,0.0,0.001953125,2.0,2.0,0.03968713084882714,-7414.3193359375,2.0,0.13485,0.04269203910112439,0.027268215002691654,0.31216666666666665,0.2063,2.0413843060396175e-07,2.0408553780271177e-07,0.10667781401240398,0.09096666666666667,,0.058812810898449565,1428.1426729489624,39218.44140625,0.06993573253712831,2.0413843060396175e-07,193.16052436828613,1111.769509574864,0.6663520932197571,1.0,-8421.677734375,496.95220947265625,0.000832309829775113
,,,0.0,199.958984375,,0.0,,200.61630249023438,,,-0.0009966492652893066,,0.0034786760807037354,1e-05,,0.0,,171.0,,7577.9736328125,,,0.9945896863937378,,0.994846522808075,,0.0,,9.039068222045898,,1622.9967151822057,5.7984841987490654e-05,2.600295843090862,,,-8443.423828125,5260.0,2.180024193165764e-06,0.0,0.0,0.39077087002806365,,,200.61630249023438,,15716462.0,,,0.021939202853794908,,1767189916.7365124,96.080078125,51.0,0.0,1414.0,0.0,,0.243426114320755,,0.0,0.0,51,-7435.51708984375,0.3916349734645337,,4.127994179725647e-05,,8.039068222045898,0.10304045677185059,1.0008646287024021,0.0008316458020090067,,,34.0,,33034.8671875,,0.9359054960157169,0.18545353080136837,8192.0,0.7724609375,0.99560546875,,85.61648066411726,0.09195905178785324,,0.0008641025306133088,1414.0,,,0.8551039695739746,2.06115369216775e-09,,1.0,1622.9967151822057,,,,,1.4876786787062883,553.0,1082.2522578029893,0.9812012314796448,,,,,,,344.80664796195924,,,0.0,,,,7577.9736328125,0.0001654504584486548,0.6896146535873413,0.1641746610403061,,107.09284777496941,,33034.8671875,,,1.4863692205399275,,,-5.046412467956543,0.0016292855143547058,13.642939220182598,0.0008832437852106523,,0.7724609375,0.08664548397064209,0.016394980251789093,,,0.8162878751754761,0.24572326242923737,-5.046412467956543,,,80989.46500175,1.0,,,,,8192.0,0.0,0.0,0.0,0.00341796875,2.0,2.0,,-7435.51708984375,2.0,,,,,,1.7303153754255618e-07,1.7304907373727474e-07,,,,,2420.901695761533,66183.6796875,0.06973414145533766,1.7303153754255618e-07,193.16052436828613,,0.6770104765892029,1.0,-8443.423828125,498.452880859375,0.0008532731217201217
,,,0.0,199.958984375,,0.0,,211.42320251464844,,,-0.0013768970966339111,,0.003298163414001465,1e-05,,0.0,,110.0,,7379.96826171875,,,0.9870811700820923,,0.9865584969520569,,0.0,,5.575477123260498,,1560.6609991500154,5.382508970797062e-05,2.5366001720540226,,,-8419.53125,8192.0,5.835982965773923e-07,0.0,0.0,0.37949189613573253,,,211.42320251464844,,15308815.0,,,0.022091573812421002,,1767191477.6369677,95.0390625,52.0,0.0,1287.0,0.0,,0.16803854703903198,,0.0,0.0,52,-7297.6708984375,0.38032276276499033,,4.003196954727173e-05,,4.575477123260498,0.09891773760318756,1.0008313721045852,0.0008234466763497039,,,39.0,,-1339.2769775390625,,0.9382344664552922,0.1830739360762503,8192.0,0.70751953125,0.99560546875,,83.75411621294916,0.08996941894292831,,0.0008308667165692896,1287.0,,,0.8555288314819336,2.06115369216775e-09,,1.0,1560.6609991500154,,,,,1.4708558423444629,303.0,1029.6050447628368,0.9888485670089722,,,,,,,338.1958165531978,,,0.0,,,,7379.96826171875,0.00016569539654467198,0.7668125033378601,0.16276617348194122,,105.97683949186467,,-1339.2769775390625,,,1.4696091059595346,,,-5.06962776184082,0.0016631530597805977,59.69247542647645,0.0008587138436269015,,0.70751953125,0.08325747400522232,0.01566026546061039,,,0.7600581645965576,0.24125628173351288,-5.06962776184082,,,82597.24381136,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7297.6708984375,2.0,,,,,,2.1002028915972915e-07,2.1000012395688827e-07,,,,,2452.2966564067497,38478.234375,0.06812181576320486,2.1002028915972915e-07,193.16052436828613,,0.6564255356788635,1.0,-8419.53125,496.89898681640625,0.0008184896889815718
,,,0.0,199.958984375,,0.0,,150.27053833007812,,,-0.0015201866626739502,,0.0026256442070007324,1e-05,,0.0,,150.0,,7599.5126953125,,,0.9806852340698242,,0.9800122976303101,,0.0,,4.182024955749512,,1607.5371449389495,5.219294689595699e-05,2.6772365428041667,,,-8428.279296875,7676.0,7.690101315738218e-07,0.0,0.0,0.3911102039273828,,,150.27053833007812,,15763390.0,,,0.021812177554451907,,1767193085.415811,97.455078125,53.0,0.0,1301.0,0.0,,0.09973547607660294,,0.0,0.0,53,-7479.60791015625,0.39192897779867053,,3.971299156546593e-05,,3.1820249557495117,0.10619969666004181,1.0008192537352443,0.0008440695719400537,,,36.0,,-1339.774658203125,,0.9341907635631872,0.18659147363019138,8192.0,0.76318359375,0.99853515625,,85.72140022204258,0.0944405347108841,,0.0008187752555386396,1301.0,,,0.851493239402771,2.06115369216775e-09,,1.0,1607.5371449389495,,,,,1.4885375248268247,848.0,1066.7223067539744,0.9842220544815063,,,,,,,343.83386154007167,,,0.0,,,,7599.5126953125,0.0001698388825502742,0.6355739235877991,0.16618604958057404,,107.89185751788318,,-1339.774658203125,,,1.4872953491285443,,,-5.060075283050537,0.0017536608502268791,8.162566950079054,0.0008384452248719754,,0.76318359375,0.08932759612798691,0.016872098669409752,,,0.8229334354400635,0.24872814118862152,-5.060075283050537,,,84149.569983716,1.0,,,,,8192.0,0.0,0.0,0.0,0.00146484375,2.0,2.0,,-7479.60791015625,2.0,,,,,,-1.4539084247644496e-07,-1.4545665294463106e-07,,,,,2451.481455596265,26633.171875,0.06853867112637223,-1.4539084247644496e-07,193.16052436828613,,0.6866385340690613,1.0,-8428.279296875,498.5106201171875,0.0008153016838150506
,,,0.0,199.958984375,,0.0,,181.30459594726562,,,-0.002376079559326172,,0.00283735990524292,1e-05,,0.0,,127.0,,7363.125,,,0.9927730560302734,,0.9930964112281799,,0.0,,15.808682441711426,,1552.0864684730768,5.334499292075634e-05,2.541505635017529,,,-8430.7236328125,7403.0,1.3500775112862407e-06,0.0,0.0,0.39234782150015235,,,181.30459594726562,,15275696.0,,,0.021784310521501926,,1767194637.74191,95.7109375,54.0,0.0,1566.0,0.0,,0.3577388823032379,,0.0,0.0,54,-7275.6943359375,0.3931569289416075,,3.904104232788086e-05,,14.808682441711426,0.0948791354894638,1.0008095977827907,0.000816924762148119,,,35.0,,-1156.2703857421875,,0.9391248702611525,0.18568659389080272,8192.0,0.70751953125,0.99560546875,,82.90533729013987,0.08695245534181595,,0.0008091069066722412,1566.0,,,0.8658007979393005,2.06115369216775e-09,,0.9999998807907104,1552.0864684730768,,,,,1.4905402017757297,631.0,1029.619131095009,0.9881258606910706,,,,,,,332.7705050960649,,,0.0,,,,7363.125,0.0001663757667747204,0.6962316632270813,0.15727438032627106,,103.63299640198238,,-1156.2703857421875,,,1.4893112368881702,,,-5.136687755584717,0.0016688928008079529,41.70801071729511,0.0008388628157263156,,0.70751953125,0.0792280063033104,0.015651127323508263,,,0.8174659013748169,0.23987609148025513,-5.136687755584717,,,85755.40887544,1.0,,,,,8192.0,0.0,0.0,0.0,0.001953125,2.0,2.0,,-7275.6943359375,2.0,,,,,,-2.282312010493115e-07,-2.284190117052276e-07,,,,,2460.5098218252037,121631.3203125,0.06827857959154365,-2.282312010493115e-07,193.16052436828613,,0.6671696901321411,1.0,-8430.7236328125,497.23516845703125,0.0008042266204029147
,,,0.0,199.958984375,,0.0,,137.1833953857422,,,-0.0007749497890472412,,0.002948552370071411,1e-05,,0.0,,74.0,,7545.005859375,,,0.9812853336334229,,0.9807226061820984,,0.0,,2.7230660915374756,,1605.5976869151928,5.529681220650673e-05,2.7598863900639117,,,-8400.8857421875,7898.0,4.201718330487658e-07,0.0,0.0,0.3891081402543932,,,137.1833953857422,,15651316.0,,,0.021943048423519667,,1767196243.580775,97.23828125,55.0,0.0,1534.0,0.0,,0.09198115766048431,,0.0,0.0,55,-7437.830078125,0.3898960754740983,,3.913603723049164e-05,,1.7230660915374756,0.099149689078331,1.0007883990183473,0.0008206266456909361,,,39.0,,-1589.494873046875,,0.9374608721151532,0.18523046000694857,8192.0,0.75146484375,0.9970703125,,85.16443296102807,0.09013895690441132,,0.0007879365948610939,1534.0,,,0.8586449027061462,2.06115369216775e-09,,1.0,1605.5976869151928,,,,,1.4848799332976341,524.0,1067.7286603900138,0.9857951402664185,,,,,,,343.4375848798081,,,0.0,,,,7545.005859375,0.00017633574007859223,0.5795753002166748,0.16164664924144745,,105.77728712698445,,-1589.494873046875,,,1.4836858035996556,,,-5.174319744110107,0.0017375992611050606,46.4800970191136,0.000813169295724947,,0.75146484375,0.08314837515354156,0.01600131019949913,,,0.7903486490249634,0.242762953042984,-5.174319744110107,,,87410.547478649,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7437.830078125,2.0,,,,,,4.0887140784207077e-08,4.074244586149689e-08,,,,,2436.992175491764,14549.0419921875,0.06909893705493401,4.0887140784207077e-08,193.16052436828613,,0.6723684072494507,1.0,-8400.8857421875,498.6915283203125,0.000775881267600198
