timing_s/agent_loop/tool_calls/min,val-aux/brumo25/reward/worst@8/mean,_step,training/rollout_probs_diff_mean,val-aux/beyondaime/reward/worst@2/std,rollout_corr/rollout_rs_seq_std,rollout_corr/log_ppl_diff_max,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_masked_fraction,perf/max_memory_reserved_gb,critic/returns/max,response/aborted_ratio,actor/pg_loss,val-core/avg/reward/best@8/std,response_length/min,val-aux/num_turns/mean,val-aux/aime25/reward/best@2/std,adv/mean,response_length/clip_ratio,timing_s/save_checkpoint,val-aux/hmmt25/reward/worst@2/mean,timing_s/gen,rollout_corr/rollout_ppl,timing_s/start_profile,rollout_corr/rollout_rs_min,val-aux/beyondaime/reward/worst@8/std,val-aux/aime24/reward/best@4/std,timing_s/step,val-aux/hmmt25/reward/worst@8/mean,timing_per_token_ms/update_actor,critic/rewards/min,val-core/brumo25/reward/mean@8,training/global_step,rollout_corr/ppl_ratio,timing_per_token_ms/adv,rollout_corr/log_ppl_diff,perf/time_per_step,rollout_corr/rollout_rs_masked_fraction,val-aux/aime24/reward/best@2/std,response_length/max,timing_s/agent_loop/slowest/generate_sequences,response_length_non_aborted/mean,val-aux/aime25/reward/best@4/std,timing_s/testing,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/worst@4/std,rollout_corr/chi2_seq,timing_s/update_actor,training/rollout_probs_diff_max,response_length_non_aborted/max,perf/cpu_memory_used_gb,val-aux/hmmt25/reward/best@2/std,prompt_length/min,val-aux/brumo25/reward/best@2/mean,rollout_corr/rollout_rs_ratio_fraction_low,critic/score/max,val-aux/num_turns/max,num_turns/max,rollout_corr/rollout_is_veto_fraction,val-aux/aime24/reward/best@4/mean,val-aux/aime24/reward/worst@2/std,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime24/reward/best@2/mean,rollout_corr/rollout_rs_seq_min,rollout_corr/rollout_rs_seq_fraction_high,actor/entropy,timing_per_token_ms/gen,rollout_corr/chi2_token,val-aux/aime24/reward/worst@8/std,val-aux/aime25/reward/worst@8/std,rollout_corr/rollout_rs_mean,val-aux/beyondaime/reward/best@2/mean,timing_s/agent_loop/slowest/tool_calls,val-aux/num_turns/min,training/rollout_actor_probs_pearson_corr,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/worst@4/mean,val-aux/brumo25/reward/best@4/std,rollout_corr/rollout_rs_seq_mean,val-aux/aime25/reward/worst@2/std,val-aux/aime25/reward/best@4/mean,val-aux/aime24/reward/worst@2/mean,prompt_length/clip_ratio,rollout_corr/log_ppl_diff_min,critic/rewards/mean,rollout_corr/rollout_rs_seq_max_deviation,timing_s/stop_profile,val-core/aime24/reward/best@8/std,rollout_corr/training_ppl,val-aux/brumo25/reward/worst@4/std,timing_s/agent_loop/generate_sequences/min,_runtime,perf/throughput,val-aux/beyondaime/reward/worst@4/std,timing_s/old_log_prob_pre,val-aux/brumo25/reward/worst@8/std,prompt_length/mean,val/generations,val-aux/beyondaime/reward/best@2/std,rollout_corr/training_log_ppl,val-core/aime25/reward/mean@8,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/rollout_is_catastrophic_token_fraction,val-core/brumo25/reward/best@8/std,num_turns/min,critic/returns/mean,critic/advantages/min,val-core/brumo25/reward/best@8/mean,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/best@4/mean,val-core/beyondaime/reward/best@8/std,val-aux/brumo25/reward/worst@4/mean,timing_s/adv,val-aux/aime25/reward/std@8,val-aux/brumo25/reward/worst@2/mean,val-core/aime25/reward/best@8/std,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/best@4/std,val-core/hmmt25/reward/best@8/std,rollout_corr/rollout_rs_seq_max,val-core/aime24/reward/best@8/mean,perf/mfu/actor,val-aux/beyondaime/reward/worst@8/mean,val-core/avg/reward/mean@8,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/std@8,val-aux/brumo25/reward/best@2/std,val-core/aime25/reward/best@8/mean,response_length/mean,training/epoch,val-aux/beyondaime/reward/worst@2/mean,val-aux/hmmt25/reward/std@8,val-core/beyondaime/reward/best@8/mean,distill/teacher_kl,response_length_non_aborted/clip_ratio,critic/advantages/max,_timestamp,val-aux/aime25/reward/worst@4/mean,val-aux/beyondaime/reward/best@4/mean,val-core/avg/reward/best@8/mean,perf/total_num_tokens,rollout_corr/rollout_rs_eff_sample_size,val-aux/aime25/reward/worst@2/mean,critic/returns/min,rollout_corr/log_ppl_abs_diff,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/worst@8/mean,critic/score/mean,critic/score/min,val-aux/aime24/reward/worst@4/std,perf/max_memory_allocated_gb,rollout_corr/kl,rollout_corr/rollout_rs_std,response_length_non_aborted/min,val-core/aime24/reward/mean@8,training/rollout_probs_diff_std,timing_s/agent_loop/slowest/response_length,num_turns/mean,rollout_corr/k3_kl,val-aux/hmmt25/reward/worst@8/std,val-core/hmmt25/reward/mean@8,val-aux/hmmt25/reward/best@2/mean,actor/grad_norm,timing_s/agent_loop/generate_sequences/mean,val-aux/hmmt25/reward/worst@2/std,val-aux/hmmt25/reward/best@4/mean,val-aux/brumo25/reward/worst@2/std,val-core/beyondaime/reward/mean@8,timing_s/reward,val-aux/hmmt25/reward/best@4/std,actor/is_ratio_mean,val-core/hmmt25/reward/best@8/mean,timing_s/agent_loop/tool_calls/mean,actor/lr,val-aux/aime24/reward/std@8,val-aux/aime25/reward/worst@4/std,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/tool_calls/max,prompt_length/max,critic/rewards/max,rollout_corr/rollout_rs_ratio_fraction_high,training/rollout_probs_diff_valid,critic/advantages/mean
0.0,,44,0.08680953085422516,,0.06440914422273636,0.005954377353191376,,1.0,200.03515625,0.25277402997016907,0.0,3.620086729938521e-06,,4868.0,,,3.393864078660158e-09,0.9990234375,,,1419.698770013987,1.0064476821571589,3.4688011510297656e-05,2.06115369216775e-09,,,2000.3161622940097,,0.021785316968352574,-12534.4599609375,,44.0,1.0010281763970852,9.72751255700808e-05,0.0010272997169522569,2000.3161622940097,0.07351446151733398,,8192.0,0.0,8188.998046875,,,16099.68359375,,14.994399902876467,369.5520873070054,1.0,8192.0,502.39483642578125,,36.0,,0.07252787798643112,-304.1390380859375,,2.0,0.0,,,,,0.7476635575294495,0.00048828125,0.17075766623020172,0.08465166142156165,0.0017184223979711533,,,0.9235973954200745,,0.0,,0.2561652660369873,,,,0.9236104488372803,,,,0.0,-0.0006718626245856285,-2831.6376953125,1.8574175834655762,4.879999323748052e-05,,1.0074834106490016,,0.0,87972.233461998,2120.0843546334727,,117.63892264798051,,93.890625,,,0.00745141061997856,,0.0,0.0,,2.0,4.030213496264423e-09,-22.635168075561523,,,,,,1.6501125849899836,,,,0.0,,,2.857417583465576,,0.18933460656202283,,,0.006424110830266727,,,,8188.998046875,0.0,,,,0.34578564763069153,0.9990234375,0.25277402997016907,1766026354.9786727,,,,16963356.0,0.9754596875266726,,-22.635168075561523,0.001040648627167684,,,-2831.6376953125,-12534.4599609375,,193.22679042816162,0.0010113986354554072,0.14886093139648438,4868.0,,0.22040732204914093,8192.0,2.0,0.0008571321063755022,,,,0.5178830027580261,0.0,,,,,91.24179576899041,,1.0,,0.0,1e-05,,,79.0,0.0,356.0,-304.1390380859375,0.0009865800384432077,1.0,4.030213496264423e-09
0.0,,45,0.08166315406560898,,0.5771694183349609,0.005650089122354984,,1.0,200.03515625,0.2517299950122833,0.0,3.5492010079518632e-06,,3570.0,,,-6.746338154783871e-09,0.9990234375,,,1421.7380203180073,1.0062141371890903,3.446399932727218e-05,2.06115369216775e-09,,,2000.3925441149913,,0.021670012919582142,-19148.89453125,,45.0,1.0010123429819942,9.863023986071526e-05,0.00101147455256978,2000.3925441149913,0.06780264526605606,,8192.0,0.0,8188.7548828125,,,213531.5,,2.857295141555369,367.56350864001433,1.0,8192.0,500.98529052734375,,35.0,,0.06687387824058533,-242.6982421875,,2.0,0.0,,,,,0.7263426780700684,0.00048828125,0.16564102470874786,0.08477577210065057,0.001422305591404438,,,0.9401913285255432,,0.0,,0.26021113991737366,,,,0.9401871562004089,,,,0.0,-0.0004543387331068516,-2656.530517578125,25.96142578125,4.4289015932008624e-05,,1.0072338096797466,,0.0,89974.049602194,2119.815189511244,,117.71158021397423,,93.3984375,,,0.007203600296634249,,0.0,0.0,,2.0,-7.218738051761875e-09,-23.048986434936523,,,,,,1.672951333981473,,,,0.0,,,26.96142578125,,0.19033539845056374,,,0.006192125736561138,,,,8188.7548828125,0.0,,,,0.3244120180606842,0.9990234375,0.2517299950122833,1766028355.5878625,,,,16961850.0,0.9769781558486329,,-23.048986434936523,0.0010257569852001325,,,-2656.530517578125,-19148.89453125,,193.22679042816162,0.0009938612422502047,0.14454114437103271,3570.0,,0.2124306857585907,8192.0,2.0,0.0008165009155618463,,,,0.579416811466217,0.0,,,,,91.16834721900523,,1.0,,0.0,1e-05,,,119.0,0.0,401.0,-242.6982421875,0.0009287698776461184,1.0,-7.218738051761875e-09
0.0,,46,0.0802028551697731,,0.04561688378453255,0.005738425999879837,,1.0,200.03515625,0.25112926959991455,0.0,3.6203864386408213e-06,,1426.0,,,-2.963857426152572e-08,0.9990234375,,,1422.6302612760046,1.0061477748677135,3.3504009479656816e-05,2.06115369216775e-09,,,2001.5680593409925,,0.02184598861647983,-10759.037109375,,46.0,1.0010186424478889,0.0001196496710387532,0.0010177867948186758,2001.5680593409925,0.0666639506816864,,8192.0,0.0,8187.8212890625,,,4878.9453125,,32.92742661992088,370.6221340720076,1.0,8192.0,501.90673828125,,40.0,,0.06574247032403946,-227.311767578125,,2.0,0.0,,,,,0.7396446466445923,0.0,0.16101936995983124,0.08483864727135616,0.003791472874581814,,,0.9291435480117798,,0.0,,0.2599678933620453,,,,0.9291691780090332,,,,0.0,-0.0006803986616432667,-2652.113037109375,0.4980931282043457,4.745597834698856e-05,,1.0071736183017492,,0.0,91970.749956648,2118.991897480834,,114.34382005798398,,95.98046875,,,0.007143650833313586,,0.0,0.0,,2.0,-2.988816305560249e-08,-23.049819946289062,,,,,,2.029883709998103,,,,0.0,,,1.4980931282043457,,0.18887996574216098,,,0.006125863978013513,,,,8187.8212890625,0.0,,,,0.3239094913005829,0.9990234375,0.25112926959991455,1766030357.403555,,,,16965226.0,0.9773802050345647,,-23.049819946289062,0.0010293316636307281,,,-2652.113037109375,-10759.037109375,,193.22679042816162,0.001000993052002741,0.14342612028121948,1426.0,,0.21122844517230988,8192.0,2.0,0.0008265181870683591,,,,0.5037820339202881,0.0,,,,,91.35654404299567,,1.0,,0.0,1e-05,,,147.0,0.0,543.0,-227.311767578125,0.0009214809979312122,1.0,-2.988816305560249e-08
0.0,,47,0.08596836030483246,,0.06752138584852219,0.005279462784528732,,1.0,200.03515625,0.25252848863601685,0.0,3.226027314617852e-06,,3879.0,,,-7.694938020108566e-09,0.9990234375,,,1417.3639154499979,1.0063181072473526,3.3631979022175074e-05,2.06115369216775e-09,,,1996.4931984799914,,0.021727889939499236,-12146.0302734375,,47.0,1.0011181002482772,0.00010074515122822585,0.0011171070568707364,1996.4931984799914,0.07292298227548599,,8192.0,0.0,8188.13916015625,,,13713.060546875,,10.294953939970583,368.53441120899515,1.0,8192.0,499.2122802734375,,39.0,,0.07195227593183517,-316.3216857910156,,2.0,0.0,,,,,0.6773866415023804,0.0009765625,0.1683523803949356,0.08452130707651687,0.0015058349817991257,,,0.9255784153938293,,0.0,,0.25544217228889465,,,,0.9256099462509155,,,,0.0,-0.0005992567166686058,-2842.531494140625,1.5832757949829102,4.4832006096839905e-05,,1.0074442056939006,,0.0,93967.40028315,2123.893160882459,,116.02778459500405,,93.771484375,,,0.007412584775011055,,0.0,0.0,,2.0,-8.323096878370961e-09,-22.668792724609375,,,,,,1.7087740730203222,,,,0.0,,,2.58327579498291,,0.18983496801080152,,,0.00629547770586214,,,,8188.13916015625,0.0,,,,0.3471522927284241,0.9990234375,0.25252848863601685,1766032354.1149476,,,,16961353.0,0.9757145183427548,,-22.668792724609375,0.0011277656176389428,,,-2842.531494140625,-12146.0302734375,,193.22679042816162,0.0011012254309434866,0.1481885313987732,3879.0,,0.2200983315706253,8192.0,2.0,0.0008809975104213663,,,,0.5290915369987488,0.0,,,,,92.31519003299763,,1.0,,0.0,1e-05,,,89.0,0.0,368.0,-316.3216857910156,0.0009707019198685884,1.0,-8.323096878370961e-09
0.0,,48,0.09401492029428482,,0.08993016928434372,0.009695149958133698,,1.0,200.03515625,0.25748568773269653,0.0,3.341628770137106e-06,,2886.0,,,-1.1417443657180115e-09,0.99853515625,,,1415.3255230950017,1.0066006556153297,3.465599729679525e-05,2.06115369216775e-09,,,1996.4294302540075,,0.02167743876957417,-18791.982421875,,48.0,1.0011701071634889,9.925505180393275e-05,0.0011689990787999704,1996.4294302540075,0.08166108280420303,,8192.0,0.0,8185.98095703125,,,22826.09765625,,0.5325321489945054,367.74016832298366,1.0,8192.0,502.84619140625,,36.0,,0.08057244122028351,-181.00656127929688,,2.0,0.0,,,,,0.5303146243095398,0.00146484375,0.17951568961143494,0.08442200381374441,0.001399877481162548,,,0.9199545383453369,,0.0,,0.2533647119998932,,,,0.9199938774108887,,,,0.0,-0.0004246048629283905,-3091.873046875,2.6121997833251953,4.5248016249388456e-05,,1.007779322564602,,0.0,95964.687132164,2124.316134460314,,119.15681076800684,,97.314453125,,,0.007745232265733648,,0.0,0.0,,2.0,-1.2923911940632138e-09,-22.061935424804688,,,,,,1.683781458006706,,,,0.0,,,3.6121997833251953,,0.19032424162502956,,,0.0065762332087615505,,,,8185.98095703125,0.0,,,,0.3777034282684326,0.99853515625,0.25748568773269653,1766034350.751646,,,,16964189.0,0.9733309477546669,,-22.061935424804688,0.0011792041832450195,,,-3091.873046875,-18791.982421875,,193.22679042816162,0.001151617019331752,0.15467247366905212,2886.0,,0.23145665228366852,8192.0,2.0,0.0009542923953631544,,,,0.5344541072845459,0.0,,,,,91.98849741299637,,1.0,,0.0,1e-05,,,107.0,0.0,483.0,-181.00656127929688,0.0010886442614719272,1.0,-1.2923911940632138e-09
0.0,,49,0.09449556469917297,,0.11401823163032532,0.0060518886893987656,,1.0,200.03515625,0.25696656107902527,0.0,3.121951466233952e-06,,2500.0,,,5.845694595052464e-09,0.9970703125,,,1417.8120024480158,1.0066224839538336,3.5999983083456755e-05,2.06115369216775e-09,,,1997.0730179450184,,0.02170906468676842,-15315.390625,,49.0,1.0012789200991392,9.713270570086681e-05,0.0012776566873071715,1997.0730179450184,0.08270320296287537,,8192.0,0.0,8181.10400390625,,,23805.5703125,,144.53659924352542,368.084855063993,1.0,8192.0,502.19879150390625,,41.0,,0.0815996453166008,-321.04827880859375,,2.0,0.0,,,,,0.7373993396759033,0.0029296875,0.17710529267787933,0.08462073290961349,0.001421225257217884,,,0.921436607837677,,0.0,,0.2539972960948944,,,,0.9214808940887451,,,,0.0,-0.000856553204357624,-3203.49267578125,2.815444231033325,4.94720006827265e-05,,1.0079108038917184,,0.0,99218.376973747,2122.5254219105873,,117.84720994802774,,97.876953125,,,0.007875746679928852,,0.0,0.0,,2.0,7.1879804330876595e-09,-21.961563110351562,,,,,,1.646919313003309,,,,0.0,,,3.815444231033325,,0.1899963565753934,,,0.006598089967155829,,,,8181.10400390625,0.0,,,,0.3915722370147705,0.9970703125,0.25696656107902527,1766036348.042669,,,,16955353.0,0.9731621381982655,,-21.961563110351562,0.0012858890499956033,,,-3203.49267578125,-15315.390625,,193.22679042816162,0.0012614027618838008,0.15518704056739807,2500.0,,0.2332473248243332,8192.0,2.0,0.0010243468163935177,,,,0.6223807334899902,0.0,,,,,91.14456245099427,,1.0,,0.0,1e-05,,,46.0,0.0,414.0,-321.04827880859375,0.0011035576462745667,1.0,7.1879804330876595e-09
0.0,0.03286666666666667,50,0.09525676816701889,0.03918344061302843,0.06626146286725998,0.006348571740090847,0.029666666666666664,1.0,200.03515625,0.25624069571495056,0.0,3.5917001848240204e-06,0.0579661354038722,2263.0,2.0,0.11203113632012737,3.6232037370353964e-09,0.9970703125,,0.049133333333333334,1423.9604794850165,1.006513419561088,6.160000339150429e-05,2.06115369216775e-09,0.003947903141526407,0.13809937710682824,3261.158420620981,0.014133333333333335,0.0217435280937598,-13600.95703125,0.15833333333333333,50.0,1.0013116877526045,9.842803327683693e-05,0.001310340101554175,3261.158420620981,0.08320483565330505,0.15460668421474102,8192.0,0.0,8182.38427734375,0.07897226461559702,1258.2763419590192,14828.7822265625,0.03630692524120251,22.798720254562795,368.519729282998,1.0,8192.0,501.3857421875,0.05933672341033776,34.0,0.21286666666666668,0.08214018493890762,-243.09454345703125,2.0,2.0,0.0,0.3060666666666666,0.11212687003912986,0.00425,0.24256666666666665,0.7104787230491638,0.00048828125,0.17952470481395721,0.08497440101887473,0.0034870700910687447,0.03565780462664988,0.04117493435817399,0.9162924885749817,0.07053999999999999,0.0,2.0,0.2504696846008301,0.24183333333333332,0.0754,0.08819707817967405,0.9163310527801514,0.11004619666453988,0.28853333333333336,0.11529999999999999,0.0,-0.0007140696980059147,-3228.611328125,1.7365260124206543,5.244798376224935e-05,0.10421983509681833,1.00783465616405,0.07537824140707612,0.0,101214.111919034,1299.268297794984,0.014964427690788993,116.99424091601395,0.05104885051766409,93.240234375,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 31, 'sha256': '538169ae6a0fffd4c3ff4b3562cb7345092b748e18dfa908b4ae5fea24fd007f', 'artifact_path': 'wandb-client-artifact://l8b26lg4mejz9qnuleeaarcal6b6llrl2sufjy6d83mlx8bc8mcf8ddfod3f2zofmw1061if1q85whf6l4tgh5nyjlk38d17syzgwqh68ecscuqfdusmkjgj1mn9fiqp/val/generations.table.json', 'path': 'media/table/val/generations_49_538169ae6a0fffd4c3ff.table.json', 'size': 1374626.0, '_latest_artifact_path': 'wandb-client-artifact://zce8j6e0fusvh04qrxpye5hejpxolqsx9m96mn5isl5iltppgzvpchu6qihdpomb3w246c7drw691f4kkc7r31yfc5wjgmm5fdndtsydyr4ekvgvrq1lacm22c7ft3wv:latest/val/generations.table.json', 'nrows': 6}",0.06949005962639021,0.00779989878719789,0.18333333333333332,0.0,0.0,0.061231155430423165,2.0,3.5993670266520894e-09,-22.340436935424805,0.29710000000000003,0.051533333333333334,0.26063333333333333,0.0488743245467731,0.06233333333333333,1.668205455003772,0.13095739233315534,0.10403333333333334,0.039746155398065204,0.0,0.06494989367082601,0.035759206547281194,2.7365260124206543,0.369,0.1897427903879246,0.0005,0.12791666666666665,0.0064895587020146195,0.06432391306228666,0.11503448847160301,0.31743333333333335,8182.38427734375,0.0,0.01701,0.06534919778142685,0.13029,0.39458075165748596,0.9970703125,0.25624069571495056,1766039609.4512165,0.0788,0.10171,0.25250466666666666,16948479.0,0.9730857132649068,0.12443333333333334,-22.340436935424805,0.0013191942075536645,0.13175197732834323,0.04989999999999999,-3228.611328125,-13600.95703125,0.06612898708771703,193.22679042816162,0.0012898141671939811,0.15532563626766205,2263.0,0.17916666666666667,0.23427899181842804,8192.0,2.0,0.0010686068153518136,0.025296521559189693,0.075,0.10136666666666666,0.5560827851295471,0.0,0.05074825430522675,0.1259,0.10750782058104655,0.04375,91.18912996002473,0.049121846243322144,1.0,0.1487,0.0,1e-05,0.15785734479342942,0.07350441871270295,68.0,0.0,277.0,-243.09454345703125,0.0010646561859175563,1.0,3.5993670266520894e-09
0.0,,51,0.09436452388763428,,0.0877276211977005,0.006490825675427914,,1.0,200.03515625,0.2528676688671112,0.0,3.163302391584466e-06,,2577.0,,,6.79775791212478e-09,0.99658203125,,,1412.3308605620114,1.0063785081729293,3.408000338822603e-05,2.06115369216775e-09,,,1987.801465386001,,0.021737217282415785,-16886.71484375,,51.0,1.001308829523623,9.841224147014732e-05,0.0013074192470412527,1987.801465386001,0.08231686800718307,,8192.0,0.0,8178.90966796875,,,18009.22265625,,146.88425038941205,368.38451224699384,1.0,8192.0,502.8214111328125,,34.0,,0.08131050318479538,-328.90118408203125,,2.0,0.0,,,,,0.7030665874481201,0.00146484375,0.17692752182483673,0.08431621157396423,0.0013911114074289799,,,0.9184592366218567,,0.0,,0.24551434814929962,,,,0.9185127019882202,,,,0.0,-0.0007841647602617741,-3251.646484375,2.095395565032959,4.476797766983509e-05,,1.0076969116926193,,0.0,103214.146272213,2131.3973370963777,,113.79254417700577,,96.080078125,,,0.007662903906748397,,0.0,0.0,,2.0,7.90954057805493e-09,-22.899085998535156,,,,,,1.6678098719858099,,,,0.0,,,3.095395565032959,,0.18973650463752145,,,0.006355484641971998,,,,8178.90966796875,0.0,,,,0.39756476879119873,0.99658203125,0.2528676688671112,1766041597.46335,,,,16947179.0,0.9734598244255489,,-22.899085998535156,0.0013201895749261894,,,-3251.646484375,-16886.71484375,,193.22679042816162,0.0012836024120588263,0.15433743596076965,2577.0,,0.23397383093833923,8192.0,2.0,0.0010447970007589902,,,,0.5603519678115845,0.0,,,,,91.0775197139883,,1.0,,0.0,1e-05,,,171.0,0.0,553.0,-328.90118408203125,0.001006363658234477,1.0,7.90954057805493e-09
0.0,,52,0.09075458347797394,,1.170514464378357,0.007400405593216419,,1.0,200.03515625,0.24965743720531464,0.0,3.4510571236268106e-06,,1737.0,,,-3.1631786079344693e-09,0.99755859375,,,1418.9602127230028,1.0060465363785625,3.1136005418375134e-05,2.06115369216775e-09,,,1999.8170852710027,,0.021777454417992514,-19343.673828125,,52.0,1.001272943802178,9.87882340823475e-05,0.00127158734949262,1999.8170852710027,0.07874756306409836,,8192.0,0.0,8181.59033203125,,,415194.125,,3.7895195935852826,369.1395468779956,1.0,8192.0,499.99456787109375,,39.0,,0.07777667790651321,-316.93121337890625,,2.0,0.0,,,,,0.6130805015563965,0.00146484375,0.1712799370288849,0.08468422864636867,0.0017831595614552498,,,0.9521344900131226,,0.0,,0.24754750728607178,,,,0.9521726369857788,,,,0.0,-0.000540268374606967,-3180.0673828125,50.528846740722656,4.249601624906063e-05,,1.0073283454403281,,0.0,105212.923177987,2119.010924154467,,118.23700549901696,,95.0390625,,,0.007297109612409258,,0.0,0.0,,2.0,-2.324936243525144e-09,-23.099641799926758,,,,,,1.6745136169774923,,,,0.0,,,51.528846740722656,,0.1893882758519409,,,0.0060255222851992585,,,,8181.59033203125,0.0,,,,0.3886857330799103,0.99755859375,0.24965743720531464,1766043597.5002658,,,,16950537.0,0.9744954638944118,,-23.099641799926758,0.0012817165011256293,,,-3180.0673828125,-19343.673828125,,193.22679042816162,0.0012474301629481488,0.15160012245178223,1737.0,,0.22973328828811646,8192.0,2.0,0.0010212602562660322,,,,0.5767068862915039,0.0,,,,,91.26231446501333,,1.0,,0.0,1e-05,,,110.0,0.0,303.0,-316.93121337890625,0.0009708820725791156,1.0,-2.324936243525144e-09
0.0,,53,0.08614668250083923,,0.05261295661330223,0.0065832436084747314,,1.0,200.03515625,0.24106097221374512,0.0,3.0572100957471093e-06,,2674.0,,,1.0701958430558989e-08,0.998046875,,,1417.8755689559912,1.0057096853852272,3.6320008803159e-05,2.06115369216775e-09,,,1998.555653783027,,0.021954472925598583,-15897.982421875,,53.0,1.001179052516818,9.718896366972203e-05,0.0011778492346365965,1998.555653783027,0.07438974827528,,8192.0,0.0,8183.28369140625,,,5687.8017578125,,15.239118052180856,372.3248744849989,1.0,8192.0,504.67425537109375,,36.0,,0.07353190332651138,-123.5791244506836,,2.0,0.0,,,,,0.6435449123382568,0.0,0.16022463142871857,0.08460198634948228,0.0016578538343310356,,,0.9230666160583496,,0.0,,0.2449081391096115,,,,0.9231177568435669,,,,0.0,-0.0005915160290896893,-3073.195556640625,0.5452874898910522,5.609600339084864e-05,,1.0068966625258327,,0.0,107215.316566579,2121.401143858407,,114.86532692000037,,97.455078125,,,0.0068685607802763116,,0.0,0.0,,2.0,1.075310684939268e-08,-23.322763442993164,,,,,,1.6482230669935234,,,,0.0,,,1.5452874898910522,,0.18787975861482303,,,0.005690711563147488,,,,8183.28369140625,0.0,,,,0.37554553151130676,0.998046875,0.24106097221374512,1766045596.2741408,,,,16958953.0,0.9758896640556026,,-23.322763442993164,0.0011908873350421345,,,-3073.195556640625,-15897.982421875,,193.22679042816162,0.0011522427723775763,0.14777728915214539,2674.0,,0.22460933029651642,8192.0,2.0,0.0009373819086704316,,,,0.5276578664779663,0.0,,,,,91.29770917599672,,1.0,,0.0,1e-05,,,150.0,0.0,848.0,-123.5791244506836,0.0008578487322665751,1.0,1.075310684939268e-08
0.0,,54,0.07731066644191742,,0.33119675517082214,0.007057781796902418,,1.0,200.03515625,0.23766975104808807,0.0,4.854172704682469e-06,,1823.0,,,1.4361678513097331e-09,0.99658203125,,,1423.7458763199975,1.005484076216817,3.2127980375662446e-05,2.06115369216775e-09,,,2002.1753915890004,,0.0217173433161323,-18972.89453125,,54.0,1.0010437341406941,9.641829045790999e-05,0.0010427509805595037,2002.1753915890004,0.06622818112373352,,8192.0,0.0,8178.09130859375,,,120115.9453125,,2.114084921311587,367.99488800400286,1.0,8192.0,503.28802490234375,,35.0,,0.06541205942630768,-148.7841033935547,,2.0,0.0,,,,,0.6852844953536987,0.00146484375,0.1429346799850464,0.08500619398090503,0.0014047734439373016,,,0.9395666122436523,,0.0,,0.25290772318840027,,,,0.939582109451294,,,,0.0,-0.0005202465690672398,-2871.552490234375,14.587904930114746,4.5247987145558e-05,,1.0065345270559192,,0.0,109218.173099944,2115.7920368994273,,117.0384052649897,,95.7109375,,,0.006509370183266583,,0.0,0.0,,2.0,1.7483783310012768e-09,-23.47189712524414,,,,,,1.6337835379817989,,,,0.0,,,15.587904930114746,,0.18990050192618532,,,0.005466619180879206,,,,8178.09130859375,0.0,,,,0.3511274755001068,0.99658203125,0.23766975104808807,1766047598.6711245,,,,16944747.0,0.9782940129550419,,-23.47189712524414,0.0010542776803958986,,,-2871.552490234375,-18972.89453125,,193.22679042816162,0.001024239356183898,0.140952467918396,1823.0,,0.21355974674224854,8192.0,2.0,0.0008412504478201299,,,,0.5573205351829529,0.0,,,,,91.21803663298488,,1.0,,0.0,1e-05,,,127.0,0.0,631.0,-148.7841033935547,0.0008161215228028595,1.0,1.7483783310012768e-09
