val-aux/brumo25/reward/worst@8/mean,critic/advantages/mean,training/rollout_probs_diff_mean,val-aux/aime24/reward/worst@8/mean,rollout_corr/rollout_is_veto_fraction,rollout_corr/log_ppl_diff_max,timing_s/agent_loop/tool_calls/min,adv/mean,training/epoch,critic/returns/mean,val-core/aime25/reward/best@8/mean,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/worst@2/std,critic/returns/max,val-aux/aime24/reward/worst@2/mean,timing_s/old_log_prob_pre,actor/pg_loss,val-aux/aime24/reward/best@2/mean,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_seq_masked_fraction,val-core/hmmt25/reward/best@8/std,timing_s/agent_loop/generate_sequences/max,critic/advantages/min,val-core/beyondaime/reward/best@8/std,val-aux/beyondaime/reward/best@2/mean,timing_s/stop_profile,val-aux/aime24/reward/std@8,val-aux/aime25/reward/worst@2/std,val-aux/aime25/reward/best@4/std,rollout_corr/chi2_seq,actor/lr,val-aux/brumo25/reward/best@2/mean,response_length_non_aborted/clip_ratio,val-aux/hmmt25/reward/best@2/mean,val-core/avg/reward/best@8/std,val-aux/beyondaime/reward/best@4/mean,val-aux/beyondaime/reward/worst@4/std,timing_s/reward,timing_s/agent_loop/generate_sequences/min,response_length/clip_ratio,timing_s/agent_loop/generate_sequences/mean,num_turns/mean,val-core/brumo25/reward/best@8/mean,val-aux/beyondaime/reward/worst@4/mean,perf/total_num_tokens,val-aux/brumo25/reward/worst@4/std,response_length/mean,val-aux/beyondaime/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,rollout_corr/log_ppl_diff_min,response/aborted_ratio,critic/returns/min,rollout_corr/rollout_rs_max,num_turns/min,timing_per_token_ms/adv,val-core/hmmt25/reward/best@8/mean,val-core/aime24/reward/mean@8,rollout_corr/rollout_rs_seq_max_deviation,val-aux/aime25/reward/worst@4/mean,val-aux/hmmt25/reward/worst@4/mean,val-aux/aime25/reward/std@8,val-core/beyondaime/reward/best@8/mean,critic/rewards/min,perf/cpu_memory_used_gb,val-aux/aime24/reward/worst@2/std,val-core/hmmt25/reward/mean@8,rollout_corr/rollout_rs_ratio_fraction_low,timing_s/agent_loop/slowest/response_length,timing_per_token_ms/update_actor,val-core/aime24/reward/best@8/mean,val-core/aime25/reward/best@8/std,timing_per_token_ms/gen,val-aux/brumo25/reward/std@8,val-aux/hmmt25/reward/worst@2/std,val-aux/aime25/reward/best@2/mean,prompt_length/max,timing_s/agent_loop/tool_calls/mean,timing_s/update_actor,rollout_corr/rollout_ppl,critic/score/mean,val-aux/num_turns/max,rollout_corr/rollout_rs_std,critic/rewards/max,response_length_non_aborted/max,val-aux/aime24/reward/best@4/std,val-aux/aime25/reward/worst@4/std,actor/is_ratio_mean,val-core/avg/reward/best@8/mean,rollout_corr/log_ppl_abs_diff,val-aux/hmmt25/reward/std@8,critic/score/min,actor/grad_norm,rollout_corr/kl,val-aux/aime25/reward/worst@8/std,rollout_corr/rollout_rs_masked_fraction,distill/teacher_kl,rollout_corr/rollout_rs_eff_sample_size,response_length/min,rollout_corr/rollout_rs_seq_min,val-aux/aime24/reward/worst@4/mean,prompt_length/clip_ratio,val-aux/brumo25/reward/best@4/mean,response_length_non_aborted/mean,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/training_log_ppl,response_length/max,val-aux/brumo25/reward/worst@2/std,training/rollout_actor_probs_pearson_corr,val-core/brumo25/reward/best@8/std,perf/max_memory_allocated_gb,val-aux/hmmt25/reward/best@4/std,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/worst@4/mean,training/rollout_probs_diff_std,val-aux/beyondaime/reward/worst@8/mean,training/rollout_probs_diff_max,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,_runtime,val/generations,perf/throughput,val-aux/brumo25/reward/best@4/std,rollout_corr/chi2_token,val-aux/aime25/reward/best@4/mean,rollout_corr/log_ppl_diff,_timestamp,perf/time_per_step,val-aux/hmmt25/reward/worst@4/std,perf/mfu/actor,val-aux/brumo25/reward/worst@2/mean,rollout_corr/training_ppl,timing_s/agent_loop/slowest/generate_sequences,prompt_length/min,val-aux/beyondaime/reward/best@2/std,_step,val-aux/aime25/reward/worst@8/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/hmmt25/reward/worst@8/mean,val-core/aime25/reward/mean@8,val-aux/num_turns/min,rollout_corr/rollout_rs_min,val-aux/aime24/reward/worst@4/std,rollout_corr/ppl_ratio,val-aux/brumo25/reward/worst@8/std,timing_s/agent_loop/slowest/tool_calls,val-aux/hmmt25/reward/worst@2/mean,val-core/avg/reward/mean@8,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@8/std,timing_s/agent_loop/tool_calls/max,rollout_corr/rollout_rs_mean,rollout_corr/rollout_rs_seq_std,actor/entropy,critic/advantages/max,perf/max_memory_reserved_gb,timing_s/start_profile,val-aux/aime24/reward/best@4/mean,val-aux/num_turns/mean,timing_s/gen,critic/rewards/mean,val-core/beyondaime/reward/mean@8,rollout_corr/k3_kl,rollout_corr/rollout_rs_seq_fraction_low,training/global_step,training/rollout_probs_diff_valid,prompt_length/mean,timing_s/step,timing_s/adv,val-aux/beyondaime/reward/std@8,rollout_corr/rollout_rs_seq_max,rollout_corr/rollout_is_catastrophic_token_fraction,val-core/aime24/reward/best@8/std,val-aux/aime24/reward/best@2/std,critic/score/max,val-aux/hmmt25/reward/best@4/mean,response_length_non_aborted/min,val-aux/beyondaime/reward/best@4/std,val-core/brumo25/reward/mean@8,num_turns/max,timing_s/testing,timing_s/save_checkpoint
,5.772563316241985e-09,0.09173578023910522,,0.0,0.0024361908435821533,0.0,5.772563316241985e-09,0.0,5.772563316241985e-09,,0.23617574770469218,,11.81126880645752,,118.90987756103277,1.450417341786192e-06,,,1.0,,0.0,-48.794010162353516,,,4.1503983084112406e-05,,,,9.9190658996813,1e-05,,1.0,,,,,122.65220053499797,0.0,1.0,0.0,2.0,,,16969592.0,,8192.0,,89.0,-0.0006096959114074707,0.0,-48.794010162353516,21840.28125,2.0,0.0001672063705500473,,,2.5624217987060547,,,,,-2096.093505859375,535.1119995117188,,,0.08042585849761963,8192.0,0.02201842853363887,,,0.08155967704951556,,,,455.0,0.0,373.64374869700987,1.271361823193729,-586.4558715820312,,0.22077913582324982,2078.1279296875,8192.0,,,1.0,,0.0007150560086301994,,-2096.093505859375,0.3106471300125122,0.0006946417399831262,,0.09248471260070801,0.07158885151147842,0.947527091742055,8192.0,0.7968889474868774,,0.0,,8192.0,0.012058854103088379,0.00146484375,0.23687368270475417,8192.0,,0.80045485496521,,197.35912942886353,,,,,0.1766034960746765,,1.0,,0.9702837467193604,82851.281617919,,2134.896320065331,,0.0011751800775527954,,0.000697934166964842,1766281015.7463043,1987.1681636840221,,0.18776562229832644,,1.2722697528079152,0.0,37.0,,41,,,,,,2.06115369216775e-09,,1.0006982907652855,,0.0,,,,,0.0,0.9702836871147156,0.09599103778600693,0.4789860248565674,11.81126880645752,206.845703125,5.5007985793054104e-05,,,1368.3443187499652,-586.4558715820312,,0.0006400004231181811,0.0,41.0,1.0,93.93359375,1987.1681636840221,2.8374238880351186,,3.5624217987060547,0.0,,,2078.1279296875,,8192.0,,,2.0,,
,-7.729420659075004e-09,0.08861933648586273,,0.0,0.002740800380706787,0.0,-8.048817612404946e-09,0.0,-7.729420659075004e-09,,0.22735548799391836,,15.4011869430542,,115.5005248519592,1.5482500397290266e-06,,,1.0,,0.0,-53.28006362915039,,,5.6352000683546066e-05,,,,36.635051529854536,1e-05,,1.0,,,,,122.73227417899761,0.0,1.0,0.0,2.0,,,16971168.0,,8192.0,,122.0,-0.0006629228591918945,0.0,-53.28006362915039,268983.1875,2.0,0.00016493002567951234,,,32.7880859375,,,,,-2078.856201171875,539.659423828125,,,0.07763630151748657,8192.0,0.022058291774554345,,,0.07979313297188512,,,,509.0,0.0,374.3549754989799,1.2608897192403674,-601.4446411132812,,0.2149926722049713,1571.2606201171875,8192.0,,,1.0,,0.0006855147712485632,,-2078.856201171875,0.3416878879070282,0.0006616630018925207,,0.08878976106643677,0.07341854274272919,0.9502767588078312,8192.0,0.8030574321746826,,0.0,,8192.0,0.011153459548950195,0.00341796875,0.2280220272950828,8192.0,,0.8001025915145874,,197.35912942886353,,,,,0.17555753886699677,,1.0,,0.9882073402404785,84819.806025002,,2170.3575292482365,,0.00114467553794384,,0.0006665395649179118,1766282970.982652,1954.8816003000247,,0.18743232033911553,,1.2617550045251846,0.0,38.0,,42,,,,,,2.06115369216775e-09,,1.0006668753921986,,0.0,,,,,0.0,0.9882073998451233,0.733599841594696,0.4598444998264313,15.4011869430542,206.845703125,0.00014547299360856414,,,1338.7066271860385,-601.4446411132812,,0.0006168367165173549,0.0,42.0,1.0,94.703125,1954.8816003000247,2.7990551740513183,,33.7880859375,0.0,,,1571.2606201171875,,8192.0,,,2.0,,
,7.2428574249272515e-09,0.0858815610408783,,0.0,0.002428591251373291,0.0,7.67455077266277e-09,0.0,7.2428574249272515e-09,,0.23773160960990936,,14.290800094604492,,117.38597086101072,2.1546029067565087e-06,,,1.0,,0.0,-44.56760025024414,,,7.328001083806157e-05,,,,25.005058518610895,1e-05,,1.0,,,,,122.8141726750182,0.0,1.0,0.0,2.0,,,16977972.0,,8192.0,,119.0,-0.0007123649120330811,0.0,-44.56760025024414,178009.96875,2.0,0.00016538264540707774,,,21.71759796142578,,,,,-1860.498779296875,539.28271484375,,,0.07802736759185791,8192.0,0.02188131297224374,,,0.08063807316398622,,,,523.0,0.0,371.500318965991,1.273526256904006,-619.8653564453125,,0.2178027182817459,1497.71240234375,8192.0,,,1.0,,0.0006893504960316932,,-1860.498779296875,0.3288871645927429,0.0006668892035577301,,0.08985954523086548,0.07566715776920319,0.9493746555257907,8192.0,0.7738592028617859,,0.0,,8192.0,0.011832177639007568,0.00244140625,0.23840247513726354,8192.0,,0.810045599937439,,197.35912942886353,,,,,0.17351868748664856,,1.0,,0.9835829734802246,86799.084555904,,2156.55342893288,,0.0012628445401787758,,0.0006708670571242692,1766284939.5050693,1968.183557640994,,0.1889898354599381,,1.2744027115404606,0.0,36.0,,43,,,,,,2.06115369216775e-09,,1.0006712060421705,,0.0,,,,,0.0,0.9835829138755798,0.49701687693595886,0.4624703526496887,14.290800094604492,206.845703125,4.979199729859829e-05,,,1352.8823712960002,-619.8653564453125,,0.0006480185468262789,0.0,43.0,1.0,98.025390625,1968.183557640994,2.8078619230072945,,22.71759796142578,0.0,,,1497.71240234375,,8192.0,,,2.0,,
,3.999635258405965e-12,0.08522894978523254,,0.0,0.0025538206100463867,0.0,0.0,0.0,3.999635258405965e-12,,0.24958005954977125,,12.026955604553223,,115.8740653609857,1.4959037697437338e-06,,,1.0,,0.0,-55.30598068237305,,,6.182404467836022e-05,,,,388.77681470895186,1e-05,,1.0,,,,,122.56453804002376,0.0,1.0,0.0,2.0,,,16969504.0,,8192.0,,79.0,-0.0009100437164306641,0.0,-55.30598068237305,252443.0625,2.0,0.00017139564262027958,,,30.795589447021484,,,,,-1895.9384765625,538.3098754882812,,,0.07833194732666016,8192.0,0.02187613677818751,,,0.08139411639970437,,,,356.0,0.0,371.22719056200003,1.2893493128940463,-633.2330322265625,,0.2193060964345932,1987.705078125,8192.0,,,1.0,,0.0007373045846179593,,-1895.9384765625,0.3344726860523224,0.0007156711662901216,,0.09042233228683472,0.07729895412921906,0.9487885838739347,8192.0,0.7686616778373718,,0.0,,8192.0,0.01209038496017456,0.001953125,0.25029981054831296,8192.0,,0.8154654502868652,,197.35912942886353,,,,,0.1730000227689743,,1.0,,0.9903547763824463,88777.089239942,,2143.766389408684,,0.0012234989553689957,,0.0007197494160209317,1766286918.781491,1978.9357744199806,,0.18899473716166404,,1.290302219800651,0.0,36.0,,44,,,,,,2.06115369216775e-09,,1.0007201321423054,,0.0,,,,,0.0,0.9903547763824463,0.7018462419509888,0.4743266701698303,12.026955604553223,206.845703125,6.207998376339674e-05,,,1365.5666719669825,-633.2330322265625,,0.0006633174343733117,0.0,44.0,1.0,93.890625,1978.9357744199806,2.9084990430274047,,31.795589447021484,0.0,,,1987.705078125,,8192.0,,,2.0,,
,5.086038701307416e-09,0.08309563994407654,,0.0,0.0026060938835144043,0.0,5.2295319186157485e-09,0.0,5.086038701307416e-09,,0.24967738310806453,,14.961791038513184,,118.03611533000367,1.5787483018669946e-06,,,1.0,,0.0,-47.81756591796875,,,5.836802301928401e-05,,,,2.8024238105863333,1e-05,,1.0,,,,,122.5564540590276,0.0,1.0,0.0,2.0,,,16968496.0,,8192.0,,119.0,-0.0004960149526596069,0.0,-47.81756591796875,71482.703125,2.0,0.00016700703662855042,,,8.676807403564453,,,,,-1861.7724609375,537.8600463867188,,,0.07543259859085083,8192.0,0.021867213569309176,,,0.08120503406256613,,,,401.0,0.0,371.05372598196846,1.2899008709937334,-652.4574584960938,,0.21725361049175262,2361.5361328125,8192.0,,,1.0,,0.0007460558699676767,,-1861.7724609375,0.3633700907230377,0.0007290332775937713,,0.08729338645935059,0.07964567840099335,0.9498130177000249,8192.0,0.7874143123626709,,0.0,,8192.0,0.011860787868499756,0.0029296875,0.2504112949827686,8192.0,,0.8222943544387817,,197.35912942886353,,,,,0.16893360018730164,,1.0,,0.979239284992218,90759.188960439,,2145.0120531787497,,0.001205642707645893,,0.0007339115036302246,1766288896.7899632,1977.669073566969,,0.18907382900784334,,1.290876123122871,0.0,35.0,,45,,,,,,2.06115369216775e-09,,1.0007342984899879,,0.0,,,,,0.0,0.9792392253875732,0.2149721086025238,0.47177380323410034,14.961791038513184,206.845703125,5.0848000682890415e-05,,,1362.3943967550294,-652.4574584960938,,0.0006659076420874044,0.0,45.0,1.0,93.3984375,1977.669073566969,2.8338582330034114,,9.676807403564453,0.0,,,2361.5361328125,,8192.0,,,2.0,,
,-5.4086992662405464e-09,0.08398668467998505,,0.0,0.0024140477180480957,0.0,-5.360834443024487e-09,0.0,-5.4086992662405464e-09,,0.2425595842069015,,12.592145919799805,,117.51427601999603,9.168478074528252e-07,,,1.0,,0.0,-55.97854995727539,,,6.98250369168818e-05,,,,14.128726036753505,1e-05,,1.0,,,,,122.83359038899653,0.0,1.0,0.0,2.0,,,16973784.0,,8192.0,,147.0,-0.0006389021873474121,0.0,-55.97854995727539,22369.30078125,2.0,0.00016678418247760012,,,2.6525189876556396,,,,,-1730.9588623046875,538.7228393554688,,,0.07599514722824097,8192.0,0.02189051865624125,,,0.08143364102393413,,,,543.0,0.0,371.56493531900924,1.279785543680191,-643.8785400390625,,0.21750640869140625,1774.948974609375,8192.0,,,1.0,,0.0007532162289862754,,-1730.9588623046875,0.319529265165329,0.0007355041204846202,,0.08793240785598755,0.07859846204519272,0.9496429135034008,8192.0,0.8266053795814514,,0.0,,8192.0,0.011937260627746582,0.00146484375,0.2432994411792606,8192.0,,0.8183421492576599,,197.35912942886353,,,,,0.16986693441867828,,1.0,,0.9739807844161987,92734.972611033,,2141.252725412468,,0.00114363431930542,,0.00073985703602375,1766290878.8875396,1981.7585984310135,,0.1888897211558847,,1.2807570109143853,0.0,40.0,,46,,,,,,2.06115369216775e-09,,1.000740246847272,,0.0,,,,,0.0,0.9739807844161987,0.1015118807554245,0.4664587378501892,12.592145919799805,206.845703125,4.831998376175761e-05,,,1366.2297851250041,-643.8785400390625,,0.0006538621464642347,0.0,46.0,1.0,95.98046875,1981.7585984310135,2.8309586879913695,,3.6525189876556396,0.0,,,1774.948974609375,,8192.0,,,2.0,,
,5.259167767945883e-09,0.08464536815881729,,0.0,0.0025163888931274414,0.0,5.497903021733919e-09,0.0,5.259167767945883e-09,,0.23726438952144235,,12.63635540008545,,117.0967047829763,1.485544975921016e-06,,,1.0,,0.0,-57.77523422241211,,,5.8047997299581766e-05,,,,3.0945961959660053,1e-05,,1.0,,,,,122.62324077199446,0.0,1.0,0.0,2.0,,,16969260.0,,8192.0,,89.0,-0.000560075044631958,0.0,-57.77523422241211,54846.90625,2.0,0.0001707334342808375,,,12.51181411743164,,,,,-1877.7637939453125,538.2933959960938,,,0.07777035236358643,8192.0,0.021857127781528696,,,0.08112980376106388,,,,368.0,0.0,370.89928417798365,1.27385248336941,-613.176513671875,,0.21710869669914246,3317.377197265625,8192.0,,,1.0,,0.0007312314091905137,,-1877.7637939453125,0.34392356872558594,0.0007150848773562757,,0.0894966721534729,0.0748506486415863,0.949750753784547,8192.0,0.7368519306182861,,0.0,,8192.0,0.011726319789886475,0.00244140625,0.23798366158735007,8192.0,,0.8127917051315308,,197.35912942886353,,,,,0.17268595099449158,,1.0,,0.9822473526000977,94676.179416299,,2147.5197542673613,,0.0011673960834741592,,0.000719272461537912,1766292854.6743727,1975.4486502720392,,0.18916118804206716,,1.2747951280325651,0.0,39.0,,47,,,,,,2.06115369216775e-09,,1.000719646923244,,0.0,,,,,0.0,0.9822473526000977,0.3298044800758362,0.4611232578754425,12.63635540008545,206.845703125,4.7039997298270464e-05,,,1361.132241736981,-613.176513671875,,0.0006498998188817495,0.0,47.0,1.0,93.771484375,1975.4486502720392,2.8972200370044447,,13.51181411743164,0.0,,,3317.377197265625,,8192.0,,,2.0,,
,1.3306015178571329e-09,0.08245401084423065,,0.0,0.003039628267288208,0.0,1.975983154878236e-09,0.0,1.3306015178571329e-09,,0.2352509859483689,,13.60788631439209,,114.86244266899303,1.993128635469077e-06,,,1.0,,0.0,-59.59463882446289,,,6.604904774576426e-05,,,,362.3123690406792,1e-05,,1.0,,,,,123.75219330698019,0.0,1.0,0.0,2.0,,,16976516.0,,8192.0,,107.0,-0.0008200705051422119,0.0,-59.59463882446289,12944.7275390625,2.0,0.0001675058160344149,,,1.566606044769287,,,,,-2007.240478515625,538.6424560546875,,,0.07524323463439941,8192.0,0.021916616917864905,,,0.07906878518253863,,,,483.0,0.0,372.06779777200427,1.2707515936344862,-649.2196655273438,,0.21511948108673096,1285.4556884765625,8192.0,,,1.0,,0.0007392929937850568,,-2007.240478515625,0.3302428722381592,0.0007211724098397099,,0.08681535720825195,0.07925044745206833,0.9507862119242708,8192.0,0.7401523590087891,,0.0,,8192.0,0.011572122573852539,0.00146484375,0.2359773019561544,8192.0,,0.8169578313827515,,197.35912942886353,,,,,0.16996881365776062,,1.0,,0.973589301109314,96607.064094333,,2186.7125843155895,,0.0011287285014986992,,0.000726317050975922,1766294795.880738,1940.8718962160056,,0.18867087117708717,,1.2716996325179935,0.0,36.0,,48,,,,,,2.06115369216775e-09,,1.0007267035543919,,0.0,,,,,0.0,0.9735892415046692,0.08315253257751465,0.45426565408706665,13.60788631439209,206.845703125,4.9152004066854715e-05,,,1326.55408786505,-649.2196655273438,,0.0006434427350541227,0.0,48.0,1.0,97.314453125,1940.8718962160056,2.8436651660013013,,2.566606044769287,0.0,,,1285.4556884765625,,8192.0,,,2.0,,
,1.6066179497897792e-08,0.08218704164028168,,0.0,0.0027523040771484375,0.0,1.6648229461679875e-08,0.0,1.6066179497897792e-08,,0.24229198333341628,,13.087248802185059,,117.48051278700586,1.4478765439918106e-06,,,1.0,,0.0,-64.98676300048828,,,6.028899224475026e-05,,,,2.803272157907486,1e-05,,0.9990234375,,,,,122.29476142500062,0.0,0.9990234375,0.0,2.0,,,16971759.0,,8189.11474609375,,46.0,-0.0005581378936767578,0.0,-64.98676300048828,17438.947265625,2.0,0.00016451571395850685,,,2.0643274784088135,,,,,-1767.8062744140625,538.1768798828125,,,0.07510100305080414,8192.0,0.02189535518057048,,,0.07844306488808557,,,,414.0,0.0,371.6026913440437,1.2795369615778327,-642.1824951171875,,0.21735002100467682,1415.169677734375,8192.0,,,1.0,,0.0007671173161725164,,-1767.8062744140625,0.3424168527126312,0.0007517159913277283,,0.08713703602552414,0.0784190371632576,0.9498701270172378,4025.0,0.7722926139831543,,0.0,,8189.11474609375,0.012036032974720001,0.0029296875,0.24304825370199978,8192.0,,0.8233311772346497,,197.35912942886353,,,,,0.16763459146022797,,1.0,,0.9783313274383545,99810.862301327,,2197.7940025046255,,0.0011311955749988556,,0.0007562688560938113,1766296726.7661932,1930.5447849819902,,0.18885293678833825,,1.2805313970893621,0.0,41.0,,49,,,,,,2.06115369216775e-09,,1.0007566809654236,,0.0,,,,,0.0,0.9783324599266052,0.10455069690942764,0.4636545181274414,13.087248802185059,206.845703125,4.9888971261680126e-05,,,1315.5927232590038,-642.1824951171875,,0.0006600338310818188,0.0,49.0,1.0,97.876953125,1930.5447849819902,2.792121049016714,,3.0643274784088135,0.0,,,1415.169677734375,,4025.0,,,2.0,,
0.0487,-1.86597119977705e-08,0.08292831480503082,0.06446666666666666,0.0,0.0023102760314941406,0.0,-1.929461390659526e-08,0.0,-1.86597119977705e-08,0.3391,0.24580431368667632,0.05394936435421474,12.08761978149414,0.13269999999999998,117.38902222400066,2.3471698176180666e-06,0.22816666666666666,0.07543844788783295,0.9990234375,0.05431857281818339,0.0,-49.13562774658203,0.04748260640350988,0.10293000000000001,7.091200677677989e-05,0.11796831271256998,0.12097791209709267,0.07550814112369247,32.410808408632874,1e-05,0.3500666666666667,0.9990234375,0.1369,0.06227892590401631,0.13241,0.03389429266093095,122.67844831402181,0.0,0.9990234375,0.0,2.0,0.5055,0.02402,16959080.0,0.09849767762570122,8187.560546875,0.02091288193504008,68.0,-0.0007366538047790527,0.0,-49.13562774658203,181772.09375,2.0,0.00016656898074608276,0.20363333333333333,0.17916666666666667,22.14399528503418,0.10656666666666666,0.06893333333333332,0.13463497937923663,0.16075,-1760.69287109375,537.9765014648438,0.09671658424158612,0.10833333333333334,0.07637061923742294,8192.0,0.021862505830502813,0.30419999999999997,0.04803006677512136,0.08100693764167957,0.22846059527647905,0.037375475304236995,0.26916666666666667,277.0,0.0,370.76798537996365,1.284573501907289,-646.96044921875,2.0,0.2182479202747345,1473.628662109375,8192.0,0.07773151066182439,0.09581262308680613,1.0,0.30263666666666666,0.0007479766427422874,0.06758210771835288,-1760.69287109375,0.3681783676147461,0.0007277949855506449,0.06505638600298201,0.08843756467103958,0.07901748269796371,0.9494307450204903,3106.0,0.7946937084197998,0.09559999999999999,0.0,0.4405666666666667,8187.560546875,0.012066943570971489,0.001953125,0.2465366505784914,8192.0,0.1765653689655907,0.8216347694396973,0.10611144904174794,197.35912942886353,0.07155135033782783,0.2165913737587428,0.04424,0.07993333333333334,0.16917745769023895,0.010289999999999999,1.0,0.10747275476174223,0.9864342212677002,101768.663200188,"{'_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://ectbsiiwv9xzq3tzzqsx2bgsdjm60v7o4c69403zo1tg22gcc4ecwyuik36hrraf6tfyscv9nqwtfijkx8ema8nsjgc56g9fbpkh6f588nws4noi83qo4amcil9pazge:latest/val/generations.table.json', 'size': 1298129.0, 'log_mode': 'IMMUTABLE', 'ncols': 31, 'path': 'media/table/val/generations_49_2501a33cafd6a4e274ce.table.json', 'sha256': '2501a33cafd6a4e274ceb9ffbbbec55a17934cab367ef02e5033ff24f55c6848', 'nrows': 6, 'artifact_path': 'wandb-client-artifact://kvv3w3febrazplxt0x9m1m723riamzr5xqw1dy3k6377e2zmoqygflrnlh2hceqbg7qonudqiavbcg27yusjbm7as4g5oiq7g7zkcxz1mg4mlfpuurx3mxy8026tyde4/val/generations.table.json'}",1320.3033334232714,0.16503744861423453,0.001223994418978691,0.3094,0.0007323383724724408,1766299938.358375,3211.209040128044,0.013383742444508804,0.18910075211966632,0.14896666666666666,1.285541315563023,0.0,34.0,0.07129167700455553,50,0.066,0.0025742312768410438,0.06686666666666667,0.2125,2.0,2.06115369216775e-09,0.07328668000819236,1.0007327357307076,0.04259104773449362,0.0,0.07949999999999999,0.16475,0.15733333333333333,0.053272392450397825,0.0,0.9863936901092529,0.5086754560470581,0.46786338090896606,12.08761978149414,206.845703125,0.00013897696044296026,0.2698,2.0,1358.3343752359506,-646.96044921875,0.07375,0.0006719246855482197,0.0,50.0,1.0,93.240234375,3211.209040128044,2.824856669991277,0.07424621403119618,23.14399528503418,0.0,0.055451934481519,0.10250803072107444,1473.628662109375,0.1724,3106.0,0.06194229427270009,0.25,2.0,1238.4246755209751,
,2.331218551532288e-09,0.08309523016214371,,0.0,0.002580970525741577,0.0,1.7883320380107648e-09,0.0,2.331218551532288e-09,,0.24148237716872245,,13.571273803710938,,117.31317774200579,1.3303299414291203e-06,,,1.0,,0.0,-50.48085403442383,,,6.0097023379057646e-05,,,,48.94459326658398,1e-05,,1.0,,,,,122.68949788698228,0.0,1.0,0.0,2.0,,,16973988.0,,8192.0,,171.0,-0.0007274448871612549,0.0,-50.48085403442383,125150.5,2.0,0.00016470588850372403,,,15.190690994262695,,,,,-1754.7518310546875,539.7406616210938,,,0.07670706510543823,8192.0,0.0218992233411496,,,0.07953588057977093,,,,553.0,0.0,371.71715420199325,1.2790950229391456,-628.61962890625,,0.21738360822200775,4026.478515625,8192.0,,,1.0,,0.0007100283200998092,,-1754.7518310546875,0.29406222701072693,0.0006873916549920978,,0.08863985538482666,0.07673579454421997,0.949798499476958,8192.0,0.7574242949485779,,0.0,,8192.0,0.011932790279388428,0.001953125,0.24217468895949423,8192.0,,0.8182753324508667,,197.35912942886353,,,,,0.17052479088306427,,1.0,,0.9857408404350281,103748.229278503,,2176.4934449329003,,0.0012342706322669983,,0.0006923133278178284,1766301888.3637109,1949.6943626819993,,0.18881773571134408,,1.2800070317462087,0.0,34.0,,51,,,,,,2.06115369216775e-09,,1.000692673958838,,0.0,,,,,0.0,0.9857407808303833,0.3943738043308258,0.46257203817367554,13.571273803710938,206.845703125,5.148799391463399e-05,,,1334.390648237022,-628.61962890625,,0.0006524816405999445,0.0,51.0,1.0,96.080078125,1949.6943626819993,2.7957157749915496,,16.190690994262695,0.0,,,4026.478515625,,8192.0,,,2.0,,
,-1.1072275540868759e-08,0.07922805845737457,,0.0,0.002553313970565796,0.0,-1.0961076490900723e-08,0.0,-1.1072275540868759e-08,,0.2311260758433491,,13.93020248413086,,117.17413483402925,1.6601536785287863e-06,,,1.0,,0.0,-56.543373107910156,,,5.843298276886344e-05,,,,12.482393306214362,1e-05,,1.0,,,,,122.52538699097931,0.0,1.0,0.0,2.0,,,16971856.0,,8192.0,,110.0,-0.0005669444799423218,0.0,-56.543373107910156,83865.484375,2.0,0.00016517545889053613,,,10.147637367248535,,,,,-1858.7039794921875,538.1478881835938,,,0.07252144813537598,8192.0,0.021848255812325974,,,0.08136790229010607,,,,303.0,0.0,370.80545149795944,1.2655726317316294,-633.0401000976562,,0.21277832984924316,1658.890869140625,8192.0,,,1.0,,0.0006646245392403216,,-1858.7039794921875,0.31985950469970703,0.0006360013805988274,,0.08395659923553467,0.07727539539337158,0.9520541337695728,8192.0,0.7800663113594055,,0.0,,8192.0,0.011435151100158691,0.0029296875,0.2317671705968678,8192.0,,0.8232030868530273,,197.35912942886353,,,,,0.1661205142736435,,1.0,,0.9851453304290771,105721.449850282,,2143.7510055836174,,0.0012365421280264854,,0.0006410933356164605,1766303867.928188,1979.2242610959802,,0.18925064723973317,,1.2664079703390598,0.0,39.0,,52,,,,,,2.06115369216775e-09,,1.0006414148956537,,0.0,,,,,0.0,0.9851453900337219,0.2658052444458008,0.4427216649055481,13.93020248413086,206.845703125,4.65599587187171e-05,,,1365.1268721880042,-633.0401000976562,,0.0006260064799334941,0.0,52.0,1.0,95.0390625,1979.2242610959802,2.803334103024099,,11.147637367248535,0.0,,,1658.890869140625,,8192.0,,,2.0,,
