perf/throughput,num_turns/min,response_length_non_aborted/min,training/rollout_actor_probs_pearson_corr,val-core/aime25/reward/best@8/std,timing_s/agent_loop/slowest/tool_calls,val-aux/aime24/reward/std@8,rollout_corr/ppl_ratio,rollout_corr/log_ppl_abs_diff,val-aux/num_turns/max,val-aux/beyondaime/reward/worst@4/mean,response/aborted_ratio,rollout_corr/rollout_is_veto_fraction,timing_s/testing,val-core/avg/reward/best@8/std,val-core/beyondaime/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/mean,critic/rewards/min,perf/time_per_step,rollout_corr/rollout_rs_min,prompt_length/clip_ratio,timing_s/old_log_prob_pre,num_turns/max,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/rollout_log_ppl,actor/lr,val-aux/brumo25/reward/best@4/std,val-aux/hmmt25/reward/worst@2/std,val-aux/hmmt25/reward/best@4/std,training/epoch,val-core/brumo25/reward/best@8/mean,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/mean,val-aux/beyondaime/reward/best@4/mean,rollout_corr/rollout_ppl,val-aux/beyondaime/reward/worst@8/std,num_turns/mean,training/rollout_probs_diff_mean,val-aux/brumo25/reward/worst@2/std,distill/teacher_kl,prompt_length/min,rollout_corr/log_ppl_diff_max,perf/cpu_memory_used_gb,val-core/hmmt25/reward/best@8/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/aime25/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/std,critic/rewards/max,rollout_corr/log_ppl_diff_min,val-aux/beyondaime/reward/worst@2/std,val-aux/brumo25/reward/worst@8/mean,_step,val-core/aime24/reward/best@8/std,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/chi2_token,timing_s/start_profile,timing_s/agent_loop/tool_calls/min,val-aux/beyondaime/reward/worst@4/std,val-aux/aime24/reward/worst@4/std,val-aux/aime24/reward/best@4/std,training/global_step,response_length/min,rollout_corr/chi2_seq,val-aux/aime24/reward/worst@8/std,val-aux/aime24/reward/best@2/mean,timing_s/agent_loop/tool_calls/mean,val/generations,val-aux/aime25/reward/worst@4/std,response_length/clip_ratio,val-aux/aime25/reward/best@2/mean,val-aux/brumo25/reward/best@4/mean,timing_s/gen,response_length_non_aborted/max,val-aux/brumo25/reward/worst@2/mean,val-aux/aime25/reward/worst@8/std,critic/rewards/mean,critic/advantages/mean,timing_s/agent_loop/slowest/generate_sequences,val-aux/aime25/reward/std@8,critic/returns/min,critic/returns/max,val-aux/aime24/reward/best@2/std,val-aux/beyondaime/reward/best@4/std,perf/mfu/actor,rollout_corr/rollout_rs_seq_max,val-aux/beyondaime/reward/best@2/std,timing_s/agent_loop/slowest/response_length,rollout_corr/k3_kl,val-aux/brumo25/reward/worst@4/mean,val-aux/hmmt25/reward/worst@8/std,val-core/aime24/reward/mean@8,timing_per_token_ms/update_actor,timing_s/agent_loop/tool_calls/max,rollout_corr/training_log_ppl,val-aux/hmmt25/reward/best@2/mean,val-aux/hmmt25/reward/worst@4/std,val-aux/aime24/reward/worst@8/mean,perf/max_memory_allocated_gb,val-aux/aime24/reward/best@4/mean,critic/score/min,val-aux/aime25/reward/worst@2/std,val-aux/num_turns/min,val-aux/hmmt25/reward/best@2/std,val-core/avg/reward/best@8/mean,actor/pg_loss,rollout_corr/rollout_rs_masked_fraction,training/rollout_probs_diff_valid,critic/score/max,timing_s/agent_loop/generate_sequences/max,timing_s/stop_profile,rollout_corr/log_ppl_diff,timing_s/agent_loop/slowest/prompt_length,val-aux/aime24/reward/worst@2/std,val-core/aime25/reward/mean@8,val-aux/aime25/reward/best@2/std,val-aux/aime25/reward/best@4/mean,response_length/mean,val-aux/num_turns/mean,val-aux/brumo25/reward/best@2/std,rollout_corr/training_ppl,perf/total_num_tokens,timing_s/update_actor,timing_s/adv,val-aux/brumo25/reward/best@2/mean,actor/grad_norm,rollout_corr/rollout_rs_seq_fraction_high,val-aux/hmmt25/reward/worst@8/mean,val-core/hmmt25/reward/best@8/std,perf/max_memory_reserved_gb,response_length_non_aborted/mean,rollout_corr/kl,val-core/aime24/reward/best@8/mean,actor/is_ratio_mean,_runtime,adv/mean,val-aux/aime25/reward/worst@2/mean,timing_s/reward,response_length_non_aborted/clip_ratio,timing_s/step,val-aux/aime25/reward/worst@4/mean,critic/returns/mean,rollout_corr/rollout_is_catastrophic_token_fraction,training/rollout_probs_diff_std,prompt_length/max,critic/score/mean,_timestamp,rollout_corr/rollout_rs_seq_std,val-aux/beyondaime/reward/worst@8/mean,timing_per_token_ms/adv,val-aux/beyondaime/reward/best@2/mean,val-aux/brumo25/reward/std@8,rollout_corr/rollout_rs_eff_sample_size,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_masked_fraction,rollout_corr/rollout_rs_mean,prompt_length/mean,val-core/beyondaime/reward/mean@8,val-aux/beyondaime/reward/std@8,val-aux/hmmt25/reward/std@8,critic/advantages/min,response_length/max,rollout_corr/rollout_rs_seq_max_deviation,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/worst@4/std,val-core/beyondaime/reward/best@8/std,rollout_corr/rollout_rs_seq_min,timing_s/save_checkpoint,rollout_corr/rollout_rs_seq_mean,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/aime24/reward/worst@4/mean,val-core/avg/reward/mean@8,val-core/hmmt25/reward/mean@8,actor/entropy,rollout_corr/rollout_rs_std,timing_per_token_ms/gen,critic/advantages/max,val-core/aime25/reward/best@8/mean,val-core/brumo25/reward/best@8/std,val-aux/aime24/reward/worst@2/mean,training/rollout_probs_diff_max
2682.141497121221,2.0,1280.0,0.8875243067741394,,0.0,,1.000834216363728,0.0008633804827695712,,,0.0,0.0,,,,,1345.6060791015625,2799.3255605860613,2.06115369216775e-09,0.0,185.02246892009862,2.0,645494.125,,0.019405538216233253,0.5761480279034004,1e-05,,,,0.0,,,0.0,,1.7893621842376888,,2.0,0.08762753009796143,,-1.6561179161071777,37.0,0.0037145018577575684,509.41802978515625,,,,,2862683.75,-0.001842498779296875,,,35,,,0.0,0.0017257090657949448,3.977585583925247e-05,0.0,,,,35.0,1280.0,322.631130034104,,,0.0,,,0.6279296875,,,1794.7650049428921,8192.0,,,11982.5849609375,-5.510006673148382e-09,0.0,,-0.9239879846572876,3810.57470703125,,,0.18520140144314406,98.68819427490234,,8192.0,0.0008448620012586616,,,,0.021720419659263558,0.0,0.5769817389082164,,,,195.94270181655884,,1345.6060791015625,,,,,1.1682562652548523e-06,0.10817593336105347,1.0,2862683.75,0.0,5.539203993976116e-05,0.0008337097096955404,63.0,,,,,7235.3447265625,,,1.7908719754777849,30032749.0,652.3238900809083,4.191652646055445,,0.28335854411125183,0.00244140625,,,203.041015625,7235.3447265625,0.0008311526652278189,,1.0,94760.980253053,-5.486913590146969e-09,,161.9135900561232,0.6279296875,2799.3255605860613,,-5.510006673148382e-09,0.0,0.15169906616210938,359.0,11982.5849609375,1767288171.3090856,1.5344879627227783,,0.00013956940091048095,,,0.928176741784743,0.0,0.998291015625,1.015714406967163,96.869140625,,,,-0.9239879846572876,8192.0,97.68819427490234,,,,0.8019197583198547,,1.0177942514419556,0.08877039700746536,,,,0.8858970403671265,0.26218780875205994,0.06056035566988969,3810.57470703125,,,,0.9999995231628418
2689.860425390988,2.0,1643.0,0.886928379535675,,0.0,,1.0007924437522888,0.0008209812658606097,,,0.0,0.0,,,,,1631.3629150390625,2838.0395421038847,2.06115369216775e-09,0.0,188.3402060009539,2.0,31453.515625,,0.01960361748933792,0.5792692475952208,1e-05,,,,0.0,,,0.0,,1.7949488461017609,,2.0,0.08867756277322769,,-7.979736804962158,37.0,0.0029568076133728027,510.78155517578125,,,,,140593696.0,-0.0010542869567871094,,,36,,,0.0,0.0018162839114665985,4.086410626769066e-05,0.0,,,,36.0,1643.0,26.26734509621747,,,0.0,,,0.648681640625,,,1816.6342573179863,8192.0,,,58712.83984375,3.26447633369753e-08,0.0,,-1.5342273712158203,883.3038330078125,,,0.18643718714307778,4.842085838317871,,4977.0,0.0008461752622679342,,,,0.021651785942735122,0.0,0.5800612366292626,,,,195.94270181655884,,1631.3629150390625,,,,,1.6530682615534253e-06,0.10918723791837692,1.0,140593696.0,0.0,6.147287786006927e-05,0.0007919852214399725,82.0,,,,,7357.73876953125,,,1.7963844719342887,30535721.0,661.1529163508676,5.376045121112838,,0.43589410185813904,0.00244140625,,,203.041015625,7357.73876953125,0.0007875771245835494,,1.0,97396.827590397,3.266977088856038e-08,,165.19468148006126,0.648681640625,2838.0395421038847,,3.26447633369753e-08,0.0,0.1518269032239914,743.0,58712.83984375,1767291009.7738106,0.11505494266748428,,0.00017605757352365332,,,0.9274501932434821,0.0,0.9990234375,0.9922948479652405,97.271484375,,,,-1.5342273712158203,8192.0,3.842085838317871,,,,0.8555359840393066,,0.9923727512359619,0.089583620429039,,,,0.8912986516952515,0.2633434236049652,0.060278604184024275,883.3038330078125,,,,0.9999997615814209
2758.578119974609,2.0,1264.0,0.8831490278244019,,0.0,,1.0007987818680704,0.0008340524291270413,,,0.0,0.0,,,,,1236.1019287109375,2635.4131309019867,2.06115369216775e-09,0.0,177.4550373358652,2.0,89931.890625,,0.018883898854255676,0.5677563872886822,1e-05,,,,0.0,,,0.0,,1.774726350326091,,2.0,0.08852512389421463,,-3.919159173965454,37.0,0.0031523704528808594,508.3480224609375,,,,,57334072.0,-0.0018063783645629883,,,37,,,0.0,0.0017949226312339306,3.772811032831669e-05,0.0,,,,37.0,1264.0,2646.0420356059913,,,0.0,,,0.5615234375,,,1667.060102825053,8192.0,,,27461.21484375,4.661197294808517e-08,0.0,,-1.6018069982528687,1134.1168212890625,,,0.18488442165570812,11.909845352172852,,8192.0,0.0008425876555975265,,,,0.02162011774044941,0.0,0.5685546966269612,,,,195.94270181655884,,1236.1019287109375,,,,,2.4127110724303513e-06,0.10831964761018753,1.0,57334072.0,0.0,4.9887923523783684e-05,0.0007983120376593433,80.0,,,,,7006.9150390625,,,1.7761584995314479,29079972.0,628.7124185289722,4.563896405976266,,0.4240903854370117,0.00244140625,,,203.041015625,7006.9150390625,0.000791167664601744,,1.0,100124.372471298,4.680277143620515e-08,,156.5422214649152,0.5615234375,2635.4131309019867,,4.661197294808517e-08,0.0,0.15466634929180145,304.0,27461.21484375,1767293645.6213467,0.22078780829906464,,0.0001569429436168737,,,0.9291034059893143,0.0,0.99609375,0.9947689771652222,92.6875,,,,-1.6018069982528687,8192.0,10.909845352172852,,,,0.8248074650764465,,0.9954861402511597,0.08943574875593185,,,,0.8739290833473206,0.2601270079612732,0.05808506213466625,1134.1168212890625,,,,0.9999998807907104
2743.279104807623,2.0,1510.0,0.8853340148925781,,0.0,,1.0008828924037516,0.0009017642732942477,,,0.0,0.0,,,,,1510.5389404296875,2727.109679393936,2.06115369216775e-09,0.0,181.7691660290584,2.0,58962.51953125,,0.01929396204650402,0.5745915175648406,1e-05,,,,0.0,,,0.0,,1.7870492413640022,,2.0,0.08879566937685013,,-1.7011750936508179,38.0,0.0034409165382385254,510.67462158203125,,,,,2634228.25,-0.0008921623229980469,,,38,,,0.0,0.0016551399603486061,4.1408929973840714e-05,0.0,,,,38.0,1510.0,33.10230048489757,,,0.0,,,0.612060546875,,,1730.237414255971,8192.0,,,12268.2421875,-4.3049848130749524e-08,0.0,,-1.5056525468826294,1322.9459228515625,,,0.18597349751288997,8.11504077911377,,8192.0,0.0008498081426751014,,,,0.021615685565049815,0.0,0.5754738633986562,,,,195.94270181655884,,1510.5389404296875,,,,,1.1613177498814853e-06,0.10936541110277176,1.0,2634228.25,0.0,5.897600203752518e-05,0.0008823468233458698,68.0,,,,,7211.6279296875,,,1.7886443617753685,29924892.0,646.8470560400747,5.089545489056036,,0.3941805064678192,0.004638671875,,,203.041015625,7211.6279296875,0.0008764153517404338,,1.0,102818.681842648,-4.294777156133023e-08,,162.06394095695578,0.612060546875,2727.109679393936,,-4.3049848130749524e-08,0.0,0.15314987301826477,444.0,12268.2421875,1767296373.166044,0.18258079886436462,,0.00017007732188493898,,,0.9280233329841144,0.0,0.998046875,0.9977314472198486,94.25390625,,,,-1.5056525468826294,8192.0,7.1150407791137695,,,,0.8339956402778625,,0.9978165030479431,0.09007144719362259,,,,0.886327862739563,0.2621430456638336,0.05857501909879333,1322.9459228515625,,,,0.9999990463256836
2731.7358450147435,2.0,1267.0,0.8854131698608398,,0.0,,1.0008115894161165,0.0008417700228164904,,,0.0,0.0,,,,,1256.3087158203125,2693.8823581459,2.06115369216775e-09,0.0,178.06647998909466,2.0,20542.75390625,,0.019132601097226143,0.57270534907002,1e-05,,,,0.0,,,0.0,,1.7842159108258784,,2.0,0.08850955963134766,,-2.4115586280822754,38.0,0.003186047077178955,509.07244873046875,,,,,14040358.0,-0.0014219880104064941,,,39,,,0.0,0.0017918250523507595,4.1664112359285355e-05,0.0,,,,39.0,1267.0,9454.84595968551,,,0.0,,,0.5751953125,,,1713.4315838629846,8192.0,,,17099.365234375,1.9987487576145213e-07,0.0,,-1.5944091081619263,1128.2066650390625,,,0.1847911562275719,3.7497265338897705,,4106.0,0.000850478688334988,,,,0.02168432029100501,0.0,0.5735164524521679,,,,195.94270181655884,,1256.3087158203125,,,,,2.464509596122877e-06,0.10854640603065491,1.0,14040358.0,0.0,4.726508632302284e-05,0.0008110982817015611,88.0,,,,,7090.5869140625,,,1.7856831345707178,29435900.0,638.2974836539943,4.533904168056324,,0.4288537800312042,0.002197265625,,,203.041015625,7090.5869140625,0.0008088277679689782,,1.0,106466.340417358,1.9987957955436286e-07,,158.44082615105435,0.5751953125,2693.8823581459,,1.9987487576145213e-07,0.0,0.15285833179950714,540.0,17099.365234375,1767299067.4754431,0.10708436369895935,,0.00015402634769299815,,,0.9285492823248268,0.0,0.99609375,0.991066575050354,95.912109375,,,,-1.5944091081619263,8192.0,2.7497265338897705,,,,0.8063831925392151,,0.9919328093528748,0.08941379934549332,,,,0.8823781609535217,0.2611759305000305,0.05899628096362711,1128.2066650390625,,,,0.9999995231628418
1958.0953238970849,2.0,781.0,0.8872157335281372,0.050241867099093535,0.0,0.16690984059763184,1.0008208877407014,0.0008506695230607875,2.0,0.04891,0.0,0.0,1113.2838368660305,0.06554603943837867,0.1544,0.05613333333333333,768.7001953125,3655.222201213008,2.06115369216775e-09,0.0,175.431254865136,2.0,43120.50390625,0.07076666666666667,0.018379762768745422,0.5603498637210578,1e-05,0.19429160234357132,0.041226064572633864,0.03973764459925999,0.0,0.5443,0.2708333333333333,0.0,0.13113,1.7627192405052483,0.023485400755610827,2.0,0.08638240396976471,0.1730423869674562,-25.543169021606445,35.0,0.003747403621673584,510.4002685546875,0.15246666666666667,0.13486666666666666,0.14673333333333333,0.06472735931160868,666689664.0,-0.0012088418006896973,0.043981925053901166,0.07139999999999999,40,0.06467412147210612,0.08108944210262044,0.0,0.0017721597105264664,3.868783824145794e-05,0.0,0.0307857905500701,0.09233578226435092,0.11123756210494233,40.0,781.0,4318.927584579447,0.06104100143787085,0.3001333333333333,0.0,"{'size': 1064929.0, '_latest_artifact_path': 'wandb-client-artifact://lo6194ji2by0s9etla1czzopn49hnfjhtxq98fue9nmm0w9xsd2dhy3wv7qebcvhpr7s4dd15hbszemmj5zqnp32h9xarw0fu7miyhymolgwlw38tyuazp2ybuj81qbr:latest/val/generations.table.json', '_type': 'table-file', 'path': 'media/table/val/generations_39_4d6f8950b99e74a1d435.table.json', 'sha256': '4d6f8950b99e74a1d435127683ee6c8009309a46549895f40ca1d18cdfff33cf', 'nrows': 5, 'artifact_path': 'wandb-client-artifact://80ia2ijfyiwt5wr5ruvgcifxnsw13t5qoji9wrxzothcsm0b9bgt27zbd0dqck200z9fuwttldpfuycav3hn17ly18ekkp2efg2e3vdaw7namprh1id9s53hhq1d17gb/val/generations.table.json', 'ncols': 31, 'log_mode': 'IMMUTABLE'}",0.050274584370914775,0.53271484375,0.2951333333333333,0.4589,1590.319944486022,8192.0,0.17616666666666664,0.02734930249893913,176044.90625,-4.1717463261647936e-08,0.0,0.11311384266977649,-1.4115277528762817,2355.3388671875,0.14810909912880726,0.04954897648015924,0.1849340205794742,6.182856559753418,0.055737487520798046,8192.0,0.0008484191391744389,0.11243333333333332,0.01820756194410822,0.22916666666666666,0.02153871676191511,0.0,0.5611702515743673,0.1134,0.027310167183527093,0.071,195.94270181655884,0.36300000000000004,768.7001953125,0.08692622504321518,2.0,0.04954626168251291,0.3264666666666666,2.30452242322432e-06,0.10433107614517212,1.0,666689664.0,0.0,5.28011005371809e-05,0.0008203883407986723,95.0,0.13545936990888688,0.24583333333333332,0.10557085927189487,0.33980000000000005,6892.0537109375,2.0,0.22477275488655551,1.7641846053302288,28629094.0,616.6339037388097,4.738939811009914,0.36669999999999997,0.3616828918457031,0.00146484375,0.045033333333333335,0.02702461768694697,203.041015625,6892.0537109375,0.0008143625193497428,0.40859999999999996,1.0,109147.445851675,-4.1799541605769264e-08,0.1957,153.72728823497891,0.53271484375,3655.222201213008,0.16243333333333332,-4.1717463261647936e-08,0.0,0.1512468457221985,816.0,176044.90625,1767302723.1099386,0.13461174070835114,0.03492,0.00016552881981062877,0.10887000000000001,0.2352865333111726,0.9309406002400428,0.0,0.996337890625,0.9912705421447754,97.470703125,0.08625,0.05905191994942324,0.05314835098861224,-1.4115277528762817,8192.0,5.182856559753418,0.06456,0.1076120465731521,0.040495511092156045,0.8477047681808472,,0.992522656917572,0.0859513133764267,0.1066,0.18474999999999997,0.09166666666666666,0.857890248298645,0.2568984627723694,0.056334689409141145,2355.3388671875,0.37256666666666666,0.14529407984159068,0.15676666666666667,0.9999995231628418
2744.5703696058154,2.0,1038.0,0.8800250291824341,,0.0,,1.0008301851339638,0.000860468193423003,,,0.0,0.0,,,,,1020.5166015625,2672.6743213559967,2.06115369216775e-09,0.0,178.31345173995942,2.0,51056.67578125,,0.018541045486927032,0.5435879754368216,1e-05,,,,0.0,,,0.0,,1.7318280301988125,,2.0,0.08945734798908234,,-1.6719669103622437,37.0,0.0038234591484069824,509.83984375,,,,,1575177.875,-0.0017052292823791504,,,41,,,0.0,0.001742540393024683,6.819306872785091e-05,0.0,,,,41.0,1038.0,393.87998007424176,,,0.0,,,0.581298828125,,,1694.597015934065,8192.0,,,11819.94921875,1.2730021126117208e-07,0.0,,-1.5620343685150146,1067.40380859375,,,0.18475006579637232,7.152403831481934,,8192.0,0.0008475323900256626,,,,0.021683498131689894,0.0,0.5444176543969661,,,,195.94270181655884,,1020.5166015625,,,,,2.158564479715075e-06,0.10786479711532593,1.0,1575177.875,0.0,4.831980913877487e-05,0.0008296786254504696,89.0,,,,,7069.4873046875,,,1.7332836599089205,29341371.0,636.2235849432182,4.433464490110055,,0.4115600287914276,0.003173828125,,,203.041015625,7069.4873046875,0.0008281493345521085,,1.0,111850.901313719,1.2730021126117208e-07,,158.01370855094865,0.581298828125,2672.6743213559967,,1.2730021126117208e-07,0.0,0.15552525222301483,455.0,11819.94921875,1767305396.2395067,0.16056407988071442,,0.00015109942677902228,,,0.9298673860016772,0.0,0.99365234375,0.991660475730896,93.93359375,,,,-1.5620343685150146,8192.0,6.152403831481934,,,,0.807805061340332,,0.9922040700912476,0.0893237516283989,,,,0.8486126661300659,0.25839975476264954,0.058521920580995465,1067.40380859375,,,,1.0
2712.863932646712,2.0,802.0,0.8813843727111816,,0.0,,1.000814593397081,0.0008458159791189246,,,0.0,0.0,,,,,849.8421630859375,2703.0437876940705,2.06115369216775e-09,0.0,180.84878878481686,2.0,26003.119140625,,0.018407370895147324,0.546640268410556,1e-05,,,,0.0,,,0.0,,1.738661973271519,,2.0,0.08884306252002716,,-2.02587628364563,38.0,0.0028334856033325195,510.50836181640625,,,,,13019842.0,-0.001994192600250244,,,42,,,0.0,0.0017317179590463638,3.6256154999136925e-05,0.0,,,,42.0,802.0,47.336023495998234,,,0.0,,,0.5712890625,,,1724.4553200709634,8192.0,,,14315.693359375,-2.550962996394901e-08,0.0,,-1.1512701511383057,3634.633544921875,,,0.1850451395643322,4.036855220794678,,8192.0,0.000836746472032246,,,,0.02162908623147202,0.0,0.5474543683230877,,,,195.94270181655884,,849.8421630859375,,,,,1.4902813557371442e-06,0.10623662918806076,1.0,13019842.0,0.0,4.6593137085437775e-05,0.0008140992795233615,122.0,,,,,7066.419921875,,,1.7400980168022215,29331960.0,634.423492178088,4.51739634713158,,0.4017314314842224,0.002685546875,,,203.041015625,7066.419921875,0.000811506485206337,,1.0,114645.350069073,-2.5665347180847675e-08,,157.7240831721574,0.5712890625,2703.0437876940705,,-2.550962996394901e-08,0.0,0.1547679752111435,509.0,14315.693359375,1767308099.695277,0.10535717755556107,,0.00015400935863582181,,,0.9303772668122614,0.0,0.994873046875,0.9896889328956604,94.703125,,,,-1.1512701511383057,8192.0,3.0368552207946777,,,,0.7850251793861389,,0.9904172420501709,0.08782926201820374,,,,0.8513569235801697,0.25749579071998596,0.05957891043573725,3634.633544921875,,,,0.9999997615814209
2675.8426534084515,2.0,962.0,0.8882596492767334,,0.0,,1.0008364939130843,0.0008644248591735959,,,0.0,0.0,,,,,960.1028442382812,2794.0163037900347,2.06115369216775e-09,0.0,184.885279241018,2.0,26297.619140625,,0.018561186268925667,0.5597233468433842,1e-05,,,,0.0,,,0.0,,1.7606496983207762,,2.0,0.08679260313510895,,-2.978480815887451,36.0,0.00350189208984375,510.4669189453125,,,,,28626958.0,-0.00142592191696167,,,43,,,0.0,0.001695247832685709,5.980790592730045e-05,0.0,,,,43.0,962.0,180.90664183185436,,,0.0,,,0.62939453125,,,1793.1862565039191,8192.0,,,21454.28515625,-9.517448518181482e-08,0.0,,-1.5747400522232056,1648.9866943359375,,,0.18571609816614826,4.115828990936279,,8192.0,0.0008364402954157413,,,,0.021668859705800434,0.0,0.560559329460375,,,,195.94270181655884,,960.1028442382812,,,,,1.652415886954639e-06,0.10369273275136948,1.0,28626958.0,0.0,4.921620711684227e-05,0.000835987608297728,119.0,,,,,7203.095703125,,,1.7621436789631844,29905392.0,648.0157436949667,4.746582437073812,,0.3762846291065216,0.0029296875,,,203.041015625,7203.095703125,0.0008293036598843173,,1.0,117456.436488265,-9.515602528153977e-08,,162.09419795288704,0.62939453125,2794.0163037900347,,-9.517448518181482e-08,0.0,0.15041351318359375,523.0,21454.28515625,1767310894.143285,0.11867687851190567,,0.00015871995381547957,,,0.9305244358660777,0.0,0.994140625,0.9939106106758118,98.025390625,,,,-1.5747400522232056,8192.0,3.1158289909362793,,,,0.7569077014923096,,0.9939090013504028,0.08513154834508896,,,,0.8645182847976685,0.2576095461845398,0.06077798094704558,1648.9866943359375,,,,0.9999995231628418
2666.4567799386405,2.0,776.0,0.8888630270957947,,0.0,,1.0007815547287464,0.0008109794725896791,,,0.0,0.0,,,,,762.052490234375,2810.66762693692,2.06115369216775e-09,0.0,184.73893588106148,2.0,37613.2421875,,0.01780342496931553,0.5451882156776264,1e-05,,,,0.0,,,0.0,,1.737933937460184,,2.0,0.08558389544487,,-43.59158706665039,36.0,0.003728806972503662,511.20111083984375,,,,,1238236288.0,-0.0016811192035675049,,,44,,,0.0,0.0016809660010039806,4.153582267463207e-05,0.0,,,,44.0,776.0,94.68650079797953,,,0.0,,,0.6318359375,,,1807.7980118920095,8192.0,,,314948.4375,-1.7118114215008973e-07,0.0,,-1.7200366258621216,1128.639892578125,,,0.1857140338011573,6.68795919418335,,8192.0,0.0008052761963881494,,,,0.02168387118774742,0.0,0.5459693142911419,,,,195.94270181655884,,762.052490234375,,,,,2.0790517147872833e-06,0.0997956320643425,1.0,1238236288.0,0.0,4.720105789601803e-05,0.0007811010145815089,79.0,,,,,7224.98046875,,,1.7393116378225386,29978095.0,650.0411721179262,4.8605753250885755,,0.4410247206687927,0.0029296875,,,203.041015625,7224.98046875,0.0007734628401294685,,1.0,120223.512617418,-1.7127280216300278e-07,,162.13525693118572,0.6318359375,2810.66762693692,,-1.7118114215008973e-07,0.0,0.1497921496629715,356.0,314948.4375,1767313705.229912,0.1596793830394745,,0.0001621375595397578,,,0.9327220155031002,0.0,0.989501953125,0.9939405918121338,93.890625,,,,-1.7200366258621216,8192.0,5.68795919418335,,,,0.8176891803741455,,0.9946417808532715,0.08199220895767212,,,,0.8436590433120728,0.2533486783504486,0.06108763039651956,1128.639892578125,,,,0.9999997615814209
2644.7539950076616,2.0,593.0,0.8910501003265381,,0.0,,1.0007776143029332,0.0008161223850038368,,,0.0,0.0,,,,,580.8422241210938,2766.6559966681525,2.06115369216775e-09,0.0,179.35508929588832,2.0,188249.59375,,0.016743753105401993,0.5260340130189434,1e-05,,,,0.0,,,0.0,,1.7070316094905138,,2.0,0.08319634944200516,,-2.916785955429077,35.0,0.0036993026733398438,509.07635498046875,,,,,22680720.0,-0.003425121307373047,,,45,,,0.0,0.0015559261664748192,4.012905992567539e-05,0.0,,,,45.0,593.0,22.145986530696973,,,0.0,,,0.616943359375,,,1787.8315959621686,8192.0,,,20569.8515625,-1.135967835352858e-07,0.0,,-1.7885712385177612,870.821533203125,,,0.1847193322125884,23.9271240234375,,8192.0,0.0007728612056325801,,,,0.02173614106388057,0.0,0.5268111679470167,,,,195.94270181655884,,580.8422241210938,,,,,2.416287072731782e-06,0.09333108365535736,1.0,22680720.0,0.0,4.9727968871593475e-05,0.0007771555283397902,119.0,,,,,7052.23095703125,,,1.7083841692656279,29268498.0,636.1842012559064,4.363355905981734,,0.40901172161102295,0.002685546875,,,203.041015625,7052.23095703125,0.0007713088130003598,,1.0,123191.145955091,-1.1353152729043359e-07,,157.81222200603224,0.616943359375,2766.6559966681525,,-1.135967835352858e-07,0.0,0.1472611278295517,401.0,20569.8515625,1767316472.3063064,0.4103127717971802,,0.00014908028098953812,,,0.936318441278962,0.0,0.97998046875,1.0015265941619873,93.3984375,,,,-1.7885712385177612,8192.0,22.9271240234375,,,,0.8228538632392883,,1.0007045269012451,0.07658733427524567,,,,0.809346616268158,0.24637381732463837,0.0618928004332824,870.821533203125,,,,0.9999996423721313
2549.401917842889,2.0,766.0,0.8924474716186523,,0.0,,1.0007630265317857,0.0007973951433086768,,,0.0,0.0,,,,,783.6771240234375,2967.219270942034,2.06115369216775e-09,0.0,187.11171405785717,2.0,110992.828125,,0.017142679542303085,0.5351051777834073,1e-05,,,,0.0,,,0.0,,1.7216984005644917,,2.0,0.08339950442314148,,-2.6242918968200684,40.0,0.0036168694496154785,509.41607666015625,,,,,26997230.0,-0.0021526217460632324,,,46,,,0.0,0.0016191760078072548,3.465707413852215e-05,0.0,,,,46.0,766.0,460.33814310864545,,,0.0,,,0.689697265625,,,1954.1655166081619,8192.0,,,19134.650390625,2.79481128018233e-07,0.0,,-1.689000129699707,1233.04833984375,,,0.18615115667829776,14.541726112365723,,8192.0,0.0007807835743278702,,,,0.021702107961667085,0.0,0.5358677571639419,,,,195.94270181655884,,783.6771240234375,,,,,1.0968906571928727e-06,0.09361491352319717,1.0,26997230.0,0.0,4.803203046321869e-05,0.0007625781290698797,147.0,,,,,7291.357421875,,,1.7230383357964456,30258538.0,656.6740150339901,4.338300834177062,,0.3509676456451416,0.001953125,,,203.041015625,7291.357421875,0.0007553963287136867,,1.0,126356.626884051,2.7949914738201187e-07,,163.84138443809934,0.689697265625,2967.219270942034,,2.79481128018233e-07,0.0,0.14631275832653046,543.0,19134.650390625,1767319439.9394941,0.23630766570568085,,0.00014337444594732086,,,0.9354407549177891,0.0,0.990478515625,0.9951105713844299,95.98046875,,,,-1.689000129699707,8192.0,13.541726112365723,,,,0.8257207870483398,,0.9954161047935486,0.07647223025560379,,,,0.8190946578979492,0.248194620013237,0.06543242402941737,1233.04833984375,,,,0.9999995231628418
